fight_id,red_id,red_primary_style,red_primary_style_score,red_style_score_spread,red_control_wrestler_score,red_ko_finisher_score,red_submission_grappler_score,red_decision_technician_score,red_all_round_finisher_score,blue_id,blue_primary_style,blue_primary_style_score,blue_style_score_spread,blue_control_wrestler_score,blue_ko_finisher_score,blue_submission_grappler_score,blue_decision_technician_score,blue_all_round_finisher_score,control_wrestler_score_diff,control_wrestler_score_abs_diff,ko_finisher_score_diff,ko_finisher_score_abs_diff,submission_grappler_score_diff,submission_grappler_score_abs_diff,decision_technician_score_diff,decision_technician_score_abs_diff,all_round_finisher_score_diff,all_round_finisher_score_abs_diff,primary_style_matchup,same_primary_style,style_edge_ko_finisher_vs_decision_technician,style_edge_ko_finisher_vs_decision_technician_reverse,style_edge_ko_finisher_vs_decision_technician_net,style_edge_decision_technician_vs_submission_grappler,style_edge_decision_technician_vs_submission_grappler_reverse,style_edge_decision_technician_vs_submission_grappler_net,style_edge_control_wrestler_vs_ko_finisher,style_edge_control_wrestler_vs_ko_finisher_reverse,style_edge_control_wrestler_vs_ko_finisher_net
7b9f169016746f81,01641ba5df0c69b0,all_round_finisher,0.6212848684908324,1.0710105963964247,0.1386285394210221,-0.08752428005992381,0.14664501464294238,-0.4497257279055923,0.6212848684908324,2558ae2e5671e318,ko_finisher,1.091839828594207,2.152746210810519,-1.060906382216312,1.091839828594207,-0.4722526792895758,0.02991174234897584,-0.47674736124170336,1.199534921637334,1.199534921637334,-1.1793641086541309,1.1793641086541309,0.6188976939325181,0.6188976939325181,-0.47963747025456815,0.47963747025456815,1.0980322297325358,1.0980322297325358,all_round_finisher_vs_ko_finisher,False,-0.0026180037144320446,-0.49102846167084685,0.4884104579564148,0.2123841799488707,0.004386407894761482,0.20799777205410924,0.15136016071971403,0.09285506731446107,0.058505093405252964
4e224ebb6394611d,01641ba5df0c69b0,control_wrestler,0.4473310454439501,0.8874011764525107,0.4473310454439501,-0.44007013100856057,0.02267083324225108,-0.30244300756950165,0.24756543621847535,c6aee362c7a7d482,ko_finisher,0.15128870262713257,0.42892792471320107,-0.2776392220860685,0.15128870262713257,-0.08153448762421536,-0.08540724685902891,0.12767405094709786,0.7249702675300186,0.7249702675300186,-0.5913588336356932,0.5913588336356932,0.10420532086646644,0.10420532086646644,-0.21703576071047276,0.21703576071047276,0.11989138527137749,0.11989138527137749,control_wrestler_vs_ko_finisher,False,0.03758517831433333,-0.04575621023383794,0.08334138854817127,0.024659535657706007,-0.001936253451220817,0.026595789108926824,0.06767613351005408,0.12218072883653101,-0.05450459532647693
711f00d287344c77,016a8d958883167c,all_round_finisher,1.407949028151361,2.451291004352929,0.4390218147796593,-1.043341976201568,0.11022542808056793,0.08460965293337476,1.407949028151361,01784fbc27c68b14,submission_grappler,0.8312276495452824,1.5078070499280116,0.3640440287385272,-0.20997150537979,0.8312276495452824,-0.6765794003827291,-0.17642451484850064,0.07497778604113209,0.07497778604113209,-0.8333704708217781,0.8333704708217781,-0.7210022214647145,0.7210022214647145,0.7611890533161039,0.7611890533161039,1.5843735429998616,1.5843735429998616,all_round_finisher_vs_submission_grappler,False,0.7059036886525886,-0.017765616196082263,0.7236693048486709,0.07032988293665121,-0.07457625403768028,0.1449061369743315,-0.09218207134385241,-0.37982241636843544,0.287640345024583
bfd672cac0726a9a,016a8d958883167c,all_round_finisher,0.8987457319442936,1.2723912993351207,0.6024988488962696,-0.32644295399420525,0.15456972869490287,-0.37364556739082716,0.8987457319442936,b1e5bcaad32a3cac,ko_finisher,1.275598881356222,2.809427429828025,-1.5338285484718028,1.275598881356222,0.27887032246555765,-0.5171443109027114,-0.13819545308284126,2.1363273973680723,2.1363273973680723,-1.6020418353504273,1.6020418353504273,-0.12430059377065478,0.12430059377065478,0.14349874351188424,0.14349874351188424,1.0369411850271348,1.0369411850271348,all_round_finisher_vs_ko_finisher,False,0.1688181164923788,-0.47662186778744997,0.6454399842798287,-0.10419865986610623,-0.07993485583234461,-0.02426380403376162,0.7685468576704929,0.5007075222837793,0.26783933538671356
1efc813ccd7a5aba,01afe0916a40c7c5,control_wrestler,0.4873335286255714,1.1990525786586592,0.4873335286255714,0.09443157549626091,0.35642205378294334,-0.7117190500330879,-0.49476247450613026,4a28cb716c19157a,ko_finisher,0.5539157605917333,0.9437025584276566,-0.37367262983300964,0.5539157605917333,-0.38978679783592324,0.4031084338837967,-0.28990603112652547,0.8610061584585811,0.8610061584585811,-0.4594841850954724,0.4594841850954724,0.7462088516188665,0.7462088516188665,-1.1148274839168846,1.1148274839168846,-0.2048564433796048,0.2048564433796048,control_wrestler_vs_ko_finisher,False,0.03806616450747725,-0.39423239892670375,0.432298563434181,0.27741868947122256,0.14367673590208865,0.1337419535691339,0.2699417221704866,-0.035286495154962204,0.3052282173254488
1569186ee820ea87,01afe0916a40c7c5,control_wrestler,0.6135593698107694,1.3510381800874245,0.6135593698107694,-0.03951063674753352,0.446398648656291,-0.7374788102766551,-0.49042095282870873,442c9011034ae1fd,ko_finisher,0.3844583680611773,0.8909107419029845,0.07784152508295782,0.3844583680611773,-0.5064523738418072,0.030436872594788562,-0.45486299305721095,0.5357178447278116,0.5357178447278116,-0.4239690048087108,0.4239690048087108,0.9528510224980982,0.9528510224980982,-0.7679156828714436,0.7679156828714436,-0.03555795977149778,0.03555795977149778,control_wrestler_vs_ko_finisher,False,-0.001202580216823649,-0.2835298998786614,0.2823273196618378,0.3734978941226437,0.01358697879563731,0.3599109153270064,0.23588803402609276,-0.0030755682214267657,0.23896360224751953
4d5c3ddc740b89ca,01b352b6a9074d5c,ko_finisher,0.709780929037777,1.7106824168505708,-1.0009014878127938,0.709780929037777,-0.9658309877487179,0.11810010360961326,0.43757613763173253,2f5cbecbbe18bac4,all_round_finisher,1.1426692152486897,2.021857844087892,0.08842276915973094,-0.879188628839202,-0.7001052242395495,0.43503633701982886,1.1426692152486897,-1.0893242569725248,1.0893242569725248,1.588969557876979,1.588969557876979,-0.26572576350916843,0.26572576350916843,-0.3169362334102156,0.3169362334102156,-0.7050930776169572,0.7050930776169572,ko_finisher_vs_all_round_finisher,False,0.3087804954551256,-0.10383226815830357,0.41261276361342913,-0.08268249952032232,-0.42017157509044545,0.33748907557012314,0.8799812066732474,0.06276079524228673,0.8172204114309607
19348172178f42ed,01fcef7e3d051722,all_round_finisher,0.8927063535624298,1.786708848669381,-0.8940024951069512,0.561833956184623,0.6590694155650942,-0.1705774078034768,0.8927063535624298,94527830000ab715,decision_technician,0.8293524490296739,1.8563744635077324,0.19537650346037166,-1.0270220144780586,0.7412341534738456,0.8293524490296739,-0.7739815776786277,-1.0893789985673228,1.0893789985673228,1.5888559706626815,1.5888559706626815,-0.08216473790875134,0.08216473790875134,-0.9999298568331507,0.9999298568331507,1.6666879312410576,1.6666879312410576,all_round_finisher_vs_decision_technician,False,0.4659583675097475,0.17518675298677205,0.29077161452297545,-0.12643780047497308,0.5466008338794668,-0.6730386343544399,0.9181602434731517,0.10976915388465928,0.8083910895884925
e6fdf9e67f84a0e0,01fcef7e3d051722,submission_grappler,0.7146829373147485,1.569807114376523,-0.8551241770617746,0.46638978120356356,0.7146829373147485,-0.4116530209156326,0.48207675030148744,9ba2226646046b63,decision_technician,0.8942322935069673,1.5212788279497587,-0.1638140577460735,-0.6270465344427915,-0.5852712616049772,0.8942322935069673,0.19915588846506788,-0.6913101193157011,0.6913101193157011,1.093436315646355,1.093436315646355,1.2999541989197256,1.2999541989197256,-1.3058853144226,1.3058853144226,0.28292086183641957,0.28292086183641957,submission_grappler_vs_decision_technician,False,0.4170608037138753,0.25812560015805336,0.15893520355582197,0.24092868289479238,0.6390925621652638,-0.39816387927047137,0.5362026517448297,-0.07640120255025915,0.6126038542950889
20cefe64f4b28be8,0232cabbc30a2372,ko_finisher,1.6063111991931696,2.6026826725048604,-0.9963714733116911,1.6063111991931696,-0.8267756961722124,-0.22394693522870845,-0.3858616378962708,1a08b01fdabb6ae2,decision_technician,0.3223331335485918,1.3877853224147445,-1.0654521888661528,0.31352432218685,0.18791995565700206,0.3223331335485918,-0.5516378840520149,0.06908071555446171,0.06908071555446171,1.2927868770063196,1.2927868770063196,-1.0146956518292145,1.0146956518292145,-0.5462800687773002,0.5462800687773002,0.16577624615574404,0.16577624615574404,ko_finisher_vs_decision_technician,False,0.5177673222901306,-0.07021281107340321,0.5879801333635337,-0.04208409813770041,-0.2664972008890077,0.22441310275130727,-0.31238669081636106,-1.7114477831805772,1.3990610923642162
5238f6470d0557fb,0232cabbc30a2372,ko_finisher,1.5560505022667255,2.544420835260871,-0.9883703329941455,1.5560505022667255,-0.7565491146531763,-0.8480396765418635,1.1385917060320492,850266b3dc4e506e,ko_finisher,0.5705575097010811,1.4397362162995773,-0.2179457920329112,0.5705575097010811,-0.869178706598496,0.2780513019970084,-0.4897346048984381,-0.7704245409612342,0.7704245409612342,0.9854929925656444,0.9854929925656444,0.11262959194531974,0.11262959194531974,-1.126090978538872,1.126090978538872,1.6283263109304873,1.6283263109304873,ko_finisher_vs_ko_finisher,True,0.4326618681283619,-0.48385540597543597,0.9165172741037979,0.7370980292008639,-0.21035946635399966,0.9474574955548636,-0.563922115855568,-0.3391346591597308,-0.22478745669583716
fef433a7cb7a2029,029880cdbf5ca089,control_wrestler,0.7641400187973497,1.512997793981067,0.7641400187973497,-0.7488577751837172,0.6628229903853107,-0.13212008220290153,0.7512960299467497,f57a8a52ca401ed9,submission_grappler,0.6582248864147977,1.5141057707014975,-0.21449983279051876,0.4568580740039695,0.6582248864147977,0.009849156036348838,-0.8558808842867,0.9786398515878685,0.9786398515878685,-1.2057158491876867,1.2057158491876867,0.004598103970512968,0.004598103970512968,-0.14196923823925037,0.14196923823925037,1.6071769142334498,1.6071769142334498,control_wrestler_vs_submission_grappler,False,-0.00737561707681747,-0.06036012629246372,0.05298450921564625,-0.08696472610111859,0.006528247056784271,-0.09349297315790286,0.34910353725711424,0.16062986756078723,0.188473669696327
e30ee434b864e4ac,029880cdbf5ca089,submission_grappler,0.4375195865494135,1.248429612645693,0.3602106973154283,-0.8109100260962795,0.4375195865494135,0.30681542680002216,0.27096079165517734,cb139171ed1b69fe,submission_grappler,0.8192679408449784,1.9226066058525593,0.784392302012733,-0.26824896457003244,0.8192679408449784,-1.1033386650075807,0.19467324378212225,-0.4241816046973047,0.4241816046973047,-0.542661061526247,0.542661061526247,-0.381748354295565,0.381748354295565,1.4101540918076028,1.4101540918076028,0.07628754787305508,0.07628754787305508,submission_grappler_vs_submission_grappler,True,0.8947083856343314,-0.08230292055321853,0.9770113061875499,0.2513640429339274,-0.4827322765380985,0.7340963194720259,-0.09662614658191301,-0.636071582094866,0.539445435512953
