fight_id,date,liked_side,fair_market_p,model_p,edge,bet_win,profit_per_100,profit_units
16243b1470887cb6,2021-12-11,RED,0.6428571428571429,0.6799073958363547,0.03705025297921183,1,50.0,0.5
2d0d13dfc6c37ba8,2021-12-11,RED,0.4572564612326044,0.4966522969440023,0.03939583571139793,1,110.0,1.1
505397f405e40206,2021-12-11,RED,0.7421203438395415,0.8068724045113376,0.06475206067179606,1,28.571428571428573,0.28571428571428575
50f2539c73b98eec,2021-12-11,RED,0.4675324675324674,0.4808772095850686,0.013344742052601166,0,105.0,-1.0
537a5aa4c248830e,2021-12-11,RED,0.6040343668285393,0.6781663492947567,0.07413198246621744,1,60.60606060606061,0.6060606060606061
6537a32e7af905b0,2021-12-11,BLUE,0.4572564612326043,0.4672259225227786,0.009969461290174286,0,110.0,-1.0
795aa42785a46643,2021-12-11,RED,0.4288840262582056,0.4673138484162643,0.03842982215805868,1,125.0,1.25
8bcdcfb0f93f1409,2021-12-11,BLUE,0.3571428571428571,0.3797725015087562,0.022629644365899093,1,170.0,1.7
8c01b7dccc4d0926,2021-12-11,RED,0.2808599167822468,0.2897240125713914,0.0088640957891446,0,240.0,-1.0
9039762cb9f4abdb,2021-12-11,BLUE,0.7228793511321392,0.7578861238265151,0.03500677269437591,1,32.25806451612903,0.3225806451612903
abb8c6c0a057184e,2021-12-11,BLUE,0.5,0.5235817734334787,0.02358177343347867,1,90.9090909090909,0.9090909090909091
b22eab3aa1522f40,2021-12-11,RED,0.4572564612326044,0.5106035375098141,0.05334707627720975,1,110.0,1.1
fc2a30bfb760bdf8,2021-12-11,BLUE,0.4201680672268908,0.46159199985580934,0.041423932628918525,1,130.0,1.3
2a5484a6d5e7a2da,2021-12-18,BLUE,0.40372670807453415,0.43525457719563176,0.03152786912109762,0,140.0,-1.0
2e200563dd7c4922,2021-12-18,BLUE,0.28953229398663693,0.3166810471264475,0.027148753139810577,0,230.0,-1.0
4b7ec02b39fc6f70,2021-12-18,RED,0.437956204379562,0.5080712299050374,0.07011502552547538,1,120.0,1.2
730f14ccff80f3b0,2021-12-18,BLUE,0.6818181818181819,0.7066375180985403,0.024819336280358373,1,40.0,0.4
85d9a516c3c6c205,2021-12-18,RED,0.552594002855783,0.5785253253339288,0.02593132247814578,1,74.07407407407408,0.7407407407407408
8b3b38167060b1d7,2021-12-18,BLUE,0.3295622233152976,0.33465108480138717,0.005088861486089558,1,190.0,1.9
a43dcd04788d95c7,2021-12-18,BLUE,0.7153024911032029,0.7292137948956682,0.013911303792465302,1,33.333333333333336,0.33333333333333337
a760d0f5de2e1aaa,2021-12-18,RED,0.6040343668285393,0.6368811920611258,0.03284682523258653,1,60.60606060606061,0.6060606060606061
b4f88d65b47c2a39,2021-12-18,RED,0.6704377766847024,0.6771091646092149,0.006671387924512495,1,42.5531914893617,0.425531914893617
bdaca0a96d44438a,2021-12-18,RED,0.3295622233152976,0.3993639018126597,0.06980167849736207,0,190.0,-1.0
dd552b389152636a,2021-12-18,BLUE,0.3959656331714607,0.4173545143739328,0.021388881202472065,1,145.0,1.45
ea76a3af8c5ecc55,2021-12-18,RED,0.562043795620438,0.5955321396235659,0.033488344003127835,1,71.42857142857143,0.7142857142857143
fc0927c657c51622,2021-12-18,RED,0.7272727272727274,0.7551118926558414,0.02783916538311404,1,31.25,0.3125
3738135e4c9d8273,2022-01-15,RED,0.4675324675324674,0.4850549181220979,0.01752245058963048,1,105.0,1.05
3a8c0158d910546d,2022-01-15,RED,0.6581196581196581,0.7057766237467902,0.047656965627132064,1,45.45454545454545,0.45454545454545453
3bcbb0e039f4f5d8,2022-01-15,RED,0.562043795620438,0.5627009466364274,0.000657151015989399,1,71.42857142857143,0.7142857142857143
7c2a02b5ea169b54,2022-01-15,BLUE,0.2446483180428134,0.32019733583915,0.0755490177963366,0,290.0,-1.0
8.69E+73,2022-01-15,BLUE,0.5882115462252726,0.5949217112966878,0.006710165071415197,0,64.51612903225806,-1.0
8d89f3b8798f444d,2022-01-15,RED,0.5882115462252725,0.5965089815497939,0.00829743532452143,1,64.51612903225806,0.6451612903225806
9dfcf675cf2c1575,2022-01-15,BLUE,0.6636481241914619,0.6761326605802966,0.012484536388834733,0,44.44444444444444,-1.0
b5b5156c713c5d47,2022-01-15,BLUE,0.6636481241914619,0.6645931414642376,0.0009450172727757389,1,44.44444444444444,0.4444444444444444
e8517ed0b49abc37,2022-01-15,BLUE,0.5711159737417943,0.6103190271491874,0.03920305340739305,0,68.96551724137932,-1.0
0669231ebe3dd560,2022-01-22,RED,0.776440240756664,0.8024297435978904,0.025989502841226475,1,23.80952380952381,0.2380952380952381
0a0beb5aa9810de4,2022-01-22,RED,0.6301020408163266,0.6347293474746231,0.004627306658296471,0,52.63157894736842,-1.0
4047c2e259529179,2022-01-22,RED,0.4255319148936171,0.4558895046422832,0.030357589748666147,0,125.0,-1.0
44a55ba1de2b30e2,2022-01-22,BLUE,0.19999999999999996,0.23054833520509954,0.030548335205099586,1,380.0,3.8
453283e947919ff7,2022-01-22,RED,0.5,0.6568115186521073,0.1568115186521073,1,90.9090909090909,0.9090909090909091
5ba543efdce072f5,2022-01-22,BLUE,0.2816901408450705,0.29089420390748677,0.009204063062416279,0,240.0,-1.0
5da7168ac2ff0e1d,2022-01-22,BLUE,0.3571428571428571,0.3752377943878167,0.018094937244959586,0,170.0,-1.0
80f65ee9b6f8d63b,2022-01-22,BLUE,0.621109607577808,0.6298356980009706,0.008726090423162636,1,55.55555555555556,0.5555555555555556
9687021e5c4d092a,2022-01-22,BLUE,0.3087478559176673,0.36183421597047527,0.05308636005280798,0,210.0,-1.0
cddd3d4febe097f8,2022-01-22,RED,0.6365876193409301,0.730085660966583,0.0934980416256529,0,51.282051282051285,-1.0
e786542667fdecf0,2022-01-22,BLUE,0.5911949685534592,0.6124308877860765,0.02123591923261725,0,62.5,-1.0
0489b42ac0ab6d4b,2022-02-05,RED,0.5346534653465347,0.6153421448397182,0.08068867949318348,0,74.07407407407408,-1.0
0730c4e6fb247fa1,2022-02-05,RED,0.238095238095238,0.2453230964532725,0.007227858358034495,0,300.0,-1.0
208c5dc52ccfd47a,2022-02-05,RED,0.7228793511321393,0.7322769614613118,0.009397610329172523,1,32.25806451612903,0.3225806451612903
4b67a1875390e7ad,2022-02-05,RED,0.3181818181818181,0.3552402188957981,0.03705840071397998,0,200.0,-1.0
6b4c2cc27855506a,2022-02-05,RED,0.7054263565891473,0.7350539989153398,0.029627642326192527,1,35.714285714285715,0.35714285714285715
ace166f26c2ac2e8,2022-02-05,BLUE,0.3698979591836734,0.44378555150978427,0.07388759232611086,1,160.0,1.6
18a1617ee7356352,2022-02-12,RED,0.5962732919254659,0.5983592231611101,0.002085931235644267,1,62.5,0.625
19e742ccaa09cf08,2022-02-12,RED,0.2650822669104204,0.2701788404465264,0.005096573536105986,0,260.0,-1.0
238832b58a66ae07,2022-02-12,RED,0.4201680672268907,0.4442999492294593,0.024131882002568605,0,130.0,-1.0
3bebd99d5f94bec7,2022-02-12,BLUE,0.3042300479266513,0.32745749098427357,0.023227443057622255,0,215.0,-1.0
6708f3a32861038a,2022-02-12,RED,0.4037267080745341,0.4344223614796539,0.030695653405119816,0,140.0,-1.0
81c22cfa22002ea4,2022-02-12,RED,0.4902470741222366,0.5162278115781722,0.0259807374559356,1,68.96551724137932,0.6896551724137931
821bef3a3394dd96,2022-02-12,BLUE,0.6507042253521127,0.6939794975765332,0.04327527222442051,0,47.61904761904762,-1.0
a0ba726da4a50458,2022-02-12,RED,0.7775930160049885,0.7867046498101209,0.009111633805132358,1,22.988505747126435,0.22988505747126436
b1e048825b5bbe1c,2022-02-12,BLUE,0.7421203438395416,0.7590134596867655,0.01689311584722386,1,28.571428571428573,0.28571428571428575
bb42336d6417914c,2022-02-12,RED,0.6040343668285393,0.6369120822943509,0.03287771546581164,0,60.60606060606061,-1.0
c16bda7548181613,2022-02-12,BLUE,0.5,0.5021251670633136,0.00212516706331356,1,90.9090909090909,0.9090909090909091
ca8f73d038c4d6e7,2022-02-12,RED,0.7228793511321393,0.7273246926867878,0.004445341554648485,1,32.25806451612903,0.3225806451612903
04e2d50c24a88dbd,2022-02-19,RED,0.5882115462252725,0.6437903934398306,0.05557884721455808,1,64.51612903225806,0.6451612903225806
25da52bc590ef664,2022-02-19,BLUE,0.6365876193409301,0.7036453286290737,0.06705770928814359,1,51.282051282051285,0.5128205128205129
2d8db91f91f68069,2022-02-19,BLUE,0.3492957746478873,0.3505948075891737,0.0012990329412864154,0,175.0,-1.0
33cc40fc1da409d3,2022-02-19,BLUE,0.46753246753246747,0.483034223470988,0.015501755938520545,1,105.0,1.05
528c208293bdef13,2022-02-19,BLUE,0.2578796561604585,0.27262634747581127,0.014746691315352778,0,270.0,-1.0
8cd583f6d10692bc,2022-02-19,BLUE,0.2578796561604585,0.2962136434240893,0.0383339872636308,0,270.0,-1.0
93026443e5140415,2022-02-19,BLUE,0.2945736434108527,0.3191698622493627,0.024596218838510042,0,225.0,-1.0
958799d957945a3a,2022-02-19,BLUE,0.6115107913669064,0.6355634708100943,0.024052679443187897,0,58.8235294117647,-1.0
99fd8396cbe1df03,2022-02-19,RED,0.7349177330895795,0.7802274906630207,0.045309757573441134,1,29.850746268656717,0.2985074626865672
e36a5d4d53b97d4e,2022-02-19,RED,0.6040343668285393,0.6098239388014285,0.005789571972889207,0,60.60606060606061,-1.0
ea63f56779100678,2022-02-19,BLUE,0.3244274809160306,0.3498683095500049,0.025440828633974344,0,195.0,-1.0
f7865e5a6d009a87,2022-02-19,RED,0.3363518758085381,0.341732212391761,0.0053803365832229,0,185.0,-1.0
01468f766dd7385c,2022-02-26,RED,0.5798319327731092,0.6089529697010659,0.029121036927956756,0,66.66666666666667,-1.0
181ceedcacc01d48,2022-02-26,RED,0.3884892086330935,0.4229363579894944,0.03444714935640092,0,150.0,-1.0
84d633d4a9fbf331,2022-02-26,RED,0.437956204379562,0.4800582382203752,0.04210203384081318,1,120.0,1.2
8515f07911765f89,2022-02-26,RED,0.6957699520733487,0.7429731912184866,0.04720323914513791,1,37.735849056603776,0.37735849056603776
901e62b7af57f559,2022-02-26,RED,0.2771206488678608,0.3133725563040734,0.036251907436212594,0,245.0,-1.0
c4eb14c3de579842,2022-02-26,RED,0.6211096075778079,0.6741416485147443,0.053032040936936475,0,55.55555555555556,-1.0
c5d5fcf290cc029e,2022-02-26,BLUE,0.2272727272727273,0.2427208354296877,0.015448108156960405,0,320.0,-1.0
cb1f27818d46af0e,2022-02-26,BLUE,0.5108342361863489,0.5175446798874666,0.006710443701117619,0,86.95652173913044,-1.0
f087a10a6f2bcc99,2022-02-26,RED,0.7191400832177531,0.7279145393982452,0.008774456180492107,1,32.78688524590164,0.32786885245901637
36d9337a27b71ba9,2022-03-05,BLUE,0.42888402625820576,0.42896055379823406,7.652754002829276e-05,1,125.0,1.25
43b43c5d439b2f98,2022-03-05,RED,0.7775930160049885,0.7965945788766222,0.01900156287163368,1,22.988505747126435,0.22988505747126436
59d44b6888885500,2022-03-05,BLUE,0.872093023255814,0.9005938374352183,0.02850081417940431,1,10.0,0.1
838bb84a5a976a9c,2022-03-05,BLUE,0.3698979591836734,0.3738489915180191,0.003951032334345683,0,160.0,-1.0
9321b3c90ea5ca6c,2022-03-05,RED,0.7191400832177531,0.7774333249623877,0.05829324174463457,1,32.78688524590164,0.32786885245901637
abd45edc07a8d9e3,2022-03-05,BLUE,0.6115107913669064,0.678283003936078,0.06677221256917154,1,58.8235294117647,0.5882352941176471
c420c376cc1d149c,2022-03-05,RED,0.3295622233152976,0.3371483446912289,0.007586121375931287,1,190.0,1.9
c6fc43c351b08bda,2022-03-05,RED,0.3959656331714605,0.4918317630483377,0.0958661298768772,1,145.0,1.45
cda06ff86cfe4f5f,2022-03-05,RED,0.6211096075778079,0.6967076467160254,0.0755980391382175,1,55.55555555555556,0.5555555555555556
d03d0abf331df751,2022-03-05,RED,0.7228793511321393,0.7826810933327029,0.05980174220056356,1,32.25806451612903,0.3225806451612903
d5323490163dde0e,2022-03-05,RED,0.6365876193409301,0.688658795836244,0.0520711764953139,1,51.282051282051285,0.5128205128205129
ee278a5a25744cac,2022-03-05,RED,0.447405997144217,0.4550338765065618,0.007627879362344769,1,115.0,1.15
fce6ab43b7d09aa4,2022-03-05,RED,0.5962732919254659,0.6234050436122894,0.02713175168682358,1,62.5,0.625
226884e46a10865d,2022-03-12,RED,0.6581196581196581,0.6955686265059094,0.037448968386251336,1,45.45454545454545,0.45454545454545453
23eec2d9cb2d78cd,2022-03-12,RED,0.4288840262582056,0.4833184222537152,0.05443439599550959,1,125.0,1.25
26fbee4ed13ff35d,2022-03-12,BLUE,0.5217391304347826,0.5340348923070498,0.012295761872267219,0,83.33333333333333,-1.0
3b06c512abfa0494,2022-03-12,BLUE,0.3634123806590699,0.39838936186230445,0.03497698120323456,0,165.0,-1.0
463fac0e48505b62,2022-03-12,BLUE,0.4117884537747275,0.41912391595298504,0.007335462178257535,0,135.0,-1.0
5cad3ab6553e9ec9,2022-03-12,BLUE,0.4572564612326043,0.5078360904278377,0.0505796291952334,0,110.0,-1.0
70b8d357e89383bd,2022-03-12,RED,0.7104677060133631,0.7882663640355206,0.07779865802215757,1,34.48275862068966,0.3448275862068966
8aa16cc1ba99aac1,2022-03-12,RED,0.1740166865315852,0.1834825102243767,0.009465823692791503,0,450.0,-1.0
9cb78122a23e6a7d,2022-03-12,BLUE,0.42888402625820576,0.47807864173693804,0.04919461547873227,1,125.0,1.25
b400c29fbeee0206,2022-03-12,RED,0.5962732919254659,0.643467279748119,0.04719398782265316,0,62.5,-1.0
b55de7d791b9f62d,2022-03-12,BLUE,0.7489200863930886,0.7507049171518034,0.0017848307587148282,1,27.397260273972602,0.273972602739726
b70313eae7c24b27,2022-03-12,BLUE,0.6301020408163265,0.6760262510552776,0.0459242102389511,1,52.63157894736842,0.5263157894736842
f10c2c84652ef573,2022-03-12,RED,0.3571428571428571,0.3739069664164356,0.01676410927357852,0,170.0,-1.0
06641a8c62e45661,2022-03-19,RED,0.447405997144217,0.4508991229289115,0.003493125784694462,0,115.0,-1.0
4c7e55061dc3bf89,2022-03-19,RED,0.7925457102672292,0.8638454317403422,0.07129972147311303,1,20.408163265306122,0.20408163265306123
53d0df57a917c6a0,2022-03-19,RED,0.5427435387673957,0.6071052980939582,0.06436175932656252,1,76.92307692307692,0.7692307692307692
5a878a6bebc973d7,2022-03-19,BLUE,0.43795620437956195,0.45348680445609557,0.015530600076533618,0,120.0,-1.0
5e378c52f26935d6,2022-03-19,RED,0.7153024911032029,0.742308675680035,0.027006184576832126,0,33.333333333333336,-1.0
6e705b2365bc03fa,2022-03-19,BLUE,0.3244274809160306,0.3413953322840415,0.016967851368010933,1,195.0,1.95
766b4f5e77ab0860,2022-03-19,RED,0.6428571428571429,0.693068745489282,0.050211602632139085,0,50.0,-1.0
a200b5dcbdd2506e,2022-03-19,RED,0.1790281329923273,0.233231998845291,0.05420386585296369,0,435.0,-1.0
ae989e21c3839b49,2022-03-19,BLUE,0.7421203438395416,0.778085029226906,0.035964685387364415,1,28.571428571428573,0.28571428571428575
bcd1e1d71a172d53,2022-03-19,RED,0.8029168309026409,0.8454199441185581,0.042503113215917265,1,19.047619047619047,0.19047619047619047
ce3d94186567a684,2022-03-19,RED,0.5,0.5338108574584092,0.03381085745840917,1,90.9090909090909,0.9090909090909091
1b650c76387c0f4b,2022-03-26,BLUE,0.7191400832177532,0.7438899000638268,0.02474981684607358,1,32.78688524590164,0.32786885245901637
3ecccdab76baa59c,2022-03-26,BLUE,0.798845836768343,0.815556291337539,0.016710454569196065,1,19.607843137254903,0.19607843137254904
3f92025b29e06bfd,2022-03-26,RED,0.7054263565891473,0.7687911254110456,0.06336476882189823,1,35.714285714285715,0.35714285714285715
410e65e4d1782bfc,2022-03-26,RED,0.782608695652174,0.8165784186806243,0.03396972302845036,0,22.22222222222222,-1.0
6ed495c177d69a3a,2022-03-26,RED,0.8720930232558137,0.8896889735513583,0.017595950295544616,1,10.0,0.1
82b2b97b85c7225c,2022-03-26,RED,0.4675324675324674,0.4922322394351598,0.024699771902692402,1,105.0,1.05
97e522591ac7eb29,2022-03-26,BLUE,0.5798319327731093,0.5844337016883228,0.004601768915213467,0,66.66666666666667,-1.0
bb31c77bddd1317e,2022-03-26,RED,0.298804780876494,0.3267746398031189,0.027969858926624902,1,220.0,2.2
c4e866d9dd606faa,2022-03-26,RED,0.8209718670076727,0.8700085089934819,0.04903664198580926,1,16.666666666666668,0.16666666666666669
d0b7a79d3e7f3362,2022-03-26,RED,0.4117884537747274,0.4424122719857073,0.030623818210979925,1,135.0,1.35
f3c37e23ca30c87d,2022-03-26,RED,0.4891657638136511,0.5082940468779832,0.019128283064332063,0,95.23809523809524,-1.0
f6afaf2a39fa441c,2022-03-26,RED,0.447405997144217,0.453675769845537,0.006269772701319953,1,115.0,1.15
15311d4b33d93004,2022-04-09,RED,0.5324675324675325,0.5535187224878808,0.021051190020348276,0,80.0,-1.0
278b965694e563b2,2022-04-09,BLUE,0.5798319327731093,0.5808702069627951,0.0010382741896858283,0,66.66666666666667,-1.0
313c36ce9bde6cf6,2022-04-09,BLUE,0.3571428571428571,0.39369270420597957,0.036549847063122476,0,170.0,-1.0
394b0347b0438622,2022-04-09,BLUE,0.798845836768343,0.8205208351616634,0.021674998393320433,1,19.607843137254903,0.19607843137254904
7458a37feabf8788,2022-04-09,BLUE,0.6115107913669064,0.6607356769997363,0.049224885632829896,1,58.8235294117647,0.5882352941176471
7c6ed5b3d830d0cb,2022-04-09,BLUE,0.3634123806590699,0.41769909985790066,0.05428671919883077,0,165.0,-1.0
88c6e7f71b79fd65,2022-04-09,RED,0.4117884537747274,0.427173134450342,0.015384680675614604,0,135.0,-1.0
9a8964b148cb5923,2022-04-09,RED,0.2327704244637151,0.2530493880001003,0.020278963536385197,1,310.0,3.1
9e52a67410f2c879,2022-04-09,RED,0.5324675324675325,0.5497528507811908,0.017285318313658316,1,80.0,0.8
dc0ab34f1952cb48,2022-04-09,RED,0.8209718670076727,0.8461083332696006,0.025136466261927892,1,16.666666666666668,0.16666666666666669
0987b3f785e26d1c,2022-04-16,RED,0.447405997144217,0.4526455611503083,0.0052395640060912685,1,115.0,1.15
0daf776bd222daad,2022-04-16,RED,0.6755725190839694,0.7064867263273691,0.03091420724339966,0,41.666666666666664,-1.0
1ceab8fa45996f51,2022-04-16,BLUE,0.7191400832177532,0.7545397544799276,0.03539967126217436,1,32.78688524590164,0.32786885245901637
4f6e7159e77d4215,2022-04-16,BLUE,0.1740166865315852,0.18135093769110577,0.007334251159520577,0,450.0,-1.0
559031e51ced0b53,2022-04-16,BLUE,0.3492957746478873,0.3669236837217438,0.017627909073856474,0,175.0,-1.0
6d4b6224f26572f9,2022-04-16,BLUE,0.37889039242219213,0.41980363270144716,0.040913240279255025,1,155.0,1.55
74c58b9d638c5eaa,2022-04-16,BLUE,0.18217821782178212,0.20568273022756034,0.023504512405778222,0,425.0,-1.0
7c5fc3fc7be4a997,2022-04-16,BLUE,0.37889039242219213,0.4406778079798259,0.061787415557633785,1,155.0,1.55
a0a120c50d93f70a,2022-04-16,RED,0.4782608695652174,0.5173674401167341,0.03910657055151667,1,100.0,1.0
b09f8cd4cbd7ba56,2022-04-16,RED,0.6301020408163266,0.6400885239244607,0.009986483108134103,1,52.63157894736842,0.5263157894736842
c20e6697335c3b3d,2022-04-16,RED,0.197083169097359,0.2095062621213573,0.0124230930239983,0,385.0,-1.0
eac46cfead228e11,2022-04-16,RED,0.447405997144217,0.4620611725549988,0.014655175410781762,1,115.0,1.15
173d576e6247a88a,2022-04-23,RED,0.4891657638136511,0.5323991171560034,0.04323335334235229,0,95.23809523809524,-1.0
3a3ac7b3987f6799,2022-04-23,BLUE,0.6704377766847024,0.6765580903954191,0.0061203137107167516,1,42.5531914893617,0.425531914893617
6017351e164dbca3,2022-04-23,RED,0.4675324675324674,0.4727680416524153,0.0052355741199479056,0,105.0,-1.0
6a4ba72b084193b5,2022-04-23,BLUE,0.46753246753246747,0.47055284966682287,0.003020382134355404,1,105.0,1.05
7cf7960c6ccb5fa1,2022-04-23,RED,0.8524590163934428,0.875856470904766,0.023397454511323246,0,12.5,-1.0
926977ec3ed0ebe1,2022-04-23,RED,0.6636481241914618,0.6749524598987638,0.011304335707302049,1,44.44444444444444,0.4444444444444444
992e84bf59837e21,2022-04-23,BLUE,0.6581196581196581,0.6727536035423172,0.014633945422659056,1,45.45454545454545,0.45454545454545453
9b8a82276f06829f,2022-04-23,BLUE,0.5324675324675325,0.5408001674917389,0.008332635024206336,1,80.0,0.8
a45d4327bc82bc28,2022-04-23,RED,0.6211096075778079,0.6458745624425208,0.024764954864712974,1,55.55555555555556,0.5555555555555556
e4d946470fd150fe,2022-04-23,BLUE,0.4201680672268908,0.4216884281283034,0.0015203609014126096,0,130.0,-1.0
e8c57c6259193466,2022-04-23,RED,0.8259833134684148,0.8445887366762793,0.018605423207864513,1,15.873015873015873,0.15873015873015872
5ae5eb729c6bb169,2022-04-30,RED,0.4891657638136511,0.4975093371423367,0.008343573328685572,0,95.23809523809524,-1.0
5b731da9e4be4391,2022-04-30,BLUE,0.4891657638136512,0.5158453368757162,0.026679573062065032,0,95.23809523809524,-1.0
632c2d4ed12f2bdf,2022-04-30,BLUE,0.3087478559176673,0.34838321076262824,0.039635354844960946,1,210.0,2.1
6b956992204ec040,2022-04-30,RED,0.6428571428571429,0.6503638169292169,0.007506674072073949,1,50.0,0.5
760e3f292b834637,2022-04-30,BLUE,0.3959656331714607,0.4045426348178548,0.008577001646394078,0,145.0,-1.0
7c8701bb78cb4de8,2022-04-30,BLUE,0.6581196581196581,0.6594669886141381,0.0013473304944799924,1,45.45454545454545,0.45454545454545453
7e4b7a70838e5ba4,2022-04-30,RED,0.5324675324675325,0.5670377921271944,0.03457025965966187,0,80.0,-1.0
80cf37627a129145,2022-04-30,RED,0.6428571428571429,0.6649139987911867,0.02205685593404383,0,50.0,-1.0
9217ecc287ac482d,2022-04-30,RED,0.6704377766847024,0.7043759829342631,0.033938206249560676,1,42.5531914893617,0.425531914893617
d2484d74f819d813,2022-04-30,RED,0.9128630705394192,0.9196846133100498,0.006821542770630629,1,5.0,0.05
eb277b5ea2a19124,2022-04-30,RED,0.5,0.5240233702403202,0.024023370240320197,1,90.9090909090909,0.9090909090909091
397dd9a8694ef413,2022-05-07,BLUE,0.21198156682027658,0.22408158464660555,0.012100017826328968,0,350.0,-1.0
430309e0f8a315d5,2022-05-07,BLUE,0.5108342361863489,0.5419187720272708,0.031084535840921856,0,86.95652173913044,-1.0
60d9d50b763adc62,2022-05-07,RED,0.5324675324675325,0.5600775375591283,0.027610005091595724,1,80.0,0.8
6a902b97ac98c283,2022-05-07,RED,0.4572564612326044,0.4594548880022557,0.0021984267696513182,1,110.0,1.1
7d4e49d8a6678157,2022-05-07,RED,0.5427435387673957,0.5675420736126177,0.024798534845221987,1,76.92307692307692,0.7692307692307692
80ac36a9dbc4b1a1,2022-05-07,RED,0.6912521440823327,0.7060476500457373,0.01479550596340462,1,38.46153846153846,0.3846153846153846
8289033e03b4d9a3,2022-05-07,RED,0.7619047619047619,0.7890541587417109,0.027149396836949058,0,25.0,-1.0
8390441d93736719,2022-05-07,RED,0.5108342361863488,0.5504674793183463,0.03963324313199745,1,86.95652173913044,0.8695652173913043
88455c967a7ef6fc,2022-05-07,BLUE,0.6365876193409301,0.6717047805247067,0.03511716118377661,1,51.282051282051285,0.5128205128205129
9d61012a6020516e,2022-05-07,RED,0.6704377766847024,0.6911339701608755,0.02069619347617313,0,42.5531914893617,-1.0
a2ebb5f86eb64f22,2022-05-07,BLUE,0.2578796561604585,0.2721480788102908,0.014268422649832302,0,270.0,-1.0
c020ccbd7cdefb6e,2022-05-07,RED,0.3087478559176673,0.3275643248147337,0.018816468897066396,0,210.0,-1.0
fc4939b3c9071e66,2022-05-07,BLUE,0.6581196581196581,0.666464748975781,0.008345090856122894,0,45.45454545454545,-1.0
ff6c8dab41efcc09,2022-05-07,RED,0.5882115462252725,0.6030395009422013,0.01482795471692877,1,64.51612903225806,0.6451612903225806
22f1133d02700bb2,2022-05-14,RED,0.7272727272727274,0.7792420778354049,0.051969350562677485,1,31.25,0.3125
2fa88b72973478b6,2022-05-14,BLUE,0.6755725190839696,0.6952611436769813,0.019688624593011683,0,41.666666666666664,-1.0
43543a2c1c7a7135,2022-05-14,RED,0.7104677060133631,0.7444576825018796,0.03398997648851654,1,34.48275862068966,0.3448275862068966
5c281439d20184f1,2022-05-14,BLUE,0.6428571428571429,0.6498400895783478,0.006982946721204919,0,50.0,-1.0
7e047b195135ef06,2022-05-14,BLUE,0.552594002855783,0.5680541273774757,0.015460124521692764,0,74.07407407407408,-1.0
8a1aa64eb1f17913,2022-05-14,BLUE,0.4201680672268908,0.42236312853552305,0.002195061308632229,0,130.0,-1.0
afed0bac5ce5a2f3,2022-05-14,RED,0.7553516819571866,0.813576891392726,0.05822520943553944,0,26.31578947368421,-1.0
b3248692dfb954b2,2022-05-14,RED,0.6507042253521127,0.6784751338257843,0.027770908473671585,0,47.61904761904762,-1.0
e240d6f77747ec46,2022-05-14,BLUE,0.552594002855783,0.5751250290470227,0.0225310261912397,1,74.07407407407408,0.7407407407407408
f549164690d723bb,2022-05-14,RED,0.6636481241914618,0.7193194643867975,0.055671340195335706,1,44.44444444444444,0.4444444444444444
1b4d0c9e3c59b33b,2022-05-21,RED,0.8209718670076727,0.8439559465616229,0.02298407955395021,1,16.666666666666668,0.16666666666666669
3542f9f30926f364,2022-05-21,RED,0.7054263565891473,0.7510936388956251,0.04566728230647776,1,35.714285714285715,0.35714285714285715
4a789cdd5aaf4439,2022-05-21,BLUE,0.636038186157518,0.6550964713280014,0.01905828517048347,1,48.78048780487805,0.4878048780487805
5136dc566f46daf6,2022-05-21,RED,0.437956204379562,0.4969385620946637,0.058982357715101685,1,120.0,1.2
534c07488396e124,2022-05-21,RED,0.552594002855783,0.5748778025002542,0.022283799644471247,0,74.07407407407408,-1.0
5d4fb748ad246269,2022-05-21,BLUE,0.5711159737417943,0.613429115547822,0.04231314180602763,1,68.96551724137932,0.6896551724137931
5eaff5c832430378,2022-05-21,BLUE,0.5427435387673956,0.545796743656888,0.0030532048894924557,1,76.92307692307692,0.7692307692307692
7a2c841693b54dd7,2022-05-21,BLUE,0.3418803418803419,0.3462793433836562,0.004399001503314293,1,180.0,1.8
bc7228d30ff5be46,2022-05-21,RED,0.562043795620438,0.5884115227297637,0.026367727109325667,0,71.42857142857143,-1.0
cbdfb3c648d7bada,2022-05-21,RED,0.6428571428571429,0.7041203287631366,0.06126318590599367,1,50.0,0.5
f682118709b4143e,2022-05-21,BLUE,0.31818181818181823,0.36327404811149844,0.045092229929680205,0,200.0,-1.0
04e6198326be4857,2022-06-04,BLUE,0.1532976827094472,0.1737423314369213,0.02044464872747409,0,525.0,-1.0
344d60564cd136ff,2022-06-04,BLUE,0.3295622233152976,0.3371229165062867,0.007560693190989065,1,190.0,1.9
3aa49ed298e4c34f,2022-06-04,RED,0.5324675324675325,0.6540312874562069,0.12156375498867433,1,80.0,0.8
43d7d4b67be48553,2022-06-04,RED,0.4675324675324674,0.5222609229982137,0.054728455465746284,0,105.0,-1.0
4f2501e804c84abe,2022-06-04,RED,0.5108342361863488,0.5158589409863181,0.005024704799969304,0,86.95652173913044,-1.0
59b2bbb251968ca9,2022-06-04,RED,0.7880184331797234,0.8285741899171971,0.04055575673747369,1,21.05263157894737,0.2105263157894737
7a635063e5f1699b,2022-06-04,RED,0.6115107913669064,0.6686390960568916,0.0571283046899852,1,58.8235294117647,0.5882352941176471
