fold,feature,mean_abs_shap,mean_shap,n
2022,recent_avg_fight_time_diff,0.015482795079174282,0.00020295660357055425,477
2022,recent_finish_rate_diff,0.002399383981143997,0.00018800210268226934,477
2022,recent_form_avg_fight_time_diff,0.003225961585863019,1.3040533910195032e-05,477
2022,recent_form_avg_opponent_elo_diff,0.01124884078447049,0.001317125758784872,477
2022,recent_form_best_win_elo_diff,0.0018694351995422406,-0.0001390213263953257,477
2022,recent_form_kd_absorbed_avg_diff,0.01374106464660541,-0.00043392440072793817,477
2022,recent_form_ko_rate_diff,0.0038327511782666173,-0.0002338771319770463,477
2022,recent_form_recent_avg_fight_time_diff,0.003457678084123091,0.00036517698932790534,477
2022,recent_form_recent_finish_rate_diff,0.0,0.0,477
2022,recent_form_td_acc_diff,0.0023807185707883263,-0.00018423686948149958,477
2022,recent_form_worst_loss_elo_diff,0.008168963918977845,-0.001842291658135049,477
2022,sapm_diff,0.0027363275502861107,-2.7389975803546935e-05,477
2022,style_all_round_finisher_score_diff,0.005527798311913725,0.0004052250407854841,477
2022,style_ko_finisher_score_diff,0.013222890903107213,0.00018424797604012788,477
2022,style_primary_score_diff,0.0,0.0,477
2022,style_score_spread_diff,0.00588600828353339,0.0002054814405473773,477
2022,sub_avg_diff,0.0,0.0,477
2022,td_avg_diff,0.01274161820204253,-0.00042068072647418614,477
2022,victory_concentration_index_diff,0.0,0.0,477
2022,weight_diff,0.0006780844468299292,-0.0001126973803371847,477
2022,whr_logit_diff,0.005359432173881141,-0.0003024047041464152,477
2022,win_pct_diff,0.019970680315602,0.00236451353260806,477
2022,wrestling_mismatch_diff,0.012718933819943504,-0.0009860636967095689,477
2023,age_diff,0.028952511204743243,0.0017335531290575683,415
2023,age_squared_diff,0.024994006236813155,0.001626525419842766,415
2023,age_x_career_ko_losses_diff,0.00774349699088608,-0.0017478232866669275,415
2023,aggression_index_diff,0.018807141054197247,-0.0010315037433461971,415
2023,avg_fight_time_diff,0.0,0.0,415
2023,avg_opponent_elo_diff,0.011487770095153386,0.0010648441972233445,415
2023,chin_risk_diff,0.016175904210252934,-0.0024475065116063657,415
2023,ctrl_against_per_min_diff,0.0053293573041727025,0.00046437858570232447,415
2023,days_since_last_fight_diff,0.0013441000234739608,2.9985142131167723e-06,415
2023,elo_diff,0.0,0.0,415
2023,ewm_best_win_elo_diff,0.0013547830583796982,0.00040266621235129707,415
2023,ewm_days_since_last_fight_diff,0.002521250540592584,-0.0002789173409881362,415
2023,ewm_elo_diff,0.0,0.0,415
2023,ewm_finish_loss_rate_diff,0.0029236232222293514,-0.0005017956326076066,415
2023,ewm_kd_avg_diff,0.014381257684744266,-0.0012455855125942863,415
2023,ewm_recent_sapm_diff,0.032968728580927274,-0.0016984845186213413,415
2023,ewm_recent_splm_diff,0.007358647117682969,0.0011144003797187863,415
2023,ewm_recent_td_avg_diff,0.0030152600617652917,4.274296204009688e-05,415
2023,ewm_recent_win_pct_diff,0.002543476241898824,-0.00011534838297639984,415
2023,ewm_sapm_diff,0.03772113627518516,-0.001912792682288641,415
2023,ewm_str_def_diff,0.0051896393391674,0.0006788537582292794,415
2023,ewm_td_acc_diff,0.024741371459585715,-0.0014280600349856427,415
2023,ewm_td_avg_diff,0.005045180433396116,-0.0003248341269342296,415
2023,ewm_win_pct_diff,0.0,0.0,415
2023,ko_dependency_diff,0.0037796679042638786,0.00029716084049229163,415
2023,losses_diff,0.0,0.0,415
2023,market_overround,0.0,0.0,415
2023,pressure_striking_adv_diff,0.0,0.0,415
2023,reach_diff,0.04661167545850019,-0.036638024431395244,415
2023,recent_avg_fight_time_diff,0.018322716262864778,-0.0011108750903821853,415
2023,recent_finish_rate_diff,0.0,0.0,415
2023,recent_form_avg_fight_time_diff,0.0032684868482132272,-0.000244169883115823,415
2023,recent_form_avg_opponent_elo_diff,0.017359260038798115,-0.0009545649480388825,415
2023,recent_form_best_win_elo_diff,0.0007912761621536261,1.7985909144921474e-05,415
2023,recent_form_kd_absorbed_avg_diff,0.010979502430432532,-0.0007463052173156336,415
2023,recent_form_ko_rate_diff,0.003352297205163772,-0.00028528412242969834,415
2023,recent_form_recent_avg_fight_time_diff,0.0,0.0,415
2023,recent_form_recent_finish_rate_diff,0.0,0.0,415
2023,recent_form_td_acc_diff,0.006635220993467304,-0.0009033278433089874,415
2023,recent_form_worst_loss_elo_diff,0.007023987972951797,-0.0009613589215350439,415
2023,sapm_diff,0.002356756628906152,-0.0003119475847805839,415
2023,style_all_round_finisher_score_diff,0.005270292335582605,0.00026911788462964165,415
2023,style_ko_finisher_score_diff,0.017588022874152086,-0.0007181847827082657,415
2023,style_primary_score_diff,0.004800016869487892,0.00026275677471814386,415
2023,style_score_spread_diff,0.002035908689946834,-0.00022223625747284977,415
2023,sub_avg_diff,0.0,0.0,415
2023,td_avg_diff,0.008220278333693024,-0.00030332443427788205,415
2023,victory_concentration_index_diff,0.0,0.0,415
2023,weight_diff,0.0034753962397485612,-0.00016756478180906859,415
2023,whr_logit_diff,0.008799730740061186,-0.0008180796107030417,415
2023,win_pct_diff,0.0023816477204392475,-0.00016183396352522345,415
2023,wrestling_mismatch_diff,0.007275850137314165,-0.00014746846204780672,415
2024,age_diff,0.057388548125706006,0.0031966608839006875,381
2024,age_squared_diff,0.012524121713499464,0.0002617107085844507,381
2024,age_x_career_ko_losses_diff,0.002565909111065658,-0.00025936352758817473,381
2024,aggression_index_diff,0.008902604542574858,-0.00019460884741754356,381
2024,avg_fight_time_diff,0.0,0.0,381
2024,avg_opponent_elo_diff,0.011589956366557266,-0.0012541584972429072,381
2024,chin_risk_diff,0.006065229929279624,0.00017239069541686477,381
2024,ctrl_against_per_min_diff,0.0049074626084065105,0.00030867975838286824,381
2024,days_since_last_fight_diff,0.0,0.0,381
2024,elo_diff,0.0018185967863036266,-2.2256074673703962e-05,381
2024,ewm_best_win_elo_diff,0.0,0.0,381
2024,ewm_days_since_last_fight_diff,0.0,0.0,381
2024,ewm_elo_diff,0.0,0.0,381
2024,ewm_finish_loss_rate_diff,0.002629189588266408,-0.00027050551398610816,381
2024,ewm_kd_avg_diff,0.011823157995286595,0.002142985063248126,381
2024,ewm_recent_sapm_diff,0.0263369715383907,-0.0004962446055621926,381
2024,ewm_recent_splm_diff,0.006965857162934745,0.0007557727108047078,381
2024,ewm_recent_td_avg_diff,0.0,0.0,381
2024,ewm_recent_win_pct_diff,0.0,0.0,381
2024,ewm_sapm_diff,0.04392636889436593,0.001094267392235263,381
2024,ewm_str_def_diff,0.0031025089534962662,0.0005197225002879937,381
2024,ewm_td_acc_diff,0.020894700106419133,-0.003110506772271448,381
2024,ewm_td_avg_diff,0.004937375905456662,-0.0003158682126190093,381
2024,ewm_win_pct_diff,0.0036574990899250733,5.6616826290924715e-05,381
2024,ko_dependency_diff,0.0032689717468094284,0.00018608681472590354,381
2024,losses_diff,0.0,0.0,381
2024,market_overround,0.0025674582298923273,0.0024391241118634547,381
2024,pressure_striking_adv_diff,0.0,0.0,381
2024,reach_diff,0.03997457966091126,-0.034928498305673676,381
2024,recent_avg_fight_time_diff,0.005718417583018776,0.00014729252246421153,381
2024,recent_finish_rate_diff,0.0,0.0,381
2024,recent_form_avg_fight_time_diff,0.003069511248077464,-2.1502876708044468e-05,381
2024,recent_form_avg_opponent_elo_diff,0.007744166985388816,0.0010713716220902645,381
2024,recent_form_best_win_elo_diff,0.0,0.0,381
2024,recent_form_kd_absorbed_avg_diff,0.00755029491770993,-0.0006128684052307736,381
2024,recent_form_ko_rate_diff,0.009709356271410043,-0.0014798443934335092,381
2024,recent_form_recent_avg_fight_time_diff,0.015414236008319173,-6.757608891080997e-05,381
2024,recent_form_recent_finish_rate_diff,0.0010596548678876534,0.00017036893832793074,381
2024,recent_form_td_acc_diff,0.0022091216070386837,-9.901840801978988e-05,381
2024,recent_form_worst_loss_elo_diff,0.0067647034632350046,0.0008578841999818491,381
2024,sapm_diff,0.0049720617693181585,-8.115617147698178e-05,381
2024,style_all_round_finisher_score_diff,0.002656452840846765,9.977468381100517e-05,381
2024,style_ko_finisher_score_diff,0.018438580354279654,-0.00017542079252403552,381
2024,style_primary_score_diff,0.004240386214918821,0.00018655166782810306,381
2024,style_score_spread_diff,0.0,0.0,381
2024,sub_avg_diff,0.0,0.0,381
2024,td_avg_diff,0.010619183635617804,-0.0005876782724237818,381
2024,victory_concentration_index_diff,0.0,0.0,381
2024,weight_diff,0.005172505133890417,-0.0006545903821160474,381
2024,whr_logit_diff,0.009762427660824824,-0.0009455491514910706,381
2024,win_pct_diff,0.0,0.0,381
2024,wrestling_mismatch_diff,0.002562860033066645,0.00012930059130853555,381
