snapshot_run_id,snapshot_timestamp,source,bookmaker,provider_event_id,event_name,event_start_timestamp,provider_subcategory_id,provider_subcategory_name,provider_market_id,provider_market_name,provider_market_type_id,provider_market_type_name,provider_selection_id,provider_selection_name,normalized_selection_name,comparison_key,market_family,market_key,outcome_type,outcome_key,side,fighter_name,fighter_provider_id,line,american_odds,decimal_odds,true_odds,implied_probability,is_conditional_no_action,condition_key,round_number,method_key,is_parlay,is_boost,is_promo,raw_payload_path,request_url
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558816,Bilal Hasan vs Nilson Rojas,2026-08-29T10:15:00.0000000Z,5735,Round and Method,363710286,Round and Method Betting,4046,Round and Method Betting,0QA363710286#2260070828_13L9034Q18Q28,Bilal Hasan to Win by Submission in Round 3,Bilal Hasan,fighter:bilal_hasan:submission:r3,round_method,round_method,mixed,submission,fighter,Bilal Hasan,2023961,,4500,46.0,46.0,0.021739130434782608,False,,3.0,submission,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558816/snapshot_draftkings_20260828_235556_subcategory_5735.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=5735&marketsQuery=%24filter%3DeventId+eq+%2734558816%27+AND+clientMetadata%2FsubCategoryId+eq+%275735%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558816%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558816,Bilal Hasan vs Nilson Rojas,2026-08-29T10:15:00.0000000Z,5735,Round and Method,363710286,Round and Method Betting,4046,Round and Method Betting,0QA363710286#2260070889_13L9034Q121Q221,To Go the Distance,,distance,round_method,round_method,mixed,distance,to go the distance,,,,165,2.65,2.65,0.37735849056603776,False,,,distance,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558816/snapshot_draftkings_20260828_235556_subcategory_5735.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=5735&marketsQuery=%24filter%3DeventId+eq+%2734558816%27+AND+clientMetadata%2FsubCategoryId+eq+%275735%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558816%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558816,Bilal Hasan vs Nilson Rojas,2026-08-29T10:15:00.0000000Z,5735,Round and Method,363710286,Round and Method Betting,4046,Round and Method Betting,0QA363710286#2260070848_15L9034Q111Q211,Nilson Rojas to Win by KO/TKO/DQ in Round 1,Nilson Rojas,fighter:nilson_rojas:ko_tko_dq:r1,round_method,round_method,mixed,ko_tko_dq,fighter,Nilson Rojas,2471213,,2200,23.0,23.0,0.043478260869565216,False,,1.0,ko_tko_dq,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558816/snapshot_draftkings_20260828_235556_subcategory_5735.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=5735&marketsQuery=%24filter%3DeventId+eq+%2734558816%27+AND+clientMetadata%2FsubCategoryId+eq+%275735%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558816%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558816,Bilal Hasan vs Nilson Rojas,2026-08-29T10:15:00.0000000Z,5735,Round and Method,363710286,Round and Method Betting,4046,Round and Method Betting,0QA363710286#2260070856_15L9034Q112Q212,Nilson Rojas to Win by KO/TKO/DQ in Round 2,Nilson Rojas,fighter:nilson_rojas:ko_tko_dq:r2,round_method,round_method,mixed,ko_tko_dq,fighter,Nilson Rojas,2471213,,3000,31.0,31.0,0.03225806451612903,False,,2.0,ko_tko_dq,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558816/snapshot_draftkings_20260828_235556_subcategory_5735.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=5735&marketsQuery=%24filter%3DeventId+eq+%2734558816%27+AND+clientMetadata%2FsubCategoryId+eq+%275735%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558816%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558816,Bilal Hasan vs Nilson Rojas,2026-08-29T10:15:00.0000000Z,5735,Round and Method,363710286,Round and Method Betting,4046,Round and Method Betting,0QA363710286#2260070859_15L9034Q113Q213,Nilson Rojas to Win by KO/TKO/DQ in Round 3,Nilson Rojas,fighter:nilson_rojas:ko_tko_dq:r3,round_method,round_method,mixed,ko_tko_dq,fighter,Nilson Rojas,2471213,,4000,41.0,41.0,0.024390243902439025,False,,3.0,ko_tko_dq,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558816/snapshot_draftkings_20260828_235556_subcategory_5735.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=5735&marketsQuery=%24filter%3DeventId+eq+%2734558816%27+AND+clientMetadata%2FsubCategoryId+eq+%275735%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558816%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558816,Bilal Hasan vs Nilson Rojas,2026-08-29T10:15:00.0000000Z,5735,Round and Method,363710286,Round and Method Betting,4046,Round and Method Betting,0QA363710286#2260070874_15L9034Q116Q216,Nilson Rojas to Win by Submission in Round 1,Nilson Rojas,fighter:nilson_rojas:submission:r1,round_method,round_method,mixed,submission,fighter,Nilson Rojas,2471213,,6500,66.0,66.0,0.015151515151515152,False,,1.0,submission,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558816/snapshot_draftkings_20260828_235556_subcategory_5735.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=5735&marketsQuery=%24filter%3DeventId+eq+%2734558816%27+AND+clientMetadata%2FsubCategoryId+eq+%275735%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558816%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558816,Bilal Hasan vs Nilson Rojas,2026-08-29T10:15:00.0000000Z,5735,Round and Method,363710286,Round and Method Betting,4046,Round and Method Betting,0QA363710286#2260070875_15L9034Q117Q217,Nilson Rojas to Win by Submission in Round 2,Nilson Rojas,fighter:nilson_rojas:submission:r2,round_method,round_method,mixed,submission,fighter,Nilson Rojas,2471213,,8000,81.0,81.0,0.012345679012345678,False,,2.0,submission,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558816/snapshot_draftkings_20260828_235556_subcategory_5735.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=5735&marketsQuery=%24filter%3DeventId+eq+%2734558816%27+AND+clientMetadata%2FsubCategoryId+eq+%275735%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558816%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558816,Bilal Hasan vs Nilson Rojas,2026-08-29T10:15:00.0000000Z,5735,Round and Method,363710286,Round and Method Betting,4046,Round and Method Betting,0QA363710286#2260070882_15L9034Q118Q218,Nilson Rojas to Win by Submission in Round 3,Nilson Rojas,fighter:nilson_rojas:submission:r3,round_method,round_method,mixed,submission,fighter,Nilson Rojas,2471213,,11000,111.0,111.0,0.009009009009009009,False,,3.0,submission,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558816/snapshot_draftkings_20260828_235556_subcategory_5735.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=5735&marketsQuery=%24filter%3DeventId+eq+%2734558816%27+AND+clientMetadata%2FsubCategoryId+eq+%275735%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558816%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558816,Bilal Hasan vs Nilson Rojas,2026-08-29T10:15:00.0000000Z,15122,Finish Only,363710301,Finish Only Moneyline (If Decision No Action),5431,Finish Only Moneyline (If Decision No Action),0QA363710301#2260070685_13L9034Q11Q21,Bilal Hasan,Bilal Hasan,finish_only:fighter:bilal_hasan,finish_only_moneyline,finish_only_moneyline,fighter,fighter_win,fighter,Bilal Hasan,2023961,,-1400,1.0714285714285714,1.07142858,0.9333333333333333,True,finish_only,,decision,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558816/snapshot_draftkings_20260828_235556_subcategory_15122.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=15122&marketsQuery=%24filter%3DeventId+eq+%2734558816%27+AND+clientMetadata%2FsubCategoryId+eq+%2715122%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558816%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558816,Bilal Hasan vs Nilson Rojas,2026-08-29T10:15:00.0000000Z,15122,Finish Only,363710301,Finish Only Moneyline (If Decision No Action),5431,Finish Only Moneyline (If Decision No Action),0QA363710301#2260070736_13L9034Q12Q23,Nilson Rojas,Nilson Rojas,finish_only:fighter:nilson_rojas,finish_only_moneyline,finish_only_moneyline,fighter,fighter_win,fighter,Nilson Rojas,2471213,,600,7.0,7.0,0.14285714285714285,True,finish_only,,decision,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558816/snapshot_draftkings_20260828_235556_subcategory_15122.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=15122&marketsQuery=%24filter%3DeventId+eq+%2734558816%27+AND+clientMetadata%2FsubCategoryId+eq+%2715122%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558816%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558816,Bilal Hasan vs Nilson Rojas,2026-08-29T10:15:00.0000000Z,15123,Decision Only,363710302,Decision Only Moneyline (If Finish No Action),5432,Decision Only Moneyline (If Finish No Action),0QA363710302#2260070687_13L9034Q11Q21,Bilal Hasan,Bilal Hasan,decision_only:fighter:bilal_hasan,decision_only_moneyline,decision_only_moneyline,fighter,fighter_win,fighter,Bilal Hasan,2023961,,-800,1.125,1.125,0.8888888888888888,True,decision_only,,decision,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558816/snapshot_draftkings_20260828_235556_subcategory_15123.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=15123&marketsQuery=%24filter%3DeventId+eq+%2734558816%27+AND+clientMetadata%2FsubCategoryId+eq+%2715123%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558816%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558816,Bilal Hasan vs Nilson Rojas,2026-08-29T10:15:00.0000000Z,15123,Decision Only,363710302,Decision Only Moneyline (If Finish No Action),5432,Decision Only Moneyline (If Finish No Action),0QA363710302#2260070733_13L9034Q12Q23,Nilson Rojas,Nilson Rojas,decision_only:fighter:nilson_rojas,decision_only_moneyline,decision_only_moneyline,fighter,fighter_win,fighter,Nilson Rojas,2471213,,425,5.25,5.25,0.19047619047619047,True,decision_only,,decision,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558816/snapshot_draftkings_20260828_235556_subcategory_15123.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=15123&marketsQuery=%24filter%3DeventId+eq+%2734558816%27+AND+clientMetadata%2FsubCategoryId+eq+%2715123%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558816%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558816,Bilal Hasan vs Nilson Rojas,2026-08-29T10:15:00.0000000Z,15124,Round 1 Only,363710329,Round 1 Only Moneyline (Any Other Result No Action),11537,Round 1 Only Moneyline (Any Other Result No Action),0QA363710329#2260070709_13L9034Q10Q21,Bilal Hasan,Bilal Hasan,round_1_only:fighter:bilal_hasan,round_1_only_moneyline,round_1_only_moneyline,fighter,fighter_win,fighter,Bilal Hasan,2023961,,-1600,1.0625,1.0625,0.9411764705882353,True,round_1_only,1.0,,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558816/snapshot_draftkings_20260828_235556_subcategory_15124.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=15124&marketsQuery=%24filter%3DeventId+eq+%2734558816%27+AND+clientMetadata%2FsubCategoryId+eq+%2715124%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558816%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558816,Bilal Hasan vs Nilson Rojas,2026-08-29T10:15:00.0000000Z,15124,Round 1 Only,363710329,Round 1 Only Moneyline (Any Other Result No Action),11537,Round 1 Only Moneyline (Any Other Result No Action),0QA363710329#2260070726_13L9034Q12Q23,Nilson Rojas,Nilson Rojas,round_1_only:fighter:nilson_rojas,round_1_only_moneyline,round_1_only_moneyline,fighter,fighter_win,fighter,Nilson Rojas,2471213,,700,8.0,8.0,0.125,True,round_1_only,1.0,,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558816/snapshot_draftkings_20260828_235556_subcategory_15124.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=15124&marketsQuery=%24filter%3DeventId+eq+%2734558816%27+AND+clientMetadata%2FsubCategoryId+eq+%2715124%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558816%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558816,Bilal Hasan vs Nilson Rojas,2026-08-29T10:15:00.0000000Z,15125,Submission Only,363710328,Submission Only Moneyline (If Decision or KO/TKO/DQ No Action),11536,Submission Only Moneyline (If Decision or KO/TKO/DQ No Action),0QA363710328#2260070708_13L9034Q10Q21,Bilal Hasan,Bilal Hasan,submission_only:fighter:bilal_hasan,submission_only_moneyline,submission_only_moneyline,fighter,fighter_win,fighter,Bilal Hasan,2023961,,-400,1.25,1.25,0.8,True,submission_only,,ko_tko_dq,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558816/snapshot_draftkings_20260828_235556_subcategory_15125.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=15125&marketsQuery=%24filter%3DeventId+eq+%2734558816%27+AND+clientMetadata%2FsubCategoryId+eq+%2715125%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558816%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558816,Bilal Hasan vs Nilson Rojas,2026-08-29T10:15:00.0000000Z,15125,Submission Only,363710328,Submission Only Moneyline (If Decision or KO/TKO/DQ No Action),11536,Submission Only Moneyline (If Decision or KO/TKO/DQ No Action),0QA363710328#2260070727_13L9034Q12Q23,Nilson Rojas,Nilson Rojas,submission_only:fighter:nilson_rojas,submission_only_moneyline,submission_only_moneyline,fighter,fighter_win,fighter,Nilson Rojas,2471213,,275,3.75,3.75,0.26666666666666666,True,submission_only,,ko_tko_dq,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558816/snapshot_draftkings_20260828_235556_subcategory_15125.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=15125&marketsQuery=%24filter%3DeventId+eq+%2734558816%27+AND+clientMetadata%2FsubCategoryId+eq+%2715125%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558816%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558816,Bilal Hasan vs Nilson Rojas,2026-08-29T10:15:00.0000000Z,15126,KO TKO DQ Only,363710327,KO/TKO/DQ Only Moneyline (If Decision or Submission No Action),11535,KO/TKO/DQ Only Moneyline (If Decision or Submission No Action),0QA363710327#2260070706_13L9034Q10Q21,Bilal Hasan,Bilal Hasan,ko_tko_only:fighter:bilal_hasan,ko_tko_only_moneyline,ko_tko_only_moneyline,fighter,fighter_win,fighter,Bilal Hasan,2023961,,-1600,1.0625,1.0625,0.9411764705882353,True,ko_tko_only,,ko_tko_dq,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558816/snapshot_draftkings_20260828_235556_subcategory_15126.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=15126&marketsQuery=%24filter%3DeventId+eq+%2734558816%27+AND+clientMetadata%2FsubCategoryId+eq+%2715126%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558816%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558816,Bilal Hasan vs Nilson Rojas,2026-08-29T10:15:00.0000000Z,15126,KO TKO DQ Only,363710327,KO/TKO/DQ Only Moneyline (If Decision or Submission No Action),11535,KO/TKO/DQ Only Moneyline (If Decision or Submission No Action),0QA363710327#2260070729_13L9034Q12Q23,Nilson Rojas,Nilson Rojas,ko_tko_only:fighter:nilson_rojas,ko_tko_only_moneyline,ko_tko_only_moneyline,fighter,fighter_win,fighter,Nilson Rojas,2471213,,700,8.0,8.0,0.125,True,ko_tko_only,,ko_tko_dq,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558816/snapshot_draftkings_20260828_235556_subcategory_15126.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=15126&marketsQuery=%24filter%3DeventId+eq+%2734558816%27+AND+clientMetadata%2FsubCategoryId+eq+%2715126%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558816%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558816,Bilal Hasan vs Nilson Rojas,2026-08-29T10:15:00.0000000Z,19390,Fighter Significant Strikes Total,363710307,Bilal Hasan Total Significant Strikes O/U,9499,[Team1] Total Significant Strikes O/U,0QA363710307#2263318053_13L9034Q1213135Q20,Over 42.5,,over:42.5,fighter_sig_strikes_total,fighter_sig_strikes_total,fighter_line,over,over,,,42.5,-115,1.8695652173913042,1.86956522,0.5348837209302325,False,,,,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558816/snapshot_draftkings_20260828_235556_subcategory_19390.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=19390&marketsQuery=%24filter%3DeventId+eq+%2734558816%27+AND+clientMetadata%2FsubCategoryId+eq+%2719390%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558816%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558816,Bilal Hasan vs Nilson Rojas,2026-08-29T10:15:00.0000000Z,19390,Fighter Significant Strikes Total,363710307,Bilal Hasan Total Significant Strikes O/U,9499,[Team1] Total Significant Strikes O/U,0QA363710307#2263318054_13L9034Q1219151Q20,Under 42.5,,under:42.5,fighter_sig_strikes_total,fighter_sig_strikes_total,fighter_line,under,under,,,42.5,-115,1.8695652173913042,1.86956522,0.5348837209302325,False,,,,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558816/snapshot_draftkings_20260828_235556_subcategory_19390.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=19390&marketsQuery=%24filter%3DeventId+eq+%2734558816%27+AND+clientMetadata%2FsubCategoryId+eq+%2719390%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558816%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558816,Bilal Hasan vs Nilson Rojas,2026-08-29T10:15:00.0000000Z,19390,Fighter Significant Strikes Total,363710308,Nilson Rojas Total Significant Strikes O/U,9500,[Team2] Total Significant Strikes O/U,0QA363710308#2263318163_13L9034Q1231055Q20,Over 25.5,,over:25.5,fighter_sig_strikes_total,fighter_sig_strikes_total,fighter_line,over,over,,,25.5,-115,1.8695652173913042,1.86956522,0.5348837209302325,False,,,,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558816/snapshot_draftkings_20260828_235556_subcategory_19390.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=19390&marketsQuery=%24filter%3DeventId+eq+%2734558816%27+AND+clientMetadata%2FsubCategoryId+eq+%2719390%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558816%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558816,Bilal Hasan vs Nilson Rojas,2026-08-29T10:15:00.0000000Z,19390,Fighter Significant Strikes Total,363710308,Nilson Rojas Total Significant Strikes O/U,9500,[Team2] Total Significant Strikes O/U,0QA363710308#2263318164_13L9034Q1231056Q20,Under 25.5,,under:25.5,fighter_sig_strikes_total,fighter_sig_strikes_total,fighter_line,under,under,,,25.5,-115,1.8695652173913042,1.86956522,0.5348837209302325,False,,,,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558816/snapshot_draftkings_20260828_235556_subcategory_19390.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=19390&marketsQuery=%24filter%3DeventId+eq+%2734558816%27+AND+clientMetadata%2FsubCategoryId+eq+%2719390%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558816%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558808,Alex Perez vs Sumudaerji,2026-08-29T11:15:00.0000000Z,13025,Main Lines,1_85983057,Moneyline,1_0,Moneyline,0ML85983057_1,Alex Perez,Alex Perez,fighter:alex_perez,main_lines,moneyline,fighter,fighter_win,fighter,Alex Perez,459461,,180,2.8,2.8,0.35714285714285715,False,,,,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558808/snapshot_draftkings_20260828_235556_subcategory_13025.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=13025&marketsQuery=%24filter%3DeventId+eq+%2734558808%27+AND+clientMetadata%2FsubCategoryId+eq+%2713025%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558808%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558808,Alex Perez vs Sumudaerji,2026-08-29T11:15:00.0000000Z,13025,Main Lines,1_85983057,Moneyline,1_0,Moneyline,0ML85983057_3,Sumudaerji,Sumudaerji,fighter:sumudaerji,main_lines,moneyline,fighter,fighter_win,fighter,Sumudaerji,591447,,-218,1.4587155963302751,1.4587156,0.6855345911949685,False,,,,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558808/snapshot_draftkings_20260828_235556_subcategory_13025.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=13025&marketsQuery=%24filter%3DeventId+eq+%2734558808%27+AND+clientMetadata%2FsubCategoryId+eq+%2713025%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558808%27%29&include=Events&entity=markets
draftkings_20260828_235556,2026-08-28T23:55:56.382293+00:00,draftkings_public,DraftKings,34558808,Alex Perez vs Sumudaerji,2026-08-29T11:15:00.0000000Z,13025,Main Lines,2_86029880,Point Spread,2_11918,Point Spread,0HC86029880P350_1,Alex Perez,Alex Perez,fighter:alex_perez:3.5,main_lines,point_spread,fighter_line,fighter,fighter,Alex Perez,459461,3.5,-105,1.9523809523809523,1.95238096,0.5121951219512195,False,,,,False,False,False,data/market/raw/draftkings/2026-08-28/event_34558808/snapshot_draftkings_20260828_235556_subcategory_13025.json,https://sportsbook-nash.draftkings.com/sites/US-KS-SB/api/sportscontent/controldata/league/eventSubcategory/v1/markets?isBatchable=false&templateVars=13025&marketsQuery=%24filter%3DeventId+eq+%2734558808%27+AND+clientMetadata%2FsubCategoryId+eq+%2713025%27+AND+tags%2Fall%28t%3A+t+ne+%27SportcastBetBuilder%27%29&eventsQuery=%24filter%3Did+in+%28%2734558808%27%29&include=Events&entity=markets
