fold,variant,feature,gain,weight,cover,gain_rank,used
2023,ko_specialist_plus_v5_ml,ewm_td_acc_diff,5.301867961883545,1.0,150.89332580566406,54,True
2023,ko_specialist_plus_v5_ml,ewm_td_avg_diff,15.557223320007324,1.0,157.97933959960938,1,True
2023,ko_specialist_plus_v5_ml,ewm_td_def_diff,0.0,0.0,0.0,91,False
2023,ko_specialist_plus_v5_ml,ewm_win_pct_diff,0.0,0.0,0.0,92,False
2023,ko_specialist_plus_v5_ml,ewm_win_streak_diff,0.0,0.0,0.0,93,False
2023,ko_specialist_plus_v5_ml,ewm_wins_diff,5.46444034576416,1.0,150.70559692382812,51,True
2023,ko_specialist_plus_v5_ml,ewm_worst_loss_elo_diff,5.922499656677246,9.0,154.7509307861328,39,True
2023,ko_specialist_plus_v5_ml,experience_ratio_diff,6.388504981994629,9.0,155.79818725585938,32,True
2023,ko_specialist_plus_v5_ml,fights_diff,6.313150405883789,2.0,156.96533203125,33,True
2023,ko_specialist_plus_v5_ml,finish_dependency_diff,0.0,0.0,0.0,94,False
2023,ko_specialist_plus_v5_ml,finish_loss_rate_diff,0.0,0.0,0.0,95,False
2023,ko_specialist_plus_v5_ml,finish_rate_diff,0.0,0.0,0.0,96,False
2023,ko_specialist_plus_v5_ml,height_diff,0.0,0.0,0.0,97,False
2023,ko_specialist_plus_v5_ml,kd_absorbed_avg_diff,8.074203491210938,12.0,156.1554718017578,17,True
2023,ko_specialist_plus_v5_ml,kd_avg_diff,5.589832782745361,2.0,152.14056396484375,46,True
2023,ko_specialist_plus_v5_ml,ko_dependency_diff,0.0,0.0,0.0,98,False
2023,ko_specialist_plus_v5_ml,ko_rate_diff,0.0,0.0,0.0,99,False
2023,ko_specialist_plus_v5_ml,ko_win_concentration_diff,6.116132736206055,9.0,154.67384338378906,36,True
2023,ko_specialist_plus_v5_ml,last_fight_ko_loss_diff,0.0,0.0,0.0,100,False
2023,ko_specialist_plus_v5_ml,loss_streak_diff,0.0,0.0,0.0,101,False
2023,ko_specialist_plus_v5_ml,losses_diff,5.102761268615723,1.0,157.66287231445312,57,True
2023,ko_specialist_plus_v5_ml,pressure_striking_adv_diff,0.0,0.0,0.0,102,False
2023,ko_specialist_plus_v5_ml,reach_diff,4.39720344543457,1.0,154.51487731933594,65,True
2023,ko_specialist_plus_v5_ml,recent_avg_fight_time_diff,5.528769016265869,12.0,154.4615020751953,50,True
2023,ko_specialist_plus_v5_ml,recent_finish_rate_diff,0.0,0.0,0.0,103,False
2023,ko_specialist_plus_v5_ml,recent_form_avg_fight_time_diff,8.525928497314453,1.0,160.76828002929688,14,True
2023,ko_specialist_plus_v5_ml,recent_form_avg_opponent_elo_diff,0.0,0.0,0.0,104,False
2023,ko_specialist_plus_v5_ml,recent_form_best_win_elo_diff,0.0,0.0,0.0,105,False
2023,ko_specialist_plus_v5_ml,recent_form_ctrl_against_per_min_diff,0.0,0.0,0.0,106,False
2023,ko_specialist_plus_v5_ml,recent_form_ctrl_per_min_diff,5.76754903793335,12.0,153.94480895996094,41,True
2023,ko_specialist_plus_v5_ml,recent_form_days_since_last_fight_diff,0.0,0.0,0.0,107,False
2023,ko_specialist_plus_v5_ml,recent_form_decision_loss_rate_diff,4.472431182861328,1.0,151.6588134765625,64,True
2023,ko_specialist_plus_v5_ml,recent_form_decision_win_rate_diff,5.573411464691162,3.0,155.68064880371094,48,True
2023,ko_specialist_plus_v5_ml,recent_form_elo_diff,0.0,0.0,0.0,108,False
2023,ko_specialist_plus_v5_ml,recent_form_fights_diff,0.0,0.0,0.0,109,False
2023,ko_specialist_plus_v5_ml,recent_form_finish_loss_rate_diff,6.47625732421875,6.0,155.8353271484375,31,True
2023,ko_specialist_plus_v5_ml,recent_form_finish_rate_diff,0.0,0.0,0.0,110,False
2023,ko_specialist_plus_v5_ml,recent_form_kd_absorbed_avg_diff,0.0,0.0,0.0,111,False
2023,ko_specialist_plus_v5_ml,recent_form_kd_avg_diff,7.611111164093018,15.0,155.04766845703125,18,True
2023,ko_specialist_plus_v5_ml,recent_form_ko_rate_diff,6.006398677825928,12.0,154.45704650878906,37,True
2023,ko_specialist_plus_v5_ml,recent_form_loss_streak_diff,0.0,0.0,0.0,112,False
2023,ko_specialist_plus_v5_ml,recent_form_losses_diff,0.0,0.0,0.0,113,False
2023,ko_specialist_plus_v5_ml,recent_form_recent_avg_fight_time_diff,0.0,0.0,0.0,114,False
2023,ko_specialist_plus_v5_ml,recent_form_recent_finish_rate_diff,0.0,0.0,0.0,115,False
2023,ko_specialist_plus_v5_ml,recent_form_recent_sapm_diff,6.935007095336914,9.0,156.06256103515625,24,True
2023,ko_specialist_plus_v5_ml,recent_form_recent_splm_diff,0.0,0.0,0.0,116,False
2023,ko_specialist_plus_v5_ml,recent_form_recent_td_avg_diff,0.0,0.0,0.0,117,False
2023,ko_specialist_plus_v5_ml,recent_form_recent_win_pct_diff,0.0,0.0,0.0,118,False
2023,ko_specialist_plus_v5_ml,recent_form_sapm_diff,6.237204074859619,1.0,153.64529418945312,34,True
2023,ko_specialist_plus_v5_ml,recent_form_splm_diff,4.572547912597656,2.0,154.2489776611328,62,True
2023,ko_specialist_plus_v5_ml,recent_form_str_acc_diff,0.0,0.0,0.0,119,False
2023,ko_specialist_plus_v5_ml,recent_form_str_def_diff,0.0,0.0,0.0,120,False
2023,ko_specialist_plus_v5_ml,recent_form_sub_avg_diff,5.626774311065674,3.0,152.8010711669922,45,True
2023,ko_specialist_plus_v5_ml,recent_form_sub_win_rate_diff,5.964339733123779,6.0,157.52793884277344,38,True
2023,ko_specialist_plus_v5_ml,recent_form_td_acc_diff,5.5758843421936035,4.0,156.49453735351562,47,True
2023,ko_specialist_plus_v5_ml,recent_form_td_avg_diff,4.2489190101623535,1.0,153.0364532470703,68,True
2023,ko_specialist_plus_v5_ml,recent_form_td_def_diff,0.0,0.0,0.0,121,False
2023,ko_specialist_plus_v5_ml,recent_form_win_pct_diff,0.0,0.0,0.0,122,False
2023,ko_specialist_plus_v5_ml,recent_form_win_streak_diff,0.0,0.0,0.0,123,False
2023,ko_specialist_plus_v5_ml,recent_form_wins_diff,0.0,0.0,0.0,124,False
2023,ko_specialist_plus_v5_ml,recent_form_worst_loss_elo_diff,0.0,0.0,0.0,125,False
2023,ko_specialist_plus_v5_ml,recent_ko_losses_3_diff,7.1136698722839355,2.0,155.05018615722656,22,True
2023,ko_specialist_plus_v5_ml,recent_sapm_diff,0.0,0.0,0.0,126,False
2023,ko_specialist_plus_v5_ml,recent_splm_diff,0.0,0.0,0.0,127,False
2023,ko_specialist_plus_v5_ml,recent_td_avg_diff,0.0,0.0,0.0,128,False
2023,ko_specialist_plus_v5_ml,recent_win_pct_diff,0.0,0.0,0.0,129,False
2023,ko_specialist_plus_v5_ml,sapm_diff,0.0,0.0,0.0,130,False
2023,ko_specialist_plus_v5_ml,splm_diff,0.0,0.0,0.0,131,False
2023,ko_specialist_plus_v5_ml,str_acc_diff,0.0,0.0,0.0,132,False
2023,ko_specialist_plus_v5_ml,str_def_diff,0.0,0.0,0.0,133,False
2023,ko_specialist_plus_v5_ml,style_all_round_finisher_score_diff,8.798373222351074,8.0,154.88528442382812,11,True
2023,ko_specialist_plus_v5_ml,style_control_wrestler_score_diff,8.83658504486084,5.0,156.1930389404297,10,True
2023,ko_specialist_plus_v5_ml,style_decision_technician_score_diff,5.246841907501221,7.0,153.09422302246094,55,True
2023,ko_specialist_plus_v5_ml,style_flexibility_score_diff,5.053973197937012,2.0,155.0447998046875,58,True
2023,ko_specialist_plus_v5_ml,style_ko_finisher_score_diff,4.37563419342041,1.0,146.444091796875,67,True
2023,ko_specialist_plus_v5_ml,style_primary_score_diff,10.101511001586914,17.0,158.22161865234375,4,True
2023,ko_specialist_plus_v5_ml,style_score_spread_diff,7.256712436676025,10.0,157.07716369628906,20,True
2023,ko_specialist_plus_v5_ml,style_submission_grappler_score_diff,0.0,0.0,0.0,134,False
2023,ko_specialist_plus_v5_ml,sub_avg_diff,9.368011474609375,2.0,156.15562438964844,6,True
2023,ko_specialist_plus_v5_ml,sub_win_rate_diff,0.0,0.0,0.0,135,False
2023,ko_specialist_plus_v5_ml,submission_dependency_diff,5.92063045501709,1.0,155.5373077392578,40,True
2023,ko_specialist_plus_v5_ml,submission_mismatch_diff,6.569016933441162,5.0,154.82969665527344,28,True
2023,ko_specialist_plus_v5_ml,submission_win_concentration_diff,9.17306900024414,4.0,159.60385131835938,7,True
2023,ko_specialist_plus_v5_ml,td_acc_diff,8.941473007202148,5.0,155.79531860351562,8,True
2023,ko_specialist_plus_v5_ml,td_avg_diff,8.088751792907715,3.0,156.90049743652344,16,True
2023,ko_specialist_plus_v5_ml,td_def_diff,5.663579940795898,2.0,153.11770629882812,44,True
2023,ko_specialist_plus_v5_ml,victory_concentration_index_diff,0.0,0.0,0.0,137,False
2023,ko_specialist_plus_v5_ml,weight_diff,4.854653835296631,1.0,149.42453002929688,60,True
2023,ko_specialist_plus_v5_ml,win_method_entropy_diff,7.443663597106934,1.0,151.9677734375,19,True
2023,ko_specialist_plus_v5_ml,win_pct_diff,0.0,0.0,0.0,138,False
2023,ko_specialist_plus_v5_ml,win_streak_diff,0.0,0.0,0.0,139,False
2023,ko_specialist_plus_v5_ml,wins_diff,0.0,0.0,0.0,140,False
2023,ko_specialist_plus_v5_ml,worst_loss_elo_diff,0.0,0.0,0.0,141,False
2023,ko_specialist_plus_v5_ml,wrestling_mismatch_diff,11.16519546508789,18.0,158.00621032714844,3,True
2023,ko_specialist_plus_v5_ml,v5_ml_p_side,0.0,0.0,0.0,136,False
2024,ko_specialist_no_ml,age_diff,6.378443717956543,1.0,215.05789184570312,30,True
2024,ko_specialist_no_ml,age_squared_diff,0.0,0.0,0.0,60,False
2024,ko_specialist_no_ml,age_x_career_ko_losses_diff,6.24937105178833,7.0,218.7920684814453,33,True
2024,ko_specialist_no_ml,aggression_index_diff,0.0,0.0,0.0,61,False
2024,ko_specialist_no_ml,avg_fight_time_diff,5.980560302734375,3.0,219.10736083984375,37,True
2024,ko_specialist_no_ml,avg_opponent_elo_diff,10.85677719116211,1.0,225.97459411621094,6,True
2024,ko_specialist_no_ml,best_win_elo_diff,0.0,0.0,0.0,62,False
2024,ko_specialist_no_ml,career_ko_losses_diff,0.0,0.0,0.0,63,False
2024,ko_specialist_no_ml,chin_risk_diff,5.820545673370361,3.0,218.43556213378906,39,True
2024,ko_specialist_no_ml,ctrl_against_per_min_diff,5.003490447998047,2.0,217.77890014648438,51,True
2024,ko_specialist_no_ml,ctrl_per_min_diff,8.922922134399414,5.0,219.99609375,12,True
2024,ko_specialist_no_ml,days_since_last_fight_diff,0.0,0.0,0.0,64,False
2024,ko_specialist_no_ml,days_since_last_ko_loss_diff,9.433252334594727,3.0,217.70021057128906,10,True
2024,ko_specialist_no_ml,decision_dependency_diff,0.0,0.0,0.0,65,False
2024,ko_specialist_no_ml,decision_loss_rate_diff,7.480199337005615,3.0,220.7072296142578,17,True
2024,ko_specialist_no_ml,decision_win_rate_diff,0.0,0.0,0.0,66,False
2024,ko_specialist_no_ml,elo_diff,0.0,0.0,0.0,67,False
2024,ko_specialist_no_ml,ewm_avg_fight_time_diff,4.634590148925781,1.0,214.1172637939453,57,True
2024,ko_specialist_no_ml,ewm_avg_opponent_elo_diff,0.0,0.0,0.0,68,False
2024,ko_specialist_no_ml,ewm_best_win_elo_diff,0.0,0.0,0.0,69,False
2024,ko_specialist_no_ml,ewm_ctrl_against_per_min_diff,5.909928321838379,1.0,213.4121551513672,38,True
2024,ko_specialist_no_ml,ewm_ctrl_per_min_diff,8.306111335754395,7.0,219.5503692626953,13,True
2024,ko_specialist_no_ml,ewm_days_since_last_fight_diff,0.0,0.0,0.0,70,False
2024,ko_specialist_no_ml,ewm_decision_loss_rate_diff,0.0,0.0,0.0,71,False
2024,ko_specialist_no_ml,ewm_decision_win_rate_diff,0.0,0.0,0.0,72,False
2024,ko_specialist_no_ml,ewm_elo_diff,0.0,0.0,0.0,73,False
2024,ko_specialist_no_ml,ewm_fights_diff,6.281171798706055,4.0,217.4547576904297,31,True
2024,ko_specialist_no_ml,ewm_finish_loss_rate_diff,6.832267761230469,2.0,217.0221710205078,23,True
2024,ko_specialist_no_ml,ewm_finish_rate_diff,5.55645751953125,4.0,214.29676818847656,42,True
2024,ko_specialist_no_ml,ewm_kd_absorbed_avg_diff,9.79204273223877,20.0,220.53079223632812,9,True
2024,ko_specialist_no_ml,ewm_kd_avg_diff,0.0,0.0,0.0,74,False
2024,ko_specialist_no_ml,ewm_ko_rate_diff,0.0,0.0,0.0,75,False
2024,ko_specialist_no_ml,ewm_loss_streak_diff,0.0,0.0,0.0,76,False
2024,ko_specialist_no_ml,ewm_losses_diff,0.0,0.0,0.0,77,False
2024,ko_specialist_no_ml,ewm_recent_avg_fight_time_diff,6.942461967468262,2.0,217.1243896484375,22,True
2024,ko_specialist_no_ml,ewm_recent_finish_rate_diff,0.0,0.0,0.0,78,False
2024,ko_specialist_no_ml,ewm_recent_sapm_diff,4.6396894454956055,2.0,214.7041778564453,56,True
2024,ko_specialist_no_ml,ewm_recent_splm_diff,5.051115036010742,2.0,218.56021118164062,50,True
2024,ko_specialist_no_ml,ewm_recent_td_avg_diff,10.432563781738281,7.0,221.12265014648438,8,True
2024,ko_specialist_no_ml,ewm_recent_win_pct_diff,0.0,0.0,0.0,79,False
2024,ko_specialist_no_ml,ewm_sapm_diff,0.0,0.0,0.0,80,False
2024,ko_specialist_no_ml,ewm_splm_diff,0.0,0.0,0.0,81,False
2024,ko_specialist_no_ml,ewm_str_acc_diff,0.0,0.0,0.0,82,False
2024,ko_specialist_no_ml,ewm_str_def_diff,5.321514129638672,2.0,214.20538330078125,45,True
2024,ko_specialist_no_ml,ewm_sub_avg_diff,0.0,0.0,0.0,83,False
2024,ko_specialist_no_ml,ewm_sub_win_rate_diff,12.077022552490234,2.0,223.1755828857422,4,True
2024,ko_specialist_no_ml,ewm_td_acc_diff,0.0,0.0,0.0,84,False
2024,ko_specialist_no_ml,ewm_td_avg_diff,0.0,0.0,0.0,85,False
2024,ko_specialist_no_ml,ewm_td_def_diff,0.0,0.0,0.0,86,False
2024,ko_specialist_no_ml,ewm_win_pct_diff,0.0,0.0,0.0,87,False
2024,ko_specialist_no_ml,ewm_win_streak_diff,0.0,0.0,0.0,88,False
2024,ko_specialist_no_ml,ewm_wins_diff,0.0,0.0,0.0,89,False
2024,ko_specialist_no_ml,ewm_worst_loss_elo_diff,0.0,0.0,0.0,90,False
2024,ko_specialist_no_ml,experience_ratio_diff,6.963595390319824,11.0,218.4274444580078,21,True
2024,ko_specialist_no_ml,fights_diff,0.0,0.0,0.0,91,False
2024,ko_specialist_no_ml,finish_dependency_diff,0.0,0.0,0.0,92,False
2024,ko_specialist_no_ml,finish_loss_rate_diff,0.0,0.0,0.0,93,False
2024,ko_specialist_no_ml,finish_rate_diff,0.0,0.0,0.0,94,False
2024,ko_specialist_no_ml,height_diff,0.0,0.0,0.0,95,False
2024,ko_specialist_no_ml,kd_absorbed_avg_diff,5.0601725578308105,3.0,213.98008728027344,47,True
2024,ko_specialist_no_ml,kd_avg_diff,0.0,0.0,0.0,96,False
2024,ko_specialist_no_ml,ko_dependency_diff,0.0,0.0,0.0,97,False
2024,ko_specialist_no_ml,ko_rate_diff,0.0,0.0,0.0,98,False
2024,ko_specialist_no_ml,ko_win_concentration_diff,6.25184440612793,23.0,217.7443389892578,32,True
2024,ko_specialist_no_ml,last_fight_ko_loss_diff,0.0,0.0,0.0,99,False
2024,ko_specialist_no_ml,loss_streak_diff,0.0,0.0,0.0,100,False
2024,ko_specialist_no_ml,losses_diff,0.0,0.0,0.0,101,False
2024,ko_specialist_no_ml,pressure_striking_adv_diff,0.0,0.0,0.0,102,False
2024,ko_specialist_no_ml,reach_diff,5.7002153396606445,2.0,214.8216094970703,40,True
2024,ko_specialist_no_ml,recent_avg_fight_time_diff,0.0,0.0,0.0,103,False
2024,ko_specialist_no_ml,recent_finish_rate_diff,0.0,0.0,0.0,104,False
2024,ko_specialist_no_ml,recent_form_avg_fight_time_diff,0.0,0.0,0.0,105,False
2024,ko_specialist_no_ml,recent_form_avg_opponent_elo_diff,0.0,0.0,0.0,106,False
2024,ko_specialist_no_ml,recent_form_best_win_elo_diff,0.0,0.0,0.0,107,False
2024,ko_specialist_no_ml,recent_form_ctrl_against_per_min_diff,5.060073375701904,3.0,214.9303436279297,48,True
2024,ko_specialist_no_ml,recent_form_ctrl_per_min_diff,6.234823703765869,7.0,216.80386352539062,34,True
2024,ko_specialist_no_ml,recent_form_days_since_last_fight_diff,0.0,0.0,0.0,108,False
2024,ko_specialist_no_ml,recent_form_decision_loss_rate_diff,0.0,0.0,0.0,109,False
2024,ko_specialist_no_ml,recent_form_decision_win_rate_diff,6.617312908172607,14.0,218.9801483154297,27,True
2024,ko_specialist_no_ml,recent_form_elo_diff,0.0,0.0,0.0,110,False
2024,ko_specialist_no_ml,recent_form_fights_diff,0.0,0.0,0.0,111,False
2024,ko_specialist_no_ml,recent_form_finish_loss_rate_diff,6.6122002601623535,2.0,219.5390167236328,28,True
2024,ko_specialist_no_ml,recent_form_finish_rate_diff,0.0,0.0,0.0,112,False
2024,ko_specialist_no_ml,recent_form_kd_absorbed_avg_diff,4.798099994659424,1.0,213.61265563964844,55,True
2024,ko_specialist_no_ml,recent_form_kd_avg_diff,8.008403778076172,19.0,218.18821716308594,14,True
2024,ko_specialist_no_ml,recent_form_ko_rate_diff,0.0,0.0,0.0,113,False
2024,ko_specialist_no_ml,recent_form_loss_streak_diff,6.429100513458252,4.0,220.1407012939453,29,True
2024,ko_specialist_no_ml,recent_form_losses_diff,0.0,0.0,0.0,114,False
2024,ko_specialist_no_ml,recent_form_recent_avg_fight_time_diff,0.0,0.0,0.0,115,False
2024,ko_specialist_no_ml,recent_form_recent_finish_rate_diff,5.379502296447754,2.0,219.06698608398438,44,True
2024,ko_specialist_no_ml,recent_form_recent_sapm_diff,7.23909330368042,6.0,218.55914306640625,19,True
2024,ko_specialist_no_ml,recent_form_recent_splm_diff,5.0527167320251465,1.0,209.15927124023438,49,True
2024,ko_specialist_no_ml,recent_form_recent_td_avg_diff,0.0,0.0,0.0,116,False
2024,ko_specialist_no_ml,recent_form_recent_win_pct_diff,4.378794193267822,1.0,213.58921813964844,59,True
2024,ko_specialist_no_ml,recent_form_sapm_diff,4.493157386779785,1.0,216.50306701660156,58,True
2024,ko_specialist_no_ml,recent_form_splm_diff,4.79852819442749,1.0,211.22518920898438,54,True
2024,ko_specialist_no_ml,recent_form_str_acc_diff,0.0,0.0,0.0,117,False
2024,ko_specialist_no_ml,recent_form_str_def_diff,0.0,0.0,0.0,118,False
2024,ko_specialist_no_ml,recent_form_sub_avg_diff,0.0,0.0,0.0,119,False
2024,ko_specialist_no_ml,recent_form_sub_win_rate_diff,7.206745624542236,12.0,216.93560791015625,20,True
2024,ko_specialist_no_ml,recent_form_td_acc_diff,4.869399070739746,2.0,216.03672790527344,53,True
2024,ko_specialist_no_ml,recent_form_td_avg_diff,0.0,0.0,0.0,120,False
2024,ko_specialist_no_ml,recent_form_td_def_diff,6.744556427001953,2.0,215.06613159179688,24,True
2024,ko_specialist_no_ml,recent_form_win_pct_diff,0.0,0.0,0.0,121,False
2024,ko_specialist_no_ml,recent_form_win_streak_diff,0.0,0.0,0.0,122,False
2024,ko_specialist_no_ml,recent_form_wins_diff,0.0,0.0,0.0,123,False
2024,ko_specialist_no_ml,recent_form_worst_loss_elo_diff,0.0,0.0,0.0,124,False
2024,ko_specialist_no_ml,recent_ko_losses_3_diff,7.817686080932617,1.0,219.2023162841797,15,True
2024,ko_specialist_no_ml,recent_sapm_diff,0.0,0.0,0.0,125,False
2024,ko_specialist_no_ml,recent_splm_diff,0.0,0.0,0.0,126,False
2024,ko_specialist_no_ml,recent_td_avg_diff,0.0,0.0,0.0,127,False
2024,ko_specialist_no_ml,recent_win_pct_diff,0.0,0.0,0.0,128,False
2024,ko_specialist_no_ml,sapm_diff,0.0,0.0,0.0,129,False
2024,ko_specialist_no_ml,splm_diff,0.0,0.0,0.0,130,False
2024,ko_specialist_no_ml,str_acc_diff,0.0,0.0,0.0,131,False
2024,ko_specialist_no_ml,str_def_diff,0.0,0.0,0.0,132,False
2024,ko_specialist_no_ml,style_all_round_finisher_score_diff,10.484091758728027,7.0,220.12486267089844,7,True
2024,ko_specialist_no_ml,style_control_wrestler_score_diff,11.2685546875,8.0,219.86471557617188,5,True
2024,ko_specialist_no_ml,style_decision_technician_score_diff,5.468672752380371,4.0,218.32949829101562,43,True
2024,ko_specialist_no_ml,style_flexibility_score_diff,0.0,0.0,0.0,133,False
2024,ko_specialist_no_ml,style_ko_finisher_score_diff,6.019443035125732,4.0,217.79629516601562,36,True
2024,ko_specialist_no_ml,style_primary_score_diff,12.765546798706055,20.0,221.530029296875,2,True
2024,ko_specialist_no_ml,style_score_spread_diff,9.1363525390625,18.0,220.17514038085938,11,True
2024,ko_specialist_no_ml,style_submission_grappler_score_diff,0.0,0.0,0.0,134,False
2024,ko_specialist_no_ml,sub_avg_diff,6.6599650382995605,1.0,212.36146545410156,25,True
2024,ko_specialist_no_ml,sub_win_rate_diff,4.869462966918945,1.0,216.4353485107422,52,True
2024,ko_specialist_no_ml,submission_dependency_diff,5.67750358581543,1.0,216.7917022705078,41,True
2024,ko_specialist_no_ml,submission_mismatch_diff,6.639321327209473,10.0,219.2034149169922,26,True
2024,ko_specialist_no_ml,submission_win_concentration_diff,7.299654960632324,8.0,219.59512329101562,18,True
2024,ko_specialist_no_ml,td_acc_diff,7.516876697540283,1.0,218.6024169921875,16,True
2024,ko_specialist_no_ml,td_avg_diff,16.79701805114746,3.0,222.2247772216797,1,True
2024,ko_specialist_no_ml,td_def_diff,5.253771781921387,1.0,213.78753662109375,46,True
2024,ko_specialist_no_ml,victory_concentration_index_diff,0.0,0.0,0.0,135,False
2024,ko_specialist_no_ml,weight_diff,6.119407653808594,4.0,221.87289428710938,35,True
2024,ko_specialist_no_ml,win_method_entropy_diff,0.0,0.0,0.0,136,False
2024,ko_specialist_no_ml,win_pct_diff,0.0,0.0,0.0,137,False
2024,ko_specialist_no_ml,win_streak_diff,0.0,0.0,0.0,138,False
2024,ko_specialist_no_ml,wins_diff,0.0,0.0,0.0,139,False
2024,ko_specialist_no_ml,worst_loss_elo_diff,0.0,0.0,0.0,140,False
2024,ko_specialist_no_ml,wrestling_mismatch_diff,12.434480667114258,7.0,221.2284393310547,3,True
2024,ko_specialist_plus_v5_ml,age_diff,6.1190571784973145,1.0,214.02731323242188,38,True
2024,ko_specialist_plus_v5_ml,age_squared_diff,5.968009948730469,1.0,216.1385498046875,42,True
2024,ko_specialist_plus_v5_ml,age_x_career_ko_losses_diff,6.852593421936035,8.0,218.89686584472656,24,True
2024,ko_specialist_plus_v5_ml,aggression_index_diff,0.0,0.0,0.0,62,False
2024,ko_specialist_plus_v5_ml,avg_fight_time_diff,6.235831260681152,1.0,220.0399932861328,36,True
2024,ko_specialist_plus_v5_ml,avg_opponent_elo_diff,5.993866443634033,3.0,216.2423858642578,41,True
2024,ko_specialist_plus_v5_ml,best_win_elo_diff,0.0,0.0,0.0,63,False
2024,ko_specialist_plus_v5_ml,career_ko_losses_diff,6.826637268066406,1.0,220.85499572753906,25,True
2024,ko_specialist_plus_v5_ml,chin_risk_diff,6.285970211029053,4.0,214.53623962402344,34,True
2024,ko_specialist_plus_v5_ml,ctrl_against_per_min_diff,5.051217079162598,1.0,214.46063232421875,56,True
2024,ko_specialist_plus_v5_ml,ctrl_per_min_diff,10.95851993560791,6.0,223.0582275390625,4,True
2024,ko_specialist_plus_v5_ml,days_since_last_fight_diff,0.0,0.0,0.0,64,False
2024,ko_specialist_plus_v5_ml,days_since_last_ko_loss_diff,7.144342422485352,1.0,214.09506225585938,20,True
2024,ko_specialist_plus_v5_ml,decision_dependency_diff,0.0,0.0,0.0,65,False
2024,ko_specialist_plus_v5_ml,decision_loss_rate_diff,8.305387496948242,2.0,220.5660400390625,15,True
2024,ko_specialist_plus_v5_ml,decision_win_rate_diff,0.0,0.0,0.0,66,False
2024,ko_specialist_plus_v5_ml,elo_diff,0.0,0.0,0.0,67,False
2024,ko_specialist_plus_v5_ml,ewm_avg_fight_time_diff,5.4035563468933105,1.0,214.99020385742188,53,True
2024,ko_specialist_plus_v5_ml,ewm_avg_opponent_elo_diff,6.887233734130859,1.0,220.0602264404297,23,True
2024,ko_specialist_plus_v5_ml,ewm_best_win_elo_diff,0.0,0.0,0.0,68,False
2024,ko_specialist_plus_v5_ml,ewm_ctrl_against_per_min_diff,0.0,0.0,0.0,69,False
2024,ko_specialist_plus_v5_ml,ewm_ctrl_per_min_diff,8.249825477600098,6.0,217.93516540527344,16,True
2024,ko_specialist_plus_v5_ml,ewm_days_since_last_fight_diff,0.0,0.0,0.0,70,False
2024,ko_specialist_plus_v5_ml,ewm_decision_loss_rate_diff,0.0,0.0,0.0,71,False
2024,ko_specialist_plus_v5_ml,ewm_decision_win_rate_diff,0.0,0.0,0.0,72,False
2024,ko_specialist_plus_v5_ml,ewm_elo_diff,6.727294445037842,1.0,223.28121948242188,28,True
2024,ko_specialist_plus_v5_ml,ewm_fights_diff,6.129079818725586,2.0,214.7362060546875,37,True
2024,ko_specialist_plus_v5_ml,ewm_finish_loss_rate_diff,0.0,0.0,0.0,73,False
2024,ko_specialist_plus_v5_ml,ewm_finish_rate_diff,5.6183366775512695,5.0,215.8579864501953,49,True
2024,ko_specialist_plus_v5_ml,ewm_kd_absorbed_avg_diff,10.675922393798828,19.0,220.5665283203125,5,True
2024,ko_specialist_plus_v5_ml,ewm_kd_avg_diff,0.0,0.0,0.0,74,False
2024,ko_specialist_plus_v5_ml,ewm_ko_rate_diff,0.0,0.0,0.0,75,False
2024,ko_specialist_plus_v5_ml,ewm_loss_streak_diff,0.0,0.0,0.0,76,False
2024,ko_specialist_plus_v5_ml,ewm_losses_diff,0.0,0.0,0.0,77,False
2024,ko_specialist_plus_v5_ml,ewm_recent_avg_fight_time_diff,6.115124225616455,3.0,217.67466735839844,39,True
2024,ko_specialist_plus_v5_ml,ewm_recent_finish_rate_diff,0.0,0.0,0.0,78,False
2024,ko_specialist_plus_v5_ml,ewm_recent_sapm_diff,5.197114944458008,3.0,214.93714904785156,55,True
2024,ko_specialist_plus_v5_ml,ewm_recent_splm_diff,5.81176233291626,4.0,217.2401885986328,45,True
2024,ko_specialist_plus_v5_ml,ewm_recent_td_avg_diff,8.77192497253418,5.0,218.86740112304688,12,True
2024,ko_specialist_plus_v5_ml,ewm_recent_win_pct_diff,0.0,0.0,0.0,79,False
2024,ko_specialist_plus_v5_ml,ewm_sapm_diff,0.0,0.0,0.0,80,False
2024,ko_specialist_plus_v5_ml,ewm_splm_diff,0.0,0.0,0.0,81,False
2024,ko_specialist_plus_v5_ml,ewm_str_acc_diff,0.0,0.0,0.0,82,False
2024,ko_specialist_plus_v5_ml,ewm_str_def_diff,0.0,0.0,0.0,83,False
2024,ko_specialist_plus_v5_ml,ewm_sub_avg_diff,0.0,0.0,0.0,84,False
2024,ko_specialist_plus_v5_ml,ewm_sub_win_rate_diff,7.511821746826172,3.0,218.47727966308594,18,True
2024,ko_specialist_plus_v5_ml,ewm_td_acc_diff,0.0,0.0,0.0,85,False
2024,ko_specialist_plus_v5_ml,ewm_td_avg_diff,0.0,0.0,0.0,86,False
2024,ko_specialist_plus_v5_ml,ewm_td_def_diff,0.0,0.0,0.0,87,False
2024,ko_specialist_plus_v5_ml,ewm_win_pct_diff,0.0,0.0,0.0,88,False
2024,ko_specialist_plus_v5_ml,ewm_win_streak_diff,0.0,0.0,0.0,89,False
