fight_id,date,market_p,v5_p,cal_p,bucket,k_applied,y
77f960d82cda0b76,2025-07-26,0.6361132966168371,0.6510668775942192,0.645874714429277,60-70%,0.6506438648360436,0
e72c691b7c68b03a,2025-07-26,0.569330697543067,0.5968677449579165,0.6113187631604883,50-60%,1.533299179911695,1
7c075e3383198e14,2025-07-26,0.2005438477226377,0.2073456634513005,0.20062092444180482,<30%,0.011472419453922142,1
017a825c7820d12e,2025-07-26,0.234561991383437,0.2394496748007119,0.23461767062847302,<30%,0.011472419453922142,1
3e6067763978d862,2025-07-26,0.6154910096818811,0.6420329021000496,0.6328495145964154,60-70%,0.6506438648360436,0
f9dac7702609669f,2025-07-26,0.7135512302607419,0.7399031257772605,0.7484213482207854,70-80%,1.33701242654353,0
23ddf51ce630028d,2025-07-26,0.267175572519084,0.2843844183638273,0.26736920484563675,<30%,0.011472419453922142,0
0a598768f5c8d540,2025-07-26,0.3099083369707551,0.3071124090206407,0.30990833697064935,30-40%,3.773039301454846e-11,1
d7507e2741fd4d05,2025-07-19,0.5187593796898449,0.5281477118212375,0.5331467962523,50-60%,1.533299179911695,1
8e1feda9141602f1,2025-07-19,0.3146551724137931,0.3075040759014146,0.3146551724135216,30-40%,3.773039301454846e-11,0
37bc72d5d211b189,2025-07-19,0.2247191011235955,0.1992146068305977,0.22441377053532824,<30%,0.011472419453922142,0
0adfc21045c02555,2025-07-12,0.3299225399254088,0.2937183029849964,0.32992253992400034,30-40%,3.773039301454846e-11,1
2a03bc4c491b4c9a,2025-07-12,0.2355555555555555,0.2023151300955384,0.23515360825789014,<30%,0.011472419453922142,0
f368475c366c6d85,2025-07-12,0.4332755632582322,0.4123432298095797,0.4012700850889319,40-50%,1.5349123073491988,0
4e5d4a36eaaa3a78,2025-07-12,0.3186968838526912,0.3039997278775857,0.3186968838521295,30-40%,3.773039301454846e-11,0
4b75d3b7738cb278,2025-07-12,0.8184019370460048,0.8433902089738403,0.8655051095331552,80%+,1.9999999697914885,1
b19bf99c7eb796bc,2025-07-12,0.6067415730337079,0.6242871445327904,0.618191889528228,60-70%,0.6506438648360436,0
236f811290163dca,2025-07-12,0.2861130495464061,0.3173931541194333,0.2864612919198143,<30%,0.011472419453922142,0
d5e3be7a07c48b08,2025-07-12,0.4812406203101549,0.50820822839074,0.522623919439971,40-50%,1.5349123073491988,1
46bc1338a50cbeac,2025-07-12,0.1815980629539951,0.1427431750933615,0.18110900545815584,<30%,0.011472419453922142,0
5c650ae2193ab1bc,2025-07-12,0.6700774600745912,0.6292182224763719,0.643739881714356,60-70%,0.6506438648360436,0
7f33fbdc35afd721,2025-07-12,0.1519756838905775,0.2028740623986107,0.15249503062711256,<30%,0.011472419453922142,0
120d66cb0da0f3c3,2025-07-12,0.8651685393258427,0.8742736028122876,0.8828470664329177,80%+,1.9999999697914885,1
7a64d63e12618ba7,2025-06-28,0.771078875793291,0.7997345373356701,0.808764677723637,70-80%,1.33701242654353,1
8308464729ea7c40,2025-06-28,0.6853932584269663,0.6859470410456602,0.6857536337489795,60-70%,0.6506438648360436,1
f722b96ae6862843,2025-06-28,0.4757785467128028,0.5252516388213163,0.5515744681754992,40-50%,1.5349123073491988,0
1ea9ad3b6e1cba79,2025-06-28,0.5089094796863863,0.5139706566527361,0.5166686732529143,50-60%,1.533299179911695,1
f6a3c78f15ff26c7,2025-06-28,0.390291151501339,0.3649470120976875,0.3902911515003705,30-40%,3.773039301454846e-11,1
958522de54ccc536,2025-06-28,0.3535821933688847,0.3860080891710148,0.35358219337008523,30-40%,3.773039301454846e-11,0
2f523b757f7f33a2,2025-06-28,0.4454847478103291,0.4076507233785136,0.38782457823442146,40-50%,1.5349123073491988,0
815ff62ca8e217be,2025-06-28,0.3484712230215828,0.3384941944626143,0.3484712230212037,30-40%,3.773039301454846e-11,0
d7be78c400e7e0f9,2025-06-28,0.6067545685866297,0.6529622064717363,0.6370943811120353,60-70%,0.6506438648360436,1
9bff9fe298e63357,2025-06-28,0.0801393728222996,0.074232337145095,0.0800692332836429,<30%,0.011472419453922142,0
043172689e415438,2025-06-28,0.7907324364723467,0.8003147179436167,0.8034689494283316,70-80%,1.33701242654353,1
03bc32bdb5a33496,2025-06-21,0.5198237885462554,0.5675906201262845,0.592615791229995,50-60%,1.533299179911695,0
a1afc16e21d1a807,2025-06-21,0.4306693024569331,0.464366401217061,0.4825460707777524,40-50%,1.5349123073491988,1
8e5744c664fec3e9,2025-06-21,0.6777862016679302,0.6835356397976255,0.6815332907201307,60-70%,0.6506438648360436,1
36ec204f47e4d613,2025-06-21,0.3752492914873517,0.4013445245561742,0.3752492914883238,30-40%,3.773039301454846e-11,0
7513a00037094075,2025-06-21,0.7764402407566638,0.8123332838844894,0.8233853347548086,70-80%,1.33701242654353,1
19764211af05674c,2025-06-21,0.6853932584269663,0.6567772842038176,0.6669179755874369,60-70%,0.6506438648360436,1
e512b80bbaea36c2,2025-06-21,0.2045133991537376,0.2494076520836882,0.20499263947246174,<30%,0.011472419453922142,1
5fcf18bcd2a020f1,2025-06-21,0.3698979591836735,0.4267012656716997,0.3698979591857606,30-40%,3.773039301454846e-11,0
fff3218758c513b8,2025-06-21,0.3146067415730336,0.3608841938656065,0.31460674157471885,30-40%,3.773039301454846e-11,1
2bfc0212f2cae65b,2025-06-21,0.6805555555555556,0.6784235115136926,0.6791692053931272,60-70%,0.6506438648360436,0
8c140756bf43dcc2,2025-06-21,0.8016528925619835,0.8020213209886766,0.8023892337468624,80%+,1.9999999697914885,1
a12d3a6c8aaf87ca,2025-06-21,0.6027039848197344,0.6353774038743923,0.6240868588286566,60-70%,0.6506438648360436,0
d75b3d3c2b209b75,2025-06-14,0.3386960203217612,0.3622696493538108,0.33869602032263657,30-40%,3.773039301454846e-11,1
79dfbbdd14fbbd11,2025-06-14,0.6805555555555556,0.6726881197432185,0.6754479964831003,60-70%,0.6506438648360436,1
e5bd7e6e2a50a843,2025-06-14,0.6027039848197344,0.6250275644855562,0.6172836059445773,60-70%,0.6506438648360436,1
1714950933f88ab9,2025-06-14,0.3099083369707551,0.3270476241548802,0.3099083369713924,30-40%,3.773039301454846e-11,0
ec2034b134ae71cd,2025-06-14,0.1630319712047427,0.1187398260920991,0.16245580504292212,<30%,0.011472419453922142,1
e861e9cc0118c670,2025-06-14,0.7402209614810391,0.7730649031157664,0.7834495588333045,70-80%,1.33701242654353,1
f6454f2e508626ec,2025-06-14,0.9109653233364572,0.9179197108490976,0.9243759933991537,80%+,1.9999999697914885,1
b39b8ff0d7de211a,2025-06-14,0.3535821933688847,0.313493253532224,0.35358219336732805,30-40%,3.773039301454846e-11,0
59c4fdb3c0673066,2025-06-14,0.765438008616563,0.7582863726844015,0.7558429817801606,70-80%,1.33701242654353,1
2ae7404681deb3b3,2025-06-14,0.381679389312977,0.3952464475328353,0.3816793893134856,30-40%,3.773039301454846e-11,1
ab325ea526824723,2025-06-14,0.8282442748091603,0.8630726056622734,0.8917614554210918,80%+,1.9999999697914885,1
e61d83e4e1f9c4d7,2025-06-07,0.6853932584269663,0.7143882289848464,0.7044415465624737,60-70%,0.6506438648360436,1
81b84b34f0357fa5,2025-06-07,0.1599999999999999,0.1452320257912494,0.15982388740862513,<30%,0.011472419453922142,0
e28e829800466aca,2025-06-07,0.234561991383437,0.244202199476641,0.23467107686319938,<30%,0.011472419453922142,0
df5dac45fc585fb0,2025-06-07,0.390291151501339,0.4032359797707596,0.39029115150182464,30-40%,3.773039301454846e-11,1
2129acab2280bd29,2025-06-07,0.381679389312977,0.3270238150023909,0.3816793893108467,30-40%,3.773039301454846e-11,0
b6a87389bdc36a00,2025-06-07,0.1551854655563966,0.1396849796430048,0.15499993505650425,<30%,0.011472419453922142,0
01100a90b584215d,2025-06-07,0.8282442748091603,0.7844166510765969,0.7330104773737232,80%+,1.9999999697914885,1
ac977a0389682124,2025-06-07,0.6027039848197344,0.6589435980299511,0.6397086561783654,60-70%,0.6506438648360436,0
f0488a4486a64af0,2025-06-07,0.6274448928904066,0.6222718180059489,0.6240822977406444,60-70%,0.6506438648360436,0
d078e9046aa86307,2025-06-07,0.1708428246013667,0.1660835867279616,0.17078761584018914,<30%,0.011472419453922142,0
9f4a0de31375ba04,2025-06-07,0.1847704367301231,0.1713151176821749,0.18461153994702673,<30%,0.011472419453922142,0
2e4064e0e6d4d92e,2025-06-07,0.7764402407566638,0.823043773194487,0.8369267254173522,70-80%,1.33701242654353,1
0e8599eca8ccfa32,2025-06-07,0.5823742190069057,0.5951041942584003,0.6018422852749096,50-60%,1.533299179911695,1
212527d462690304,2025-05-31,0.5823742190069057,0.6267219824745223,0.6495786505025354,50-60%,1.533299179911695,1
305d8c85b35a7d4e,2025-05-31,0.771078875793291,0.8074015923917649,0.8186091331954852,70-80%,1.33701242654353,0
7aaa810540132a4b,2025-05-31,0.6335443984643765,0.5740053142610113,0.5951472974053381,60-70%,0.6506438648360436,1
106918bfbe24335d,2025-05-31,0.4328697133125177,0.4346000190760718,0.4355262383729703,40-50%,1.5349123073491988,1
baa2ee0bf7f97079,2025-05-31,0.4757785467128028,0.4705882268349367,0.4678143980935424,40-50%,1.5349123073491988,0
2521fed000747f47,2025-05-31,0.3309929789368104,0.3083847355947785,0.3309929789359416,30-40%,3.773039301454846e-11,0
73240bea13ed5e71,2025-05-31,0.6515287769784173,0.6785941475960257,0.6692629538458503,60-70%,0.6506438648360436,0
a81ad236a2f221f2,2025-05-17,0.2045133991537376,0.2136180422716239,0.2046161974033395,<30%,0.011472419453922142,0
dcb27eef6441268c,2025-05-17,0.4257656915258893,0.3874312941612045,0.36745282517914923,40-50%,1.5349123073491988,0
b3044bf646306e7f,2025-05-17,0.3222137983320697,0.3851921795620804,0.3222137983343443,30-40%,3.773039301454846e-11,0
fe2acfdaaaec3dba,2025-05-17,0.4034723071280108,0.3599395436021343,0.3375176660357734,40-50%,1.5349123073491988,0
a9a6cca4bbf7a5db,2025-05-17,0.3725551071095933,0.3379741728203788,0.37255510710826095,30-40%,3.773039301454846e-11,1
8ba31cf0b3164b72,2025-05-17,0.5242214532871973,0.5307860034002485,0.5342826667527213,50-60%,1.533299179911695,1
d6e2bc6e6c0cc4fe,2025-05-17,0.8282442748091603,0.8481951306440891,0.8662028973359107,80%+,1.9999999697914885,1
f75fe8b384b0db11,2025-05-17,0.598705501618123,0.6039916986643057,0.6068010049120025,50-60%,1.533299179911695,1
66887532be2de5ee,2025-05-17,0.180770238407126,0.1957255035414889,0.1809366455083461,<30%,0.011472419453922142,0
18a7dc86279066f8,2025-05-17,0.6335443984643765,0.6540742018459211,0.6469624504310817,60-70%,0.6506438648360436,1
afdd95ae7b7cdb0c,2025-05-17,0.7328244274809161,0.732797968942043,0.7327890517105948,70-80%,1.33701242654353,1
b873c116e39c9920,2025-05-10,0.6386477179027017,0.6650427637978835,0.6559282743786934,60-70%,0.6506438648360436,0
9e9d1764a015f313,2025-05-10,0.4470426409903714,0.4815941734663938,0.5001700860915126,40-50%,1.5349123073491988,1
891b2faf1bff38ee,2025-05-10,0.6301020408163266,0.6437511903728234,0.6390079607593547,60-70%,0.6506438648360436,0
0f53eb509d0ffeb9,2025-05-10,0.3265425480066283,0.3266580139123091,0.3265425480066326,30-40%,3.773039301454846e-11,0
c7190cd03e53fb61,2025-05-10,0.8966942148760332,0.8960557656012937,0.895413830820936,80%+,1.9999999697914885,1
2521234a4bf7c615,2025-05-10,0.6411483253588516,0.6947148833555659,0.676502517248117,60-70%,0.6506438648360436,1
4db2d86ebe8c8abd,2025-05-10,0.2955665024630542,0.2714480461060136,0.2952828398145416,<30%,0.011472419453922142,0
c812457a810dde39,2025-05-10,0.495547640249332,0.4880746275757945,0.48407919593561943,40-50%,1.5349123073491988,1
99aa1f28e22bb6dd,2025-05-10,0.7369226063016213,0.7742111713419947,0.7859009037340443,70-80%,1.33701242654353,1
6ecfa439ef900bcc,2025-05-10,0.593369754159424,0.6091494341628353,0.6174745476030713,50-60%,1.533299179911695,1
0e0a4282cd6c86d7,2025-05-10,0.4493432675320685,0.4037094626589333,0.37991594952860935,40-50%,1.5349123073491988,1
c20bd12ae7f04eff,2025-05-10,0.4365079365079364,0.4250488981196697,0.418951414639072,40-50%,1.5349123073491988,0
9b3bade95e1dd484,2025-05-03,0.8074534161490683,0.8425170178853705,0.8722059579203979,80%+,1.9999999697914885,1
380242601a2c5991,2025-05-03,0.243334196220554,0.2552055299978322,0.24346824201132886,<30%,0.011472419453922142,1
191ee545160a4e09,2025-05-03,0.5583104446588969,0.5740772680825984,0.5824266115024354,50-60%,1.533299179911695,0
5ce29056e0cd2df9,2025-05-03,0.6659815005138747,0.6578665028202217,0.6607123382433534,60-70%,0.6506438648360436,1
6ccd10adc968e1f0,2025-05-03,0.4416895553411031,0.4938797831813341,0.521925009085704,40-50%,1.5349123073491988,0
9039959b41901412,2025-05-03,0.1717557251908396,0.1526982052128116,0.17152677859675977,<30%,0.011472419453922142,0
2707dc2245335cc1,2025-05-03,0.4210104250200481,0.4729523032234833,0.5010529478233137,40-50%,1.5349123073491988,1
77ed474dfc5359ea,2025-05-03,0.2630773936983787,0.2757597975232218,0.26322074558828645,<30%,0.011472419453922142,0
6e26a6293ea6ba62,2025-05-03,0.299837925445705,0.2964370094874856,0.2997987823836634,<30%,0.011472419453922142,0
97b32ff27fd457a8,2025-05-03,0.5369611539091952,0.5556121121464732,0.5654983253261181,50-60%,1.533299179911695,0
c445401709421fa4,2025-05-03,0.7369226063016213,0.7517042306574453,0.756558647244817,70-80%,1.33701242654353,1
469f887278324e63,2025-05-03,0.3251721499617444,0.3084483154017273,0.32517214996110455,30-40%,3.773039301454846e-11,1
633f4b5ec767769d,2025-04-26,0.5965276928719893,0.676816981336357,0.7160308915477521,50-60%,1.533299179911695,1
a526a72ade275f46,2025-04-26,0.243334196220554,0.2609466501147208,0.24353160945204297,<30%,0.011472419453922142,0
4072abf0b0c179f2,2025-04-26,0.3613522820972983,0.3900074331747991,0.3613522820983625,30-40%,3.773039301454846e-11,0
9bbd45774fb4a6eb,2025-04-26,0.5634920634920635,0.5549416453890185,0.550368048321207,50-60%,1.533299179911695,0
fbf83609dc96f32e,2025-04-26,0.7328244274809161,0.7793075492233908,0.7936022034397032,70-80%,1.33701242654353,1
62fbdd4f0bcd3c2a,2025-04-26,0.7811725846407928,0.7617388739427053,0.7549283321954762,70-80%,1.33701242654353,1
d8d22dcc1f6912e7,2025-04-26,0.5965276928719893,0.6084120027788048,0.61469869518544,50-60%,1.533299179911695,1
97770b38df67b276,2025-04-26,0.6564885496183206,0.615994927335235,0.6303586817836078,60-70%,0.6506438648360436,1
6f3cb7ce84185dd3,2025-04-26,0.5742343084741106,0.5743041491000491,0.5743413938365753,50-60%,1.533299179911695,1
7d51649373d42571,2025-04-26,0.8016528925619835,0.8153345491885803,0.8282746293408444,80%+,1.9999999697914885,1
c2c20a04a78d9143,2025-04-26,0.5369611539091952,0.6067983589595136,0.6425086508784221,50-60%,1.533299179911695,1
e7b3ca036835b7c2,2025-04-26,0.86468200270636,0.8884483303480922,0.9084822936275608,80%+,1.9999999697914885,1
23201d09a78d446d,2025-04-26,0.5,0.5361671415716354,0.5553246138474591,50-60%,1.533299179911695,1
7fd6770fe2d4f258,2025-04-26,0.2825464949928469,0.2888328045181343,0.28261814227248544,<30%,0.011472419453922142,0
e733f148060bef2a,2025-04-12,0.5857068876229934,0.6064683117050186,0.6173901475498176,50-60%,1.533299179911695,1
d05cb4c4135ce402,2025-04-12,0.3972960151802657,0.4174838069334693,0.3972960151810213,30-40%,3.773039301454846e-11,0
d3be5a4e0ec273e2,2025-04-12,0.5965276928719893,0.6341532528884319,0.6536000971235565,50-60%,1.533299179911695,1
8c540eb4afe8c43e,2025-04-12,0.3535821933688847,0.4482863098704331,0.35358219337229746,30-40%,3.773039301454846e-11,0
b2d731415bd367df,2025-04-12,0.578989574979952,0.6182772109894257,0.6386473803798808,50-60%,1.533299179911695,0
fc43d60cbd6b0e6a,2025-04-12,0.3664556015356235,0.3747388399359869,0.36645560153593465,30-40%,3.773039301454846e-11,1
0eccebee160137b1,2025-04-12,0.4493432675320685,0.4463036941842841,0.44467942101783914,40-50%,1.5349123073491988,0
11eb27a1ac74d225,2025-04-12,0.145631067961165,0.1433661489043256,0.14560491637148829,<30%,0.011472419453922142,0
08e7a39eb7482ebf,2025-04-12,0.2914110429447852,0.3301239259027681,0.29183980937676507,<30%,0.011472419453922142,0
4bbda6c1f6cf9d4e,2025-04-12,0.3698979591836735,0.4312281205670087,0.3698979591859231,30-40%,3.773039301454846e-11,0
fd98843926965cbd,2025-04-12,0.5671302866874822,0.5580653616350304,0.5532147799023373,50-60%,1.533299179911695,1
b87d6f71d901355b,2025-04-12,0.1881331403762662,0.1877631076676381,0.18812889203075825,<30%,0.011472419453922142,0
0e71e69359db4d1e,2025-04-12,0.6690070210631895,0.6512695306325761,0.6575170767455593,60-70%,0.6506438648360436,1
86a1be10255eea4e,2025-04-05,0.267175572519084,0.2260099629315773,0.26667725348299914,<30%,0.011472419453922142,0
a160e94fdb66de17,2025-04-05,0.3535821933688847,0.3588333890284513,0.3535821933690822,30-40%,3.773039301454846e-11,1
fc3825dd1b67e39d,2025-04-05,0.4210104250200481,0.4654281171856196,0.4894613034669671,40-50%,1.5349123073491988,0
0c80eef2f4570543,2025-04-05,0.5996387718242023,0.6007320877872757,0.6013147428049571,50-60%,1.533299179911695,1
de9422207df2de64,2025-04-05,0.3099083369707551,0.4625429443661059,0.3099083369760037,30-40%,3.773039301454846e-11,1
d1368ca941c1fefc,2025-04-05,0.725752508361204,0.7458227870080084,0.752364376818294,70-80%,1.33701242654353,1
76641669c1607b7a,2025-04-05,0.1157943492357572,0.1128577414579311,0.11576028581690687,<30%,0.011472419453922142,0
58811a4e36c53b89,2025-04-05,0.4714576962283384,0.4736477297126525,0.47481962735735556,40-50%,1.5349123073491988,1
fd088ce1481315a5,2025-04-05,0.86468200270636,0.8832567617849978,0.8995779273861952,80%+,1.9999999697914885,1
4b1aec2395ebca14,2025-04-05,0.6369041816941223,0.6076122461866941,0.6179460336773963,60-70%,0.6506438648360436,1
96cc199d78732d11,2025-04-05,0.6027039848197344,0.5869243943822287,0.5924591904570692,60-70%,0.6506438648360436,1
cca4d763b1c6de0a,2025-04-05,0.5089094796863863,0.4701171718851581,0.4495463891458745,50-60%,1.533299179911695,0
33e301872e2b5680,2025-03-29,0.6690070210631895,0.7077106551691404,0.6944909200028508,60-70%,0.6506438648360436,1
8fc8d66ad0074ab0,2025-03-29,0.5327882529617888,0.5874581333671107,0.615839699476918,50-60%,1.533299179911695,1
ab4a91a59c01d6b6,2025-03-29,0.7001620745542949,0.7450333560028449,0.7591204378853638,70-80%,1.33701242654353,1
0f20c1d7c44fa5fe,2025-03-29,0.7954866008462623,0.8317209604621564,0.8427198234086343,70-80%,1.33701242654353,1
55376d5c205fa844,2025-03-29,0.849948258020007,0.8810100893139096,0.906350367321659,80%+,1.9999999697914885,1
5ba7dd466e30169f,2025-03-29,0.7498187092095722,0.779274394923458,0.7886229157718235,70-80%,1.33701242654353,0
41cdbcc0f3635b8f,2025-03-29,0.6411483253588516,0.6744422066222525,0.6629890992415346,60-70%,0.6506438648360436,0
7efca050bc7be8ac,2025-03-29,0.6734574519933717,0.6892026310902383,0.6837491767713648,60-70%,0.6506438648360436,1
7e3fc760b26b6ae4,2025-03-29,0.7369226063016213,0.7659159610404292,0.7751720772796046,70-80%,1.33701242654353,1
e2e2537a345367d4,2025-03-29,0.7954866008462623,0.792535659562229,0.7915341011805037,70-80%,1.33701242654353,1
9f66d450af690df5,2025-03-29,0.5889887210858344,0.6721839845216117,0.7128276342686249,50-60%,1.533299179911695,1
371ed8497799998e,2025-03-22,0.444104134762634,0.4404367580629915,0.4384776725969459,40-50%,1.5349123073491988,0
6d9ea9f436ed354d,2025-03-22,0.2630773936983787,0.2923430431133976,0.26340225256415134,<30%,0.011472419453922142,0
96c6be6b22385967,2025-03-22,0.5369611539091952,0.5562539446644269,0.5664775594903267,50-60%,1.533299179911695,0
b5b4b69bccb9ff4a,2025-03-22,0.3340184994861254,0.3002873083380103,0.3340184994848172,30-40%,3.773039301454846e-11,0
8e6640c007ad603d,2025-03-22,0.7369226063016213,0.7778220227135548,0.7905373522975169,70-80%,1.33701242654353,0
9779eb1aae1d4654,2025-03-22,0.4846032025338729,0.5086717421545477,0.5215369053714692,40-50%,1.5349123073491988,1
2a1071689c3af9df,2025-03-22,0.5427435387673957,0.5704827105316853,0.5851081531535093,50-60%,1.533299179911695,0
e5a88f5c686173c4,2025-03-22,0.6900916630292449,0.7226772600522401,0.7115349280550342,60-70%,0.6506438648360436,1
dd229687cb62c871,2025-03-22,0.3972960151802657,0.3979943197217669,0.397296015180292,30-40%,3.773039301454846e-11,1
8af2b589d5e9c1ae,2025-03-22,0.771078875793291,0.7430495593183194,0.7331128587032532,70-80%,1.33701242654353,1
a693622ad8c0d672,2025-03-22,0.6515287769784173,0.6742055552926156,0.6663689783588281,60-70%,0.6506438648360436,1
1b02588149d126bf,2025-03-22,0.5857068876229934,0.6301992094017355,0.6531026835282092,50-60%,1.533299179911695,0
265dbd9be8caa7de,2025-03-22,0.747191011235955,0.7551073956653791,0.7577372674278038,70-80%,1.33701242654353,0
67f7163e536d62e2,2025-03-15,0.5823742190069057,0.6340142381322739,0.6604221411476445,50-60%,1.533299179911695,0
c83133ee114945ed,2025-03-15,0.3638867033831628,0.3996995472663694,0.3638867033844887,30-40%,3.773039301454846e-11,1
d8f40b82364b6411,2025-03-15,0.6411483253588516,0.6924720235480488,0.6749979583562703,60-70%,0.6506438648360436,1
ab1aa23060d4e87b,2025-03-15,0.7864077669902912,0.8038389003636492,0.8094656417865981,70-80%,1.33701242654353,1
e56403718205b494,2025-03-15,0.7811725846407928,0.7745246820976023,0.7722522595705006,70-80%,1.33701242654353,0
36db86c39ed09997,2025-03-15,0.1962045673850112,0.1687579985509583,0.19587138561378134,<30%,0.011472419453922142,0
74bc22b367cca118,2025-03-15,0.6690070210631895,0.6937645925024948,0.68523243442641,60-70%,0.6506438648360436,1
29d9c5a3f2b78903,2025-03-15,0.8118668596237336,0.8347257895561216,0.8553022880481496,80%+,1.9999999697914885,1
cb3eb07b7152366e,2025-03-15,0.1461693548387097,0.1493964444236453,0.14620604753589997,<30%,0.011472419453922142,1
5fa6543868367f4b,2025-03-15,0.6027039848197344,0.6720529064866655,0.6484924854741486,60-70%,0.6506438648360436,0
5d8af316413ea2f7,2025-03-15,0.2005438477226377,0.1873062445165112,0.20038808248806567,<30%,0.011472419453922142,0
1c62a7444808d97f,2025-03-15,0.609708848498661,0.6693693803233975,0.6490270337794161,60-70%,0.6506438648360436,0
a8f8245096eaf0cd,2025-03-15,0.2742474916387959,0.2709795523006877,0.27420986174085493,<30%,0.011472419453922142,0
9e05fe95a4fc63bc,2025-03-08,0.5285423037716617,0.531141918314243,0.5325276089099977,50-60%,1.533299179911695,0
a2f31cf3a28a7730,2025-03-08,0.4176257809930944,0.3903799360571159,0.3760704165995517,40-50%,1.5349123073491988,1
a3cd6a65aaa9f104,2025-03-08,0.4365079365079364,0.4706326793458565,0.489020583729492,40-50%,1.5349123073491988,0
79f1c9f97d83ec83,2025-03-08,0.4454847478103291,0.3864528628289458,0.35608440526755114,40-50%,1.5349123073491988,1
231968c02cdfe65e,2025-03-08,0.1962045673850112,0.1954061607248817,0.19619539376230344,<30%,0.011472419453922142,0
af3e43049bc86fe9,2025-03-08,0.5857068876229934,0.5276228040421428,0.49623411890159813,50-60%,1.533299179911695,1
e61cb905f6152183,2025-03-08,0.4572564612326044,0.4736650005109461,0.48246782249911363,40-50%,1.5349123073491988,1
cab4937435d081d0,2025-03-08,0.1524663677130045,0.1451934944711618,0.15238126175808533,<30%,0.011472419453922142,0
19fe7177254802d1,2025-03-08,0.6853932584269663,0.6992699262774442,0.6944616523737023,60-70%,0.6506438648360436,1
9d8a37f130db13e5,2025-03-01,0.6613039796782388,0.5840315608547522,0.6117207401890636,60-70%,0.6506438648360436,1
6bdf0756fb57aced,2025-03-01,0.515396797466127,0.5778585033830163,0.6103023930325647,50-60%,1.533299179911695,1
061990783b9bdb36,2025-03-01,0.3053435114503817,0.2992979703728126,0.3053435114501523,30-40%,3.773039301454846e-11,1
0dfdc94c1da32e20,2025-03-01,0.3484712230215828,0.330553388928274,0.3484712230208981,30-40%,3.773039301454846e-11,1
d6c3b730dc9f21a5,2025-03-01,0.6805555555555556,0.7233904943205949,0.708832116209929,60-70%,0.6506438648360436,0
a857acedb53ee959,2025-03-01,0.1851851851851851,0.1715560592197076,0.18502418793854553,<30%,0.011472419453922142,0
dd1df7f5a54fd9fc,2025-03-01,0.2787456445993032,0.3170196030971556,0.2791683659963651,<30%,0.011472419453922142,0
1de799f17556b501,2025-03-01,0.6866033988082101,0.7507104275986811,0.7293384093744082,60-70%,0.6506438648360436,1
1ada4b9ee5810e0f,2025-03-01,0.3873792948573995,0.4144291784604862,0.38737929485840833,30-40%,3.773039301454846e-11,0
206b8c14546d71f1,2025-03-01,0.5327882529617888,0.5320069873792722,0.531590274667396,50-60%,1.533299179911695,0
b959e2c1d16ff832,2025-02-22,0.3099083369707551,0.310432733031394,0.3099083369707749,30-40%,3.773039301454846e-11,0
0cdca4c22b8d3ab5,2025-02-22,0.2597790385189609,0.2673931036283489,0.2598655876763076,<30%,0.011472419453922142,0
19c8092496e94b85,2025-02-22,0.3588516746411483,0.3398038168430352,0.3588516746404207,30-40%,3.773039301454846e-11,1
8ef7723b6a8b45e1,2025-02-22,0.7994561522773624,0.8005369498131278,0.8009002052650817,70-80%,1.33701242654353,1
c0d8a231d2f1d1af,2025-02-22,0.6734574519933717,0.643317217281149,0.6539913837613601,60-70%,0.6506438648360436,1
08763e87e10b9709,2025-02-22,0.3435114503816793,0.3956572581823531,0.343511450383586,30-40%,3.773039301454846e-11,1
3ded9bfdfb75f39b,2025-02-22,0.4365079365079364,0.4037870331361595,0.3866103347619084,40-50%,1.5349123073491988,0
e011819e721c4a2a,2025-02-22,0.894430287586458,0.9051038802426988,0.9148011167493332,80%+,1.9999999697914885,1
bc6d70ab959dce70,2025-02-22,0.3053435114503817,0.328560215004842,0.3053435114512402,30-40%,3.773039301454846e-11,1
615f7f894bafad82,2025-02-22,0.5242214532871973,0.5378001526598174,0.5450200850775069,50-60%,1.533299179911695,0
e9dfc2f009a77a8d,2025-02-22,0.7328244274809161,0.760025253212747,0.7687535410921235,70-80%,1.33701242654353,1
b6475543ab6d20c9,2025-02-22,0.7044334975369458,0.7468032894165435,0.7601431124394147,70-80%,1.33701242654353,1
365e2d891b98b86d,2025-02-15,0.3251721499617444,0.3148884203727714,0.3251721499613531,30-40%,3.773039301454846e-11,1
68913a422f548ccc,2025-02-15,0.2135922330097087,0.181697423765192,0.2132042270949699,<30%,0.011472419453922142,0
f5386c98fea7f5d4,2025-02-15,0.8448145344436033,0.8226142289496655,0.7979974096647244,80%+,1.9999999697914885,1
ce1436a9b58902a7,2025-02-15,0.6805555555555556,0.7513729833341475,0.7278626878987345,60-70%,0.6506438648360436,0
875b249ebe45a66b,2025-02-15,0.7001620745542949,0.6588055453198634,0.6442621997516227,70-80%,1.33701242654353,0
2a493f15e079a7ff,2025-02-15,0.1717557251908396,0.1582212482391975,0.17159537688204304,<30%,0.011472419453922142,0
f4817d5cbe9be532,2025-02-15,0.5089094796863863,0.4921627894663293,0.4832365912526334,50-60%,1.533299179911695,1
2ae33fce63a75df9,2025-02-15,0.8282442748091603,0.8568996757372528,0.8814585112291132,80%+,1.9999999697914885,1
7b9f169016746f81,2025-02-15,0.6841382467383841,0.7340494836492644,0.7171926320602077,60-70%,0.6506438648360436,1
