fold,fight_id,won,market_margin,correction
2021,fdfe4e7cb2d0b665,1,0.3899609215721992,0.08667057080412832
2021,00bbcd4a6d647fdf,1,-0.7949298748698878,0.15395153853565924
2021,1820fed0fbcf6294,1,-0.38996092157219925,-0.03039907736922226
2021,34d2632fd26e7078,1,1.3253856080328985,0.09810277049188176
2021,512af32553d9bd70,0,-0.13005312824819792,0.12075427746598233
2021,6a5eb525331fa1fc,1,1.009000129978423,0.16601365061544904
2021,6a7347d1da8a2b87,1,0.7503055943998937,0.20459043841031743
2021,6d8da45352344964,0,0.5877866649021192,0.03074217802390622
2021,c5dfce1eaa2dc169,1,0.4841082354272776,-0.20795839626445106
2021,f5dd0a24a7dba53c,0,-0.21115710643384203,0.22363909111622318
2021,26202a4bd36d3fd2,1,0.9421084149000962,0.21785614656230612
2021,2ef09c8fe29251ac,0,0.7728553841326876,0.04607077143448157
2021,2f82e8079ba354f4,1,0.6549259677397475,0.1946157559884324
2021,394802bb096b403e,0,0.0870113769896297,-0.03522022686674876
2021,3d790112d2e6d851,0,0.14678567625446598,-0.13386842865361254
2021,78dc032441394331,1,0.5517027891780968,0.15696758855322646
2021,c9c79de21823d941,0,-0.35657689991688807,-0.08676662024760168
2021,d6b5a6ad27a730ae,1,1.256601744802534,0.06404966720765892
2021,d72f9b3ac742a9e3,0,0.4030193716398826,-0.05302405656496195
2021,ffd8e8575a551875,1,0.7728553841326876,-0.1604671905253573
2021,00fbeda449926c13,1,-0.3360186190130717,-0.03050533227896629
2021,178c4926223dca0c,1,-0.5306282510621706,0.26253797315193805
2021,295a0bf12a7373c0,0,-0.26439652732876257,-0.006859085044589486
2021,37fda56a435a9b24,0,-0.6221361449167566,0.02302470711921023
2021,3f71ac21472f994c,0,-0.4960381252936188,0.20608292652881777
2021,4ffbadfb86284af5,0,0.7949298748698876,0.039781796005661674
2021,8a95f0e3f9111f0c,1,-0.35657689991688807,-0.08383842286372106
2021,db2c805201a3116e,0,0.3220834991691131,-0.0021714827773589573
2021,1f2f27b36e79da74,0,-0.24946085963158313,-0.048709438706353275
2021,2b894d87ad9aae05,1,-0.08701137698962969,0.18246871478631776
2021,5573d46130d6b967,1,-0.01731944920018042,-0.057484327838870634
2021,6655a8da2655f2d0,0,0.30082408164407015,-0.07820441399480105
2021,be2e28ba3bdeb400,1,-0.13005312824819792,0.08562318900798072
2021,bfd672cac0726a9a,0,0.7272601526708212,0.1530009109049234
2021,ca22bafab913aae7,0,0.06075357206944825,-0.2873060137856424
2021,cfbaeb80b5ff7c00,0,-0.3008240816440706,-0.037346118942248374
2021,de332779baa1b103,1,0.6795942141552417,0.11878180961413698
2021,fef29aa73bd5b907,1,0.17139248626176457,0.10380996687467953
2021,138f719d370e8ba0,0,0.49806833550857654,-0.10285377786087146
2021,16369fa06392f6a0,0,0.2266479522453621,-0.06137824957240373
2021,3627f5133ce55902,1,1.0935432831648126,-0.014553538978411273
2021,559c0c3d752f327a,0,0.49806833550857654,-0.3911225600593006
2021,7f8340dfe4220c3e,1,0.18748063960398212,0.1748303063837193
2021,82d48296fd06c27f,0,-1.4271163556401456,-0.07198301817729824
2021,ae0afbff5ba07a34,1,-0.28640574809217634,0.07452332075739088
2021,b381dc272b32ce03,1,1.1255359494374964,-0.01895771857964723
2021,c7cf2194fe5c751f,1,0.7272601526708212,-0.0706851881475058
2021,d16f7ab4e28171ea,1,0.17139248626176457,0.12828545196112057
2021,d44a814b106b94ff,1,1.4035180593214878,-0.07146523244007907
2021,e624d85a0d718578,1,-0.13005312824819792,0.06066209370468367
2021,0716a38768a34789,0,0.5500463369192715,0.17362802001813693
2021,23b943e9ce495f0b,0,-0.6686060716438279,-0.005986661739350807
2021,2c0cddd12deb7450,1,0.05062663635409004,0.20340552845799797
2021,419d1e29668b57fb,1,1.0843602659609082,-0.03345873378775144
2021,58c5d506181812fa,1,-0.5926250293001607,-0.0847133324399516
2021,5c0e5d850d8e661f,1,-0.16035847774352666,-0.1763868738094366
2021,73a83b2595416f0a,1,0.5500463369192715,-0.07993752983232694
2021,827aacd14f80e8f3,0,0.6686060716438279,-0.11951038139343118
2021,9252ad2304fd9a26,0,0.4276009637403903,-0.19584169867519713
2021,bb6438338bb8aebf,1,0.27763173659827955,0.14116638223144762
2021,f187c7ec92f43828,0,-0.4276009637403904,-0.09336049971099508
2021,0f51869f98afa6c0,0,0.5023149340980825,-0.09315211471255391
2021,1b4d5dbf5f663a97,1,0.35912477084946226,0.1357226758306067
2021,34d38d77c1d3f00e,1,0.7060053355033142,0.19408160383155515
2021,43dfb2c1e5fecac9,0,-0.6185583235688725,-0.03395565729660599
2021,4560734220b96851,1,-0.8212471831872611,-0.06184569706176235
2021,6cd44e1b2d093ea4,1,0.6927739765996516,0.3048753354196966
2021,7d2051c6bae907cb,0,0.2829087936991232,-0.11818897367654019
2021,84cde29aebf6c00c,0,-0.02562928594974208,0.07463396363285708
2021,9127a6430e46292c,1,0.27763173659827955,-0.12619431992557295
2021,b070b8c2c489d838,1,1.3328056761689042,0.24360974340964803
2021,d4ad90ac58429b64,0,0.5660466782657131,-0.01110854073443257
2021,d66164d2c770da68,1,0.7094835998796387,-0.02363888046969609
2021,dedb74ee9d84deab,1,0.11531084651099459,0.2422200155819772
2021,1e9f081a84e7ec18,0,0.1603584777435264,0.00797240027580648
2021,2bdf774dc8b17504,1,-0.4658428874499843,-0.09323425621914411
2021,50cae63d530ede7c,1,-0.3521609544063912,-0.059272891352046886
2021,53ed3f8f653b37b2,0,-0.2094264698831022,0.23466713891007307
2021,6fd9a013cea5a403,0,-0.7784447610718404,-0.09422022696908372
2021,744627aec853874e,0,0.7784447610718407,0.08660644885476454
2021,87c8e086c29ae543,1,0.3521609544063912,0.34251389510380165
2021,a83ebbf013905949,1,0.6686060716438279,-0.052003948860167015
2021,bb1ac382e0277b3f,0,-0.10536051565782652,-0.04650717204435244
2021,d3c0dfa57950aefd,0,-0.2776317365982792,-0.15825324574920918
2021,d684d8b02ab53031,1,-0.3851604821725731,0.06169257188280869
