URL	https://www.bestfightodds.com/events/ufc-belgrade-4285
1936	Stirling wins inside distance						+163	+215 ▼				
1937	Not Stirling inside distance						-225	-305 ▲				
1938	Blachowicz wins by decision			+500 ▲		+500 ▲	+450	+480 ▲				
1939	Not Blachowicz by decision			n/a		n/a	-800	-770 ▼				
1940	Stirling wins by decision			+105 ▲		+108 ▼	-105	+110 ▼				
1941	Not Stirling by decision			n/a		n/a	-125	-143 ▲				
1942	Blachowicz wins in round 1			+1700 ▲	+1200		+1400	+1500 ▲				
1943	Any other result			n/a	n/a		n/a	n/a				
1944	Stirling wins in round 1			+500 ▼	+400		+400	+575 ▼				
1945	Any other result			n/a	n/a		n/a	n/a				
1946	Blachowicz wins in round 2			+2200 ▲	+1800 ▲		+1800	+1800 ▼				
1947	Any other result			n/a	n/a		n/a	n/a				
1948	Stirling wins in round 2			+800 ▼	+700 ▼		+600	+800				
1949	Any other result			n/a	n/a		n/a	n/a				
1950	Blachowicz wins in round 3			+2700 ▲	+2500 ▲		+2500	+2200 ▼				
1951	Any other result			n/a	n/a		n/a	n/a				
1952	Stirling wins in round 3			+1000 ▼	+1100 ▼		+900	+1050 ▼				
1953	Any other result			n/a	n/a		n/a	n/a				
1954	Fight ends in round 1			+380 ▼		+375 ▼	+350 ▲	+375 ▼				
1955	Fight doesn't end in round 1			n/a		n/a	n/a	n/a				
1956	Fight ends in round 1					+1500 ▲						
1957	Fight doesn't end in round 1					n/a						
1958	Fight ends in round 1					+575 ▼						
1959	Fight doesn't end in round 1					n/a						
1960	Fight ends in round 2			+550 ▼		+510 ▼	+550 ▲	+510 ▼				
1961	Fight doesn't end in round 2			n/a		n/a	n/a	n/a				
1962	Fight ends in round 2					+1800 ▼						
1963	Fight doesn't end in round 2					n/a						
1964	Fight ends in round 2					+800						
1965	Fight doesn't end in round 2					n/a						
1966	Fight ends in round 3			+700 ▼		+750	+800	+750				
1967	Fight doesn't end in round 3			n/a		n/a	n/a	n/a				
1968	Fight ends in round 3					+2200 ▼						
1969	Fight doesn't end in round 3					n/a						
1970	Fight ends in round 3					+1050 ▼						
1971	Fight doesn't end in round 3					n/a						
1972	Blachowicz (scorecards = no action)											
1973	Stirling (scorecards = no action)											
1974	Stirling (scorecards = no action)											
1975	Blachowicz (scorecards = no action)											
1976	Blachowicz wins by TKO/KO in round 1			+2500 ▲		+2000 ▲		+2000 ▲				
1977	Any other result			n/a		n/a		n/a				
1978	Stirling wins by TKO/KO in round 1			+650 ▼		+700 ▼		+700 ▼				
1979	Any other result			n/a		n/a		n/a				
1980	Blachowicz wins by submission in round 1			+4500 ▲		+4000 ▼		+4000 ▼				
1981	Any other result			n/a		n/a		n/a				
1982	Stirling wins by submission in round 1			+2700 ▼		+3300		+3300				
1983	Any other result			n/a		n/a		n/a				
1984	Blachowicz wins by TKO/KO in round 2			+3000 ▲		+2400		+2400				
1985	Any other result			n/a		n/a		n/a				
1986	Stirling wins by TKO/KO in round 2			+1000 ▲		+900 ▼		+900 ▼				
1987	Any other result			n/a		n/a		n/a				
1988	Blachowicz wins by TKO/KO in round 3			+3500 ▲		+2900 ▼		+2900 ▼				
1989	Any other result			n/a		n/a		n/a				
1990	Stirling wins by TKO/KO in round 3			+1200 ▼		+1200 ▼		+1200 ▼				
1991	Any other result			n/a		n/a		n/a				
1992	Blachowicz wins by submission in round 2			+5000 ▲		+5000		+5000				
1993	Any other result			n/a		n/a		n/a				
1994	Stirling wins by submission in round 2			+3500 ▼		+4000		+4000				
1995	Any other result			n/a		n/a		n/a				
1996	Blachowicz wins by submission in round 3			+5000		+6000 ▲		+6000 ▲				
1997	Any other result			n/a		n/a		n/a				
1998	Stirling wins by submission in round 3			+4500 ▼		+5000		+5000				
1999	Any other result			n/a		n/a		n/a				
2000	Either fighter wins by TKO/KO			+180 ▼								
2001	Any other result			n/a								
2002	Either fighter wins by submission			+900 ▼								
2003	Any other result			n/a								
2004	Blachowicz wins in round 1 or 2			+1000 ▲		+850 ▲		+850 ▲				
2005	Any other result			n/a		n/a		n/a				
2006	Stirling wins in round 1 or 2			+280 ▼		+300 ▼		+300 ▼				
2007	Any other result			n/a		n/a		n/a				
2008	Fight ends in round 1 or 2					+195 ▼		+195 ▼				
2009	Any other result					n/a		n/a				
2010	Fight ends in final round or goes to decision					-305 ▲		-305 ▲				
2011	Any other result					n/a		n/a				
2012	Fight ends in final round or goes to decision					+400 ▲						
2013	Any other result					n/a						
2014	Fight ends in final round or goes to decision					-127 ▼						
2015	Any other result					n/a						
2016	Blachowicz wins in final round or by decision			+430 ▲				+400 ▲				
2017	Any other result			n/a				n/a				
2018	Stirling wins in final round or by decision			-135 ▲				-127 ▼				
2019	Any other result			n/a				n/a				
2020	Fight ends in TKO/KO/DQ in round 1			+500 ▼		+425 ▼		+425 ▼				
2021	Any other result			n/a		n/a		n/a				
2022	Fight ends in TKO/KO/DQ in round 2			+750 ▲		+575		+575				
2023	Any other result			n/a		n/a		n/a				
2024	Fight ends in TKO/KO/DQ in round 3			+950 ▲		+750		+750				
2025	Any other result			n/a		n/a		n/a				
2026	Fight ends in submission in round 1			+1900 ▼		+1500 ▼		+1500 ▼				
2027	Any other result			n/a		n/a		n/a				
2028	Fight ends in submission in round 2			+2500 ▼		+1800		+1800				
2029	Any other result			n/a		n/a		n/a				
2030	Fight ends in submission in round 3			+3000		+2200		+2200				
2031	Any other result			n/a		n/a		n/a				
2032	44219 Aleksandar Rakic	-355 ▼	-3487 ▼	-390 ▲	-400 ▲	-420 ▼	-350	-420 ▼				59
2033	Marcin Tybura	+335 ▲	+1770 ▲	+310	+310 ▼	+310 ▲	+260 ▼	+310 ▲				59
2034	Over 1½ rounds					-215 ▼	-225	-215 ▼				
2035	Under 1½ rounds					+155 ▲	+163	+155 ▲				
2036	Over 2½ rounds			+110 ▲		-113 ▼	-110 ▲	-112 ▼				
2037	Under 2½ rounds			-140 ▼		-121 ▲	-120 ▼	-120 ▲				
2038	Fight goes to decision			+140 ▲		+112 ▲	+120 ▲	+112 ▲				
2039	Fight doesn't go to decision			-180 ▼		-150 ▼	-163 ▼	-150 ▼				
2040	Fight starts round 2			-270 ▲								
2041	Fight won't start round 2			+192 ▼								
2042	Fight starts round 3			-118 ▲								
2043	Fight won't start round 3			-112 ▼								
2044	Fight is a draw			+5000	+6000	+4500	+6600	+4500				
2045	Fight is not a draw			n/a	n/a	n/a	n/a	n/a				
2046	Rakic wins by TKO/KO			-105 ▼		+116 ▼	+110 ▼	+116 ▼				
2047	Any other result			n/a		n/a	n/a	n/a				
2048	Tybura wins by TKO/KO			+1100 ▲		+1050 ▲	+800	+1100 ▲				
2049	Any other result			n/a		n/a	n/a	n/a				
2050	Rakic wins by submission			+1600 ▲		+1700 ▼	+2000	+1700 ▼				
2051	Any other result			n/a		n/a	n/a	n/a				
2052	Tybura wins by submission			+1900 ▲		+1400 ▲	+1200	+1400 ▲				
2053	Any other result			n/a		n/a	n/a	n/a				
2054	Rakic wins inside distance						-120 ▼	+106 ▼				
2055	Not Rakic inside distance						-110 ▲	-139 ▲				
2056	Tybura wins inside distance						+600	+750 ▲				
2057	Not Tybura inside distance						-1408	-1250 ▼				
2058	Rakic wins by decision			+240 ▲		+185 ▼	+163	+185 ▼				
2059	Not Rakic by decision			n/a		n/a	-225	-250 ▲				
2060	Tybura wins by decision			+650 ▲		+650 ▲	+500	+650 ▲				
2061	Not Tybura by decision			n/a		n/a	-1000	-1115 ▼				
2062	Rakic wins in round 1			+230 ▼	+250 ▲		+275	+310 ▼				
2063	Any other result			n/a	n/a		n/a	n/a				
2064	Tybura wins in round 1			+1600 ▲	+1400 ▲		+1400	+1600 ▲				
2065	Any other result			n/a	n/a		n/a	n/a				
2066	Rakic wins in round 2			+500 ▼	+450 ▼		+450	+475 ▼				
2067	Any other result			n/a	n/a		n/a	n/a				
2068	Tybura wins in round 2			+2200 ▲	+1800		+1800	+2000 ▲				
2069	Any other result			n/a	n/a		n/a	n/a				
2070	Rakic wins in round 3			+850 ▲	+700 ▼		+700	+900 ▼				
2071	Any other result			n/a	n/a		n/a	n/a				
2072	Tybura wins in round 3			+2700 ▲	+2500		+2500	+2500 ▲				
2073	Any other result			n/a	n/a		n/a	n/a				
2074	Fight ends in round 1			+185 ▼		+225 ▲	+250	+225 ▲				
2075	Fight doesn't end in round 1			n/a		n/a	n/a	n/a				
2076	Fight ends in round 1					+310 ▼						
2077	Fight doesn't end in round 1					n/a						
2078	Fight ends in round 1					+1600 ▲						
2079	Fight doesn't end in round 1					n/a						
2080	Fight ends in round 2			+390 ▼		+360 ▼	+400	+360 ▼				
2081	Fight doesn't end in round 2			n/a		n/a	n/a	n/a				
2082	Fight ends in round 2					+475 ▼						
2083	Fight doesn't end in round 2					n/a						
2084	Fight ends in round 2					+2000 ▲						
2085	Fight doesn't end in round 2					n/a						
2086	Fight ends in round 3			+650 ▲		+650 ▼	+600	+650 ▼				
2087	Fight doesn't end in round 3			n/a		n/a	n/a	n/a				
2088	Fight ends in round 3					+900 ▼						
2089	Fight doesn't end in round 3					n/a						
2090	Fight ends in round 3					+2500 ▲						
2091	Fight doesn't end in round 3					n/a						
2092	Rakic (scorecards = no action)											
2093	Tybura (scorecards = no action)											
2094	Tybura (scorecards = no action)											
2095	Rakic (scorecards = no action)											
2096	Rakic wins by TKO/KO in round 1			+270 ▼		+335 ▼		+335 ▼				
2097	Any other result			n/a		n/a		n/a				
2098	Tybura wins by TKO/KO in round 1			+2200 ▲		+2500 ▲		+2500 ▲				
2099	Any other result			n/a		n/a		n/a				
2100	Rakic wins by submission in round 1			+2700 ▼		+3500 ▼		+3500 ▼				
2101	Any other result			n/a		n/a		n/a				
2102	Tybura wins by submission in round 1			+3500 ▲		+3300 ▲		+3300 ▲				
2103	Any other result			n/a		n/a		n/a				
2104	Rakic wins by TKO/KO in round 2			+550 ▼		+510 ▼		+510 ▼				
2105	Any other result			n/a		n/a		n/a				
2106	Tybura wins by TKO/KO in round 2			+3000 ▲		+3300 ▲		+3300 ▲				
2107	Any other result			n/a		n/a		n/a				
2108	Rakic wins by TKO/KO in round 3			+950 ▼		+950 ▼		+950 ▼				
2109	Any other result			n/a		n/a		n/a				
2110	Tybura wins by TKO/KO in round 3			+4000 ▲		+4000 ▲		+4000 ▲				
2111	Any other result			n/a		n/a		n/a				
2112	Rakic wins by submission in round 2			+4500 ▲		+4500 ▼		+4500 ▼				
2113	Any other result			n/a		n/a		n/a				
2114	Tybura wins by submission in round 2			+5000 ▲		+4000 ▲		+4000 ▲				
2115	Any other result			n/a		n/a		n/a				
2116	Rakic wins by submission in round 3			+5000 ▲		+7000 ▼		+7000 ▼				
2117	Any other result			n/a		n/a		n/a				
2118	Tybura wins by submission in round 3			+5000		+5000 ▲		+5000 ▲				
2119	Any other result			n/a		n/a		n/a				
2120	Either fighter wins by TKO/KO			-135 ▼								
2121	Any other result			n/a								
2122	Either fighter wins by submission			+900 ▲								
2123	Any other result			n/a								
2124	Rakic wins in round 1 or 2			+120 ▼		+143 ▼		+143 ▼				
2125	Any other result			n/a		n/a		n/a				
2126	Tybura wins in round 1 or 2			+900 ▼		+900 ▲		+900 ▲				
2127	Any other result			n/a		n/a		n/a				
2128	Fight ends in round 1 or 2					+104 ▲		+104 ▲				
2129	Any other result					n/a		n/a				
2130	Fight ends in final round or goes to decision					-150 ▼		-150 ▼				
2131	Any other result					n/a		n/a				
2132	Fight ends in final round or goes to decision					+125 ▼						
2133	Any other result					n/a						
2134	Fight ends in final round or goes to decision					+525 ▲						
2135	Any other result					n/a						
2136	Rakic wins in final round or by decision			+155 ▲				+125 ▼				
2137	Any other result			n/a				n/a				
2138	Tybura wins in final round or by decision			+500 ▲				+525 ▲				
2139	Any other result			n/a				n/a				
2140	Fight ends in TKO/KO/DQ in round 1			+230 ▼		+245 ▼		+245 ▼				
2141	Any other result			n/a		n/a		n/a				
2142	Fight ends in TKO/KO/DQ in round 2			+470 ▼		+375 ▼		+375 ▼				
2143	Any other result			n/a		n/a		n/a				
2144	Fight ends in TKO/KO/DQ in round 3			+750 ▼		+650 ▼		+650 ▼				
2145	Any other result			n/a		n/a		n/a				
2146	Fight ends in submission in round 1			+1700 ▼		+1400 ▲		+1400 ▲				
2147	Any other result			n/a		n/a		n/a				
2148	Fight ends in submission in round 2			+2700 ▲		+1800 ▲		+1800 ▲				
2149	Any other result			n/a		n/a		n/a				
2150	Fight ends in submission in round 3			+3500 ▲		+2900 ▲		+2900 ▲				
2151	Any other result			n/a		n/a		n/a				
2152	44221 Gilbert Urbina	+270 ▼	+239 ▼	+270 ▼	+265 ▲	+260 ▼	+275 ▲	+260 ▼				59
2153	Vlasto Cepo	-285 ▲	-307	-335 ▲	-340 ▼	-345 ▲	-350 ▼	-345 ▲				59
2154	Over 1½ rounds					+205 ▼	+225	+215 ▼				
2155	Under 1½ rounds					-305 ▲	-333	-305 ▲				
2156	Over 2½ rounds					+410 ▼	+450	+450				
2157	Under 2½ rounds					-770 ▲	-800	-770 ▲				
2158	Fight goes to decision			+810 ▲		+575 ▼	+550 ▲	+575 ▼				
2159	Fight doesn't go to decision			-1600 ▼		-1000 ▲	-1205 ▼	-1000 ▲				
2160	Fight starts round 2			+200 ▲								
2161	Fight won't start round 2			-280 ▼								
2162	Fight starts round 3			+460 ▲								
2163	Fight won't start round 3			-800 ▼								
2164	Fight is a draw			+5000	+6000	+4500	+8000	+4500				
2165	Fight is not a draw			n/a	n/a	n/a	n/a	n/a				
2166	Urbina wins by TKO/KO			+1000 ▲		+950 ▲	+800	+950 ▼				
2167	Any other result			n/a		n/a	n/a	n/a				
2168	Cepo wins by TKO/KO			-230 ▼		-215 ▲	-225	-215 ▲				
2169	Any other result			n/a		n/a	n/a	n/a				
2170	Urbina wins by submission			+550 ▼		+540 ▼	+450	+540 ▼				
2171	Any other result			n/a		n/a	n/a	n/a				
2172	Cepo wins by submission			+1500 ▲		+1200 ▲	+900	+1200 ▲				
2173	Any other result			n/a		n/a	n/a	n/a				
2174	Urbina wins inside distance						+300	+360 ▲				
2175	Not Urbina inside distance						-450	-530				
2176	Cepo wins inside distance						-275	-250 ▲				
2177	Not Cepo inside distance						+200	+180 ▼				
2178	Urbina wins by decision			+1800 ▲		+1300 ▼	+1200	+1400 ▼				
2179	Not Urbina by decision			n/a		n/a	-10000	-5000				
2180	Cepo wins by decision			+1800 ▲		+1200 ▼	+1200	+1300 ▼				
2181	Not Cepo by decision			n/a		n/a	-10000	-3335 ▲				
2182	Urbina wins in round 1			+650 ▼	+700		+700	+700 ▼				
2183	Any other result			n/a	n/a		n/a	n/a				
2184	Cepo wins in round 1			-180 ▼	-200 ▼		-188	-117 ▲				
2185	Any other result			n/a	n/a		n/a	n/a				
2186	Urbina wins in round 2			+1200 ▲	+1200		+1200	+1200 ▼				
2187	Any other result			n/a	n/a		n/a	n/a				
2188	Cepo wins in round 2			+850 ▲	+500 ▲		+450	+510 ▼				
2189	Any other result			n/a	n/a		n/a	n/a				
2190	Urbina wins in round 3			+2000 ▲	+2000 ▼		+2200	+2200 ▼				
2191	Any other result			n/a	n/a		n/a	n/a				
2192	Cepo wins in round 3			+3300	+1600		+1200	+1600 ▼				
2193	Any other result			n/a	n/a		n/a	n/a				
2194	Fight ends in round 1			-300 ▼		-190 ▲	-225	-190 ▲				
2195	Fight doesn't end in round 1			n/a		n/a	n/a	n/a				
2196	Fight ends in round 1					+700 ▼						
2197	Fight doesn't end in round 1					n/a						
2198	Fight ends in round 1					-117 ▲						
2199	Fight doesn't end in round 1					n/a						
2200	Fight ends in round 2			+490 ▲		+335 ▼	+350	+335 ▼				
2201	Fight doesn't end in round 2			n/a		n/a	n/a	n/a				
2202	Fight ends in round 2					+1200 ▼						
2203	Fight doesn't end in round 2					n/a						
2204	Fight ends in round 2					+510 ▼						
2205	Fight doesn't end in round 2					n/a						
2206	Fight ends in round 3			+1300 ▲		+1000 ▼	+1000	+1000 ▼				
2207	Fight doesn't end in round 3			n/a		n/a	n/a	n/a				
2208	Fight ends in round 3					+2200 ▼						
2209	Fight doesn't end in round 3					n/a						
2210	Fight ends in round 3					+1600 ▼						
2211	Fight doesn't end in round 3					n/a						
2212	Urbina (scorecards = no action)											
2213	Cepo (scorecards = no action)											
2214	Cepo (scorecards = no action)											
2215	Urbina (scorecards = no action)											
2216	Urbina wins by TKO/KO in round 1			+1800 ▼		+1900 ▲		+1900 ▲				
2217	Any other result			n/a		n/a		n/a				
2218	Cepo wins by TKO/KO in round 1			-155 ▼		+100 ▲		+100 ▲				
2219	Any other result			n/a		n/a		n/a				
2220	Urbina wins by submission in round 1			+1100 ▼		+1100 ▲		+1100 ▲				
2221	Any other result			n/a		n/a		n/a				
2222	Cepo wins by submission in round 1			+1800 ▲		+1800 ▲		+1800 ▲				
2223	Any other result			n/a		n/a		n/a				
2224	Urbina wins by TKO/KO in round 2			+3000 ▲		+2900 ▼		+2900 ▼				
2225	Any other result			n/a		n/a		n/a				
2226	Cepo wins by TKO/KO in round 2			+950 ▲		+550 ▼		+550 ▼				
2227	Any other result			n/a		n/a		n/a				
2228	Urbina wins by TKO/KO in round 3			+4500 ▲		+5000 ▼		+5000 ▼				
2229	Any other result			n/a		n/a		n/a				
2230	Cepo wins by TKO/KO in round 3			+3500		+1800 ▼		+1800 ▼				
2231	Any other result			n/a		n/a		n/a				
2232	Urbina wins by submission in round 2			+1900 ▲		+1800 ▼		+1800 ▼				
2233	Any other result			n/a		n/a		n/a				
2234	Cepo wins by submission in round 2			+5000 ▲		+5000 ▼		+5000 ▼				
2235	Any other result			n/a		n/a		n/a				
2236	Urbina wins by submission in round 3			+3000 ▲		+3000 ▼		+3000 ▼				
2237	Any other result			n/a		n/a		n/a				
2238	Cepo wins by submission in round 3			+5000		+10000 ▼		+10000 ▼				
2239	Any other result			n/a		n/a		n/a				
2240	Either fighter wins by TKO/KO			-320 ▼								
2241	Any other result			n/a								
2242	Either fighter wins by submission			+390 ▲								
2243	Any other result			n/a								
2244	Urbina wins in round 1 or 2			+410 ▼		+420 ▲		+420 ▲				
2245	Any other result			n/a		n/a		n/a				
2246	Cepo wins in round 1 or 2			-260 ▼		-230 ▲		-230 ▲				
2247	Any other result			n/a		n/a		n/a				
2248	Fight ends in round 1 or 2					-560 ▲		-560 ▲				
2249	Any other result					n/a		n/a				
2250	Fight ends in final round or goes to decision					+335 ▼		+335 ▼				
2251	Any other result					n/a		n/a				
2252	Fight ends in final round or goes to decision					+850 ▼						
2253	Any other result					n/a						
2254	Fight ends in final round or goes to decision					+700 ▼						
2255	Any other result					n/a						
2256	Urbina wins in final round or by decision			+1000 ▲				+850 ▼				
2257	Any other result			n/a				n/a				
2258	Cepo wins in final round or by decision			+1200 ▲				+700 ▼				
2259	Any other result			n/a				n/a				
2260	Fight ends in TKO/KO/DQ in round 1			-180 ▼		-143 ▲		-143 ▲				
2261	Any other result			n/a		n/a		n/a				
2262	Fight ends in TKO/KO/DQ in round 2			+700 ▲		+430 ▼		+430 ▼				
2263	Any other result			n/a		n/a		n/a				
2264	Fight ends in TKO/KO/DQ in round 3			+2200 ▲		+1300 ▼		+1300 ▼				
2265	Any other result			n/a		n/a		n/a				
2266	Fight ends in submission in round 1			+650 ▼		+600 ▲		+600 ▲				
2267	Any other result			n/a		n/a		n/a				
2268	Fight ends in submission in round 2			+1700 ▲		+1300 ▼		+1300 ▼				
2269	Any other result			n/a		n/a		n/a				
2270	Fight ends in submission in round 3			+2700 ▲		+2500 ▼		+2500 ▼				
2271	Any other result			n/a		n/a		n/a				
2272	44220 Dusko Todorovic	+144 ▼	+207 ▼	+134 ▼	+125 ▼	+132 ▼	+140 ▲	+132 ▼				59
2273	Robert Valentin	-150 ▲	-277 ▲	-158 ▲	-150 ▲	-165 ▲	-175 ▼	-165 ▲				59
2274	Over 1½ rounds			-106 ▲		-108 ▼	+105	-106 ▼				
2275	Under 1½ rounds			-118		-127	-138	-125 ▲				
2276	Over 2½ rounds					+205 ▲	+225	+205 ▼				
2277	Under 2½ rounds					-295	-333	-295				
2278	Fight goes to decision			+310 ▼		+280 ▼	+275	+280 ▼				
2279	Fight doesn't go to decision			-450 ▲		-400 ▲	-400	-400 ▲				
2280	Fight starts round 2			-172 ▼								
2281	Fight won't start round 2			+126 ▲								
2282	Fight starts round 3			+150 ▲								
2283	Fight won't start round 3			-205 ▼								
2284	Fight is a draw			+5000	+6000	+4500	+8000	+4500				
2285	Fight is not a draw			n/a	n/a	n/a	n/a	n/a				
2286	Todorovic wins by TKO/KO			+410 ▲		+400 ▼	+400	+400 ▼				
2287	Any other result			n/a		n/a	n/a	n/a				
2288	Valentin wins by TKO/KO			+250 ▲		+295 ▲	+240	+295 ▲				
2289	Any other result			n/a		n/a	n/a	n/a				
2290	Todorovic wins by submission			+700 ▲		+700 ▲	+600	+700 ▲				
2291	Any other result			n/a		n/a	n/a	n/a				
2292	Valentin wins by submission			+250 ▼		+240 ▲	+225	+240 ▲				
2293	Any other result			n/a		n/a	n/a	n/a				
2294	Todorovic wins inside distance						+200	+235 ▼				
2295	Not Todorovic inside distance						-275	-335 ▲				
2296	Valentin wins inside distance						-120	-109 ▲				
2297	Not Valentin inside distance						-110	-122 ▼				
2298	Todorovic wins by decision			+600 ▼		+550 ▼	+500	+575 ▼				
2299	Not Todorovic by decision			n/a		n/a	-1000	-1000				
2300	Valentin wins by decision			+900 ▲		+750 ▼	+700	+800 ▲				
2301	Not Valentin by decision			n/a		n/a	-1587	-1430				
2302	Todorovic wins in round 1			+500 ▲	+400		+450	+525 ▼				
2303	Any other result			n/a	n/a		n/a	n/a				
2304	Valentin wins in round 1			+240 ▲	+200		+200	+250 ▲				
2305	Any other result			n/a	n/a		n/a	n/a				
2306	Todorovic wins in round 2			+950 ▲	+850		+700	+850 ▼				
2307	Any other result			n/a	n/a		n/a	n/a				
2308	Valentin wins in round 2			+470	+400		+400	+480 ▲				
2309	Any other result			n/a	n/a		n/a	n/a				
2310	Todorovic wins in round 3			+1400 ▼	+1400		+1400	+1500 ▼				
2311	Any other result			n/a	n/a		n/a	n/a				
2312	Valentin wins in round 3			+850 ▼	+900		+900	+900 ▼				
2313	Any other result			n/a	n/a		n/a	n/a				
2314	Fight ends in round 1			+120 ▼		+125 ▲	+125 ▲	+125 ▲				
2315	Fight doesn't end in round 1			n/a		n/a	n/a	n/a				
2316	Fight ends in round 1					+525 ▼						
2317	Fight doesn't end in round 1					n/a						
2318	Fight ends in round 1					+250 ▲						
2319	Fight doesn't end in round 1					n/a						
2320	Fight ends in round 2			+280 ▲		+275 ▼	+250	+275 ▼				
2321	Fight doesn't end in round 2			n/a		n/a	n/a	n/a				
2322	Fight ends in round 2					+850 ▼						
2323	Fight doesn't end in round 2					n/a						
2324	Fight ends in round 2					+480 ▲						
2325	Fight doesn't end in round 2					n/a						
2326	Fight ends in round 3			+500 ▼		+550 ▼	+550	+550 ▼				
2327	Fight doesn't end in round 3			n/a		n/a	n/a	n/a				
2328	Fight ends in round 3					+1500 ▼						
2329	Fight doesn't end in round 3					n/a						
2330	Fight ends in round 3					+900 ▼						
2331	Fight doesn't end in round 3					n/a						
2332	Todorovic (scorecards = no action)											
2333	Valentin (scorecards = no action)											
2334	Valentin (scorecards = no action)											
2335	Todorovic (scorecards = no action)											
2336	Todorovic wins by TKO/KO in round 1			+850 ▲		+850 ▼		+850 ▼				
2337	Any other result			n/a		n/a		n/a				
2338	Valentin wins by TKO/KO in round 1			+550		+650 ▲		+650 ▲				
2339	Any other result			n/a		n/a		n/a				
2340	Todorovic wins by submission in round 1			+1400 ▲		+1400 ▼		+1400 ▼				
2341	Any other result			n/a		n/a		n/a				
2342	Valentin wins by submission in round 1			+550		+525 ▲		+525 ▲				
2343	Any other result			n/a		n/a		n/a				
2344	Todorovic wins by TKO/KO in round 2			+1500 ▲		+1300 ▼		+1300 ▼				
2345	Any other result			n/a		n/a		n/a				
2346	Valentin wins by TKO/KO in round 2			+1000 ▲		+1050 ▼		+1050 ▼				
2347	Any other result			n/a		n/a		n/a				
2348	Todorovic wins by TKO/KO in round 3			+2000 ▼		+2200 ▼		+2200 ▼				
2349	Any other result			n/a		n/a		n/a				
2350	Valentin wins by TKO/KO in round 3			+1700 ▼		+1800 ▼		+1800 ▼				
2351	Any other result			n/a		n/a		n/a				
2352	Todorovic wins by submission in round 2			+2200 ▲		+2200 ▲		+2200 ▲				
2353	Any other result			n/a		n/a		n/a				
2354	Valentin wins by submission in round 2			+1000		+900 ▼		+900 ▼				
2355	Any other result			n/a		n/a		n/a				
2356	Todorovic wins by submission in round 3			+3000 ▼		+3400 ▼		+3400 ▼				
2357	Any other result			n/a		n/a		n/a				
2358	Valentin wins by submission in round 3			+1700 ▼		+1600 ▼		+1600 ▼				
2359	Any other result			n/a		n/a		n/a				
2360	Either fighter wins by TKO/KO			+115 ▲								
2361	Any other result			n/a								
2362	Either fighter wins by submission			+155 ▼								
2363	Any other result			n/a								
2364	Todorovic wins in round 1 or 2			+290 ▲		+295 ▼		+295 ▼				
2365	Any other result			n/a		n/a		n/a				
2366	Valentin wins in round 1 or 2			+115 ▲		+123 ▲		+123 ▲				
2367	Any other result			n/a		n/a		n/a				
2368	Fight ends in round 1 or 2					-215 ▲		-215 ▲				
2369	Any other result					n/a		n/a				
2370	Fight ends in final round or goes to decision					+143 ▼		+143 ▼				
2371	Any other result					n/a		n/a				
2372	Fight ends in final round or goes to decision					+380 ▼						
2373	Any other result					n/a						
2374	Fight ends in final round or goes to decision					+380 ▲						
2375	Any other result					n/a						
2376	Todorovic wins in final round or by decision			+390 ▼				+380 ▼				
2377	Any other result			n/a				n/a				
2378	Valentin wins in final round or by decision			+420 ▲				+380 ▲				
2379	Any other result			n/a				n/a				
2380	Fight ends in TKO/KO/DQ in round 1			+300 ▲		+285 ▲		+285 ▲				
2381	Any other result			n/a		n/a		n/a				
2382	Fight ends in TKO/KO/DQ in round 2			+600 ▲		+525 ▲		+525 ▲				
2383	Any other result			n/a		n/a		n/a				
2384	Fight ends in TKO/KO/DQ in round 3			+1000 ▼		+1000 ▼		+1000 ▼				
2385	Any other result			n/a		n/a		n/a				
2386	Fight ends in submission in round 1			+380 ▲		+310 ▲		+310 ▲				
2387	Any other result			n/a		n/a		n/a				
2388	Fight ends in submission in round 2			+700 ▲		+600		+600				
2389	Any other result			n/a		n/a		n/a				
2390	Fight ends in submission in round 3			+1200 ▼		+1100 ▼		+1100 ▼				
2391	Any other result			n/a		n/a		n/a				
2392	44228 Milos Janicic		-137	-132 ▼	-135 ▲	-124 ▼	-105 ▲	-124 ▼				59
2393	Noah Gugnon		+114 ▲	+112 ▲	+115 ▼	+100 ▲	-120 ▼	+100 ▲				59
2394	Over 1½ rounds			-136 ▲		-136 ▲	-125	-134 ▲				
2395	Under 1½ rounds			+108		+100	-105	+102				
2396	Over 2½ rounds					+165 ▲	+150	+165 ▲				
2397	Under 2½ rounds					-230 ▼	-200	-230 ▼				
2398	Fight goes to decision			+230 ▲		+230 ▲	+200	+230 ▲				
2399	Fight doesn't go to decision			-320 ▼		-315 ▼	-275	-315 ▼				
2400	Fight starts round 2			-220 ▲								
2401	Fight won't start round 2			+162 ▼								
2402	Fight starts round 3			+116 ▲								
2403	Fight won't start round 3			-154 ▼								
2404	Fight is a draw			+5000	+6000	+4500	+6600	+4500				
2405	Fight is not a draw			n/a	n/a	n/a	n/a	n/a				
2406	Janicic wins by TKO/KO			+160 ▼		+180 ▼	+175	+180 ▼				
2407	Any other result			n/a		n/a	n/a	n/a				
2408	Gugnon wins by TKO/KO			+360 ▲		+290 ▲	+240	+295 ▲				
2409	Any other result			n/a		n/a	n/a	n/a				
2410	Janicic wins by submission			+1000 ▼		+950 ▼	+900	+950 ▼				
