market_type,threshold,card,date,fight_id,fighter,market_key,odds,market_fair_p,model_p,edge,won,prior_fight_floor,fighter_prior_fights,flat_stake,flat_pnl,kelly_full_fraction,quarter_kelly_stake,quarter_kelly_pnl,kelly_bankroll_basis
moneyline,0.05,Freedom 250,2026-06-14,127ba4a1ccb3d4a6,Steve Garcia,moneyline,120.0,0.4365079365079364,0.4877237,0.0512157716448345,0,9.0,Steve Garcia:10 | Diego Lopes:9,10.0,-10.0,0.06082678333333332,7.6033479166666655,-7.6033479166666655,500.0
moneyline,0.05,Freedom 250,2026-06-14,30cdb851f6c63444,Josh Hokit,moneyline,-410.0,0.771505376344086,0.8229615,0.0514561328836666,1,3.0,Josh Hokit:3 | Derrick Lewis:31,10.0,2.4390243902439024,0.09710365000000006,12.137956250000007,2.9604771341463434,500.0
moneyline,0.05,Freedom 250,2026-06-14,5727d5be8c373346,Ciryl Gane,moneyline,-112.0,0.5043297540699688,0.647314,0.1429842579806598,1,12.0,Ciryl Gane:12 | Alex Pereira:12,10.0,8.928571428571429,0.25230567999999987,31.53820999999998,28.159116071428556,500.0
moneyline,0.05,Freedom 250,2026-06-14,60de0423ae6ed097,Sean O'Malley,moneyline,-440.0,0.7819063004846527,0.86872584,0.0868195357923553,1,10.0,Aiemann Zahabi:10 | Sean O'Malley:14,10.0,2.2727272727272725,0.2911195359999998,36.38994199999998,8.270441363636358,500.0
moneyline,0.05,Freedom 250,2026-06-14,7208e40818401e88,Ilia Topuria,moneyline,-470.0,0.7913616398243045,0.8656716,0.0743099352451229,0,9.0,Ilia Topuria:9 | Justin Gaethje:15,10.0,-10.0,0.23432811999999997,29.291014999999998,-29.291014999999998,500.0
moneyline,0.05,Vegas 119,2026-06-20,17d31249c9ab18af,Andre Lima,moneyline,-625.0,0.827123695976155,0.8843174576759338,0.0571937616997788,0,4.0,Kevin Borjas:5 | Andre Lima:4,10.0,-10.0,0.16130156815052035,20.263334956601106,-20.263334956601106,502.4956716525446
moneyline,0.05,Vegas 119,2026-06-20,3b4803afa824fea3,Mitch Raposo,moneyline,140.0,0.4003612281757977,0.5337233543395996,0.1333621261638019,1,3.0,Mitch Raposo:3 | Allan Nascimento:5,10.0,14.0,0.20066860743931358,25.208776668699674,35.29228733617954,502.4956716525446
moneyline,0.05,Vegas 119,2026-06-20,b23a1a5d35eb438a,Luana Santos,moneyline,-105.0,0.4891657638136511,0.544291615486145,0.0551258516724939,1,6.0,Karol Rosa:12 | Luana Santos:6,10.0,9.523809523809524,0.06579781174659723,8.265778901718516,7.872170382589062,502.4956716525446
moneyline,0.05,Baku,2026-06-27,5e7f4ba1210f433d,Andrey Pulyaev,moneyline,154.0,0.3775334481388264,0.5014510154724121,0.1239175673335857,0,3.0,Andrey Pulyaev:3 | Nursulton Ruziboev:5,10.0,-10.0,0.17771790863631606,23.343104876901783,-23.343104876901783,525.3967944147121
moneyline,0.05,Baku,2026-06-27,809814f03ff3140c,Matheus Camilo,moneyline,150.0,0.3790849673202614,0.4990256428718567,0.1199406755515952,1,2.0,Matheus Camilo:2 | Nazim Sadykhov:5,10.0,15.0,0.16504273811976114,21.678231387387328,32.51734708108099,525.3967944147121
moneyline,0.05,Baku,2026-06-27,ae0a91c8f92f4758,Bekzat Almakhan,moneyline,140.0,0.3932584269662921,0.4524968862533569,0.0592384592870647,0,3.0,Bekzat Almakhan:3 | Jean Matsumoto:5,10.0,-10.0,0.061423233577183205,8.06789250600954,-8.06789250600954,525.3967944147121
moneyline,0.05,UFC 329,2026-07-11,989760fa75321d69,Max Holloway,moneyline,-265.0,0.6957699520733487,0.7561987638473511,0.0604288117740023,1,14.0,Max Holloway:32 | Conor McGregor:14,10.0,3.7735849056603774,0.11012548804283145,14.495353925379082,5.469944877501541,526.5031441128817
moneyline,0.05,Oklahoma City,2026-07-18,410e6b9e01660b35,Stewart Nicoll,moneyline,675.0,0.1238223418573351,0.1748261749744415,0.0510038331171063,0,2.0,Stewart Nicoll:3 | Alden Coria:2,10.0,-10.0,0.05257820089658098,6.992546986127781,-6.992546986127781,531.9730889903833
