fold,feature,gain,mean_abs_shap,shap_rank
2020,diff_hist_career_r3_minus_r1_distance_attempted_mean,0.0,0.0,1016.0
2020,self_hist_career_r1_clinch_attempted_mean,5.638674736022949,0.002907924586907029,209.0
2020,opp_hist_career_r1_clinch_attempted_mean,3.5686817169189453,0.0022716736420989037,278.0
2020,diff_hist_career_r1_clinch_attempted_mean,0.0,0.0,1016.0
2020,self_hist_career_r2_clinch_attempted_mean,4.456309795379639,0.00357324187643826,172.0
2020,opp_hist_career_r2_clinch_attempted_mean,3.4063239097595215,0.00025046936934813857,963.0
2020,diff_hist_career_r2_clinch_attempted_mean,4.390100955963135,0.0062726810574531555,82.0
2020,self_hist_career_r3_clinch_attempted_mean,3.1524078845977783,0.001063055475242436,567.0
2020,opp_hist_career_r3_clinch_attempted_mean,4.025040149688721,0.0017184126190841198,375.0
2020,diff_hist_career_r3_clinch_attempted_mean,3.0924367904663086,0.0007759140571579337,673.0
2020,self_hist_career_r2_minus_r1_clinch_attempted_mean,6.772749900817871,0.0038132963236421347,163.0
2020,opp_hist_career_r2_minus_r1_clinch_attempted_mean,3.171607255935669,0.00029273005202412605,927.0
2020,diff_hist_career_r2_minus_r1_clinch_attempted_mean,4.648838996887207,0.0006939427112229168,717.0
2020,self_hist_career_r3_minus_r1_clinch_attempted_mean,3.6176528930664062,0.0008560800924897194,634.0
2020,opp_hist_career_r3_minus_r1_clinch_attempted_mean,2.659453868865967,0.001654882449656725,397.0
2020,diff_hist_career_r3_minus_r1_clinch_attempted_mean,3.032909870147705,0.00047225324669852853,826.0
2020,self_hist_career_r1_ground_attempted_mean,4.731877326965332,0.002975928131490946,206.0
2020,opp_hist_career_r1_ground_attempted_mean,0.0,0.0,1016.0
2020,diff_hist_career_r1_ground_attempted_mean,5.827449798583984,0.002390278270468116,265.0
2020,self_hist_career_r2_ground_attempted_mean,0.0,0.0,1016.0
2020,opp_hist_career_r2_ground_attempted_mean,3.158043384552002,0.00046596405445598066,832.0
2020,diff_hist_career_r2_ground_attempted_mean,0.0,0.0,1016.0
2020,self_hist_career_r3_ground_attempted_mean,2.7534422874450684,0.0004442447971086949,847.0
2020,opp_hist_career_r3_ground_attempted_mean,0.0,0.0,1016.0
2020,diff_hist_career_r3_ground_attempted_mean,4.327016830444336,0.0016007917001843452,406.0
