feature,folds,mean_gain,mean_abs_shap,median_shap_rank,top100_folds
diff_hist_d730_kd_per15_mean,4,3.1660438776016235,0.0009151369449682534,667.5,0
opp_hist_d730_elapsed_seconds_std,4,1.714189052581787,0.0009150789264822379,793.0,0
opp_hist_d730_total_str_landed_per15_std,4,4.841423869132996,0.0009149338293354958,578.5,0
diff_hist_d730_r2_minus_r1_ground_attempted_mean,4,2.6552600860595703,0.0009145658368652221,744.0,0
self_hist_d730_rounds_observed_mean,4,3.4060534238815308,0.0009142305680143181,541.0,0
self_hist_f1_r2_ctrl_sec_mean,4,3.4988439083099365,0.0009135604377661366,699.0,0
diff_hist_career_r2_minus_r1_sig_str_landed_mean,4,2.4755080938339233,0.0009116997898672707,720.0,0
opp_hist_career_ground_attempt_share_std,4,4.054749488830566,0.0009096443245653063,479.0,0
opp_hist_f1_control_share_mean,4,4.314073324203491,0.0009025338003993966,777.5,0
diff_hist_f3_distance_attempt_share_std,4,3.3909010887145996,0.0009013493690872565,666.0,0
opp_hist_f1_head_landed_per15_mean,4,3.691215753555298,0.0009007317567011341,641.0,0
self_hist_d730_td_attempted_per15_std,4,3.527403950691223,0.0008981587598100305,540.5,0
opp_hist_f1_r3_minus_r1_clinch_attempted_mean,4,4.497852087020874,0.000897957943379879,595.0,0
opp_hist_d730_r1_ground_attempted_mean,4,4.71655809879303,0.0008961657949839719,603.5,0
self_hist_f1_r3_minus_r1_distance_attempted_mean,4,3.8112066984176636,0.000895094868610613,629.0,0
self_hist_career_r2_sig_str_landed_mean,4,4.3460653424263,0.0008933520875871181,753.5,0
opp_hist_career_distance_attempted_per15_std,4,2.3024203777313232,0.000893160467967391,691.0,0
diff_hist_d730_r2_sig_str_landed_mean,4,2.334532856941223,0.0008928001843742095,988.0,0
self_scheduled_rounds,4,9.420719146728516,0.0008912341072573327,631.5,0
opp_hist_career_r2_minus_r1_ground_attempted_std,4,4.059077978134155,0.0008909644893719815,817.5,0
self_hist_f1_distance_attempted_per15_mean,4,4.45152086019516,0.000887725138454698,613.5,0
self_hist_career_r2_ground_attempted_std,4,4.163838684558868,0.0008860657035256736,724.5,0
self_hist_f3_head_landed_per15_std,4,2.708687424659729,0.0008843381656333804,745.0,0
opp_hist_d730_body_attempt_share_std,4,3.817667007446289,0.0008832494495436549,693.5,0
opp_hist_f1_distance_attempted_per15_mean,4,1.7136956453323364,0.0008829140278976411,760.5,0
opp_hist_f3_td_attempted_per15_mean,4,3.526081621646881,0.000882558299053926,654.0,0
diff_hist_f1_leg_landed_per15_mean,4,3.2670662999153137,0.0008816802728688344,761.0,0
opp_hist_f3_leg_attempted_per15_mean,4,3.6067655086517334,0.0008792220978648402,639.0,0
opp_hist_f3_r2_minus_r1_clinch_attempted_mean,4,3.8742080330848694,0.0008790125029918272,641.5,0
diff_hist_d730_head_acc_mean,4,3.1019574403762817,0.0008781501237535849,523.5,0
diff_hist_f1_distance_attempt_share_mean,4,1.9901366233825684,0.0008754434820730239,735.0,0
self_hist_f3_leg_attempt_share_std,4,1.8493340611457825,0.0008750819688430056,811.5,0
diff_hist_career_r2_minus_r1_ctrl_sec_std,4,2.3226232528686523,0.0008742780773900449,753.5,0
opp_hist_career_leg_attempted_per15_mean,4,5.0233927965164185,0.0008725363586563617,513.0,0
opp_hist_d730_ctrl_sec_per15_mean,4,4.8629631996154785,0.0008724514846107922,722.5,0
diff_hist_f1_r1_clinch_attempted_mean,4,5.35578989982605,0.0008531312487320974,725.0,0
self_hist_d730_ground_acc_std,4,2.478594183921814,0.0008530083578079939,673.0,0
opp_hist_f3_leg_attempted_per15_std,4,2.5508294105529785,0.0008520787814632058,732.0,0
opp_hist_career_r3_minus_r1_sig_str_landed_std,4,3.6192654967308044,0.0008500833064317703,722.0,0
diff_hist_d730_r3_ctrl_sec_std,4,2.632917642593384,0.000849223550176248,752.5,0
self_hist_career_control_share_mean,4,6.234414219856262,0.0008465506252832711,716.5,0
self_hist_d730_r2_ground_attempted_std,4,3.304305374622345,0.0008463014892186038,707.5,0
self_hist_f3_sig_acc_std,4,3.485729217529297,0.000843372821691446,623.0,0
diff_hist_f3_sig_acc_mean,4,3.314101457595825,0.0008416745258728042,580.0,0
opp_hist_career_body_landed_per15_mean,4,3.9387524724006653,0.0008414873227593489,654.5,0
self_hist_career_rounds_observed_std,4,4.017681300640106,0.0008388715796172619,629.5,0
opp_hist_d730_td_attempted_per15_std,4,3.1642152070999146,0.0008336192768183537,786.5,0
diff_hist_f3_td_attempted_per15_std,4,2.7388529777526855,0.0008333577934536152,658.5,0
self_hist_f3_head_attempted_per15_mean,4,2.9699875712394714,0.0008279240719275549,629.5,0
diff_hist_d730_clinch_attempted_per15_mean,4,3.3131731748580933,0.0008262875198852271,686.5,0
opp_hist_f1_r3_minus_r1_distance_attempted_mean,4,3.3709787130355835,0.0008240878887590952,762.5,0
self_hist_d730_sig_acc_mean,4,4.471288084983826,0.0008233822591137141,706.0,0
self_hist_career_head_acc_std,4,4.580325663089752,0.0008189692161977291,580.5,0
opp_hist_d730_r2_minus_r1_ctrl_sec_mean,4,2.672627568244934,0.000818710308521986,702.5,0
self_hist_f1_clinch_attempt_share_mean,4,4.6346622705459595,0.0008168987624230795,587.5,0
self_hist_d730_r3_ground_attempted_std,4,5.005706787109375,0.0008153782546287403,648.0,0
opp_hist_career_r1_ground_attempted_std,4,2.760516881942749,0.0008137226686812937,775.0,0
diff_hist_f3_leg_attempted_per15_mean,4,3.0431495308876038,0.0008127179462462664,607.0,0
opp_hist_f3_ground_acc_std,4,3.3211833834648132,0.0008107748726615682,679.5,0
diff_hist_f3_ground_attempt_share_mean,4,2.6488856077194214,0.0008053124183788896,824.5,0
diff_hist_d730_leg_landed_per15_mean,4,4.373859405517578,0.0008034606580622494,615.5,0
diff_hist_career_td_acc_mean,4,2.416193962097168,0.000803440147137735,665.0,0
opp_hist_d730_r3_distance_attempted_mean,4,3.730220317840576,0.0008029007440200076,561.0,0
self_hist_career_ground_acc_mean,4,4.676221609115601,0.0008027830917853862,719.5,0
diff_hist_d730_leg_attempt_share_std,4,3.476393163204193,0.0008012198959477246,604.5,0
opp_hist_career_r3_clinch_attempted_mean,4,2.0241928100585938,0.0007991395832505077,709.0,0
diff_hist_career_r3_ground_attempted_mean,4,3.5201265811920166,0.0007960097718751058,682.5,0
self_hist_f1_r2_minus_r1_sig_str_attempted_mean,4,3.2795841693878174,0.0007957141060614958,721.5,0
self_hist_f1_clinch_landed_per15_mean,4,3.32843017578125,0.0007929863350000232,713.0,0
self_hist_d730_leg_acc_mean,4,3.4818536043167114,0.0007915316236903891,787.5,0
diff_hist_d730_r1_td_attempted_std,4,2.3105605840682983,0.0007913455992820673,953.5,0
opp_hist_career_body_attempted_per15_mean,4,4.113759756088257,0.000790727590356255,603.5,0
self_hist_career_body_landed_per15_mean,4,2.9869526624679565,0.000788394347182475,733.0,0
self_history_fights,4,4.250023126602173,0.0007876657364249695,693.5,0
self_hist_career_r1_ground_attempted_std,4,3.029161274433136,0.0007874342045397498,723.0,0
opp_hist_career_r2_ctrl_sec_std,4,3.9737807512283325,0.0007874107832321897,577.0,0
diff_hist_career_clinch_attempted_per15_std,4,4.098139464855194,0.0007872334463172592,656.0,0
self_hist_d730_r3_clinch_attempted_std,4,2.2679500579833984,0.0007871081470511854,998.0,0
opp_hist_f1_r3_minus_r1_sig_str_attempted_mean,4,2.6893709301948547,0.0007841774422558956,675.5,0
diff_hist_career_ground_attempts_per_control_min_mean,4,4.788270056247711,0.0007837834527890664,660.0,0
opp_hist_d730_clinch_attempted_per15_mean,4,4.282013535499573,0.00078153470531106,665.5,0
self_hist_d730_r2_minus_r1_ground_attempted_std,4,6.860285043716431,0.0007810078022885136,703.0,0
opp_hist_career_body_attempt_share_std,4,3.6760165095329285,0.000775148713728413,534.0,0
opp_hist_career_ground_acc_mean,4,3.7800687551498413,0.0007742777088424191,563.0,0
diff_hist_career_body_attempt_share_std,4,3.314315915107727,0.0007736248226137832,635.5,0
self_hist_d730_body_acc_mean,4,2.511884480714798,0.0007735587714705616,772.0,0
diff_hist_d730_r2_minus_r1_td_attempted_std,4,2.5579689741134644,0.0007719760469626635,753.5,0
self_hist_f1_total_acc_mean,4,3.822880744934082,0.0007718258711975068,561.5,0
opp_hist_career_r2_minus_r1_sig_str_attempted_mean,4,3.4692482352256775,0.0007714288440183736,640.0,0
self_hist_f1_sig_str_attempted_per15_mean,4,3.754371166229248,0.0007690087077207863,603.0,0
self_hist_d730_r1_ctrl_sec_std,4,5.789809584617615,0.0007678145848331042,734.0,0
opp_hist_f1_ground_acc_mean,4,3.307846188545227,0.0007669255501241423,756.5,0
self_hist_d730_r2_sig_str_attempted_std,4,4.053945422172546,0.0007665849989280105,581.0,0
self_hist_d730_r1_clinch_attempted_std,4,3.188047170639038,0.000764742013416253,610.5,0
opp_hist_d730_leg_landed_per15_std,4,5.008247375488281,0.0007644189172424376,996.0,0
self_hist_career_leg_acc_mean,4,2.701760232448578,0.0007638190581928939,601.0,0
diff_hist_f3_r3_clinch_attempted_mean,4,3.424551248550415,0.0007635085785295814,678.5,0
self_hist_d730_td_landed_per15_std,4,2.912348985671997,0.0007629625724803191,838.5,0
diff_hist_career_leg_acc_mean,4,4.88529235124588,0.0007624905701959506,658.5,0
self_hist_f3_r1_ctrl_sec_mean,4,1.6158332824707031,0.0007587362779304385,978.0,0
diff_hist_career_r3_minus_r1_clinch_attempted_mean,4,4.198603510856628,0.0007571230962639675,705.0,0
opp_hist_d730_r3_minus_r1_td_attempted_std,4,2.534459352493286,0.0007567615539301187,707.0,0
diff_hist_career_distance_landed_per15_mean,4,4.82979428768158,0.0007505724497605115,735.0,0
opp_hist_career_head_attempt_share_mean,4,4.002403736114502,0.0007471695134881884,721.0,0
opp_hist_f3_elapsed_seconds_std,4,2.2346728444099426,0.0007465414673788473,815.5,0
self_hist_d730_td_acc_mean,4,4.17269903421402,0.0007462013381882571,746.0,0
self_hist_d730_total_acc_mean,4,1.9105926156044006,0.0007450834527844563,853.0,0
diff_hist_d730_td_acc_mean,4,4.095523357391357,0.0007449721815646626,660.0,0
diff_hist_career_leg_acc_std,4,3.585163801908493,0.0007441503985319287,701.0,0
diff_hist_d730_ctrl_sec_per15_mean,4,0.9793960452079773,0.000743393728043884,978.0,0
opp_hist_d730_sig_str_landed_per15_std,4,1.9915090203285217,0.0007433451828546822,731.5,0
self_hist_f1_r3_clinch_attempted_mean,4,2.519381523132324,0.0007413897110382095,846.5,0
opp_hist_f3_r3_ctrl_sec_mean,4,2.844078838825226,0.0007412102895614225,775.5,0
opp_hist_d730_r1_distance_attempted_mean,4,2.9056983590126038,0.0007399609821732156,724.0,0
diff_hist_career_distance_attempt_share_mean,4,4.743508696556091,0.0007386035504168831,684.5,0
opp_hist_d730_r2_minus_r1_clinch_attempted_mean,4,4.798724412918091,0.0007374912602244876,709.5,0
diff_hist_career_body_landed_per15_mean,4,4.399686217308044,0.00073669568519108,671.0,0
opp_hist_d730_r2_minus_r1_td_attempted_std,4,3.8221776485443115,0.0007360454474110156,783.0,0
diff_hist_d730_r3_ground_attempted_mean,4,4.512532591819763,0.0007339404182857834,629.0,0
diff_hist_f1_clinch_attempted_per15_mean,4,1.773369312286377,0.0007337314746109769,859.0,0
diff_hist_d730_clinch_acc_mean,4,3.437030613422394,0.0007275327807292342,640.5,0
opp_hist_career_total_acc_std,4,2.4172605872154236,0.000719668751116842,830.5,0
diff_hist_f1_r3_minus_r1_sig_str_attempted_mean,4,2.724423825740814,0.0007196287042461336,763.5,0
opp_hist_f1_td_acc_mean,4,2.388252079486847,0.0007193852798081934,756.0,0
self_hist_d730_head_attempt_share_std,4,3.890845835208893,0.0007189768439275213,612.5,0
diff_hist_career_rev_per15_mean,4,3.0215903520584106,0.0007174998900154606,899.0,0
self_hist_f1_r3_minus_r1_clinch_attempted_mean,4,3.939634084701538,0.0007154630438890308,741.0,0
opp_hist_career_r3_distance_attempted_std,4,3.230684280395508,0.0007151272657210939,732.0,0
diff_hist_d730_total_str_attempted_per15_mean,4,2.0715434551239014,0.0007148291697376408,916.5,0
self_hist_career_body_attempted_per15_std,4,3.025357663631439,0.0007146983407437801,733.0,0
diff_hist_d730_r2_minus_r1_distance_attempted_std,4,2.3974448442459106,0.0007139413501136005,802.5,0
self_hist_career_head_attempted_per15_std,4,2.5025439262390137,0.0007128804572857916,733.5,0
diff_hist_career_sig_str_landed_per15_mean,4,3.475060224533081,0.0007085558972903527,909.5,0
self_hist_f3_leg_acc_mean,4,2.220229923725128,0.0007078021299093962,741.0,0
self_hist_d730_r3_ctrl_sec_mean,4,4.807450890541077,0.0007073538581607863,705.0,0
self_hist_d730_distance_attempt_share_std,4,3.3731990456581116,0.000706429302226752,646.0,0
opp_hist_d730_sig_acc_mean,4,3.1190450191497803,0.0007055340538499877,778.5,0
self_hist_d730_body_attempt_share_mean,4,2.6410084068775177,0.0007027194878901355,685.0,0
diff_hist_f3_r2_minus_r1_ground_attempted_mean,4,4.107307612895966,0.000702671823091805,761.5,0
diff_hist_f3_kd_per15_mean,4,4.3931363224983215,0.0007008725369814783,786.0,0
opp_hist_f3_td_landed_per15_mean,4,3.1973381638526917,0.0006959328165976331,575.0,0
self_hist_f3_r3_minus_r1_sig_str_landed_mean,4,3.8260624408721924,0.0006931837197043933,706.0,0
self_hist_career_r1_ctrl_sec_std,4,3.769157648086548,0.0006915490084793419,646.5,0
diff_hist_career_r1_sig_str_landed_std,4,2.81166410446167,0.0006903221365064383,759.0,0
diff_hist_d730_control_share_mean,4,0.8953397274017334,0.0006890054210089147,978.0,0
self_hist_career_body_attempt_share_std,4,3.955865502357483,0.0006846917676739395,708.5,0
self_hist_f1_distance_attempt_share_mean,4,4.2879921197891235,0.0006843613809905946,791.0,0
self_hist_f1_ground_attempts_per_control_min_mean,4,3.5613523721694946,0.0006825570162618533,883.0,0
self_hist_f3_td_attempted_per15_mean,4,3.213604152202606,0.000680337667290587,842.0,0
diff_hist_career_sig_str_attempted_per15_std,4,1.4420300722122192,0.0006802352727390826,998.0,0
opp_hist_f1_body_attempted_per15_mean,4,3.4147095680236816,0.0006797672103857622,750.5,0
opp_hist_career_leg_acc_std,4,2.1931092143058777,0.0006794325890950859,765.5,0
diff_hist_f1_ground_attempts_per_control_min_mean,4,3.8175877928733826,0.0006792780550313182,714.0,0
opp_hist_f3_td_attempted_per15_std,4,0.8960813879966736,0.0006790630868636072,978.0,0
self_hist_d730_leg_acc_std,4,2.4198320508003235,0.0006780043731851038,821.5,0
self_hist_d730_head_landed_per15_std,4,3.083968758583069,0.0006776690279366449,694.5,0
diff_hist_d730_body_attempt_share_std,4,3.7769898176193237,0.0006760276664863341,689.0,0
opp_hist_d730_r3_ground_attempted_mean,4,1.8751448392868042,0.0006753169218427502,930.0,0
self_hist_d730_ground_acc_mean,4,2.9409364461898804,0.0006733031623298302,772.0,0
opp_hist_career_leg_attempt_share_std,4,3.539445638656616,0.0006722156394971535,725.0,0
opp_hist_career_r2_ground_attempted_std,4,3.397376835346222,0.0006710751331411302,723.5,0
opp_hist_d730_r1_td_attempted_std,4,3.6832749247550964,0.0006703831750201061,732.5,0
opp_hist_career_r2_sig_str_landed_mean,4,2.309560775756836,0.0006693638570141047,875.5,0
self_hist_d730_sig_acc_std,4,4.540162444114685,0.0006681426420982461,675.5,0
opp_hist_d730_r3_minus_r1_ctrl_sec_std,4,3.3872989416122437,0.0006676563134533353,779.5,0
self_hist_d730_head_attempted_per15_mean,4,4.963701844215393,0.0006637117548962124,683.5,0
opp_hist_d730_r3_minus_r1_sig_str_attempted_mean,4,2.322809249162674,0.0006624519592151046,666.0,0
opp_hist_d730_r2_minus_r1_distance_attempted_std,4,3.194120168685913,0.0006594212318304926,714.5,0
self_hist_f3_total_str_landed_per15_mean,4,2.1009856462478638,0.0006576188025064766,852.5,0
opp_hist_f3_sub_attempts_per_control_min_mean,4,3.2377679347991943,0.0006554036008310504,702.5,0
diff_hist_d730_ctrl_sec_per15_std,4,3.865820050239563,0.0006528166559292004,798.0,0
diff_hist_career_leg_attempted_per15_std,4,3.295843720436096,0.0006524979617097415,821.5,0
self_hist_f3_r2_clinch_attempted_mean,4,2.438582420349121,0.0006519249291159213,765.0,0
diff_hist_career_leg_attempt_share_std,4,2.2046515941619873,0.0006515239947475493,802.0,0
opp_hist_f3_sig_str_attempted_per15_mean,4,3.662912428379059,0.000649356959911529,803.0,0
self_hist_d730_sig_str_landed_per15_mean,4,3.0418611764907837,0.0006469678191933781,861.5,0
opp_hist_career_r1_clinch_attempted_std,4,2.3089369535446167,0.000645941669063177,938.5,0
diff_hist_f3_sig_acc_std,4,3.7765825986862183,0.0006458716525230557,718.0,0
self_hist_f3_r3_sig_str_landed_mean,4,3.543171763420105,0.0006444291939260438,726.5,0
opp_hist_career_r1_sig_str_attempted_mean,4,3.3455896377563477,0.0006433549424400553,872.0,0
self_hist_f1_clinch_attempted_per15_mean,4,2.7138696908950806,0.0006426768668461591,814.5,0
diff_hist_career_ground_acc_mean,4,3.3911840319633484,0.0006397897814167663,727.5,0
self_hist_f3_clinch_attempted_per15_mean,4,3.873287796974182,0.0006389983027474955,659.5,0
opp_hist_d730_r1_sig_str_landed_std,4,3.8037413358688354,0.0006363257780321874,771.5,0
self_hist_f3_leg_attempted_per15_mean,4,1.8580356240272522,0.0006341035186778754,745.0,0
self_hist_d730_r2_minus_r1_clinch_attempted_mean,4,2.8419416546821594,0.0006321356777334586,818.5,0
opp_hist_d730_ground_attempts_per_control_min_std,4,3.974063456058502,0.0006316291401162744,664.5,0
opp_hist_d730_r3_sig_str_attempted_std,4,4.442074179649353,0.0006296556348388549,795.0,0
self_hist_career_sub_attempts_per_control_min_mean,4,1.7231104969978333,0.0006295864295680076,976.5,0
opp_hist_d730_r2_minus_r1_ground_attempted_mean,4,1.0708874464035034,0.0006294832564890385,998.0,0
self_hist_f3_r3_minus_r1_td_attempted_mean,4,1.7166005373001099,0.0006294748673099093,968.0,0
opp_hist_d730_r2_td_attempted_mean,4,3.466047525405884,0.0006294613413047045,663.5,0
diff_hist_career_r3_clinch_attempted_std,4,4.431457281112671,0.0006289906814345159,905.5,0
diff_hist_career_sig_str_attempted_per15_mean,4,3.7023415565490723,0.0006273081817198545,713.0,0
opp_hist_career_clinch_attempt_share_std,4,2.322361707687378,0.00062540516955778,834.0,0
diff_hist_d730_body_landed_per15_mean,4,3.466422438621521,0.0006250978985917754,822.5,0
diff_hist_d730_leg_attempt_share_mean,4,1.5636092722415924,0.0006236984045244753,886.5,0
self_hist_d730_sub_attempts_per_control_min_mean,4,2.6001298427581787,0.0006209002458490431,742.0,0
self_hist_f3_clinch_acc_std,4,2.6295154690742493,0.0006174081208882853,887.5,0
self_hist_d730_distance_attempt_share_mean,4,2.3701536655426025,0.0006167101237224415,872.5,0
self_hist_d730_clinch_attempt_share_std,4,2.0057836771011353,0.0006140687328297645,790.0,0
opp_hist_f1_distance_attempt_share_mean,4,4.044693768024445,0.0006104196763772052,709.5,0
self_hist_career_r3_clinch_attempted_mean,4,2.3754987716674805,0.0006082278232497629,773.5,0
opp_hist_f1_r3_sig_str_attempted_mean,4,2.8987882137298584,0.0006070550589356571,748.0,0
diff_hist_f1_r2_minus_r1_clinch_attempted_mean,4,5.036736607551575,0.0006069910887163132,765.5,0
diff_hist_d730_leg_attempted_per15_std,4,2.106883704662323,0.0006055730227672029,914.0,0
diff_hist_f3_ground_attempted_per15_mean,4,3.855123996734619,0.0006036236154614016,648.5,0
opp_hist_f3_r3_sig_str_attempted_std,4,4.155310094356537,0.0006024820104357786,746.5,0
self_hist_career_ctrl_sec_per15_mean,4,2.9375303983688354,0.000602370171691291,723.5,0
self_hist_career_r1_ctrl_sec_mean,4,2.322131872177124,0.0006018660496920347,760.5,0
diff_hist_d730_sig_str_attempted_per15_std,4,3.509493589401245,0.000599807062826585,817.0,0
self_hist_d730_head_attempted_per15_std,4,2.2850733399391174,0.0005996198560751509,942.5,0
diff_hist_f3_r2_ground_attempted_mean,4,3.8398372530937195,0.0005972799917799421,690.0,0
opp_hist_career_body_landed_per15_std,4,3.3329928517341614,0.0005956259119557217,723.0,0
self_hist_d730_ground_attempted_per15_std,4,2.5727763175964355,0.0005922270065639168,757.5,0
self_hist_career_clinch_landed_per15_mean,4,4.253142595291138,0.0005919538161833771,778.0,0
opp_hist_career_body_acc_std,4,3.077293634414673,0.0005895713911741041,781.0,0
diff_hist_d730_r1_distance_attempted_std,4,3.330385208129883,0.0005832362658111379,670.5,0
self_hist_career_rev_per15_std,4,4.180985331535339,0.0005822094826726243,691.0,0
diff_hist_career_r2_minus_r1_ground_attempted_mean,4,2.507555603981018,0.000581686086661648,810.5,0
opp_hist_career_clinch_landed_per15_std,4,3.2503163814544678,0.0005806617991765961,816.5,0
self_hist_f1_r2_minus_r1_ground_attempted_mean,4,3.8487578630447388,0.0005779612547485158,654.0,0
diff_hist_d730_rounds_observed_std,4,2.3764853477478027,0.0005766633257735521,875.0,0
self_hist_f3_r2_minus_r1_td_attempted_mean,4,2.368827164173126,0.000575640511669917,777.5,0
opp_hist_d730_leg_acc_std,4,2.344483256340027,0.0005749655974796042,891.0,0
diff_hist_f3_clinch_landed_per15_std,4,1.601169466972351,0.0005737640312872827,978.0,0
diff_hist_d730_r3_td_attempted_mean,4,2.5650302171707153,0.0005729715194320306,796.5,0
opp_hist_career_sub_attempts_per_control_min_mean,4,1.0800421237945557,0.0005722761852666736,978.0,0
opp_hist_d730_r2_ctrl_sec_mean,4,2.661986231803894,0.0005722113019146491,828.0,0
opp_hist_d730_body_landed_per15_mean,4,4.083083629608154,0.000571667402255116,691.0,0
opp_hist_f1_r2_distance_attempted_mean,4,2.2799237966537476,0.0005714641374652274,885.5,0
opp_hist_career_r3_minus_r1_ctrl_sec_mean,4,2.828086018562317,0.0005664760537911206,723.0,0
diff_hist_f3_total_acc_mean,4,3.25578373670578,0.0005662600888172165,651.0,0
diff_hist_career_r2_ctrl_sec_mean,4,3.7317850589752197,0.0005659625530824997,710.0,0
self_hist_d730_r3_minus_r1_sig_str_landed_std,4,2.8242833614349365,0.0005649952290696092,919.0,0
diff_hist_f3_r2_sig_str_attempted_std,4,3.1613215804100037,0.0005629971346934326,812.5,0
opp_hist_d730_r3_minus_r1_ctrl_sec_mean,4,2.1823068857192993,0.0005610441585304216,778.0,0
self_hist_d730_r1_distance_attempted_std,4,2.5847015380859375,0.0005591411027126014,812.5,0
self_hist_d730_ground_attempted_per15_mean,4,4.312287330627441,0.0005576945113716647,767.0,0
opp_hist_d730_clinch_attempted_per15_std,4,1.8217961192131042,0.0005503266147570685,855.0,0
diff_hist_career_r2_minus_r1_distance_attempted_mean,4,3.306373119354248,0.000550161326827947,789.5,0
self_hist_career_clinch_landed_per15_std,4,3.006388306617737,0.0005470397736644372,831.0,0
self_hist_career_sig_acc_mean,4,2.9312488436698914,0.0005469062161864713,962.0,0
self_hist_f3_r2_minus_r1_clinch_attempted_std,4,1.1785614490509033,0.000546636525541544,978.0,0
diff_hist_f3_ctrl_sec_per15_mean,4,4.686837553977966,0.0005446575451060198,774.5,0
self_hist_d730_ctrl_sec_per15_std,4,2.9957427978515625,0.0005430959281511605,978.0,0
opp_hist_f3_body_attempted_per15_mean,4,3.9973071217536926,0.0005391795239120256,777.0,0
opp_hist_f3_ground_attempted_per15_mean,4,1.0229027271270752,0.0005386932753026485,996.0,0
opp_hist_f3_ctrl_sec_per15_mean,4,2.0733054876327515,0.0005384628093452193,915.0,0
diff_hist_career_r2_ctrl_sec_std,4,3.488673210144043,0.0005382669696700759,767.5,0
self_hist_f3_ground_acc_std,4,2.9137154817581177,0.0005378407513489947,831.5,0
diff_hist_f3_ground_acc_std,4,3.478349983692169,0.0005376939770940226,853.5,0
opp_hist_d730_r1_ground_attempted_std,4,2.737689733505249,0.0005372112791519612,873.5,0
opp_hist_d730_elapsed_seconds_mean,4,2.27583646774292,0.0005371762235881761,798.5,0
opp_hist_d730_r3_sig_str_attempted_mean,4,3.1668761372566223,0.000537086722033564,768.0,0
opp_hist_career_elapsed_seconds_std,4,2.1061466932296753,0.0005354817403713241,889.5,0
diff_hist_f3_r1_sig_str_attempted_std,4,3.943350076675415,0.0005350488208932802,707.5,0
opp_hist_career_r2_minus_r1_clinch_attempted_mean,4,3.748274803161621,0.0005340865609468892,719.5,0
opp_hist_career_r2_distance_attempted_std,4,2.4754351377487183,0.0005335797904990613,792.0,0
self_hist_career_sig_acc_std,4,2.720394015312195,0.0005331202628440224,748.0,0
opp_hist_f1_ground_attempt_share_mean,4,2.3704835176467896,0.0005320205818861723,943.5,0
diff_hist_career_r2_ground_attempted_std,4,2.443433940410614,0.0005317504255799577,792.5,0
diff_hist_d730_r1_td_attempted_mean,4,3.5511239767074585,0.0005313458241289482,869.0,0
self_hist_f3_body_acc_mean,4,3.2291234731674194,0.0005307045648805797,851.0,0
opp_hist_d730_distance_acc_std,4,2.6692907214164734,0.0005305077429511584,740.5,0
self_hist_f1_r1_ctrl_sec_mean,4,2.455627202987671,0.000529899334651418,848.0,0
diff_hist_f3_r3_distance_attempted_std,4,3.260165572166443,0.0005292545538395643,810.0,0
opp_hist_career_r3_ground_attempted_mean,4,2.1479625701904297,0.0005286310333758593,996.0,0
opp_hist_f3_r2_sig_str_landed_std,4,2.2423362731933594,0.0005263981583993882,866.5,0
opp_hist_f1_r3_minus_r1_td_attempted_mean,4,1.7334688901901245,0.0005259625613689423,809.0,0
opp_hist_career_head_attempted_per15_mean,4,2.085716724395752,0.0005237478617345914,836.0,0
diff_hist_career_r3_minus_r1_ctrl_sec_mean,4,2.82116037607193,0.0005235218995949253,880.5,0
opp_hist_d730_distance_attempt_share_mean,4,0.9676806926727295,0.0005230039823800325,978.0,0
diff_hist_career_r2_minus_r1_ctrl_sec_mean,4,3.573705554008484,0.0005226556895649992,791.5,0
diff_hist_f3_r2_minus_r1_sig_str_landed_std,4,3.647190570831299,0.0005214750271989033,860.0,0
opp_hist_d730_control_share_mean,4,3.148682951927185,0.0005198729922994971,799.0,0
self_hist_f1_r2_td_attempted_mean,4,2.031805396080017,0.0005181448650546372,837.0,0
self_hist_f1_td_attempted_per15_mean,4,3.569932222366333,0.000517216365551576,729.0,0
diff_hist_d730_kd_per100_sig_landed_mean,4,1.9498211145401,0.0005171603115741163,868.0,0
self_hist_f3_r1_ground_attempted_std,4,3.7743741273880005,0.0005168654024600983,742.5,0
diff_hist_d730_ground_acc_mean,4,4.495428204536438,0.0005165459224372171,748.5,0
opp_hist_d730_td_attempted_per15_mean,4,3.0747151374816895,0.0005163174064364284,769.5,0
self_hist_f3_r3_sig_str_landed_std,4,1.7597025632858276,0.0005157001432962716,996.0,0
diff_hist_f3_control_share_std,4,1.0312203168869019,0.0005144347087480128,996.0,0
diff_hist_f3_leg_attempted_per15_std,4,2.6465474367141724,0.0005143075140949804,906.0,0
self_hist_f3_r3_minus_r1_sig_str_attempted_mean,4,3.44387948513031,0.0005129812270752154,759.5,0
diff_hist_career_r2_minus_r1_sig_str_attempted_mean,4,1.458833932876587,0.0005123212176840752,926.0,0
opp_hist_f1_body_attempt_share_mean,4,4.039863765239716,0.0005099435365991667,777.5,0
self_hist_d730_r3_sig_str_attempted_mean,4,3.6507386565208435,0.0005077505338704214,743.0,0
self_hist_career_sig_str_attempted_per15_mean,4,1.9591779708862305,0.0005066964658908546,798.0,0
diff_hist_career_kd_per100_sig_landed_std,4,3.302030384540558,0.0005054571374785155,789.5,0
diff_hist_f1_ground_attempted_per15_mean,4,2.4115899205207825,0.0005035985559516121,890.5,0
diff_hist_f3_ground_attempt_share_std,4,1.2873737812042236,0.0005031480686739087,978.0,0
