event_date,bout_id,red_fighter,blue_fighter,P_red_win,P_blue_win,predicted_winner,predicted_winner_probability,predicted_side,P_KO_TKO,P_SUB,P_DEC,predicted_method,predicted_method_probability,P_red_KO_TKO,P_red_SUB,P_red_DEC,P_blue_KO_TKO,P_blue_SUB,P_blue_DEC,predicted_winner_method,predicted_joint_probability,actual_winner,actual_side,actual_method,actual_finish_round,actual_elapsed_seconds,simulated_mean_elapsed_seconds,simulated_mean_submission_attempts,simulated_mean_ground_seconds,simulated_mean_td_attempts,simulated_mean_td_landed,simulated_mean_ground_entries,simulated_nondecision_mean_seconds,winner_correct,method_correct,winner_method_correct,winner_probability_assigned_to_actual,market_american_odds_blue,market_american_odds_red,market_implied_probability_blue,market_implied_probability_red,market_overround,market_novig_p_red,market_novig_p_blue,market_available,market_favorite_side,market_favorite,market_correct,model_market_agree,model_minus_market_p_red,model_actual_probability,market_actual_probability,model_edge_predicted_side
2025-08-09,98d6771af9b0ebe5,Andre Fili,Christian Rodriguez,0.35,0.65,Christian Rodriguez,0.65,blue,0.07,0.24,0.69,DEC,0.69,0.04,0.12,0.19,0.03,0.12,0.5,blue_DEC,0.5,Andre Fili,red,DEC,3,900.0,742.5260402074958,0.97,200.7543566397999,9.78,3.67,3.67,392.0194845403087,False,True,False,0.35,-250.0,205.0,0.7142857142857143,0.32786885245901637,0.042154566744730726,0.31460674157303364,0.6853932584269663,True,blue,Christian Rodriguez,0.0,1.0,0.035393258426966334,0.35,0.31460674157303364,-0.03539325842696628
2025-08-09,ae7a8f19743e8154,Elijah Smith,Toshiomi Kazama,0.73,0.27,Elijah Smith,0.73,red,0.30000000000000004,0.23,0.47000000000000003,DEC,0.47000000000000003,0.28,0.06,0.39,0.02,0.17,0.08,red_DEC,0.39,Elijah Smith,red,KO_TKO,1,250.0,595.0614568667961,0.92,106.7666902543722,4.44,1.69,1.69,324.644258239238,True,False,False,0.73,570.0,-820.0,0.14925373134328357,0.8913043478260869,0.04055807916937049,0.8565637667602121,0.14343623323978796,True,red,Elijah Smith,1.0,1.0,-0.12656376676021208,0.73,0.8565637667602121,-0.12656376676021208
2025-08-09,aef44145740741b3,Joselyne Edwards,Priscila Cachoeira,0.87,0.13,Joselyne Edwards,0.87,red,0.13999999999999999,0.42,0.44,DEC,0.44,0.02,0.41,0.44,0.12,0.01,0.0,red_DEC,0.44,Joselyne Edwards,red,KO_TKO,1,144.0,614.4447048524962,1.77,96.35949834732038,3.77,1.44,1.44,390.07983009374317,True,False,False,0.87,330.0,-420.0,0.23255813953488372,0.8076923076923077,0.0402504472271914,0.7764402407566638,0.2235597592433362,True,red,Joselyne Edwards,1.0,1.0,0.09355975924333615,0.87,0.7764402407566638,0.09355975924333615
2025-08-09,ed5383b50ffcdded,Miles Johns,Jean Matsumoto,0.36,0.64,Jean Matsumoto,0.64,blue,0.08,0.11000000000000001,0.81,DEC,0.81,0.02,0.04,0.3,0.06,0.07,0.51,blue_DEC,0.51,Jean Matsumoto,blue,DEC,3,900.0,803.963545992814,0.49,120.27850823604986,11.39,2.53,2.53,394.5449789095478,True,True,True,0.64,-260.0,215.0,0.7222222222222222,0.31746031746031744,0.03968253968253954,0.3053435114503817,0.6946564885496184,True,blue,Jean Matsumoto,1.0,1.0,0.0546564885496183,0.64,0.6946564885496184,-0.054656488549618354
2025-08-16,12cedec11b37ddc0,Dricus Du Plessis,Khamzat Chimaev,0.53,0.47,Dricus Du Plessis,0.53,red,0.11,0.42000000000000004,0.47000000000000003,DEC,0.47000000000000003,0.09,0.16,0.28,0.02,0.26,0.19,red_DEC,0.28,Khamzat Chimaev,blue,DEC,5,1500.0,1041.4362767056018,2.18,190.43984894473977,7.38,2.84,2.84,634.7854277464187,False,True,False,0.47,-270.0,220.0,0.7297297297297297,0.3125,0.042229729729729826,0.299837925445705,0.7001620745542949,True,blue,Khamzat Chimaev,1.0,0.0,0.23016207455429505,0.47,0.7001620745542949,0.23016207455429505
2025-08-16,1d8dc0fb5d47357f,Chase Hooper,Alexander Hernandez,0.71,0.29000000000000004,Chase Hooper,0.71,red,0.48,0.14,0.38,KO_TKO,0.48,0.31,0.14,0.26,0.17,0.0,0.12,red_KO_TKO,0.31,Alexander Hernandez,blue,KO_TKO,1,298.0,518.5461933661971,0.76,95.29454023737681,4.67,1.66,1.66,284.75192478418893,False,True,False,0.29000000000000004,300.0,-375.0,0.25,0.7894736842105263,0.03947368421052633,0.759493670886076,0.24050632911392406,True,red,Chase Hooper,0.0,1.0,-0.049493670886076035,0.29000000000000004,0.24050632911392406,-0.049493670886076035
2025-08-16,42585ce706c086de,Geoff Neal,Carlos Prates,0.7599999999999999,0.2400000000000001,Geoff Neal,0.7599999999999999,red,0.09,0.060000000000000005,0.85,DEC,0.85,0.06,0.01,0.69,0.03,0.05,0.16,red_DEC,0.69,Carlos Prates,blue,KO_TKO,1,299.0,814.0766726062055,0.26,66.42997704303784,5.86,1.46,1.46,327.1778173747038,False,False,False,0.2400000000000001,-210.0,162.0,0.6774193548387096,0.3816793893129771,0.05909874415168681,0.3603813066728668,0.6396186933271332,True,blue,Carlos Prates,1.0,0.0,0.3996186933271331,0.2400000000000001,0.6396186933271332,0.3996186933271331
2025-08-16,5b880d10b0ed7acc,Gerald Meerschaert,Michal Oleksiejczuk,0.5900000000000001,0.4099999999999999,Gerald Meerschaert,0.5900000000000001,red,0.18,0.43000000000000005,0.39,SUB,0.43000000000000005,0.02,0.4,0.17,0.16,0.03,0.22,red_SUB,0.4,Michal Oleksiejczuk,blue,KO_TKO,1,183.0,564.8391176555175,1.94,68.16873220474235,4.47,1.7,1.7,350.5559305828156,False,False,False,0.4099999999999999,-210.0,180.0,0.6774193548387096,0.35714285714285715,0.034562211981566726,0.3452115812917595,0.6547884187082406,True,blue,Michal Oleksiejczuk,1.0,0.0,0.24478841870824058,0.4099999999999999,0.6547884187082406,0.24478841870824058
2025-08-16,5efd13a12be06706,Baisangur Susurkaev,Eric Nolan,0.5,0.5,Baisangur Susurkaev,0.5,red,0.16,0.16999999999999998,0.6699999999999999,DEC,0.6699999999999999,0.06,0.12,0.32,0.1,0.05,0.35,blue_DEC,0.35,Baisangur Susurkaev,red,SUB,2,421.0,705.8091396347179,0.7,121.65579770185761,5.41,1.9,1.9,311.54284737793296,True,False,False,0.5,610.0,-900.0,0.14084507042253522,0.9,0.04084507042253516,0.86468200270636,0.13531799729364008,True,red,Baisangur Susurkaev,1.0,1.0,-0.36468200270636,0.5,0.86468200270636,-0.36468200270636
2025-08-16,68c423c7119004f3,Alibi Idiris,Joseph Morales,0.5900000000000001,0.4099999999999999,Alibi Idiris,0.5900000000000001,red,0.31,0.16,0.53,DEC,0.53,0.22,0.07,0.3,0.09,0.09,0.23,red_DEC,0.3,Joseph Morales,blue,SUB,2,484.0,681.1363102321069,1.18,138.09603539390423,4.55,2.33,2.33,434.3325749619293,False,False,False,0.4099999999999999,385.0,-500.0,0.20618556701030927,0.8333333333333334,0.03951890034364269,0.8016528925619835,0.1983471074380165,True,red,Alibi Idiris,0.0,1.0,-0.21165289256198339,0.4099999999999999,0.1983471074380165,-0.21165289256198339
2025-08-16,82338ba457fbe87f,Tim Elliott,Kai Asakura,0.79,0.20999999999999996,Tim Elliott,0.79,red,0.08,0.25,0.6699999999999999,DEC,0.6699999999999999,0.07,0.12,0.6,0.01,0.13,0.07,red_DEC,0.6,Tim Elliott,red,SUB,2,579.0,731.0314631397277,1.54,209.30691025265085,7.22,3.36,3.36,387.9741307264476,True,False,False,0.79,-330.0,265.0,0.7674418604651163,0.273972602739726,0.04141446320484232,0.2630773936983787,0.7369226063016213,True,blue,Kai Asakura,0.0,0.0,0.5269226063016214,0.79,0.2630773936983787,0.5269226063016214
2025-08-16,88020d22cf905792,Karine Silva,Dione Barbosa,0.69,0.31000000000000005,Karine Silva,0.69,red,0.11000000000000001,0.23,0.6599999999999999,DEC,0.6599999999999999,0.07,0.14,0.48,0.04,0.09,0.18,red_DEC,0.48,Karine Silva,red,DEC,3,900.0,742.3999780351535,1.61,143.34987919396733,5.38,2.33,2.33,436.47052363280443,True,True,True,0.69,168.0,-200.0,0.373134328358209,0.6666666666666666,0.03980099502487566,0.6411483253588516,0.3588516746411483,True,red,Karine Silva,1.0,1.0,0.04885167464114837,0.69,0.6411483253588516,0.04885167464114837
2025-08-16,9939d7073462e07e,Jared Cannonier,Michael Page,0.24000000000000002,0.76,Michael Page,0.76,blue,0.24,0.04,0.72,DEC,0.72,0.16,0.01,0.07,0.08,0.03,0.65,blue_DEC,0.65,Michael Page,blue,DEC,3,900.0,741.7752329336919,0.17,63.311177968559534,3.7,1.26,1.26,334.91154619175626,True,True,True,0.76,-225.0,188.0,0.6923076923076923,0.3472222222222222,0.03952991452991439,0.33401849948612544,0.6659815005138747,True,blue,Michael Page,1.0,1.0,-0.09401849948612542,0.76,0.6659815005138747,0.09401849948612528
2025-08-16,9fa6a029f7f8241c,Lerone Murphy,Aaron Pico,0.8500000000000001,0.1499999999999999,Lerone Murphy,0.8500000000000001,red,0.31000000000000005,0.09,0.6,DEC,0.6,0.28,0.08,0.49,0.03,0.01,0.11,red_DEC,0.49,Lerone Murphy,red,KO_TKO,1,201.0,678.4056820442961,0.42,125.67195522463213,5.46,2.42,2.42,346.0142051107402,True,False,False,0.8500000000000001,-156.0,132.0,0.609375,0.43103448275862066,0.04040948275862055,0.4142931123770068,0.5857068876229934,True,blue,Aaron Pico,0.0,0.0,0.4357068876229933,0.8500000000000001,0.4142931123770068,0.4357068876229933
