fighter_name,fighter_id,metric,value,numeric_value,is_ufcstats_like_metric
Mauricio Ruffy,9c393e836a852f30,win_streak,0,0.0,False
Mauricio Ruffy,9c393e836a852f30,loss_streak,1,1.0,False
Mauricio Ruffy,9c393e836a852f30,days_since_last_fight,147,147.0,False
Mauricio Ruffy,9c393e836a852f30,recent_win_pct,0.6666666666666666,0.6666666666666666,False
Mauricio Ruffy,9c393e836a852f30,recent_splm,5.664769744691005,5.664769744691005,False
Mauricio Ruffy,9c393e836a852f30,recent_sapm,8.561739441660702,8.561739441660702,False
Mauricio Ruffy,9c393e836a852f30,recent_td_avg,0.0,0.0,False
Mauricio Ruffy,9c393e836a852f30,recent_finish_rate,0.6666666666666666,0.6666666666666666,False
Mauricio Ruffy,9c393e836a852f30,recent_avg_fight_time,201.0,201.0,False
Mauricio Ruffy,9c393e836a852f30,ewm_elo,1532.2304215571685,1532.2304215571685,False
Mauricio Ruffy,9c393e836a852f30,ewm_fights,3.0625,3.0625,False
Mauricio Ruffy,9c393e836a852f30,ewm_wins,2.5625,2.5625,False
Mauricio Ruffy,9c393e836a852f30,ewm_losses,0.5,0.5,False
Mauricio Ruffy,9c393e836a852f30,ewm_win_pct,0.8125,0.8125,False
Mauricio Ruffy,9c393e836a852f30,ewm_splm,6.972772251561185,6.972772251561185,False
Mauricio Ruffy,9c393e836a852f30,ewm_sapm,8.048572855505878,8.048572855505878,False
Mauricio Ruffy,9c393e836a852f30,ewm_str_acc,0.5444969518688916,0.5444969518688916,False
Mauricio Ruffy,9c393e836a852f30,ewm_str_def,0.6449713247287936,0.6449713247287936,False
Mauricio Ruffy,9c393e836a852f30,ewm_td_avg,0.0,0.0,False
Mauricio Ruffy,9c393e836a852f30,ewm_td_acc,0.0,0.0,False
Mauricio Ruffy,9c393e836a852f30,ewm_td_def,0.90625,0.90625,False
Mauricio Ruffy,9c393e836a852f30,ewm_sub_avg,0.0,0.0,False
Mauricio Ruffy,9c393e836a852f30,ewm_finish_rate,0.625,0.625,False
Mauricio Ruffy,9c393e836a852f30,ewm_ko_rate,0.625,0.625,False
Mauricio Ruffy,9c393e836a852f30,ewm_sub_win_rate,0.0,0.0,False
Mauricio Ruffy,9c393e836a852f30,ewm_decision_win_rate,0.3125,0.3125,False
Mauricio Ruffy,9c393e836a852f30,ewm_avg_opponent_elo,1417.2579689411446,1417.2579689411446,False
Mauricio Ruffy,9c393e836a852f30,ewm_best_win_elo,1539.136410035039,1539.136410035039,False
Mauricio Ruffy,9c393e836a852f30,ewm_recent_win_pct,0.7708333333333333,0.7708333333333333,False
Mauricio Ruffy,9c393e836a852f30,ewm_recent_splm,6.0521878823415935,6.0521878823415935,False
Mauricio Ruffy,9c393e836a852f30,ewm_recent_sapm,7.6839174116775055,7.6839174116775055,False
Mauricio Ruffy,9c393e836a852f30,ewm_recent_td_avg,0.0,0.0,False
Mauricio Ruffy,9c393e836a852f30,ewm_recent_finish_rate,0.625,0.625,False
Mauricio Ruffy,9c393e836a852f30,ewm_recent_avg_fight_time,213.58333333333334,213.58333333333334,False
