fight_id,path,side,fighter_name,duration,target_control,realized_control,free_seconds,sim_distance_attempted,sim_distance_landed,sim_clinch_attempted,sim_clinch_landed,sim_ground_attempted,sim_ground_landed,sim_td_attempted,sim_td_landed,sim_standing_attempted,sim_standing_landed,sim_qualified_control_inflicted_seconds
1d8dc0fb5d47357f,3,blue,Alexander Hernandez,298.0,110.0,110.0,188.0000000000001,42.0,18.0,5.0,4.0,0.0,0.0,2.0,0.0,47.0,22.0,10.0
1d8dc0fb5d47357f,4,red,Chase Hooper,298.0,60.0,60.0,237.99999999999997,44.0,20.0,1.0,1.0,0.0,0.0,1.0,1.0,45.0,21.0,60.0
1d8dc0fb5d47357f,4,blue,Alexander Hernandez,298.0,60.0,60.0,237.99999999999997,32.0,14.0,0.0,0.0,2.0,2.0,1.0,0.0,32.0,14.0,0.0
1d8dc0fb5d47357f,5,red,Chase Hooper,298.0,130.0,130.0,168.00000000000006,40.0,20.0,3.0,2.0,0.0,0.0,1.0,0.0,43.0,22.0,110.0
1d8dc0fb5d47357f,5,blue,Alexander Hernandez,298.0,130.0,130.0,168.00000000000006,35.0,19.0,0.0,0.0,0.0,0.0,3.0,1.0,35.0,19.0,20.0
1d8dc0fb5d47357f,6,red,Chase Hooper,298.0,20.0,20.0,277.99999999999994,44.0,11.0,5.0,4.0,7.0,5.0,7.0,2.0,49.0,15.0,10.0
1d8dc0fb5d47357f,6,blue,Alexander Hernandez,298.0,20.0,20.0,277.99999999999994,31.0,14.0,2.0,2.0,3.0,2.0,0.0,0.0,33.0,16.0,10.0
1d8dc0fb5d47357f,7,red,Chase Hooper,298.0,0.0,0.0,298.0,74.0,29.0,3.0,2.0,1.0,1.0,1.0,0.0,77.0,31.0,0.0
1d8dc0fb5d47357f,7,blue,Alexander Hernandez,298.0,0.0,0.0,298.0,33.0,18.0,0.0,0.0,2.0,2.0,2.0,1.0,33.0,18.0,0.0
1d8dc0fb5d47357f,8,red,Chase Hooper,298.0,0.0,0.0,298.0,62.0,24.0,12.0,7.0,24.0,16.0,2.0,0.0,74.0,31.0,0.0
1d8dc0fb5d47357f,8,blue,Alexander Hernandez,298.0,0.0,0.0,298.0,44.0,18.0,1.0,0.0,0.0,0.0,2.0,0.0,45.0,18.0,0.0
1d8dc0fb5d47357f,9,red,Chase Hooper,298.0,160.0,158.85757390462805,139.14242609537177,29.0,17.0,1.0,1.0,7.0,4.0,3.0,0.0,30.0,18.0,148.85757390462805
1d8dc0fb5d47357f,9,blue,Alexander Hernandez,298.0,160.0,158.85757390462805,139.14242609537177,2.0,0.0,4.0,4.0,3.0,2.0,1.0,0.0,6.0,4.0,10.0
1d8dc0fb5d47357f,10,red,Chase Hooper,298.0,60.0,60.0,238.0,31.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,33.0,15.0,20.0
1d8dc0fb5d47357f,10,blue,Alexander Hernandez,298.0,60.0,60.0,238.0,57.0,31.0,2.0,2.0,1.0,1.0,0.0,0.0,59.0,33.0,40.0
1d8dc0fb5d47357f,11,red,Chase Hooper,298.0,170.0,170.0,127.99999999999994,29.0,13.0,1.0,0.0,4.0,3.0,1.0,0.0,30.0,13.0,130.0
1d8dc0fb5d47357f,11,blue,Alexander Hernandez,298.0,170.0,170.0,127.99999999999994,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,7.0,4.0,40.0
1d8dc0fb5d47357f,12,red,Chase Hooper,298.0,70.0,70.0,227.99999999999997,44.0,16.0,0.0,0.0,3.0,2.0,1.0,0.0,44.0,16.0,20.0
1d8dc0fb5d47357f,12,blue,Alexander Hernandez,298.0,70.0,70.0,227.99999999999997,64.0,21.0,4.0,3.0,0.0,0.0,3.0,1.0,68.0,24.0,50.0
1d8dc0fb5d47357f,13,red,Chase Hooper,298.0,220.0,220.0,77.9999999999999,7.0,1.0,0.0,0.0,29.0,21.0,0.0,0.0,7.0,1.0,220.0
1d8dc0fb5d47357f,13,blue,Alexander Hernandez,298.0,220.0,220.0,77.9999999999999,11.0,8.0,2.0,0.0,8.0,6.0,0.0,0.0,13.0,8.0,0.0
1d8dc0fb5d47357f,14,red,Chase Hooper,298.0,0.0,0.0,298.0,54.0,22.0,1.0,0.0,0.0,0.0,3.0,1.0,55.0,22.0,0.0
1d8dc0fb5d47357f,14,blue,Alexander Hernandez,298.0,0.0,0.0,298.0,38.0,18.0,3.0,1.0,12.0,9.0,2.0,1.0,41.0,19.0,0.0
1d8dc0fb5d47357f,15,red,Chase Hooper,298.0,60.0,60.0,237.99999999999991,60.0,27.0,4.0,3.0,0.0,0.0,5.0,3.0,64.0,30.0,60.0
1d8dc0fb5d47357f,15,blue,Alexander Hernandez,298.0,60.0,60.0,237.99999999999991,82.0,36.0,10.0,8.0,0.0,0.0,1.0,0.0,92.0,44.0,0.0
1d8dc0fb5d47357f,16,red,Chase Hooper,298.0,80.0,80.0,217.99999999999997,83.0,25.0,2.0,2.0,0.0,0.0,5.0,1.0,85.0,27.0,70.0
1d8dc0fb5d47357f,16,blue,Alexander Hernandez,298.0,80.0,80.0,217.99999999999997,33.0,18.0,3.0,2.0,0.0,0.0,0.0,0.0,36.0,20.0,10.0
1d8dc0fb5d47357f,17,red,Chase Hooper,298.0,80.0,80.0,217.99999999999983,26.0,12.0,6.0,5.0,0.0,0.0,2.0,1.0,32.0,17.0,70.0
1d8dc0fb5d47357f,17,blue,Alexander Hernandez,298.0,80.0,80.0,217.99999999999983,93.0,35.0,0.0,0.0,2.0,1.0,1.0,1.0,93.0,35.0,10.0
1d8dc0fb5d47357f,18,red,Chase Hooper,298.0,100.0,100.0,198.0,24.0,9.0,1.0,1.0,5.0,3.0,1.0,0.0,25.0,10.0,100.0
1d8dc0fb5d47357f,18,blue,Alexander Hernandez,298.0,100.0,100.0,198.0,8.0,5.0,5.0,4.0,4.0,4.0,1.0,0.0,13.0,9.0,0.0
1d8dc0fb5d47357f,19,red,Chase Hooper,298.0,90.0,90.0,208.00000000000003,17.0,5.0,1.0,0.0,0.0,0.0,4.0,1.0,18.0,5.0,90.0
1d8dc0fb5d47357f,19,blue,Alexander Hernandez,298.0,90.0,90.0,208.00000000000003,49.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,19.0,0.0
42585ce706c086de,0,red,Geoff Neal,299.0,40.0,40.0,259.0000000000002,57.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,29.0,0.0
42585ce706c086de,0,blue,Carlos Prates,299.0,40.0,40.0,259.0000000000002,79.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,79.0,37.0,40.0
42585ce706c086de,1,red,Geoff Neal,299.0,30.0,30.0,268.99999999999994,42.0,21.0,0.0,0.0,0.0,0.0,2.0,0.0,42.0,21.0,20.0
42585ce706c086de,1,blue,Carlos Prates,299.0,30.0,30.0,268.99999999999994,36.0,17.0,4.0,3.0,0.0,0.0,0.0,0.0,40.0,20.0,10.0
42585ce706c086de,2,red,Geoff Neal,299.0,10.0,10.0,289.0,74.0,44.0,1.0,1.0,16.0,14.0,1.0,1.0,75.0,45.0,0.0
42585ce706c086de,2,blue,Carlos Prates,299.0,10.0,10.0,289.0,116.0,60.0,2.0,1.0,8.0,6.0,1.0,0.0,118.0,61.0,10.0
42585ce706c086de,3,red,Geoff Neal,299.0,0.0,0.0,299.0,67.0,32.0,1.0,1.0,1.0,1.0,1.0,0.0,68.0,33.0,0.0
42585ce706c086de,3,blue,Carlos Prates,299.0,0.0,0.0,299.0,40.0,16.0,10.0,8.0,0.0,0.0,2.0,0.0,50.0,24.0,0.0
42585ce706c086de,4,red,Geoff Neal,299.0,20.0,20.0,279.0,74.0,38.0,3.0,3.0,6.0,2.0,4.0,1.0,77.0,41.0,0.0
42585ce706c086de,4,blue,Carlos Prates,299.0,20.0,20.0,279.0,64.0,26.0,0.0,0.0,0.0,0.0,3.0,0.0,64.0,26.0,20.0
42585ce706c086de,5,red,Geoff Neal,299.0,0.0,0.0,299.0,72.0,38.0,2.0,2.0,0.0,0.0,1.0,0.0,74.0,40.0,0.0
42585ce706c086de,5,blue,Carlos Prates,299.0,0.0,0.0,299.0,31.0,15.0,2.0,2.0,0.0,0.0,4.0,0.0,33.0,17.0,0.0
42585ce706c086de,6,red,Geoff Neal,299.0,20.0,20.0,279.0000000000001,31.0,18.0,2.0,2.0,0.0,0.0,2.0,1.0,33.0,20.0,20.0
42585ce706c086de,6,blue,Carlos Prates,299.0,20.0,20.0,279.0000000000001,61.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,26.0,0.0
42585ce706c086de,7,red,Geoff Neal,299.0,60.0,60.0,238.99999999999997,117.0,55.0,2.0,0.0,0.0,0.0,1.0,0.0,119.0,55.0,0.0
42585ce706c086de,7,blue,Carlos Prates,299.0,60.0,60.0,238.99999999999997,61.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,23.0,60.0
42585ce706c086de,8,red,Geoff Neal,299.0,10.0,10.0,289.0,75.0,48.0,1.0,1.0,0.0,0.0,2.0,1.0,76.0,49.0,0.0
42585ce706c086de,8,blue,Carlos Prates,299.0,10.0,10.0,289.0,33.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,33.0,13.0,10.0
42585ce706c086de,9,red,Geoff Neal,299.0,0.0,0.0,299.0,67.0,32.0,6.0,3.0,2.0,2.0,2.0,0.0,73.0,35.0,0.0
42585ce706c086de,9,blue,Carlos Prates,299.0,0.0,0.0,299.0,78.0,37.0,8.0,6.0,10.0,7.0,3.0,1.0,86.0,43.0,0.0
42585ce706c086de,10,red,Geoff Neal,299.0,20.0,20.0,279.0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8.0,20.0
42585ce706c086de,10,blue,Carlos Prates,299.0,20.0,20.0,279.0,72.0,29.0,2.0,2.0,0.0,0.0,1.0,0.0,74.0,31.0,0.0
42585ce706c086de,11,red,Geoff Neal,299.0,20.0,20.0,278.9999999999999,47.0,21.0,0.0,0.0,2.0,1.0,2.0,0.0,47.0,21.0,20.0
42585ce706c086de,11,blue,Carlos Prates,299.0,20.0,20.0,278.9999999999999,37.0,10.0,4.0,3.0,0.0,0.0,0.0,0.0,41.0,13.0,0.0
42585ce706c086de,12,red,Geoff Neal,299.0,40.0,40.0,259.0,97.0,46.0,1.0,1.0,0.0,0.0,4.0,2.0,98.0,47.0,0.0
42585ce706c086de,12,blue,Carlos Prates,299.0,40.0,40.0,259.0,64.0,25.0,5.0,3.0,2.0,2.0,0.0,0.0,69.0,28.0,40.0
42585ce706c086de,13,red,Geoff Neal,299.0,0.0,0.0,299.0,53.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,53.0,28.0,0.0
42585ce706c086de,13,blue,Carlos Prates,299.0,0.0,0.0,299.0,45.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,22.0,0.0
42585ce706c086de,14,red,Geoff Neal,299.0,30.0,30.0,268.99999999999994,49.0,24.0,4.0,4.0,0.0,0.0,1.0,0.0,53.0,28.0,30.0
42585ce706c086de,14,blue,Carlos Prates,299.0,30.0,30.0,268.99999999999994,46.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,17.0,0.0
42585ce706c086de,15,red,Geoff Neal,299.0,0.0,0.0,299.0,46.0,27.0,0.0,0.0,4.0,2.0,3.0,0.0,46.0,27.0,0.0
42585ce706c086de,15,blue,Carlos Prates,299.0,0.0,0.0,299.0,57.0,27.0,2.0,1.0,0.0,0.0,0.0,0.0,59.0,28.0,0.0
42585ce706c086de,16,red,Geoff Neal,299.0,50.0,49.575793433511706,249.42420656648844,74.0,33.0,2.0,2.0,0.0,0.0,1.0,0.0,76.0,35.0,39.575793433511706
42585ce706c086de,16,blue,Carlos Prates,299.0,50.0,49.575793433511706,249.42420656648844,43.0,20.0,3.0,3.0,3.0,3.0,1.0,0.0,46.0,23.0,10.0
42585ce706c086de,17,red,Geoff Neal,299.0,30.0,30.0,268.99999999999994,32.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,16.0,0.0
42585ce706c086de,17,blue,Carlos Prates,299.0,30.0,30.0,268.99999999999994,58.0,33.0,2.0,2.0,4.0,4.0,0.0,0.0,60.0,35.0,30.0
42585ce706c086de,18,red,Geoff Neal,299.0,50.0,50.0,248.99999999999997,50.0,32.0,1.0,0.0,9.0,6.0,2.0,1.0,51.0,32.0,0.0
42585ce706c086de,18,blue,Carlos Prates,299.0,50.0,50.0,248.99999999999997,24.0,11.0,3.0,3.0,0.0,0.0,0.0,0.0,27.0,14.0,50.0
42585ce706c086de,19,red,Geoff Neal,299.0,10.0,10.0,289.0,96.0,40.0,2.0,2.0,0.0,0.0,1.0,0.0,98.0,42.0,10.0
42585ce706c086de,19,blue,Carlos Prates,299.0,10.0,10.0,289.0,36.0,15.0,1.0,1.0,0.0,0.0,1.0,0.0,37.0,16.0,0.0
5b880d10b0ed7acc,0,red,Gerald Meerschaert,183.0,10.0,10.0,173.00000000000003,38.0,13.0,1.0,1.0,0.0,0.0,1.0,0.0,39.0,14.0,10.0
5b880d10b0ed7acc,0,blue,Michal Oleksiejczuk,183.0,10.0,10.0,173.00000000000003,17.0,7.0,0.0,0.0,29.0,19.0,1.0,0.0,17.0,7.0,0.0
5b880d10b0ed7acc,1,red,Gerald Meerschaert,183.0,110.0,110.0,72.99999999999997,13.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,9.0,0.0
5b880d10b0ed7acc,1,blue,Michal Oleksiejczuk,183.0,110.0,110.0,72.99999999999997,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,110.0
5b880d10b0ed7acc,2,red,Gerald Meerschaert,183.0,40.0,40.0,142.99999999999994,22.0,7.0,2.0,0.0,0.0,0.0,1.0,1.0,24.0,7.0,0.0
5b880d10b0ed7acc,2,blue,Michal Oleksiejczuk,183.0,40.0,40.0,142.99999999999994,34.0,16.0,0.0,0.0,0.0,0.0,2.0,2.0,34.0,16.0,40.0
5b880d10b0ed7acc,3,red,Gerald Meerschaert,183.0,30.0,30.0,153.0000000000001,40.0,20.0,2.0,0.0,3.0,2.0,1.0,1.0,42.0,20.0,10.0
5b880d10b0ed7acc,3,blue,Michal Oleksiejczuk,183.0,30.0,30.0,153.0000000000001,25.0,14.0,1.0,0.0,2.0,1.0,0.0,0.0,26.0,14.0,20.0
5b880d10b0ed7acc,4,red,Gerald Meerschaert,183.0,30.0,30.0,153.0,23.0,10.0,0.0,0.0,4.0,2.0,1.0,0.0,23.0,10.0,20.0
5b880d10b0ed7acc,4,blue,Michal Oleksiejczuk,183.0,30.0,30.0,153.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,10.0
5b880d10b0ed7acc,5,red,Gerald Meerschaert,183.0,0.0,0.0,183.0,27.0,11.0,1.0,1.0,0.0,0.0,1.0,0.0,28.0,12.0,0.0
5b880d10b0ed7acc,5,blue,Michal Oleksiejczuk,183.0,0.0,0.0,183.0,30.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,0.0
5b880d10b0ed7acc,6,red,Gerald Meerschaert,183.0,10.0,10.0,173.0,10.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,2.0,10.0
5b880d10b0ed7acc,6,blue,Michal Oleksiejczuk,183.0,10.0,10.0,173.0,34.0,17.0,2.0,1.0,0.0,0.0,2.0,1.0,36.0,18.0,0.0
5b880d10b0ed7acc,7,red,Gerald Meerschaert,183.0,60.0,60.0,122.99999999999996,29.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,9.0,20.0
5b880d10b0ed7acc,7,blue,Michal Oleksiejczuk,183.0,60.0,60.0,122.99999999999996,27.0,9.0,0.0,0.0,24.0,16.0,2.0,2.0,27.0,9.0,40.0
5b880d10b0ed7acc,8,red,Gerald Meerschaert,183.0,30.0,30.0,152.99999999999997,50.0,20.0,2.0,2.0,0.0,0.0,1.0,0.0,52.0,22.0,0.0
5b880d10b0ed7acc,8,blue,Michal Oleksiejczuk,183.0,30.0,30.0,152.99999999999997,32.0,16.0,2.0,2.0,6.0,4.0,1.0,1.0,34.0,18.0,30.0
5b880d10b0ed7acc,9,red,Gerald Meerschaert,183.0,20.0,20.0,162.99999999999994,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,20.0
5b880d10b0ed7acc,9,blue,Michal Oleksiejczuk,183.0,20.0,20.0,162.99999999999994,37.0,17.0,0.0,0.0,36.0,23.0,0.0,0.0,37.0,17.0,0.0
5b880d10b0ed7acc,10,red,Gerald Meerschaert,183.0,60.0,60.0,123.00000000000003,32.0,13.0,0.0,0.0,5.0,2.0,0.0,0.0,32.0,13.0,20.0
5b880d10b0ed7acc,10,blue,Michal Oleksiejczuk,183.0,60.0,60.0,123.00000000000003,43.0,18.0,0.0,0.0,23.0,10.0,0.0,0.0,43.0,18.0,40.0
5b880d10b0ed7acc,11,red,Gerald Meerschaert,183.0,170.0,170.0,13.000000000000014,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,40.0
5b880d10b0ed7acc,11,blue,Michal Oleksiejczuk,183.0,170.0,170.0,13.000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0
5b880d10b0ed7acc,12,red,Gerald Meerschaert,183.0,90.0,90.0,93.00000000000006,11.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,5.0,0.0
5b880d10b0ed7acc,12,blue,Michal Oleksiejczuk,183.0,90.0,90.0,93.00000000000006,12.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,9.0,90.0
5b880d10b0ed7acc,13,red,Gerald Meerschaert,183.0,0.0,0.0,183.0,24.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,12.0,0.0
5b880d10b0ed7acc,13,blue,Michal Oleksiejczuk,183.0,0.0,0.0,183.0,17.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,10.0,0.0
5b880d10b0ed7acc,14,red,Gerald Meerschaert,183.0,0.0,0.0,183.0,17.0,5.0,2.0,1.0,5.0,2.0,2.0,0.0,19.0,6.0,0.0
5b880d10b0ed7acc,14,blue,Michal Oleksiejczuk,183.0,0.0,0.0,183.0,21.0,9.0,0.0,0.0,2.0,1.0,0.0,0.0,21.0,9.0,0.0
5b880d10b0ed7acc,15,red,Gerald Meerschaert,183.0,90.0,90.0,93.00000000000004,14.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,14.0,2.0,20.0
5b880d10b0ed7acc,15,blue,Michal Oleksiejczuk,183.0,90.0,90.0,93.00000000000004,13.0,6.0,0.0,0.0,6.0,5.0,0.0,0.0,13.0,6.0,70.0
5b880d10b0ed7acc,16,red,Gerald Meerschaert,183.0,40.0,40.0,143.00000000000003,14.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,15.0,5.0,30.0
5b880d10b0ed7acc,16,blue,Michal Oleksiejczuk,183.0,40.0,40.0,143.00000000000003,21.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,23.0,15.0,10.0
5b880d10b0ed7acc,17,red,Gerald Meerschaert,183.0,0.0,0.0,183.0,16.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,5.0,0.0
5b880d10b0ed7acc,17,blue,Michal Oleksiejczuk,183.0,0.0,0.0,183.0,10.0,5.0,0.0,0.0,12.0,8.0,0.0,0.0,10.0,5.0,0.0
5b880d10b0ed7acc,18,red,Gerald Meerschaert,183.0,40.0,39.90836428706683,143.0916357129332,8.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,11.0,4.0,0.0
5b880d10b0ed7acc,18,blue,Michal Oleksiejczuk,183.0,40.0,39.90836428706683,143.0916357129332,8.0,4.0,16.0,10.0,6.0,3.0,0.0,0.0,24.0,14.0,39.90836428706683
5b880d10b0ed7acc,19,red,Gerald Meerschaert,183.0,30.0,30.0,152.99999999999994,22.0,9.0,0.0,0.0,10.0,9.0,1.0,0.0,22.0,9.0,30.0
5b880d10b0ed7acc,19,blue,Michal Oleksiejczuk,183.0,30.0,30.0,152.99999999999994,12.0,5.0,0.0,0.0,8.0,4.0,0.0,0.0,12.0,5.0,0.0
5efd13a12be06706,0,red,Baisangur Susurkaev,421.0,170.0,170.0,250.99999999999974,72.0,28.0,4.0,3.0,0.0,0.0,7.0,5.0,76.0,31.0,80.0
5efd13a12be06706,0,blue,Eric Nolan,421.0,170.0,170.0,250.99999999999974,20.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0,26.0,12.0,90.0
5efd13a12be06706,1,red,Baisangur Susurkaev,421.0,140.0,140.0,280.9999999999999,54.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,22.0,140.0
5efd13a12be06706,1,blue,Eric Nolan,421.0,140.0,140.0,280.9999999999999,67.0,30.0,4.0,2.0,1.0,1.0,0.0,0.0,71.0,32.0,0.0
5efd13a12be06706,2,red,Baisangur Susurkaev,421.0,40.0,40.0,380.9999999999999,82.0,35.0,2.0,2.0,0.0,0.0,10.0,1.0,84.0,37.0,10.0
5efd13a12be06706,2,blue,Eric Nolan,421.0,40.0,40.0,380.9999999999999,20.0,7.0,1.0,0.0,0.0,0.0,3.0,1.0,21.0,7.0,30.0
5efd13a12be06706,3,red,Baisangur Susurkaev,421.0,190.0,190.0,231.00000000000003,13.0,7.0,13.0,9.0,0.0,0.0,3.0,0.0,26.0,16.0,0.0
5efd13a12be06706,3,blue,Eric Nolan,421.0,190.0,190.0,231.00000000000003,14.0,7.0,1.0,1.0,0.0,0.0,2.0,1.0,15.0,8.0,190.0
5efd13a12be06706,4,red,Baisangur Susurkaev,421.0,0.0,0.0,421.0,46.0,16.0,11.0,8.0,0.0,0.0,4.0,2.0,57.0,24.0,0.0
5efd13a12be06706,4,blue,Eric Nolan,421.0,0.0,0.0,421.0,87.0,35.0,13.0,9.0,3.0,1.0,4.0,0.0,100.0,44.0,0.0
5efd13a12be06706,5,red,Baisangur Susurkaev,421.0,180.0,180.0,240.99999999999957,45.0,16.0,2.0,1.0,0.0,0.0,3.0,2.0,47.0,17.0,20.0
5efd13a12be06706,5,blue,Eric Nolan,421.0,180.0,180.0,240.99999999999957,60.0,26.0,2.0,2.0,2.0,1.0,6.0,3.0,62.0,28.0,160.0
5efd13a12be06706,6,red,Baisangur Susurkaev,421.0,0.0,0.0,421.0,14.0,5.0,1.0,0.0,0.0,0.0,4.0,2.0,15.0,5.0,0.0
5efd13a12be06706,6,blue,Eric Nolan,421.0,0.0,0.0,421.0,31.0,19.0,3.0,2.0,6.0,5.0,3.0,2.0,34.0,21.0,0.0
5efd13a12be06706,7,red,Baisangur Susurkaev,421.0,140.0,140.0,280.99999999999994,62.0,27.0,0.0,0.0,23.0,17.0,0.0,0.0,62.0,27.0,0.0
5efd13a12be06706,7,blue,Eric Nolan,421.0,140.0,140.0,280.99999999999994,53.0,30.0,0.0,0.0,4.0,3.0,1.0,1.0,53.0,30.0,140.0
5efd13a12be06706,8,red,Baisangur Susurkaev,421.0,140.0,140.0,280.9999999999999,57.0,20.0,1.0,0.0,1.0,1.0,1.0,0.0,58.0,20.0,140.0
5efd13a12be06706,8,blue,Eric Nolan,421.0,140.0,140.0,280.9999999999999,39.0,12.0,2.0,2.0,0.0,0.0,6.0,4.0,41.0,14.0,0.0
5efd13a12be06706,9,red,Baisangur Susurkaev,421.0,170.0,168.4876673148903,252.5123326851097,27.0,14.0,3.0,1.0,0.0,0.0,6.0,3.0,30.0,15.0,0.0
5efd13a12be06706,9,blue,Eric Nolan,421.0,170.0,168.4876673148903,252.5123326851097,30.0,14.0,2.0,1.0,0.0,0.0,6.0,0.0,32.0,15.0,168.4876673148903
5efd13a12be06706,10,red,Baisangur Susurkaev,421.0,190.0,190.0,230.99999999999983,33.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,19.0,60.0
5efd13a12be06706,10,blue,Eric Nolan,421.0,190.0,190.0,230.99999999999983,35.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,8.0,130.0
5efd13a12be06706,11,red,Baisangur Susurkaev,421.0,160.0,160.0,261.00000000000006,40.0,18.0,3.0,2.0,0.0,0.0,1.0,1.0,43.0,20.0,10.0
5efd13a12be06706,11,blue,Eric Nolan,421.0,160.0,160.0,261.00000000000006,33.0,17.0,3.0,0.0,0.0,0.0,2.0,1.0,36.0,17.0,150.0
5efd13a12be06706,12,red,Baisangur Susurkaev,421.0,90.0,90.0,331.00000000000017,44.0,18.0,3.0,1.0,2.0,2.0,0.0,0.0,47.0,19.0,0.0
5efd13a12be06706,12,blue,Eric Nolan,421.0,90.0,90.0,331.00000000000017,50.0,18.0,4.0,2.0,0.0,0.0,3.0,0.0,54.0,20.0,90.0
5efd13a12be06706,13,red,Baisangur Susurkaev,421.0,50.0,50.0,370.99999999999994,40.0,18.0,1.0,1.0,0.0,0.0,2.0,0.0,41.0,19.0,0.0
5efd13a12be06706,13,blue,Eric Nolan,421.0,50.0,50.0,370.99999999999994,16.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,17.0,6.0,50.0
5efd13a12be06706,14,red,Baisangur Susurkaev,421.0,360.0,360.0,60.99999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,360.0
5efd13a12be06706,14,blue,Eric Nolan,421.0,360.0,360.0,60.99999999999997,7.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0
5efd13a12be06706,15,red,Baisangur Susurkaev,421.0,110.0,110.0,311.00000000000006,16.0,8.0,8.0,6.0,4.0,4.0,1.0,0.0,24.0,14.0,0.0
5efd13a12be06706,15,blue,Eric Nolan,421.0,110.0,110.0,311.00000000000006,40.0,14.0,7.0,6.0,0.0,0.0,0.0,0.0,47.0,20.0,110.0
5efd13a12be06706,16,red,Baisangur Susurkaev,421.0,140.0,140.0,281.00000000000017,73.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,36.0,140.0
5efd13a12be06706,16,blue,Eric Nolan,421.0,140.0,140.0,281.00000000000017,88.0,35.0,0.0,0.0,1.0,0.0,2.0,0.0,88.0,35.0,0.0
5efd13a12be06706,17,red,Baisangur Susurkaev,421.0,300.0,300.0,120.99999999999991,41.0,15.0,1.0,0.0,6.0,3.0,2.0,1.0,42.0,15.0,280.0
5efd13a12be06706,17,blue,Eric Nolan,421.0,300.0,300.0,120.99999999999991,13.0,5.0,0.0,0.0,29.0,18.0,0.0,0.0,13.0,5.0,20.0
5efd13a12be06706,18,red,Baisangur Susurkaev,421.0,270.0,270.0,151.00000000000003,45.0,22.0,0.0,0.0,6.0,5.0,2.0,1.0,45.0,22.0,270.0
5efd13a12be06706,18,blue,Eric Nolan,421.0,270.0,270.0,151.00000000000003,16.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,19.0,6.0,0.0
5efd13a12be06706,19,red,Baisangur Susurkaev,421.0,180.0,180.0,240.99999999999997,15.0,8.0,10.0,7.0,21.0,16.0,4.0,2.0,25.0,15.0,180.0
5efd13a12be06706,19,blue,Eric Nolan,421.0,180.0,180.0,240.99999999999997,40.0,21.0,0.0,0.0,0.0,0.0,4.0,0.0,40.0,21.0,0.0
68c423c7119004f3,0,red,Alibi Idiris,484.0,290.0,289.2198987907365,194.7801012092635,3.0,1.0,0.0,0.0,7.0,4.0,1.0,1.0,3.0,1.0,160.0
68c423c7119004f3,0,blue,Joseph Morales,484.0,290.0,289.2198987907365,194.7801012092635,62.0,30.0,5.0,3.0,5.0,2.0,0.0,0.0,67.0,33.0,129.21989879073652
68c423c7119004f3,1,red,Alibi Idiris,484.0,170.0,170.0,313.99999999999983,26.0,14.0,1.0,0.0,0.0,0.0,3.0,0.0,27.0,14.0,50.0
