fight_id,red_name,blue_name,winner_name,method,variant,actual_red_win,predicted_red_win,red_rounds,blue_rounds,tied_rounds,correct
ec2034b134ae71cd,Alonzo Menifield,Oumar Sy,Alonzo Menifield,Decision - Unanimous,OLD_FULL,1,0.0,1,2,0,False
ec2034b134ae71cd,Alonzo Menifield,Oumar Sy,Alonzo Menifield,Decision - Unanimous,DAMAGE_FIRST,1,0.0,1,2,0,False
03bc32bdb5a33496,Jamahal Hill,Khalil Rountree Jr.,Khalil Rountree Jr.,Decision - Unanimous,SIG_ONLY,0,0.0,0,4,1,True
03bc32bdb5a33496,Jamahal Hill,Khalil Rountree Jr.,Khalil Rountree Jr.,Decision - Unanimous,SIG_KD,0,0.0,0,4,1,True
03bc32bdb5a33496,Jamahal Hill,Khalil Rountree Jr.,Khalil Rountree Jr.,Decision - Unanimous,SIG_KD_TD,0,0.0,0,4,1,True
03bc32bdb5a33496,Jamahal Hill,Khalil Rountree Jr.,Khalil Rountree Jr.,Decision - Unanimous,SIG_KD_TD_CTRL,0,0.0,0,4,1,True
03bc32bdb5a33496,Jamahal Hill,Khalil Rountree Jr.,Khalil Rountree Jr.,Decision - Unanimous,OLD_FULL,0,0.0,0,4,1,True
03bc32bdb5a33496,Jamahal Hill,Khalil Rountree Jr.,Khalil Rountree Jr.,Decision - Unanimous,DAMAGE_FIRST,0,0.0,0,4,1,True
19764211af05674c,Muhammad Naimov,Bogdan Grad,Muhammad Naimov,Decision - Unanimous,SIG_ONLY,1,0.0,0,3,0,False
19764211af05674c,Muhammad Naimov,Bogdan Grad,Muhammad Naimov,Decision - Unanimous,SIG_KD,1,0.0,0,3,0,False
19764211af05674c,Muhammad Naimov,Bogdan Grad,Muhammad Naimov,Decision - Unanimous,SIG_KD_TD,1,0.0,0,3,0,False
19764211af05674c,Muhammad Naimov,Bogdan Grad,Muhammad Naimov,Decision - Unanimous,SIG_KD_TD_CTRL,1,0.0,1,2,0,False
19764211af05674c,Muhammad Naimov,Bogdan Grad,Muhammad Naimov,Decision - Unanimous,OLD_FULL,1,0.0,1,2,0,False
19764211af05674c,Muhammad Naimov,Bogdan Grad,Muhammad Naimov,Decision - Unanimous,DAMAGE_FIRST,1,0.0,0,3,0,False
2bfc0212f2cae65b,Irina Alekseeva,Klaudia Sygula,Klaudia Sygula,Decision - Unanimous,SIG_ONLY,0,0.0,0,3,0,True
2bfc0212f2cae65b,Irina Alekseeva,Klaudia Sygula,Klaudia Sygula,Decision - Unanimous,SIG_KD,0,0.0,0,3,0,True
2bfc0212f2cae65b,Irina Alekseeva,Klaudia Sygula,Klaudia Sygula,Decision - Unanimous,SIG_KD_TD,0,0.0,0,3,0,True
2bfc0212f2cae65b,Irina Alekseeva,Klaudia Sygula,Klaudia Sygula,Decision - Unanimous,SIG_KD_TD_CTRL,0,0.0,0,3,0,True
2bfc0212f2cae65b,Irina Alekseeva,Klaudia Sygula,Klaudia Sygula,Decision - Unanimous,OLD_FULL,0,0.0,0,3,0,True
2bfc0212f2cae65b,Irina Alekseeva,Klaudia Sygula,Klaudia Sygula,Decision - Unanimous,DAMAGE_FIRST,0,0.0,0,3,0,True
5fcf18bcd2a020f1,Ismail Naurdiev,JunYong Park,JunYong Park,Decision - Unanimous,SIG_ONLY,0,1.0,2,1,0,False
5fcf18bcd2a020f1,Ismail Naurdiev,JunYong Park,JunYong Park,Decision - Unanimous,SIG_KD,0,1.0,2,1,0,False
5fcf18bcd2a020f1,Ismail Naurdiev,JunYong Park,JunYong Park,Decision - Unanimous,SIG_KD_TD,0,1.0,2,1,0,False
5fcf18bcd2a020f1,Ismail Naurdiev,JunYong Park,JunYong Park,Decision - Unanimous,SIG_KD_TD_CTRL,0,1.0,2,1,0,False
5fcf18bcd2a020f1,Ismail Naurdiev,JunYong Park,JunYong Park,Decision - Unanimous,OLD_FULL,0,1.0,2,1,0,False
5fcf18bcd2a020f1,Ismail Naurdiev,JunYong Park,JunYong Park,Decision - Unanimous,DAMAGE_FIRST,0,1.0,2,1,0,False
8c140756bf43dcc2,Tagir Ulanbekov,Azat Maksum,Tagir Ulanbekov,Decision - Unanimous,SIG_ONLY,1,1.0,2,1,0,True
8c140756bf43dcc2,Tagir Ulanbekov,Azat Maksum,Tagir Ulanbekov,Decision - Unanimous,SIG_KD,1,1.0,2,1,0,True
8c140756bf43dcc2,Tagir Ulanbekov,Azat Maksum,Tagir Ulanbekov,Decision - Unanimous,SIG_KD_TD,1,1.0,2,1,0,True
8c140756bf43dcc2,Tagir Ulanbekov,Azat Maksum,Tagir Ulanbekov,Decision - Unanimous,SIG_KD_TD_CTRL,1,1.0,2,1,0,True
8c140756bf43dcc2,Tagir Ulanbekov,Azat Maksum,Tagir Ulanbekov,Decision - Unanimous,OLD_FULL,1,1.0,2,1,0,True
8c140756bf43dcc2,Tagir Ulanbekov,Azat Maksum,Tagir Ulanbekov,Decision - Unanimous,DAMAGE_FIRST,1,1.0,2,1,0,True
8e5744c664fec3e9,Curtis Blaydes,Rizvan Kuniev,Curtis Blaydes,Decision - Split,SIG_ONLY,1,1.0,2,1,0,True
8e5744c664fec3e9,Curtis Blaydes,Rizvan Kuniev,Curtis Blaydes,Decision - Split,SIG_KD,1,1.0,2,1,0,True
8e5744c664fec3e9,Curtis Blaydes,Rizvan Kuniev,Curtis Blaydes,Decision - Split,SIG_KD_TD,1,1.0,2,1,0,True
8e5744c664fec3e9,Curtis Blaydes,Rizvan Kuniev,Curtis Blaydes,Decision - Split,SIG_KD_TD_CTRL,1,1.0,2,1,0,True
8e5744c664fec3e9,Curtis Blaydes,Rizvan Kuniev,Curtis Blaydes,Decision - Split,OLD_FULL,1,1.0,2,1,0,True
8e5744c664fec3e9,Curtis Blaydes,Rizvan Kuniev,Curtis Blaydes,Decision - Split,DAMAGE_FIRST,1,1.0,2,1,0,True
a12d3a6c8aaf87ca,Hamdy Abdelwahab,Mohammed Usman,Mohammed Usman,Decision - Unanimous,SIG_ONLY,0,0.0,1,2,0,True
a12d3a6c8aaf87ca,Hamdy Abdelwahab,Mohammed Usman,Mohammed Usman,Decision - Unanimous,SIG_KD,0,0.0,1,2,0,True
a12d3a6c8aaf87ca,Hamdy Abdelwahab,Mohammed Usman,Mohammed Usman,Decision - Unanimous,SIG_KD_TD,0,0.0,1,2,0,True
a12d3a6c8aaf87ca,Hamdy Abdelwahab,Mohammed Usman,Mohammed Usman,Decision - Unanimous,SIG_KD_TD_CTRL,0,0.0,1,2,0,True
a12d3a6c8aaf87ca,Hamdy Abdelwahab,Mohammed Usman,Mohammed Usman,Decision - Unanimous,OLD_FULL,0,0.0,1,2,0,True
a12d3a6c8aaf87ca,Hamdy Abdelwahab,Mohammed Usman,Mohammed Usman,Decision - Unanimous,DAMAGE_FIRST,0,0.0,1,2,0,True
a1afc16e21d1a807,Rafael Fiziev,Ignacio Bahamondes,Rafael Fiziev,Decision - Unanimous,SIG_ONLY,1,1.0,2,1,0,True
a1afc16e21d1a807,Rafael Fiziev,Ignacio Bahamondes,Rafael Fiziev,Decision - Unanimous,SIG_KD,1,1.0,2,1,0,True
a1afc16e21d1a807,Rafael Fiziev,Ignacio Bahamondes,Rafael Fiziev,Decision - Unanimous,SIG_KD_TD,1,1.0,2,1,0,True
a1afc16e21d1a807,Rafael Fiziev,Ignacio Bahamondes,Rafael Fiziev,Decision - Unanimous,SIG_KD_TD_CTRL,1,1.0,2,1,0,True
a1afc16e21d1a807,Rafael Fiziev,Ignacio Bahamondes,Rafael Fiziev,Decision - Unanimous,OLD_FULL,1,1.0,2,1,0,True
a1afc16e21d1a807,Rafael Fiziev,Ignacio Bahamondes,Rafael Fiziev,Decision - Unanimous,DAMAGE_FIRST,1,1.0,2,1,0,True
e512b80bbaea36c2,Seokhyeon Ko,Oban Elliott,Seokhyeon Ko,Decision - Unanimous,SIG_ONLY,1,1.0,3,0,0,True
e512b80bbaea36c2,Seokhyeon Ko,Oban Elliott,Seokhyeon Ko,Decision - Unanimous,SIG_KD,1,1.0,3,0,0,True
e512b80bbaea36c2,Seokhyeon Ko,Oban Elliott,Seokhyeon Ko,Decision - Unanimous,SIG_KD_TD,1,1.0,3,0,0,True
e512b80bbaea36c2,Seokhyeon Ko,Oban Elliott,Seokhyeon Ko,Decision - Unanimous,SIG_KD_TD_CTRL,1,1.0,3,0,0,True
e512b80bbaea36c2,Seokhyeon Ko,Oban Elliott,Seokhyeon Ko,Decision - Unanimous,OLD_FULL,1,1.0,3,0,0,True
e512b80bbaea36c2,Seokhyeon Ko,Oban Elliott,Seokhyeon Ko,Decision - Unanimous,DAMAGE_FIRST,1,1.0,3,0,0,True
fff3218758c513b8,Daria Zhelezniakova,Melissa Mullins,Daria Zhelezniakova,Decision - Unanimous,SIG_ONLY,1,1.0,3,0,0,True
fff3218758c513b8,Daria Zhelezniakova,Melissa Mullins,Daria Zhelezniakova,Decision - Unanimous,SIG_KD,1,1.0,3,0,0,True
fff3218758c513b8,Daria Zhelezniakova,Melissa Mullins,Daria Zhelezniakova,Decision - Unanimous,SIG_KD_TD,1,1.0,2,1,0,True
fff3218758c513b8,Daria Zhelezniakova,Melissa Mullins,Daria Zhelezniakova,Decision - Unanimous,SIG_KD_TD_CTRL,1,1.0,2,1,0,True
fff3218758c513b8,Daria Zhelezniakova,Melissa Mullins,Daria Zhelezniakova,Decision - Unanimous,OLD_FULL,1,1.0,2,1,0,True
fff3218758c513b8,Daria Zhelezniakova,Melissa Mullins,Daria Zhelezniakova,Decision - Unanimous,DAMAGE_FIRST,1,1.0,3,0,0,True
043172689e415438,Jhonata Diniz,Alvin Hines,Jhonata Diniz,Decision - Unanimous,SIG_ONLY,1,1.0,3,0,0,True
043172689e415438,Jhonata Diniz,Alvin Hines,Jhonata Diniz,Decision - Unanimous,SIG_KD,1,1.0,3,0,0,True
043172689e415438,Jhonata Diniz,Alvin Hines,Jhonata Diniz,Decision - Unanimous,SIG_KD_TD,1,1.0,3,0,0,True
043172689e415438,Jhonata Diniz,Alvin Hines,Jhonata Diniz,Decision - Unanimous,SIG_KD_TD_CTRL,1,1.0,3,0,0,True
043172689e415438,Jhonata Diniz,Alvin Hines,Jhonata Diniz,Decision - Unanimous,OLD_FULL,1,1.0,3,0,0,True
043172689e415438,Jhonata Diniz,Alvin Hines,Jhonata Diniz,Decision - Unanimous,DAMAGE_FIRST,1,1.0,3,0,0,True
1ea9ad3b6e1cba79,Beneil Dariush,Renato Moicano,Beneil Dariush,Decision - Unanimous,SIG_ONLY,1,1.0,2,0,1,True
1ea9ad3b6e1cba79,Beneil Dariush,Renato Moicano,Beneil Dariush,Decision - Unanimous,SIG_KD,1,1.0,2,1,0,True
1ea9ad3b6e1cba79,Beneil Dariush,Renato Moicano,Beneil Dariush,Decision - Unanimous,SIG_KD_TD,1,1.0,2,1,0,True
1ea9ad3b6e1cba79,Beneil Dariush,Renato Moicano,Beneil Dariush,Decision - Unanimous,SIG_KD_TD_CTRL,1,1.0,2,1,0,True
1ea9ad3b6e1cba79,Beneil Dariush,Renato Moicano,Beneil Dariush,Decision - Unanimous,OLD_FULL,1,1.0,2,1,0,True
1ea9ad3b6e1cba79,Beneil Dariush,Renato Moicano,Beneil Dariush,Decision - Unanimous,DAMAGE_FIRST,1,1.0,2,1,0,True
815ff62ca8e217be,Viviane Araujo,Tracy Cortez,Tracy Cortez,Decision - Unanimous,SIG_ONLY,0,0.0,0,3,0,True
815ff62ca8e217be,Viviane Araujo,Tracy Cortez,Tracy Cortez,Decision - Unanimous,SIG_KD,0,0.0,0,3,0,True
815ff62ca8e217be,Viviane Araujo,Tracy Cortez,Tracy Cortez,Decision - Unanimous,SIG_KD_TD,0,0.0,0,3,0,True
815ff62ca8e217be,Viviane Araujo,Tracy Cortez,Tracy Cortez,Decision - Unanimous,SIG_KD_TD_CTRL,0,0.0,0,3,0,True
815ff62ca8e217be,Viviane Araujo,Tracy Cortez,Tracy Cortez,Decision - Unanimous,OLD_FULL,0,0.0,0,3,0,True
815ff62ca8e217be,Viviane Araujo,Tracy Cortez,Tracy Cortez,Decision - Unanimous,DAMAGE_FIRST,0,0.0,0,3,0,True
f6a3c78f15ff26c7,Payton Talbott,Felipe Lima,Payton Talbott,Decision - Unanimous,SIG_ONLY,1,1.0,3,0,0,True
f6a3c78f15ff26c7,Payton Talbott,Felipe Lima,Payton Talbott,Decision - Unanimous,SIG_KD,1,1.0,3,0,0,True
f6a3c78f15ff26c7,Payton Talbott,Felipe Lima,Payton Talbott,Decision - Unanimous,SIG_KD_TD,1,1.0,3,0,0,True
f6a3c78f15ff26c7,Payton Talbott,Felipe Lima,Payton Talbott,Decision - Unanimous,SIG_KD_TD_CTRL,1,1.0,3,0,0,True
f6a3c78f15ff26c7,Payton Talbott,Felipe Lima,Payton Talbott,Decision - Unanimous,OLD_FULL,1,1.0,3,0,0,True
f6a3c78f15ff26c7,Payton Talbott,Felipe Lima,Payton Talbott,Decision - Unanimous,DAMAGE_FIRST,1,1.0,3,0,0,True
f722b96ae6862843,Brandon Royval,Joshua Van,Joshua Van,Decision - Unanimous,SIG_ONLY,0,1.0,2,1,0,False
f722b96ae6862843,Brandon Royval,Joshua Van,Joshua Van,Decision - Unanimous,SIG_KD,0,0.0,1,2,0,True
f722b96ae6862843,Brandon Royval,Joshua Van,Joshua Van,Decision - Unanimous,SIG_KD_TD,0,0.0,1,2,0,True
f722b96ae6862843,Brandon Royval,Joshua Van,Joshua Van,Decision - Unanimous,SIG_KD_TD_CTRL,0,0.0,1,2,0,True
f722b96ae6862843,Brandon Royval,Joshua Van,Joshua Van,Decision - Unanimous,OLD_FULL,0,0.0,1,2,0,True
f722b96ae6862843,Brandon Royval,Joshua Van,Joshua Van,Decision - Unanimous,DAMAGE_FIRST,0,0.0,1,2,0,True
236f811290163dca,Max Griffin,Chris Curtis,Chris Curtis,Decision - Split,SIG_ONLY,0,0.0,1,2,0,True
236f811290163dca,Max Griffin,Chris Curtis,Chris Curtis,Decision - Split,SIG_KD,0,0.0,1,2,0,True
236f811290163dca,Max Griffin,Chris Curtis,Chris Curtis,Decision - Split,SIG_KD_TD,0,0.0,1,2,0,True
236f811290163dca,Max Griffin,Chris Curtis,Chris Curtis,Decision - Split,SIG_KD_TD_CTRL,0,0.0,1,2,0,True
236f811290163dca,Max Griffin,Chris Curtis,Chris Curtis,Decision - Split,OLD_FULL,0,0.0,1,2,0,True
236f811290163dca,Max Griffin,Chris Curtis,Chris Curtis,Decision - Split,DAMAGE_FIRST,0,0.0,1,2,0,True
2a03bc4c491b4c9a,Stephen Thompson,Gabriel Bonfim,Gabriel Bonfim,Decision - Split,SIG_ONLY,0,0.0,1,2,0,True
2a03bc4c491b4c9a,Stephen Thompson,Gabriel Bonfim,Gabriel Bonfim,Decision - Split,SIG_KD,0,0.0,1,2,0,True
2a03bc4c491b4c9a,Stephen Thompson,Gabriel Bonfim,Gabriel Bonfim,Decision - Split,SIG_KD_TD,0,0.0,1,2,0,True
2a03bc4c491b4c9a,Stephen Thompson,Gabriel Bonfim,Gabriel Bonfim,Decision - Split,SIG_KD_TD_CTRL,0,0.0,1,2,0,True
2a03bc4c491b4c9a,Stephen Thompson,Gabriel Bonfim,Gabriel Bonfim,Decision - Split,OLD_FULL,0,0.0,1,2,0,True
2a03bc4c491b4c9a,Stephen Thompson,Gabriel Bonfim,Gabriel Bonfim,Decision - Split,DAMAGE_FIRST,0,0.0,1,2,0,True
46bc1338a50cbeac,Lauren Murphy,Eduarda Moura,Eduarda Moura,Decision - Unanimous,SIG_ONLY,0,0.0,0,3,0,True
46bc1338a50cbeac,Lauren Murphy,Eduarda Moura,Eduarda Moura,Decision - Unanimous,SIG_KD,0,0.0,0,3,0,True
46bc1338a50cbeac,Lauren Murphy,Eduarda Moura,Eduarda Moura,Decision - Unanimous,SIG_KD_TD,0,0.0,0,3,0,True
46bc1338a50cbeac,Lauren Murphy,Eduarda Moura,Eduarda Moura,Decision - Unanimous,SIG_KD_TD_CTRL,0,0.0,1,2,0,True
46bc1338a50cbeac,Lauren Murphy,Eduarda Moura,Eduarda Moura,Decision - Unanimous,OLD_FULL,0,0.0,1,2,0,True
46bc1338a50cbeac,Lauren Murphy,Eduarda Moura,Eduarda Moura,Decision - Unanimous,DAMAGE_FIRST,0,0.0,0,3,0,True
f368475c366c6d85,Calvin Kattar,Steve Garcia,Steve Garcia,Decision - Unanimous,SIG_ONLY,0,0.0,0,3,0,True
f368475c366c6d85,Calvin Kattar,Steve Garcia,Steve Garcia,Decision - Unanimous,SIG_KD,0,0.0,0,3,0,True
f368475c366c6d85,Calvin Kattar,Steve Garcia,Steve Garcia,Decision - Unanimous,SIG_KD_TD,0,0.0,0,3,0,True
f368475c366c6d85,Calvin Kattar,Steve Garcia,Steve Garcia,Decision - Unanimous,SIG_KD_TD_CTRL,0,0.0,0,3,0,True
f368475c366c6d85,Calvin Kattar,Steve Garcia,Steve Garcia,Decision - Unanimous,OLD_FULL,0,0.0,0,3,0,True
f368475c366c6d85,Calvin Kattar,Steve Garcia,Steve Garcia,Decision - Unanimous,DAMAGE_FIRST,0,0.0,0,3,0,True
8e1feda9141602f1,Marvin Vettori,Brendan Allen,Brendan Allen,Decision - Unanimous,SIG_ONLY,0,0.0,1,2,0,True
8e1feda9141602f1,Marvin Vettori,Brendan Allen,Brendan Allen,Decision - Unanimous,SIG_KD,0,0.0,1,2,0,True
8e1feda9141602f1,Marvin Vettori,Brendan Allen,Brendan Allen,Decision - Unanimous,SIG_KD_TD,0,0.0,1,2,0,True
8e1feda9141602f1,Marvin Vettori,Brendan Allen,Brendan Allen,Decision - Unanimous,SIG_KD_TD_CTRL,0,0.0,1,2,0,True
8e1feda9141602f1,Marvin Vettori,Brendan Allen,Brendan Allen,Decision - Unanimous,OLD_FULL,0,0.0,1,2,0,True
8e1feda9141602f1,Marvin Vettori,Brendan Allen,Brendan Allen,Decision - Unanimous,DAMAGE_FIRST,0,0.0,1,2,0,True
d7507e2741fd4d05,Max Holloway,Dustin Poirier,Max Holloway,Decision - Unanimous,SIG_ONLY,1,1.0,5,0,0,True
d7507e2741fd4d05,Max Holloway,Dustin Poirier,Max Holloway,Decision - Unanimous,SIG_KD,1,1.0,5,0,0,True
d7507e2741fd4d05,Max Holloway,Dustin Poirier,Max Holloway,Decision - Unanimous,SIG_KD_TD,1,1.0,5,0,0,True
d7507e2741fd4d05,Max Holloway,Dustin Poirier,Max Holloway,Decision - Unanimous,SIG_KD_TD_CTRL,1,1.0,5,0,0,True
d7507e2741fd4d05,Max Holloway,Dustin Poirier,Max Holloway,Decision - Unanimous,OLD_FULL,1,1.0,5,0,0,True
d7507e2741fd4d05,Max Holloway,Dustin Poirier,Max Holloway,Decision - Unanimous,DAMAGE_FIRST,1,1.0,4,1,0,True
017a825c7820d12e,Davey Grant,Da'Mon Blackshear,Davey Grant,Decision - Unanimous,SIG_ONLY,1,1.0,3,0,0,True
017a825c7820d12e,Davey Grant,Da'Mon Blackshear,Davey Grant,Decision - Unanimous,SIG_KD,1,1.0,3,0,0,True
017a825c7820d12e,Davey Grant,Da'Mon Blackshear,Davey Grant,Decision - Unanimous,SIG_KD_TD,1,1.0,2,1,0,True
017a825c7820d12e,Davey Grant,Da'Mon Blackshear,Davey Grant,Decision - Unanimous,SIG_KD_TD_CTRL,1,1.0,2,1,0,True
017a825c7820d12e,Davey Grant,Da'Mon Blackshear,Davey Grant,Decision - Unanimous,OLD_FULL,1,1.0,2,1,0,True
017a825c7820d12e,Davey Grant,Da'Mon Blackshear,Davey Grant,Decision - Unanimous,DAMAGE_FIRST,1,1.0,3,0,0,True
0a598768f5c8d540,Martin Buday,Marcus Buchecha,Martin Buday,Decision - Unanimous,SIG_ONLY,1,1.0,2,0,1,True
0a598768f5c8d540,Martin Buday,Marcus Buchecha,Martin Buday,Decision - Unanimous,SIG_KD,1,1.0,2,0,1,True
0a598768f5c8d540,Martin Buday,Marcus Buchecha,Martin Buday,Decision - Unanimous,SIG_KD_TD,1,1.0,2,0,1,True
0a598768f5c8d540,Martin Buday,Marcus Buchecha,Martin Buday,Decision - Unanimous,SIG_KD_TD_CTRL,1,1.0,2,1,0,True
0a598768f5c8d540,Martin Buday,Marcus Buchecha,Martin Buday,Decision - Unanimous,OLD_FULL,1,1.0,2,1,0,True
0a598768f5c8d540,Martin Buday,Marcus Buchecha,Martin Buday,Decision - Unanimous,DAMAGE_FIRST,1,1.0,3,0,0,True
582d66ce97309e29,Shara Magomedov,Marc-Andre Barriault,Shara Magomedov,Decision - Unanimous,SIG_ONLY,1,1.0,3,0,0,True
582d66ce97309e29,Shara Magomedov,Marc-Andre Barriault,Shara Magomedov,Decision - Unanimous,SIG_KD,1,1.0,3,0,0,True
582d66ce97309e29,Shara Magomedov,Marc-Andre Barriault,Shara Magomedov,Decision - Unanimous,SIG_KD_TD,1,1.0,3,0,0,True
582d66ce97309e29,Shara Magomedov,Marc-Andre Barriault,Shara Magomedov,Decision - Unanimous,SIG_KD_TD_CTRL,1,1.0,3,0,0,True
582d66ce97309e29,Shara Magomedov,Marc-Andre Barriault,Shara Magomedov,Decision - Unanimous,OLD_FULL,1,1.0,3,0,0,True
582d66ce97309e29,Shara Magomedov,Marc-Andre Barriault,Shara Magomedov,Decision - Unanimous,DAMAGE_FIRST,1,1.0,3,0,0,True
6b8be0ee3e569ad2,Robert Whittaker,Reinier de Ridder,Reinier de Ridder,Decision - Split,SIG_ONLY,0,1.0,3,2,0,False
6b8be0ee3e569ad2,Robert Whittaker,Reinier de Ridder,Reinier de Ridder,Decision - Split,SIG_KD,0,1.0,3,2,0,False
6b8be0ee3e569ad2,Robert Whittaker,Reinier de Ridder,Reinier de Ridder,Decision - Split,SIG_KD_TD,0,1.0,3,2,0,False
6b8be0ee3e569ad2,Robert Whittaker,Reinier de Ridder,Reinier de Ridder,Decision - Split,SIG_KD_TD_CTRL,0,0.0,2,3,0,True
6b8be0ee3e569ad2,Robert Whittaker,Reinier de Ridder,Reinier de Ridder,Decision - Split,OLD_FULL,0,0.0,2,3,0,True
6b8be0ee3e569ad2,Robert Whittaker,Reinier de Ridder,Reinier de Ridder,Decision - Split,DAMAGE_FIRST,0,1.0,3,2,0,False
887c61da1a78a5e1,Asu Almabayev,Jose Ochoa,Asu Almabayev,Decision - Unanimous,SIG_ONLY,1,0.0,1,2,0,False
887c61da1a78a5e1,Asu Almabayev,Jose Ochoa,Asu Almabayev,Decision - Unanimous,SIG_KD,1,0.0,1,2,0,False
887c61da1a78a5e1,Asu Almabayev,Jose Ochoa,Asu Almabayev,Decision - Unanimous,SIG_KD_TD,1,0.0,1,2,0,False
887c61da1a78a5e1,Asu Almabayev,Jose Ochoa,Asu Almabayev,Decision - Unanimous,SIG_KD_TD_CTRL,1,1.0,3,0,0,True
887c61da1a78a5e1,Asu Almabayev,Jose Ochoa,Asu Almabayev,Decision - Unanimous,OLD_FULL,1,1.0,3,0,0,True
887c61da1a78a5e1,Asu Almabayev,Jose Ochoa,Asu Almabayev,Decision - Unanimous,DAMAGE_FIRST,1,0.0,1,2,0,False
d4d4ee045b0ca695,Petr Yan,Marcus McGhee,Petr Yan,Decision - Unanimous,SIG_ONLY,1,,1,1,1,
d4d4ee045b0ca695,Petr Yan,Marcus McGhee,Petr Yan,Decision - Unanimous,SIG_KD,1,,1,1,1,
d4d4ee045b0ca695,Petr Yan,Marcus McGhee,Petr Yan,Decision - Unanimous,SIG_KD_TD,1,,1,1,1,
d4d4ee045b0ca695,Petr Yan,Marcus McGhee,Petr Yan,Decision - Unanimous,SIG_KD_TD_CTRL,1,,1,1,1,
d4d4ee045b0ca695,Petr Yan,Marcus McGhee,Petr Yan,Decision - Unanimous,OLD_FULL,1,,1,1,1,
d4d4ee045b0ca695,Petr Yan,Marcus McGhee,Petr Yan,Decision - Unanimous,DAMAGE_FIRST,1,,1,1,1,
e72c691b7c68b03a,Bryce Mitchell,Said Nurmagomedov,Bryce Mitchell,Decision - Unanimous,SIG_ONLY,1,0.0,1,2,0,False
e72c691b7c68b03a,Bryce Mitchell,Said Nurmagomedov,Bryce Mitchell,Decision - Unanimous,SIG_KD,1,0.0,1,2,0,False
e72c691b7c68b03a,Bryce Mitchell,Said Nurmagomedov,Bryce Mitchell,Decision - Unanimous,SIG_KD_TD,1,0.0,1,2,0,False
e72c691b7c68b03a,Bryce Mitchell,Said Nurmagomedov,Bryce Mitchell,Decision - Unanimous,SIG_KD_TD_CTRL,1,1.0,2,1,0,True
e72c691b7c68b03a,Bryce Mitchell,Said Nurmagomedov,Bryce Mitchell,Decision - Unanimous,OLD_FULL,1,1.0,2,1,0,True
e72c691b7c68b03a,Bryce Mitchell,Said Nurmagomedov,Bryce Mitchell,Decision - Unanimous,DAMAGE_FIRST,1,0.0,1,2,0,False
f9dac7702609669f,Ibo Aslan,Billy Elekana,Billy Elekana,Decision - Unanimous,SIG_ONLY,0,0.0,0,3,0,True
f9dac7702609669f,Ibo Aslan,Billy Elekana,Billy Elekana,Decision - Unanimous,SIG_KD,0,0.0,0,3,0,True
f9dac7702609669f,Ibo Aslan,Billy Elekana,Billy Elekana,Decision - Unanimous,SIG_KD_TD,0,0.0,0,3,0,True
f9dac7702609669f,Ibo Aslan,Billy Elekana,Billy Elekana,Decision - Unanimous,SIG_KD_TD_CTRL,0,0.0,0,3,0,True
f9dac7702609669f,Ibo Aslan,Billy Elekana,Billy Elekana,Decision - Unanimous,OLD_FULL,0,0.0,0,3,0,True
f9dac7702609669f,Ibo Aslan,Billy Elekana,Billy Elekana,Decision - Unanimous,DAMAGE_FIRST,0,0.0,0,3,0,True
111e66eb922449e4,Danny Silva,Kevin Vallejos,Kevin Vallejos,Decision - Unanimous,SIG_ONLY,0,0.0,1,2,0,True
111e66eb922449e4,Danny Silva,Kevin Vallejos,Kevin Vallejos,Decision - Unanimous,SIG_KD,0,0.0,1,2,0,True
111e66eb922449e4,Danny Silva,Kevin Vallejos,Kevin Vallejos,Decision - Unanimous,SIG_KD_TD,0,0.0,0,3,0,True
111e66eb922449e4,Danny Silva,Kevin Vallejos,Kevin Vallejos,Decision - Unanimous,SIG_KD_TD_CTRL,0,0.0,0,3,0,True
111e66eb922449e4,Danny Silva,Kevin Vallejos,Kevin Vallejos,Decision - Unanimous,OLD_FULL,0,0.0,0,3,0,True
111e66eb922449e4,Danny Silva,Kevin Vallejos,Kevin Vallejos,Decision - Unanimous,DAMAGE_FIRST,0,0.0,1,2,0,True
426a69e343822ab3,Mateusz Rebecki,Chris Duncan,Chris Duncan,Decision - Unanimous,SIG_ONLY,0,1.0,2,1,0,False
426a69e343822ab3,Mateusz Rebecki,Chris Duncan,Chris Duncan,Decision - Unanimous,SIG_KD,0,1.0,2,1,0,False
426a69e343822ab3,Mateusz Rebecki,Chris Duncan,Chris Duncan,Decision - Unanimous,SIG_KD_TD,0,1.0,2,1,0,False
426a69e343822ab3,Mateusz Rebecki,Chris Duncan,Chris Duncan,Decision - Unanimous,SIG_KD_TD_CTRL,0,1.0,2,1,0,False
426a69e343822ab3,Mateusz Rebecki,Chris Duncan,Chris Duncan,Decision - Unanimous,OLD_FULL,0,1.0,2,1,0,False
426a69e343822ab3,Mateusz Rebecki,Chris Duncan,Chris Duncan,Decision - Unanimous,DAMAGE_FIRST,0,1.0,2,1,0,False
45781930d64da456,Rodolfo Vieira,Tresean Gore,Rodolfo Vieira,Decision - Unanimous,SIG_ONLY,1,1.0,3,0,0,True
45781930d64da456,Rodolfo Vieira,Tresean Gore,Rodolfo Vieira,Decision - Unanimous,SIG_KD,1,1.0,3,0,0,True
45781930d64da456,Rodolfo Vieira,Tresean Gore,Rodolfo Vieira,Decision - Unanimous,SIG_KD_TD,1,1.0,3,0,0,True
