fight_id,duration,red_name,blue_name,sig_landed_diff_15m,standing_landed_diff_15m,ground_landed_diff_15m,td_landed_diff_15m,control_diff_15m,sig_share_edge,control_share_edge,path,judge_p_red,judge_red_wins_path
37d58369782cb86b,900.0,Steve Erceg,Ode Osbourne,17.0,11.0,6.0,0.0,90.0,0.080952380952381,0.2647058823529411,13,0.8857864652066205,1
37d58369782cb86b,900.0,Steve Erceg,Ode Osbourne,9.0,9.0,0.0,4.0,190.0,0.041284403669724745,0.4130434782608695,14,0.8828258801459012,1
37d58369782cb86b,900.0,Steve Erceg,Ode Osbourne,6.0,-10.0,16.0,2.0,30.0,0.025862068965517238,0.06000000000000005,15,0.8237719786888882,1
37d58369782cb86b,900.0,Steve Erceg,Ode Osbourne,46.0,38.0,8.0,2.0,100.0,0.14743589743589747,0.41666666666666663,16,0.9806631953223192,1
37d58369782cb86b,900.0,Steve Erceg,Ode Osbourne,14.0,22.0,-8.0,-1.0,30.0,0.06999999999999995,0.5,17,0.6749775483427043,1
37d58369782cb86b,900.0,Steve Erceg,Ode Osbourne,28.0,28.0,0.0,-2.0,-80.0,0.1228070175438597,-0.4,18,0.8637500601314644,1
37d58369782cb86b,900.0,Steve Erceg,Ode Osbourne,31.0,20.0,11.0,0.0,30.0,0.1054421768707483,0.13636363636363635,19,0.9389819319054503,1
3d6571790c21527c,900.0,Julius Walker,Rafael Cerqueira,56.0,56.0,0.0,-1.0,20.0,0.21875,0.0625,0,0.9828108638251652,1
3d6571790c21527c,900.0,Julius Walker,Rafael Cerqueira,61.00000000000001,28.0,33.0,1.0,100.0,0.17836257309941517,0.2272727272727273,1,0.9968881379300918,1
3d6571790c21527c,900.0,Julius Walker,Rafael Cerqueira,8.0,-31.0,39.0,2.0,180.0,0.023255813953488413,0.375,2,0.9591707525221417,1
3d6571790c21527c,900.0,Julius Walker,Rafael Cerqueira,52.0,49.0,3.0,0.0,300.0,0.18840579710144922,0.46875,3,0.9946273192059657,1
3d6571790c21527c,900.0,Julius Walker,Rafael Cerqueira,23.0,23.0,0.0,0.0,40.0,0.09199999999999997,0.1428571428571429,4,0.8738211997740326,1
3d6571790c21527c,900.0,Julius Walker,Rafael Cerqueira,-1.0,-3.0,2.0,0.0,120.0,-0.002673796791443861,0.5,5,0.6426089369332098,1
3d6571790c21527c,900.0,Julius Walker,Rafael Cerqueira,54.0,54.0,0.0,0.0,0.0,0.19285714285714284,0.0,6,0.9779299856715837,1
3d6571790c21527c,900.0,Julius Walker,Rafael Cerqueira,-11.0,-10.0,-1.0,4.0,140.0,-0.06790123456790126,0.20588235294117652,7,0.5583899245209497,1
3d6571790c21527c,900.0,Julius Walker,Rafael Cerqueira,6.0,6.0,0.0,-1.0,120.0,0.025423728813559365,0.5,8,0.7139317934282604,1
3d6571790c21527c,900.0,Julius Walker,Rafael Cerqueira,-32.0,-33.0,1.0,0.0,40.0,-0.08333333333333331,0.19999999999999996,9,0.1710471275239342,0
3d6571790c21527c,900.0,Julius Walker,Rafael Cerqueira,80.0,85.0,-5.0,0.0,0.0,0.18018018018018023,0.0,10,0.990092348600146,1
3d6571790c21527c,900.0,Julius Walker,Rafael Cerqueira,19.0,8.0,11.0,2.0,100.0,0.1610169491525424,0.08333333333333337,11,0.9612938034539121,1
3d6571790c21527c,900.0,Julius Walker,Rafael Cerqueira,-30.0,-33.0,3.0,0.0,70.0,-0.12096774193548387,0.2692307692307693,12,0.1755292599869255,0
3d6571790c21527c,900.0,Julius Walker,Rafael Cerqueira,57.00000000000001,57.00000000000001,0.0,3.0,250.0,0.2435897435897436,0.5,13,0.9964377707546356,1
3d6571790c21527c,900.0,Julius Walker,Rafael Cerqueira,-42.0,-39.0,-3.0,0.0,20.0,-0.12804878048780488,0.5,14,0.0592131854247367,0
3d6571790c21527c,900.0,Julius Walker,Rafael Cerqueira,35.0,27.0,8.0,1.0,120.0,0.11006289308176098,0.5,15,0.9603455392403509,1
3d6571790c21527c,900.0,Julius Walker,Rafael Cerqueira,20.0,20.0,0.0,1.0,160.0,0.0980392156862745,0.3076923076923077,16,0.9254550001032104,1
3d6571790c21527c,900.0,Julius Walker,Rafael Cerqueira,45.0,38.0,7.0,6.0,120.0,0.13975155279503104,0.5,17,0.9849955766178629,1
3d6571790c21527c,900.0,Julius Walker,Rafael Cerqueira,7.0,5.0,2.0,5.0,170.0,0.020231213872832332,0.5,18,0.8556523577380144,1
3d6571790c21527c,900.0,Julius Walker,Rafael Cerqueira,50.0,8.0,42.0,1.0,130.0,0.14534883720930236,0.5,19,0.9956184603729807,1
646c79a7ecd12e5f,900.0,Iasmin Lucindo,Angela Hill,-10.0,-8.0,-2.0,0.0,210.0,-0.04385964912280704,0.4565217391304348,0,0.5787268950922807,1
646c79a7ecd12e5f,900.0,Iasmin Lucindo,Angela Hill,27.0,27.0,0.0,5.0,60.0,0.1097560975609756,0.375,1,0.9311298391958662,1
646c79a7ecd12e5f,900.0,Iasmin Lucindo,Angela Hill,-28.0,-28.0,0.0,3.0,70.0,-0.16279069767441862,0.38888888888888884,2,0.15515344373334794,0
646c79a7ecd12e5f,900.0,Iasmin Lucindo,Angela Hill,-5.0,-5.0,0.0,3.0,390.0,-0.027472527472527486,0.47560975609756095,3,0.8795678965651162,1
646c79a7ecd12e5f,900.0,Iasmin Lucindo,Angela Hill,-9.0,-9.0,0.0,-3.0,190.0,-0.08490566037735847,0.22093023255813948,4,0.4856443069314685,0
646c79a7ecd12e5f,900.0,Iasmin Lucindo,Angela Hill,39.0,39.0,0.0,-1.0,300.0,0.26712328767123283,0.5,5,0.9932906261553639,1
646c79a7ecd12e5f,900.0,Iasmin Lucindo,Angela Hill,0.0,-8.0,8.0,8.0,150.0,0.0,0.4411764705882353,6,0.8515298425450878,1
646c79a7ecd12e5f,900.0,Iasmin Lucindo,Angela Hill,-24.0,-24.0,0.0,1.0,120.0,-0.08955223880597013,0.4285714285714286,7,0.2837934228309831,0
646c79a7ecd12e5f,900.0,Iasmin Lucindo,Angela Hill,-2.0,-2.0,0.0,-2.0,80.0,-0.010638297872340441,0.19999999999999996,8,0.5520627095413697,1
646c79a7ecd12e5f,900.0,Iasmin Lucindo,Angela Hill,4.0,1.0,3.0,3.0,420.0,0.033333333333333326,0.4772727272727273,9,0.9556916328164603,1
646c79a7ecd12e5f,900.0,Iasmin Lucindo,Angela Hill,3.0,5.0,-2.0,1.0,200.0,0.012396694214875992,0.4545454545454546,10,0.7818022838146087,1
646c79a7ecd12e5f,900.0,Iasmin Lucindo,Angela Hill,-11.0,-8.0,-3.0,2.0,340.0,-0.0426356589147287,0.5,11,0.7560009721917706,1
646c79a7ecd12e5f,900.0,Iasmin Lucindo,Angela Hill,12.0,9.0,3.0,0.0,380.0,0.06382978723404253,0.45238095238095233,12,0.9591251872855124,1
646c79a7ecd12e5f,900.0,Iasmin Lucindo,Angela Hill,6.0,-5.0,11.0,6.0,420.0,0.03191489361702127,0.4772727272727273,13,0.9758825080955442,1
646c79a7ecd12e5f,900.0,Iasmin Lucindo,Angela Hill,-4.0,4.0,-8.0,0.0,140.0,-0.018867924528301883,0.19444444444444442,14,0.5681122675759906,1
646c79a7ecd12e5f,900.0,Iasmin Lucindo,Angela Hill,2.0,-1.0,3.0,9.0,30.0,0.007352941176470562,0.5,15,0.7393740092435571,1
646c79a7ecd12e5f,900.0,Iasmin Lucindo,Angela Hill,35.0,30.0,5.0,0.0,170.0,0.12589928057553956,0.33999999999999997,16,0.9703376010852229,1
646c79a7ecd12e5f,900.0,Iasmin Lucindo,Angela Hill,-21.0,-21.0,0.0,1.0,110.0,-0.09130434782608693,0.42307692307692313,17,0.29614036213943484,0
646c79a7ecd12e5f,900.0,Iasmin Lucindo,Angela Hill,-24.0,-31.0,7.0,2.0,170.0,-0.11764705882352944,0.31481481481481477,18,0.3997183543972931,0
646c79a7ecd12e5f,900.0,Iasmin Lucindo,Angela Hill,20.0,10.0,10.0,2.0,400.0,0.1351351351351351,0.3846153846153846,19,0.9897853384476866,1
6ef50ed03b116b60,900.0,Gabriella Fernandes,Julija Stoliarenko,-2.0,-2.0,0.0,4.0,340.0,-0.018518518518518545,0.25,0,0.8922484765077754,1
6ef50ed03b116b60,900.0,Gabriella Fernandes,Julija Stoliarenko,-44.0,-35.0,-9.0,-2.0,-430.0,-0.2,-0.4777777777777778,1,0.0033086097082478108,0
6ef50ed03b116b60,900.0,Gabriella Fernandes,Julija Stoliarenko,1.0,1.0,0.0,-1.0,-100.0,0.003875968992248069,-0.25,2,0.44202853191120267,0
6ef50ed03b116b60,900.0,Gabriella Fernandes,Julija Stoliarenko,25.0,20.0,5.0,0.0,0.0,0.12135922330097082,0.0,3,0.9066899638659865,1
6ef50ed03b116b60,900.0,Gabriella Fernandes,Julija Stoliarenko,-1.0,-18.0,17.0,-2.0,-150.0,-0.0024630541871921152,-0.3,4,0.48885095492165775,0
6ef50ed03b116b60,900.0,Gabriella Fernandes,Julija Stoliarenko,0.0,-3.0,3.0,4.0,0.0,0.0,0.0,5,0.6552267058850245,1
6ef50ed03b116b60,900.0,Gabriella Fernandes,Julija Stoliarenko,49.0,49.0,0.0,-3.0,-150.0,0.13387978142076506,-0.5,6,0.9155781626652625,1
6ef50ed03b116b60,900.0,Gabriella Fernandes,Julija Stoliarenko,4.0,5.0,-1.0,0.0,-20.0,0.008849557522123908,-0.04999999999999999,7,0.5755322054160061,1
6ef50ed03b116b60,900.0,Gabriella Fernandes,Julija Stoliarenko,-100.0,-89.0,-11.0,-3.0,-50.0,-0.2032520325203252,-0.35714285714285715,8,0.002167476238893889,0
6ef50ed03b116b60,900.0,Gabriella Fernandes,Julija Stoliarenko,-54.0,-47.0,-7.0,0.0,20.0,-0.16666666666666669,0.0625,9,0.031965240586281314,0
6ef50ed03b116b60,900.0,Gabriella Fernandes,Julija Stoliarenko,-29.0,-14.0,-15.0,1.0,-30.0,-0.10583941605839414,-0.03191489361702127,10,0.08350800705640578,0
6ef50ed03b116b60,900.0,Gabriella Fernandes,Julija Stoliarenko,32.0,32.0,0.0,-4.0,-40.0,0.07547169811320753,-0.043478260869565244,11,0.8218135561282873,1
6ef50ed03b116b60,900.0,Gabriella Fernandes,Julija Stoliarenko,-16.0,-16.0,0.0,-1.0,0.0,-0.056338028169014065,0.0,12,0.28004878726806887,0
6ef50ed03b116b60,900.0,Gabriella Fernandes,Julija Stoliarenko,-20.0,-14.0,-6.0,1.0,-310.0,-0.08771929824561403,-0.303921568627451,13,0.04808168503521098,0
6ef50ed03b116b60,900.0,Gabriella Fernandes,Julija Stoliarenko,-55.0,-55.0,0.0,0.0,-100.0,-0.19784172661870503,-0.5,14,0.023425031466104206,0
6ef50ed03b116b60,900.0,Gabriella Fernandes,Julija Stoliarenko,2.0,2.0,0.0,0.0,-10.0,0.019230769230769273,-0.007042253521126751,15,0.5891394907410559,1
6ef50ed03b116b60,900.0,Gabriella Fernandes,Julija Stoliarenko,-2.0,-12.0,10.0,-1.0,-50.0,-0.016129032258064502,-0.05102040816326531,16,0.5124330874084728,1
6ef50ed03b116b60,900.0,Gabriella Fernandes,Julija Stoliarenko,-10.0,-2.0,-8.0,-4.0,-290.0,-0.03623188405797101,-0.5,17,0.07868629129130933,0
6ef50ed03b116b60,900.0,Gabriella Fernandes,Julija Stoliarenko,-40.0,-9.0,-31.0,0.0,-20.0,-0.11904761904761907,-0.0625,18,0.02739304743877972,0
6ef50ed03b116b60,900.0,Gabriella Fernandes,Julija Stoliarenko,-33.0,-40.0,7.0,0.0,0.0,-0.09763313609467456,0.0,19,0.16930713078604517,0
857e8facd8ff7c36,900.0,Cody Brundage,Eric McConico,14.0,21.0,-7.0,-1.0,-40.0,0.07608695652173914,-0.14285714285714285,0,0.6936293256877767,1
857e8facd8ff7c36,900.0,Cody Brundage,Eric McConico,33.0,29.0,4.0,-1.0,-450.0,0.30000000000000004,-0.39473684210526316,1,0.798381978902851,1
857e8facd8ff7c36,900.0,Cody Brundage,Eric McConico,-27.0,-25.0,-2.0,-2.0,0.0,-0.14835164835164832,0.0,2,0.09996328019299114,0
857e8facd8ff7c36,900.0,Cody Brundage,Eric McConico,-17.0,-19.0,2.0,0.0,-170.0,-0.12318840579710144,-0.5,3,0.1249250105940883,0
857e8facd8ff7c36,900.0,Cody Brundage,Eric McConico,9.0,9.0,0.0,4.0,480.0,0.08823529411764708,0.5,4,0.9812241930377303,1
857e8facd8ff7c36,900.0,Cody Brundage,Eric McConico,14.0,14.0,0.0,0.0,-140.0,0.07291666666666663,-0.5,5,0.6896774598153892,1
857e8facd8ff7c36,900.0,Cody Brundage,Eric McConico,9.0,21.0,-12.0,6.0,160.0,0.023316062176165775,0.4444444444444444,6,0.8031569401977514,1
857e8facd8ff7c36,900.0,Cody Brundage,Eric McConico,12.0,17.0,-5.0,0.0,-300.0,0.07499999999999996,-0.39473684210526316,7,0.3889354947435979,0
857e8facd8ff7c36,900.0,Cody Brundage,Eric McConico,-11.0,-18.0,7.0,0.0,0.0,-0.06790123456790126,0.0,8,0.38657014326042777,0
857e8facd8ff7c36,900.0,Cody Brundage,Eric McConico,25.0,30.0,-5.0,-4.0,0.0,0.09124087591240881,0.0,9,0.7946127869300353,1
857e8facd8ff7c36,900.0,Cody Brundage,Eric McConico,6.0,-7.0,13.0,-2.0,-100.0,0.048387096774193505,-0.13157894736842107,10,0.6514712347524678,1
857e8facd8ff7c36,900.0,Cody Brundage,Eric McConico,-20.0,-10.0,-10.0,0.0,0.0,-0.07462686567164178,0.0,11,0.1764653090253438,0
857e8facd8ff7c36,900.0,Cody Brundage,Eric McConico,-12.0,-12.0,0.0,0.0,-80.0,-0.04999999999999999,-0.5,12,0.3115911930875945,0
857e8facd8ff7c36,900.0,Cody Brundage,Eric McConico,30.0,22.0,8.0,0.0,-210.0,0.2678571428571429,-0.28378378378378377,13,0.9293599490049956,1
857e8facd8ff7c36,900.0,Cody Brundage,Eric McConico,11.0,-7.0,18.0,-5.0,-180.0,0.08208955223880599,-0.18,14,0.6417091773993391,1
857e8facd8ff7c36,900.0,Cody Brundage,Eric McConico,4.0,3.0,1.0,0.0,0.0,0.03125,0.0,15,0.6498953812737577,1
857e8facd8ff7c36,900.0,Cody Brundage,Eric McConico,-6.0,20.0,-26.0,0.0,80.0,-0.022388059701492546,0.18181818181818177,16,0.2964475764313594,0
857e8facd8ff7c36,900.0,Cody Brundage,Eric McConico,23.0,12.0,11.0,2.0,90.0,0.15333333333333332,0.0957446808510638,17,0.963107699674512,1
857e8facd8ff7c36,900.0,Cody Brundage,Eric McConico,3.0,-3.0,6.0,-3.0,-190.0,0.020000000000000018,-0.41304347826086957,18,0.4046129578518444,0
857e8facd8ff7c36,900.0,Cody Brundage,Eric McConico,0.0,6.0,-6.0,-2.0,-370.0,0.0,-0.2605633802816901,19,0.10315503135683818,0
98d6771af9b0ebe5,900.0,Andre Fili,Christian Rodriguez,-4.0,-8.0,4.0,0.0,-70.0,-0.043478260869565244,-0.05223880597014924,0,0.3810481182415811,0
98d6771af9b0ebe5,900.0,Andre Fili,Christian Rodriguez,-18.0,-23.0,5.0,2.0,170.0,-0.07758620689655171,0.19767441860465118,1,0.5295119256920634,1
98d6771af9b0ebe5,900.0,Andre Fili,Christian Rodriguez,-42.0,-3.0,-39.0,0.0,-270.0,-0.2142857142857143,-0.2288135593220339,2,0.0026012240407879074,0
98d6771af9b0ebe5,900.0,Andre Fili,Christian Rodriguez,-79.0,-65.0,-14.0,-4.0,-90.0,-0.208994708994709,-0.2142857142857143,3,0.0029949367754574644,0
98d6771af9b0ebe5,900.0,Andre Fili,Christian Rodriguez,-64.0,-67.0,3.0,-3.0,-190.0,-0.19753086419753085,-0.5,4,0.008526406549484748,0
98d6771af9b0ebe5,900.0,Andre Fili,Christian Rodriguez,-62.0,-55.0,-7.0,0.0,160.0,-0.17032967032967034,0.5,5,0.037530274163711054,0
98d6771af9b0ebe5,900.0,Andre Fili,Christian Rodriguez,-14.0,2.0,-16.0,-1.0,-110.0,-0.05223880597014924,-0.5,6,0.1464202984482815,0
98d6771af9b0ebe5,900.0,Andre Fili,Christian Rodriguez,-23.0,-20.0,-3.0,1.0,50.0,-0.08041958041958042,0.2272727272727273,7,0.2294576512117062,0
98d6771af9b0ebe5,900.0,Andre Fili,Christian Rodriguez,-50.0,-50.0,0.0,-1.0,-30.0,-0.19841269841269843,-0.07142857142857145,8,0.030001880521818527,0
98d6771af9b0ebe5,900.0,Andre Fili,Christian Rodriguez,9.0,12.0,-3.0,2.0,390.0,0.037190082644628086,0.5,9,0.943077831261906,1
98d6771af9b0ebe5,900.0,Andre Fili,Christian Rodriguez,8.0,0.0,8.0,1.0,-640.0,0.05405405405405406,-0.48484848484848486,10,0.11092403168986781,0
98d6771af9b0ebe5,900.0,Andre Fili,Christian Rodriguez,-21.0,0.0,-21.0,-1.0,-200.0,-0.09130434782608693,-0.2,11,0.03816420079123509,0
98d6771af9b0ebe5,900.0,Andre Fili,Christian Rodriguez,-2.0,-12.0,10.0,-6.0,-410.0,-0.009615384615384637,-0.43617021276595747,12,0.10482577447322754,0
98d6771af9b0ebe5,900.0,Andre Fili,Christian Rodriguez,-26.0,-26.0,0.0,1.0,210.0,-0.13,0.42000000000000004,13,0.31780627420032503,0
98d6771af9b0ebe5,900.0,Andre Fili,Christian Rodriguez,-105.0,-104.0,-1.0,-2.0,-40.0,-0.2692307692307692,-0.14285714285714285,14,0.0016475454422814994,0
98d6771af9b0ebe5,900.0,Andre Fili,Christian Rodriguez,-56.0,-77.0,21.0,-2.0,0.0,-0.13333333333333336,0.0,15,0.08105170557896162,0
98d6771af9b0ebe5,900.0,Andre Fili,Christian Rodriguez,-43.0,-38.0,-5.0,-1.0,190.0,-0.11139896373056996,0.3275862068965517,16,0.1462853764041149,0
98d6771af9b0ebe5,900.0,Andre Fili,Christian Rodriguez,-28.0,-28.0,0.0,-3.0,-220.0,-0.11666666666666664,-0.5,17,0.04852581939030235,0
98d6771af9b0ebe5,900.0,Andre Fili,Christian Rodriguez,-4.0,-18.0,14.0,1.0,220.0,-0.013333333333333308,0.5,18,0.8186675890207009,1
98d6771af9b0ebe5,900.0,Andre Fili,Christian Rodriguez,-2.0,-4.0,2.0,4.0,390.0,-0.02777777777777779,0.26,19,0.9174982471605483,1
ed5383b50ffcdded,900.0,Miles Johns,Jean Matsumoto,-2.0,-2.0,0.0,1.0,-150.0,-0.010638297872340441,-0.5,0,0.39583497846932303,0
ed5383b50ffcdded,900.0,Miles Johns,Jean Matsumoto,-17.0,-9.0,-8.0,1.0,-380.0,-0.08415841584158418,-0.5,1,0.039533637379229346,0
ed5383b50ffcdded,900.0,Miles Johns,Jean Matsumoto,-39.0,-48.0,9.0,1.0,-140.0,-0.16956521739130437,-0.2692307692307692,2,0.056674287637077096,0
ed5383b50ffcdded,900.0,Miles Johns,Jean Matsumoto,-40.0,-50.0,10.0,0.0,-30.0,-0.14705882352941174,-0.038461538461538436,3,0.09475420091997995,0
ed5383b50ffcdded,900.0,Miles Johns,Jean Matsumoto,10.0,4.0,6.0,-3.0,-710.0,0.09615384615384615,-0.4863013698630137,4,0.0747081245014958,0
ed5383b50ffcdded,900.0,Miles Johns,Jean Matsumoto,-42.0,-42.0,0.0,0.0,-180.0,-0.11666666666666664,-0.5,5,0.04364282917941738,0
ed5383b50ffcdded,900.0,Miles Johns,Jean Matsumoto,-3.0,-8.0,5.0,-2.0,-320.0,-0.013274336283185861,-0.4444444444444444,6,0.17485217056363286,0
ed5383b50ffcdded,900.0,Miles Johns,Jean Matsumoto,-40.0,-20.0,-20.0,0.0,60.0,-0.14925373134328357,0.30000000000000004,7,0.04213534271253797,0
ed5383b50ffcdded,900.0,Miles Johns,Jean Matsumoto,-51.0,-51.0,0.0,-1.0,-170.0,-0.18085106382978722,-0.24285714285714288,8,0.016391733566964762,0
ed5383b50ffcdded,900.0,Miles Johns,Jean Matsumoto,7.0,6.0,1.0,-3.0,-489.99999999999994,0.2692307692307693,-0.28823529411764703,9,0.37613606794905136,0
ed5383b50ffcdded,900.0,Miles Johns,Jean Matsumoto,-24.0,-21.0,-3.0,-2.0,-70.0,-0.08450704225352113,-0.5,10,0.1472311887378812,0
ed5383b50ffcdded,900.0,Miles Johns,Jean Matsumoto,-11.0,-2.0,-9.0,-1.0,-570.0,-0.09322033898305082,-0.4672131147540984,11,0.013148168352759526,0
ed5383b50ffcdded,900.0,Miles Johns,Jean Matsumoto,-32.0,-33.0,1.0,3.0,380.0,-0.23529411764705882,0.43181818181818177,12,0.3624689446529728,0
ed5383b50ffcdded,900.0,Miles Johns,Jean Matsumoto,34.0,34.0,0.0,-1.0,-360.0,0.14912280701754388,-0.45,13,0.6860361706776071,1
ed5383b50ffcdded,900.0,Miles Johns,Jean Matsumoto,-34.0,-29.0,-5.0,-5.0,-170.0,-0.11038961038961037,-0.5,14,0.03717763437788081,0
ed5383b50ffcdded,900.0,Miles Johns,Jean Matsumoto,-20.0,-20.0,0.0,-4.0,-420.0,-0.1923076923076923,-0.3620689655172414,15,0.011198803657220325,0
ed5383b50ffcdded,900.0,Miles Johns,Jean Matsumoto,17.0,17.0,0.0,2.0,0.0,0.04028436018957349,0.0,16,0.7946394267418267,1
ed5383b50ffcdded,900.0,Miles Johns,Jean Matsumoto,-9.0,-9.0,0.0,1.0,0.0,-0.03237410071942448,0.0,17,0.4204683018811841,0
ed5383b50ffcdded,900.0,Miles Johns,Jean Matsumoto,-1.0,9.0,-10.0,-3.0,-530.0,-0.009090909090909094,-0.3955223880597015,18,0.0342673018981712,0
ed5383b50ffcdded,900.0,Miles Johns,Jean Matsumoto,-12.0,-19.0,7.0,1.0,-100.0,-0.047619047619047616,-0.1923076923076923,19,0.3239698787916766,0
12cedec11b37ddc0,1500.0,Dricus Du Plessis,Khamzat Chimaev,39.0,35.4,3.6,-3.6,-240.0,0.1337448559670782,-0.43478260869565216,0,0.8163768715303426,1
12cedec11b37ddc0,1500.0,Dricus Du Plessis,Khamzat Chimaev,-69.60000000000001,5.4,-75.0,-5.4,-312.0,-0.18471337579617836,-0.4642857142857143,1,0.000146535903080005,0
12cedec11b37ddc0,1500.0,Dricus Du Plessis,Khamzat Chimaev,90.0,79.80000000000001,10.200000000000001,-0.6,-204.0,0.35046728971962615,-0.35416666666666663,2,0.9969223551512592,1
12cedec11b37ddc0,1500.0,Dricus Du Plessis,Khamzat Chimaev,-3.0,-3.0,0.0,-1.2,-372.0,-0.09259259259259262,-0.24603174603174605,3,0.0660806193847482,0
12cedec11b37ddc0,1500.0,Dricus Du Plessis,Khamzat Chimaev,8.4,8.4,0.0,-1.8,-270.0,0.04216867469879515,-0.4411764705882353,4,0.358480628177391,0
12cedec11b37ddc0,1500.0,Dricus Du Plessis,Khamzat Chimaev,50.4,36.0,14.4,-1.2,-90.0,0.20792079207920788,-0.2586206896551724,5,0.9790653421792747,1
12cedec11b37ddc0,1500.0,Dricus Du Plessis,Khamzat Chimaev,31.8,28.2,3.6,-3.0,-102.0,0.12211981566820274,-0.1440677966101695,6,0.8542697208242274,1
12cedec11b37ddc0,1500.0,Dricus Du Plessis,Khamzat Chimaev,-35.4,2.4,-37.800000000000004,-4.2,-372.0,-0.17455621301775148,-0.21830985915492956,7,0.0018468057757473908,0
12cedec11b37ddc0,1500.0,Dricus Du Plessis,Khamzat Chimaev,20.400000000000002,17.400000000000002,3.0,-3.6,-66.0,0.13709677419354838,-0.05789473684210528,8,0.8133846994490811,1
12cedec11b37ddc0,1500.0,Dricus Du Plessis,Khamzat Chimaev,43.8,42.6,1.2,-2.4,-270.0,0.17298578199052128,-0.3813559322033898,9,0.8535660363372748,1
12cedec11b37ddc0,1500.0,Dricus Du Plessis,Khamzat Chimaev,33.0,19.799999999999997,13.2,-7.2,-378.0,0.18965517241379315,-0.4315068493150685,10,0.7110014816600613,1
12cedec11b37ddc0,1500.0,Dricus Du Plessis,Khamzat Chimaev,10.200000000000001,8.4,1.8,-3.6,-198.0,0.0611510791366906,-0.23239436619718312,11,0.45681662866008754,0
12cedec11b37ddc0,1500.0,Dricus Du Plessis,Khamzat Chimaev,-59.400000000000006,-53.4,-6.0,-0.6,0.0,-0.1622950819672131,0.0,12,0.024272612814372256,0
12cedec11b37ddc0,1500.0,Dricus Du Plessis,Khamzat Chimaev,-11.4,9.0,-20.400000000000002,-1.8,-456.00000000000006,-0.0562130177514793,-0.5,13,0.01967942870344393,0
12cedec11b37ddc0,1500.0,Dricus Du Plessis,Khamzat Chimaev,39.599999999999994,52.8,-13.2,-4.2,-162.0,0.11148648648648651,-0.40909090909090906,14,0.7504744006062916,1
12cedec11b37ddc0,1500.0,Dricus Du Plessis,Khamzat Chimaev,-10.200000000000001,1.2,-11.4,-3.0,-606.0,-0.19767441860465118,-0.34827586206896555,15,0.00390416832094784,0
12cedec11b37ddc0,1500.0,Dricus Du Plessis,Khamzat Chimaev,16.8,25.2,-8.4,-0.6,-318.0,0.09722222222222221,-0.42063492063492064,16,0.40978374621056995,0
12cedec11b37ddc0,1500.0,Dricus Du Plessis,Khamzat Chimaev,23.4,25.8,-2.4,-4.2,-312.0,0.11818181818181817,-0.5,17,0.5190203218368195,1
12cedec11b37ddc0,1500.0,Dricus Du Plessis,Khamzat Chimaev,-3.0,12.0,-15.0,-1.8,-432.0,-0.008417508417508435,-0.5,18,0.05309785510227544,0
12cedec11b37ddc0,1500.0,Dricus Du Plessis,Khamzat Chimaev,4.2,4.2,0.0,-4.2,-444.0,0.020000000000000018,-0.5,19,0.11178438086350086,0
88020d22cf905792,900.0,Karine Silva,Dione Barbosa,-20.0,7.0,-27.0,0.0,380.0,-0.1724137931034483,0.27941176470588236,0,0.29814829261921666,0
88020d22cf905792,900.0,Karine Silva,Dione Barbosa,16.0,30.0,-14.0,0.0,370.0,0.09302325581395354,0.3363636363636363,1,0.9471525402745051,1
88020d22cf905792,900.0,Karine Silva,Dione Barbosa,-12.0,-10.0,-2.0,2.0,90.0,-0.05882352941176472,0.09183673469387754,2,0.45922183226492386,0
88020d22cf905792,900.0,Karine Silva,Dione Barbosa,-4.0,16.0,-20.0,-1.0,-229.99999999999997,-0.018867924528301883,-0.46,3,0.12090919326529866,0
88020d22cf905792,900.0,Karine Silva,Dione Barbosa,8.0,20.0,-12.0,0.0,-390.0,0.052631578947368474,-0.35454545454545455,4,0.16985228763665106,0
88020d22cf905792,900.0,Karine Silva,Dione Barbosa,-38.0,-39.0,1.0,-1.0,-70.0,-0.1032608695652174,-0.5,5,0.09644133238341554,0
88020d22cf905792,900.0,Karine Silva,Dione Barbosa,-37.0,-34.0,-3.0,3.0,459.99999999999994,-0.16086956521739132,0.47916666666666663,6,0.503188683423476,1
88020d22cf905792,900.0,Karine Silva,Dione Barbosa,-12.0,-6.0,-6.0,2.0,150.0,-0.09375,0.13157894736842102,7,0.4410059322779461,0
88020d22cf905792,900.0,Karine Silva,Dione Barbosa,13.0,17.0,-4.0,7.0,180.0,0.06842105263157894,0.34615384615384615,8,0.9206991131681549,1
88020d22cf905792,900.0,Karine Silva,Dione Barbosa,19.0,-11.0,30.0,-2.0,-550.0,0.2021276595744681,-0.3395061728395062,9,0.6042530237963604,1
88020d22cf905792,900.0,Karine Silva,Dione Barbosa,-54.0,-10.0,-44.0,0.0,180.0,-0.1607142857142857,0.20454545454545459,10,0.018652351073867153,0
88020d22cf905792,900.0,Karine Silva,Dione Barbosa,19.0,5.0,14.0,4.0,260.0,0.11445783132530118,0.4642857142857143,11,0.9791932188336089,1
88020d22cf905792,900.0,Karine Silva,Dione Barbosa,-3.0,2.0,-5.0,0.0,10.0,-0.01200000000000001,0.05555555555555558,12,0.45479812142206266,0
