fight_id,path,side,fighter_name,duration,control_hit_cap,final_td_control_shift,sim_distance_attempted,sim_distance_landed,sim_clinch_attempted,sim_clinch_landed,sim_ground_attempted,sim_ground_landed,sim_td_attempted,sim_td_landed,sim_qualified_control_inflicted_seconds
68fe62bac7fd8bb0,19,blue,Anthony Hernandez,1065.0,0.0,-4.1630377305306565,121.0,66.0,0.0,0.0,98.0,82.0,19.0,12.0,870.0
6ef50ed03b116b60,0,red,Gabriella Fernandes,900.0,0.0,-0.34691981087755475,157.0,69.0,19.0,12.0,0.0,0.0,0.0,0.0,90.0
6ef50ed03b116b60,0,blue,Julija Stoliarenko,900.0,0.0,-0.34691981087755475,178.0,73.0,10.0,7.0,0.0,0.0,4.0,1.0,280.0
6ef50ed03b116b60,1,red,Gabriella Fernandes,900.0,0.0,0.0,114.0,46.0,5.0,3.0,2.0,2.0,0.0,0.0,70.0
6ef50ed03b116b60,1,blue,Julija Stoliarenko,900.0,0.0,0.0,249.0,106.0,3.0,2.0,0.0,0.0,0.0,0.0,220.0
6ef50ed03b116b60,2,red,Gabriella Fernandes,900.0,0.0,1.0407594326326643,44.0,21.0,10.0,8.0,0.0,0.0,4.0,3.0,240.0
6ef50ed03b116b60,2,blue,Julija Stoliarenko,900.0,0.0,1.0407594326326643,75.0,34.0,1.0,0.0,20.0,16.0,0.0,0.0,290.0
6ef50ed03b116b60,3,red,Gabriella Fernandes,900.0,0.0,0.0,179.0,79.0,7.0,6.0,0.0,0.0,0.0,0.0,210.0
6ef50ed03b116b60,3,blue,Julija Stoliarenko,900.0,0.0,0.0,130.0,56.0,3.0,2.0,78.0,54.0,0.0,0.0,300.0
6ef50ed03b116b60,4,red,Gabriella Fernandes,900.0,0.0,-1.387679243510219,115.0,55.0,4.0,4.0,13.0,12.0,0.0,0.0,140.0
6ef50ed03b116b60,4,blue,Julija Stoliarenko,900.0,0.0,-1.387679243510219,115.0,49.0,2.0,2.0,0.0,0.0,8.0,4.0,410.0
6ef50ed03b116b60,5,red,Gabriella Fernandes,900.0,0.0,0.34691981087755475,156.0,66.0,5.0,5.0,4.0,3.0,4.0,1.0,160.0
6ef50ed03b116b60,5,blue,Julija Stoliarenko,900.0,0.0,0.34691981087755475,34.0,12.0,23.0,14.0,0.0,0.0,0.0,0.0,340.0
6ef50ed03b116b60,6,red,Gabriella Fernandes,900.0,0.0,-0.34691981087755475,135.0,58.0,4.0,2.0,0.0,0.0,7.0,2.0,100.0
6ef50ed03b116b60,6,blue,Julija Stoliarenko,900.0,0.0,-0.34691981087755475,114.0,52.0,1.0,1.0,40.0,29.0,5.0,3.0,180.0
6ef50ed03b116b60,7,red,Gabriella Fernandes,900.0,0.0,0.34691981087755475,78.0,36.0,1.0,1.0,0.0,0.0,2.0,1.0,210.0
6ef50ed03b116b60,7,blue,Julija Stoliarenko,900.0,0.0,0.34691981087755475,199.0,87.0,7.0,3.0,0.0,0.0,0.0,0.0,290.0
6ef50ed03b116b60,8,red,Gabriella Fernandes,900.0,0.0,0.0,86.0,39.0,2.0,2.0,0.0,0.0,4.0,2.0,120.0
6ef50ed03b116b60,8,blue,Julija Stoliarenko,900.0,0.0,0.0,104.0,48.0,11.0,9.0,4.0,2.0,4.0,2.0,270.0
6ef50ed03b116b60,9,red,Gabriella Fernandes,900.0,0.0,-0.34691981087755475,99.0,36.0,28.0,18.0,7.0,4.0,0.0,0.0,150.0
6ef50ed03b116b60,9,blue,Julija Stoliarenko,900.0,0.0,-0.34691981087755475,394.0,155.0,5.0,5.0,0.0,0.0,5.0,1.0,340.0
6ef50ed03b116b60,10,red,Gabriella Fernandes,900.0,0.0,-1.7345990543877736,93.0,30.0,6.0,5.0,0.0,0.0,0.0,0.0,20.0
6ef50ed03b116b60,10,blue,Julija Stoliarenko,900.0,0.0,-1.7345990543877736,197.0,82.0,3.0,3.0,0.0,0.0,14.0,5.0,180.0
6ef50ed03b116b60,11,red,Gabriella Fernandes,900.0,0.0,-0.6938396217551095,102.0,57.0,4.0,4.0,16.0,8.0,0.0,0.0,50.0
6ef50ed03b116b60,11,blue,Julija Stoliarenko,900.0,0.0,-0.6938396217551095,115.0,43.0,9.0,8.0,13.0,7.0,4.0,2.0,130.0
6ef50ed03b116b60,12,red,Gabriella Fernandes,900.0,0.0,-1.387679243510219,147.0,73.0,3.0,3.0,0.0,0.0,0.0,0.0,150.0
6ef50ed03b116b60,12,blue,Julija Stoliarenko,900.0,0.0,-1.387679243510219,132.0,60.0,0.0,0.0,0.0,0.0,9.0,4.0,370.0
6ef50ed03b116b60,13,red,Gabriella Fernandes,900.0,0.0,-1.0407594326326643,290.0,116.0,14.0,9.0,19.0,13.0,0.0,0.0,140.0
6ef50ed03b116b60,13,blue,Julija Stoliarenko,900.0,0.0,-1.0407594326326643,191.0,76.0,13.0,4.0,0.0,0.0,6.0,3.0,230.0
6ef50ed03b116b60,14,red,Gabriella Fernandes,900.0,0.0,-1.0407594326326643,111.0,51.0,11.0,10.0,9.0,5.0,0.0,0.0,40.0
6ef50ed03b116b60,14,blue,Julija Stoliarenko,900.0,0.0,-1.0407594326326643,114.0,46.0,14.0,12.0,0.0,0.0,7.0,3.0,160.0
6ef50ed03b116b60,15,red,Gabriella Fernandes,900.0,0.0,-0.6938396217551095,44.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,60.0
6ef50ed03b116b60,15,blue,Julija Stoliarenko,900.0,0.0,-0.6938396217551095,129.0,60.0,15.0,8.0,0.0,0.0,5.0,2.0,120.0
6ef50ed03b116b60,16,red,Gabriella Fernandes,900.0,0.0,-1.387679243510219,211.0,82.0,7.0,6.0,0.0,0.0,0.0,0.0,30.0
6ef50ed03b116b60,16,blue,Julija Stoliarenko,900.0,0.0,-1.387679243510219,199.0,80.0,5.0,4.0,75.0,60.0,8.0,4.0,210.0
6ef50ed03b116b60,17,red,Gabriella Fernandes,900.0,0.0,0.0,284.0,139.0,11.0,9.0,26.0,17.0,0.0,0.0,140.0
6ef50ed03b116b60,17,blue,Julija Stoliarenko,900.0,0.0,0.0,79.0,26.0,6.0,6.0,0.0,0.0,0.0,0.0,200.0
6ef50ed03b116b60,18,red,Gabriella Fernandes,900.0,0.0,1.387679243510219,64.0,22.0,2.0,1.0,0.0,0.0,6.0,4.0,190.0
6ef50ed03b116b60,18,blue,Julija Stoliarenko,900.0,0.0,1.387679243510219,296.0,129.0,6.0,4.0,0.0,0.0,0.0,0.0,80.0
6ef50ed03b116b60,19,red,Gabriella Fernandes,900.0,0.0,1.0407594326326643,225.0,94.0,12.0,8.0,0.0,0.0,7.0,3.0,80.0
6ef50ed03b116b60,19,blue,Julija Stoliarenko,900.0,0.0,1.0407594326326643,101.0,37.0,18.0,13.0,1.0,1.0,0.0,0.0,80.0
75a84211f50c53f5,0,red,Eryk Anders,233.0,0.0,0.34691981087755475,30.0,10.0,5.0,4.0,1.0,1.0,4.0,2.0,130.0
75a84211f50c53f5,0,blue,Christian Leroy Duncan,233.0,0.0,0.34691981087755475,19.0,9.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0
75a84211f50c53f5,1,red,Eryk Anders,233.0,0.0,-0.34691981087755475,10.0,3.0,5.0,3.0,0.0,0.0,1.0,0.0,120.0
75a84211f50c53f5,1,blue,Christian Leroy Duncan,233.0,0.0,-0.34691981087755475,44.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0
75a84211f50c53f5,2,red,Eryk Anders,233.0,0.0,-0.34691981087755475,19.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,90.0
75a84211f50c53f5,2,blue,Christian Leroy Duncan,233.0,0.0,-0.34691981087755475,34.0,15.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
75a84211f50c53f5,3,red,Eryk Anders,233.0,0.0,0.0,19.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,80.0
75a84211f50c53f5,3,blue,Christian Leroy Duncan,233.0,0.0,0.0,43.0,18.0,3.0,3.0,1.0,0.0,0.0,0.0,20.0
75a84211f50c53f5,4,red,Eryk Anders,233.0,0.0,0.0,12.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,110.0
75a84211f50c53f5,4,blue,Christian Leroy Duncan,233.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
75a84211f50c53f5,5,red,Eryk Anders,233.0,0.0,0.6938396217551095,23.0,7.0,1.0,1.0,0.0,0.0,6.0,2.0,0.0
75a84211f50c53f5,5,blue,Christian Leroy Duncan,233.0,0.0,0.6938396217551095,18.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
75a84211f50c53f5,6,red,Eryk Anders,233.0,0.0,0.34691981087755475,35.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0
75a84211f50c53f5,6,blue,Christian Leroy Duncan,233.0,0.0,0.34691981087755475,5.0,1.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0
75a84211f50c53f5,7,red,Eryk Anders,233.0,0.0,0.0,16.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,50.0
75a84211f50c53f5,7,blue,Christian Leroy Duncan,233.0,0.0,0.0,29.0,18.0,2.0,2.0,0.0,0.0,0.0,0.0,10.0
75a84211f50c53f5,8,red,Eryk Anders,233.0,0.0,0.34691981087755475,26.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,20.0
75a84211f50c53f5,8,blue,Christian Leroy Duncan,233.0,0.0,0.34691981087755475,10.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
75a84211f50c53f5,9,red,Eryk Anders,233.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,60.0
75a84211f50c53f5,9,blue,Christian Leroy Duncan,233.0,0.0,0.0,28.0,16.0,0.0,0.0,3.0,2.0,0.0,0.0,10.0
75a84211f50c53f5,10,red,Eryk Anders,233.0,0.0,0.0,34.0,14.0,0.0,0.0,3.0,2.0,1.0,0.0,40.0
75a84211f50c53f5,10,blue,Christian Leroy Duncan,233.0,0.0,0.0,18.0,8.0,2.0,1.0,3.0,2.0,0.0,0.0,10.0
75a84211f50c53f5,11,red,Eryk Anders,233.0,0.0,0.0,18.0,6.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
75a84211f50c53f5,11,blue,Christian Leroy Duncan,233.0,0.0,0.0,36.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75a84211f50c53f5,12,red,Eryk Anders,233.0,0.0,0.0,52.0,22.0,2.0,1.0,0.0,0.0,1.0,0.0,90.0
75a84211f50c53f5,12,blue,Christian Leroy Duncan,233.0,0.0,0.0,51.0,31.0,3.0,3.0,1.0,0.0,0.0,0.0,10.0
75a84211f50c53f5,13,red,Eryk Anders,233.0,0.0,0.0,16.0,7.0,3.0,1.0,6.0,1.0,2.0,0.0,60.0
75a84211f50c53f5,13,blue,Christian Leroy Duncan,233.0,0.0,0.0,50.0,29.0,5.0,3.0,5.0,4.0,1.0,0.0,0.0
75a84211f50c53f5,14,red,Eryk Anders,233.0,0.0,0.0,25.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,50.0
75a84211f50c53f5,14,blue,Christian Leroy Duncan,233.0,0.0,0.0,37.0,22.0,8.0,7.0,0.0,0.0,0.0,0.0,10.0
75a84211f50c53f5,15,red,Eryk Anders,233.0,0.0,0.34691981087755475,58.0,23.0,3.0,2.0,0.0,0.0,2.0,1.0,80.0
75a84211f50c53f5,15,blue,Christian Leroy Duncan,233.0,0.0,0.34691981087755475,25.0,16.0,2.0,2.0,1.0,1.0,0.0,0.0,20.0
75a84211f50c53f5,16,red,Eryk Anders,233.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
75a84211f50c53f5,16,blue,Christian Leroy Duncan,233.0,0.0,0.0,14.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
75a84211f50c53f5,17,red,Eryk Anders,233.0,0.0,0.34691981087755475,32.0,11.0,8.0,5.0,6.0,4.0,2.0,1.0,50.0
75a84211f50c53f5,17,blue,Christian Leroy Duncan,233.0,0.0,0.34691981087755475,20.0,10.0,1.0,0.0,3.0,1.0,1.0,0.0,10.0
75a84211f50c53f5,18,red,Eryk Anders,233.0,0.0,1.0407594326326643,25.0,9.0,2.0,1.0,0.0,0.0,4.0,3.0,60.0
75a84211f50c53f5,18,blue,Christian Leroy Duncan,233.0,0.0,1.0407594326326643,25.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
75a84211f50c53f5,19,red,Eryk Anders,233.0,0.0,0.34691981087755475,31.0,12.0,0.0,0.0,0.0,0.0,5.0,1.0,50.0
75a84211f50c53f5,19,blue,Christian Leroy Duncan,233.0,0.0,0.34691981087755475,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
7d923267c44dd93b,0,red,Uros Medic,63.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,20.0
7d923267c44dd93b,0,blue,Gilbert Urbina,63.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7d923267c44dd93b,1,red,Uros Medic,63.0,0.0,-0.34691981087755475,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
7d923267c44dd93b,1,blue,Gilbert Urbina,63.0,0.0,-0.34691981087755475,2.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,40.0
7d923267c44dd93b,2,red,Uros Medic,63.0,0.0,0.0,7.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,10.0
7d923267c44dd93b,2,blue,Gilbert Urbina,63.0,0.0,0.0,13.0,7.0,4.0,2.0,1.0,1.0,1.0,0.0,30.0
7d923267c44dd93b,3,red,Uros Medic,63.0,0.0,0.0,12.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,10.0
7d923267c44dd93b,3,blue,Gilbert Urbina,63.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0
7d923267c44dd93b,4,red,Uros Medic,63.0,0.0,-0.34691981087755475,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0
7d923267c44dd93b,4,blue,Gilbert Urbina,63.0,0.0,-0.34691981087755475,8.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0
7d923267c44dd93b,5,red,Uros Medic,63.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7d923267c44dd93b,5,blue,Gilbert Urbina,63.0,0.0,0.0,6.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0
7d923267c44dd93b,6,red,Uros Medic,63.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7d923267c44dd93b,6,blue,Gilbert Urbina,63.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,30.0
7d923267c44dd93b,7,red,Uros Medic,63.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7d923267c44dd93b,7,blue,Gilbert Urbina,63.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0
7d923267c44dd93b,8,red,Uros Medic,63.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7d923267c44dd93b,8,blue,Gilbert Urbina,63.0,0.0,0.0,12.0,9.0,0.0,0.0,2.0,2.0,1.0,0.0,40.0
7d923267c44dd93b,9,red,Uros Medic,63.0,0.0,0.0,19.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7d923267c44dd93b,9,blue,Gilbert Urbina,63.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,40.0
7d923267c44dd93b,10,red,Uros Medic,63.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7d923267c44dd93b,10,blue,Gilbert Urbina,63.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
7d923267c44dd93b,11,red,Uros Medic,63.0,0.0,0.0,8.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
7d923267c44dd93b,11,blue,Gilbert Urbina,63.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0
7d923267c44dd93b,12,red,Uros Medic,63.0,0.0,-0.34691981087755475,5.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7d923267c44dd93b,12,blue,Gilbert Urbina,63.0,0.0,-0.34691981087755475,6.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0
7d923267c44dd93b,13,red,Uros Medic,63.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
7d923267c44dd93b,13,blue,Gilbert Urbina,63.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
7d923267c44dd93b,14,red,Uros Medic,63.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
7d923267c44dd93b,14,blue,Gilbert Urbina,63.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
7d923267c44dd93b,15,red,Uros Medic,63.0,0.0,0.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,20.0
7d923267c44dd93b,15,blue,Gilbert Urbina,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
7d923267c44dd93b,16,red,Uros Medic,63.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
7d923267c44dd93b,16,blue,Gilbert Urbina,63.0,0.0,0.0,5.0,4.0,2.0,1.0,2.0,2.0,1.0,0.0,30.0
7d923267c44dd93b,17,red,Uros Medic,63.0,1.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0
7d923267c44dd93b,17,blue,Gilbert Urbina,63.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
7d923267c44dd93b,18,red,Uros Medic,63.0,0.0,-0.34691981087755475,9.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0
7d923267c44dd93b,18,blue,Gilbert Urbina,63.0,0.0,-0.34691981087755475,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,30.0
7d923267c44dd93b,19,red,Uros Medic,63.0,0.0,-0.34691981087755475,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7d923267c44dd93b,19,blue,Gilbert Urbina,63.0,0.0,-0.34691981087755475,7.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
857e8facd8ff7c36,0,red,Cody Brundage,900.0,0.0,0.6938396217551095,166.0,80.0,2.0,0.0,0.0,0.0,4.0,2.0,80.0
857e8facd8ff7c36,0,blue,Eric McConico,900.0,0.0,0.6938396217551095,17.0,6.0,8.0,6.0,0.0,0.0,2.0,0.0,140.0
857e8facd8ff7c36,1,red,Cody Brundage,900.0,0.0,0.0,101.0,35.0,11.0,10.0,0.0,0.0,0.0,0.0,220.0
857e8facd8ff7c36,1,blue,Eric McConico,900.0,0.0,0.0,93.0,41.0,9.0,5.0,0.0,0.0,0.0,0.0,450.0
857e8facd8ff7c36,2,red,Cody Brundage,900.0,0.0,-0.34691981087755475,43.0,18.0,12.0,9.0,12.0,9.0,0.0,0.0,0.0
857e8facd8ff7c36,2,blue,Eric McConico,900.0,0.0,-0.34691981087755475,114.0,46.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0
857e8facd8ff7c36,3,red,Cody Brundage,900.0,0.0,0.0,40.0,23.0,14.0,11.0,0.0,0.0,2.0,1.0,10.0
857e8facd8ff7c36,3,blue,Eric McConico,900.0,0.0,0.0,86.0,39.0,2.0,1.0,1.0,0.0,2.0,1.0,110.0
857e8facd8ff7c36,4,red,Cody Brundage,900.0,0.0,0.34691981087755475,77.0,28.0,7.0,6.0,0.0,0.0,1.0,1.0,0.0
857e8facd8ff7c36,4,blue,Eric McConico,900.0,0.0,0.34691981087755475,49.0,18.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0
857e8facd8ff7c36,5,red,Cody Brundage,900.0,0.0,-0.34691981087755475,66.0,22.0,15.0,11.0,0.0,0.0,2.0,0.0,70.0
857e8facd8ff7c36,5,blue,Eric McConico,900.0,0.0,-0.34691981087755475,25.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,140.0
857e8facd8ff7c36,6,red,Cody Brundage,900.0,0.0,-0.6938396217551095,54.0,18.0,1.0,0.0,1.0,0.0,3.0,0.0,220.0
857e8facd8ff7c36,6,blue,Eric McConico,900.0,0.0,-0.6938396217551095,122.0,49.0,2.0,2.0,0.0,0.0,8.0,2.0,240.0
857e8facd8ff7c36,7,red,Cody Brundage,900.0,0.0,0.0,141.0,64.0,2.0,1.0,0.0,0.0,0.0,0.0,190.0
857e8facd8ff7c36,7,blue,Eric McConico,900.0,0.0,0.0,66.0,27.0,5.0,2.0,0.0,0.0,0.0,0.0,260.0
857e8facd8ff7c36,8,red,Cody Brundage,900.0,0.0,0.0,140.0,55.0,19.0,13.0,0.0,0.0,0.0,0.0,200.0
857e8facd8ff7c36,8,blue,Eric McConico,900.0,0.0,0.0,65.0,25.0,5.0,5.0,39.0,24.0,0.0,0.0,270.0
857e8facd8ff7c36,9,red,Cody Brundage,900.0,0.0,-0.34691981087755475,91.0,33.0,0.0,0.0,3.0,2.0,0.0,0.0,60.0
857e8facd8ff7c36,9,blue,Eric McConico,900.0,0.0,-0.34691981087755475,48.0,19.0,5.0,4.0,0.0,0.0,4.0,1.0,240.0
857e8facd8ff7c36,10,red,Cody Brundage,900.0,0.0,0.0,64.0,37.0,19.0,16.0,0.0,0.0,0.0,0.0,160.0
857e8facd8ff7c36,10,blue,Eric McConico,900.0,0.0,0.0,101.0,31.0,1.0,1.0,0.0,0.0,0.0,0.0,120.0
857e8facd8ff7c36,11,red,Cody Brundage,900.0,0.0,1.0407594326326643,73.0,24.0,6.0,5.0,0.0,0.0,4.0,3.0,30.0
857e8facd8ff7c36,11,blue,Eric McConico,900.0,0.0,1.0407594326326643,89.0,43.0,1.0,0.0,2.0,1.0,0.0,0.0,80.0
857e8facd8ff7c36,12,red,Cody Brundage,900.0,0.0,0.34691981087755475,39.0,20.0,15.0,13.0,56.0,40.0,6.0,2.0,90.0
857e8facd8ff7c36,12,blue,Eric McConico,900.0,0.0,0.34691981087755475,59.0,21.0,4.0,4.0,0.0,0.0,5.0,1.0,120.0
857e8facd8ff7c36,13,red,Cody Brundage,900.0,0.0,1.387679243510219,225.0,94.0,1.0,1.0,0.0,0.0,12.0,6.0,90.0
857e8facd8ff7c36,13,blue,Eric McConico,900.0,0.0,1.387679243510219,56.0,22.0,12.0,7.0,3.0,3.0,6.0,2.0,220.0
857e8facd8ff7c36,14,red,Cody Brundage,900.0,0.0,-0.6938396217551095,69.0,32.0,16.0,11.0,0.0,0.0,3.0,1.0,80.0
857e8facd8ff7c36,14,blue,Eric McConico,900.0,0.0,-0.6938396217551095,36.0,12.0,1.0,1.0,9.0,5.0,5.0,3.0,200.0
857e8facd8ff7c36,15,red,Cody Brundage,900.0,0.0,0.0,49.0,14.0,6.0,1.0,2.0,1.0,3.0,1.0,160.0
857e8facd8ff7c36,15,blue,Eric McConico,900.0,0.0,0.0,54.0,18.0,1.0,1.0,59.0,33.0,5.0,1.0,250.0
857e8facd8ff7c36,16,red,Cody Brundage,900.0,0.0,0.34691981087755475,90.0,41.0,20.0,14.0,0.0,0.0,4.0,1.0,220.0
857e8facd8ff7c36,16,blue,Eric McConico,900.0,0.0,0.34691981087755475,75.0,25.0,7.0,4.0,59.0,38.0,0.0,0.0,340.0
857e8facd8ff7c36,17,red,Cody Brundage,900.0,0.0,0.0,86.0,31.0,5.0,4.0,0.0,0.0,0.0,0.0,90.0
857e8facd8ff7c36,17,blue,Eric McConico,900.0,0.0,0.0,91.0,32.0,6.0,4.0,0.0,0.0,0.0,0.0,120.0
857e8facd8ff7c36,18,red,Cody Brundage,900.0,0.0,0.34691981087755475,61.0,34.0,32.0,24.0,22.0,15.0,8.0,2.0,50.0
857e8facd8ff7c36,18,blue,Eric McConico,900.0,0.0,0.34691981087755475,66.0,32.0,1.0,1.0,1.0,1.0,5.0,1.0,30.0
857e8facd8ff7c36,19,red,Cody Brundage,900.0,0.0,-0.34691981087755475,88.0,35.0,5.0,5.0,13.0,9.0,3.0,1.0,140.0
857e8facd8ff7c36,19,blue,Eric McConico,900.0,0.0,-0.34691981087755475,90.0,43.0,6.0,4.0,0.0,0.0,3.0,2.0,150.0
98d6771af9b0ebe5,0,red,Andre Fili,900.0,0.0,-0.34691981087755475,146.0,47.0,3.0,1.0,0.0,0.0,0.0,0.0,180.0
98d6771af9b0ebe5,0,blue,Christian Rodriguez,900.0,0.0,-0.34691981087755475,55.0,28.0,16.0,11.0,29.0,23.0,4.0,1.0,360.0
98d6771af9b0ebe5,1,red,Andre Fili,900.0,0.0,1.387679243510219,233.0,82.0,5.0,4.0,29.0,16.0,11.0,6.0,400.0
98d6771af9b0ebe5,1,blue,Christian Rodriguez,900.0,0.0,1.387679243510219,161.0,93.0,4.0,2.0,25.0,19.0,4.0,2.0,180.0
98d6771af9b0ebe5,2,red,Andre Fili,900.0,0.0,0.34691981087755475,103.0,27.0,15.0,8.0,14.0,10.0,10.0,3.0,230.0
98d6771af9b0ebe5,2,blue,Christian Rodriguez,900.0,0.0,0.34691981087755475,198.0,115.0,11.0,8.0,1.0,0.0,3.0,2.0,590.0
98d6771af9b0ebe5,3,red,Andre Fili,900.0,0.0,-0.34691981087755475,106.0,36.0,3.0,2.0,7.0,5.0,6.0,1.0,180.0
98d6771af9b0ebe5,3,blue,Christian Rodriguez,900.0,0.0,-0.34691981087755475,108.0,64.0,29.0,18.0,24.0,14.0,6.0,2.0,350.0
98d6771af9b0ebe5,4,red,Andre Fili,900.0,0.0,-0.6938396217551095,46.0,12.0,5.0,3.0,0.0,0.0,5.0,0.0,130.0
98d6771af9b0ebe5,4,blue,Christian Rodriguez,900.0,0.0,-0.6938396217551095,160.0,87.0,5.0,4.0,110.0,81.0,2.0,2.0,360.0
98d6771af9b0ebe5,5,red,Andre Fili,900.0,0.0,0.34691981087755464,90.0,27.0,48.0,29.0,3.0,2.0,9.0,5.0,280.0
98d6771af9b0ebe5,5,blue,Christian Rodriguez,900.0,0.0,0.34691981087755464,81.0,42.0,0.0,0.0,4.0,3.0,6.0,4.0,390.0
98d6771af9b0ebe5,6,red,Andre Fili,900.0,0.0,-0.6938396217551095,200.0,71.0,5.0,4.0,0.0,0.0,0.0,0.0,140.0
98d6771af9b0ebe5,6,blue,Christian Rodriguez,900.0,0.0,-0.6938396217551095,88.0,46.0,21.0,14.0,0.0,0.0,6.0,2.0,230.0
98d6771af9b0ebe5,7,red,Andre Fili,900.0,0.0,-1.0407594326326643,90.0,32.0,10.0,5.0,0.0,0.0,1.0,0.0,90.0
98d6771af9b0ebe5,7,blue,Christian Rodriguez,900.0,0.0,-1.0407594326326643,85.0,57.0,6.0,5.0,0.0,0.0,9.0,3.0,350.0
98d6771af9b0ebe5,8,red,Andre Fili,900.0,0.0,2.7753584870204375,66.0,17.0,6.0,2.0,0.0,0.0,24.0,8.0,380.0
98d6771af9b0ebe5,8,blue,Christian Rodriguez,900.0,0.0,2.7753584870204375,155.0,93.0,5.0,4.0,7.0,3.0,0.0,0.0,190.0
98d6771af9b0ebe5,9,red,Andre Fili,900.0,0.0,-0.34691981087755475,54.0,14.0,2.0,1.0,12.0,7.0,7.0,1.0,70.0
