fight_id,path,side,fighter_name,duration,sim_standing_attempted,sim_standing_landed,sim_td_attempted,sim_td_landed,sim_ground_attempted,sim_ground_landed,sim_control,sim_total_control,sim_free_seconds
15068d7b095ca9bd,17,blue,Kevin Borjas,561.0,67,25,3,1,6,5,10.0,10.0,551.0
15068d7b095ca9bd,18,red,Imanol Rodriguez,561.0,120,54,0,0,5,4,10.0,20.0,541.0
15068d7b095ca9bd,18,blue,Kevin Borjas,561.0,93,33,0,0,0,0,10.0,20.0,541.0
15068d7b095ca9bd,19,red,Imanol Rodriguez,561.0,61,30,7,3,0,0,100.0,200.0,361.0
15068d7b095ca9bd,19,blue,Kevin Borjas,561.0,88,42,3,1,0,0,100.0,200.0,361.0
25ab195cefbce1d0,0,red,Cristian Quinonez,900.0,143,67,0,0,0,0,0.0,260.0,640.0
25ab195cefbce1d0,0,blue,Kris Moutinho,900.0,104,50,4,2,0,0,260.0,260.0,640.0
25ab195cefbce1d0,1,red,Cristian Quinonez,900.0,220,111,0,0,16,12,70.0,70.0,830.0
25ab195cefbce1d0,1,blue,Kris Moutinho,900.0,143,64,6,3,0,0,0.0,70.0,830.0
25ab195cefbce1d0,2,red,Cristian Quinonez,900.0,100,52,6,2,12,11,330.0,370.0,530.0
25ab195cefbce1d0,2,blue,Kris Moutinho,900.0,54,26,4,1,7,5,40.0,370.0,530.0
25ab195cefbce1d0,3,red,Cristian Quinonez,900.0,223,113,7,3,21,19,0.0,0.0,900.0
25ab195cefbce1d0,3,blue,Kris Moutinho,900.0,213,86,0,0,0,0,0.0,0.0,900.0
25ab195cefbce1d0,4,red,Cristian Quinonez,900.0,97,46,13,2,41,32,380.0,380.0,520.0
25ab195cefbce1d0,4,blue,Kris Moutinho,900.0,54,18,0,0,0,0,0.0,380.0,520.0
25ab195cefbce1d0,5,red,Cristian Quinonez,900.0,64,39,5,1,10,8,20.0,290.0,610.0
25ab195cefbce1d0,5,blue,Kris Moutinho,900.0,140,60,3,2,0,0,270.0,290.0,610.0
25ab195cefbce1d0,6,red,Cristian Quinonez,900.0,241,128,0,0,3,1,20.0,120.0,780.0
25ab195cefbce1d0,6,blue,Kris Moutinho,900.0,140,58,1,0,0,0,100.0,120.0,780.0
25ab195cefbce1d0,7,red,Cristian Quinonez,900.0,356,177,0,0,0,0,0.0,0.0,900.0
25ab195cefbce1d0,7,blue,Kris Moutinho,900.0,133,55,0,0,0,0,0.0,0.0,900.0
25ab195cefbce1d0,8,red,Cristian Quinonez,900.0,151,69,5,3,5,3,250.0,250.0,650.0
25ab195cefbce1d0,8,blue,Kris Moutinho,900.0,174,82,0,0,0,0,0.0,250.0,650.0
25ab195cefbce1d0,9,red,Cristian Quinonez,900.0,168,85,1,0,25,18,180.0,240.0,660.0
25ab195cefbce1d0,9,blue,Kris Moutinho,900.0,124,47,0,0,0,0,60.0,240.0,660.0
25ab195cefbce1d0,10,red,Cristian Quinonez,900.0,134,71,0,0,0,0,60.0,330.0,570.0
25ab195cefbce1d0,10,blue,Kris Moutinho,900.0,56,23,6,3,1,1,270.0,330.0,570.0
25ab195cefbce1d0,11,red,Cristian Quinonez,900.0,165,68,2,1,4,4,250.0,250.0,650.0
25ab195cefbce1d0,11,blue,Kris Moutinho,900.0,128,61,2,0,0,0,0.0,250.0,650.0
25ab195cefbce1d0,12,red,Cristian Quinonez,900.0,163,75,10,7,13,8,210.0,210.0,690.0
25ab195cefbce1d0,12,blue,Kris Moutinho,900.0,107,40,0,0,0,0,0.0,210.0,690.0
25ab195cefbce1d0,13,red,Cristian Quinonez,900.0,169,89,0,0,0,0,0.0,0.0,900.0
25ab195cefbce1d0,13,blue,Kris Moutinho,900.0,221,103,10,4,0,0,0.0,0.0,900.0
25ab195cefbce1d0,14,red,Cristian Quinonez,900.0,126,66,10,4,0,0,250.0,290.0,610.0
25ab195cefbce1d0,14,blue,Kris Moutinho,900.0,74,33,12,3,5,4,40.0,290.0,610.0
25ab195cefbce1d0,15,red,Cristian Quinonez,900.0,77,39,0,0,11,8,10.0,460.0,440.0
25ab195cefbce1d0,15,blue,Kris Moutinho,900.0,62,29,0,0,0,0,450.0,460.0,440.0
25ab195cefbce1d0,16,red,Cristian Quinonez,900.0,21,11,0,0,0,0,680.0,840.0,60.0
25ab195cefbce1d0,16,blue,Kris Moutinho,900.0,5,1,9,2,0,0,160.0,840.0,60.0
25ab195cefbce1d0,17,red,Cristian Quinonez,900.0,176,89,8,5,22,17,210.0,210.0,690.0
25ab195cefbce1d0,17,blue,Kris Moutinho,900.0,79,33,2,1,0,0,0.0,210.0,690.0
25ab195cefbce1d0,18,red,Cristian Quinonez,900.0,161,65,6,3,0,0,170.0,210.0,690.0
25ab195cefbce1d0,18,blue,Kris Moutinho,900.0,145,65,1,0,0,0,40.0,210.0,690.0
25ab195cefbce1d0,19,red,Cristian Quinonez,900.0,188,98,7,0,6,5,230.0,230.0,670.0
25ab195cefbce1d0,19,blue,Kris Moutinho,900.0,173,75,2,0,5,2,0.0,230.0,670.0
36d12b31957e94db,0,red,Marlon Vera,900.0,78,31,8,0,0,0,50.0,160.0,740.0
36d12b31957e94db,0,blue,David Martinez,900.0,162,78,0,0,0,0,110.0,160.0,740.0
36d12b31957e94db,1,red,Marlon Vera,900.0,94,37,2,1,2,2,0.0,0.0,900.0
36d12b31957e94db,1,blue,David Martinez,900.0,170,77,3,1,0,0,0.0,0.0,900.0
36d12b31957e94db,2,red,Marlon Vera,900.0,67,28,8,2,0,0,10.0,70.0,830.0
36d12b31957e94db,2,blue,David Martinez,900.0,129,62,0,0,0,0,60.0,70.0,830.0
36d12b31957e94db,3,red,Marlon Vera,900.0,161,77,3,1,0,0,100.0,100.0,800.0
36d12b31957e94db,3,blue,David Martinez,900.0,173,91,3,1,49,38,0.0,100.0,800.0
36d12b31957e94db,4,red,Marlon Vera,900.0,114,47,0,0,0,0,0.0,0.0,900.0
36d12b31957e94db,4,blue,David Martinez,900.0,135,65,0,0,0,0,0.0,0.0,900.0
36d12b31957e94db,5,red,Marlon Vera,900.0,131,56,0,0,0,0,30.0,70.0,830.0
36d12b31957e94db,5,blue,David Martinez,900.0,204,99,8,3,0,0,40.0,70.0,830.0
36d12b31957e94db,6,red,Marlon Vera,900.0,103,46,4,1,5,4,10.0,80.0,820.0
36d12b31957e94db,6,blue,David Martinez,900.0,157,78,6,4,0,0,70.0,80.0,820.0
36d12b31957e94db,7,red,Marlon Vera,900.0,104,50,2,0,6,4,0.0,100.0,800.0
36d12b31957e94db,7,blue,David Martinez,900.0,216,100,10,4,15,12,100.0,100.0,800.0
36d12b31957e94db,8,red,Marlon Vera,900.0,122,55,0,0,0,0,0.0,0.0,900.0
36d12b31957e94db,8,blue,David Martinez,900.0,215,106,0,0,0,0,0.0,0.0,900.0
36d12b31957e94db,9,red,Marlon Vera,900.0,152,72,0,0,21,15,10.0,30.0,870.0
36d12b31957e94db,9,blue,David Martinez,900.0,119,54,2,2,8,5,20.0,30.0,870.0
36d12b31957e94db,10,red,Marlon Vera,900.0,113,55,0,0,23,14,0.0,80.0,820.0
36d12b31957e94db,10,blue,David Martinez,900.0,194,92,3,1,0,0,80.0,80.0,820.0
36d12b31957e94db,11,red,Marlon Vera,900.0,188,96,4,1,0,0,0.0,0.0,900.0
36d12b31957e94db,11,blue,David Martinez,900.0,207,103,0,0,0,0,0.0,0.0,900.0
36d12b31957e94db,12,red,Marlon Vera,900.0,112,56,4,0,8,8,0.0,20.0,880.0
36d12b31957e94db,12,blue,David Martinez,900.0,174,86,3,2,0,0,20.0,20.0,880.0
36d12b31957e94db,13,red,Marlon Vera,900.0,81,44,2,0,1,1,230.0,300.0,600.0
36d12b31957e94db,13,blue,David Martinez,900.0,117,67,0,0,8,4,70.0,300.0,600.0
36d12b31957e94db,14,red,Marlon Vera,900.0,140,55,0,0,0,0,10.0,50.0,850.0
36d12b31957e94db,14,blue,David Martinez,900.0,221,98,0,0,0,0,40.0,50.0,850.0
36d12b31957e94db,15,red,Marlon Vera,900.0,88,39,0,0,0,0,130.0,140.0,760.0
36d12b31957e94db,15,blue,David Martinez,900.0,168,86,3,0,29,23,10.0,140.0,760.0
36d12b31957e94db,16,red,Marlon Vera,900.0,121,66,0,0,26,17,90.0,140.0,760.0
36d12b31957e94db,16,blue,David Martinez,900.0,130,59,0,0,27,21,50.0,140.0,760.0
36d12b31957e94db,17,red,Marlon Vera,900.0,127,69,1,0,0,0,0.0,30.0,870.0
36d12b31957e94db,17,blue,David Martinez,900.0,244,111,6,3,0,0,30.0,30.0,870.0
36d12b31957e94db,18,red,Marlon Vera,900.0,82,42,1,1,0,0,0.0,90.0,810.0
36d12b31957e94db,18,blue,David Martinez,900.0,273,126,0,0,62,45,90.0,90.0,810.0
36d12b31957e94db,19,red,Marlon Vera,900.0,126,66,0,0,13,13,10.0,210.0,690.0
36d12b31957e94db,19,blue,David Martinez,900.0,107,57,0,0,1,1,200.0,210.0,690.0
3b76a00f5d0400eb,0,red,Santiago Luna,900.0,105,45,4,1,0,0,60.0,190.0,710.0
3b76a00f5d0400eb,0,blue,Angel Pacheco,900.0,112,46,0,0,16,9,130.0,190.0,710.0
3b76a00f5d0400eb,1,red,Santiago Luna,900.0,79,37,0,0,0,0,510.0,510.0,390.0
3b76a00f5d0400eb,1,blue,Angel Pacheco,900.0,45,13,5,1,0,0,0.0,510.0,390.0
3b76a00f5d0400eb,2,red,Santiago Luna,900.0,114,50,7,4,22,16,210.0,220.0,680.0
3b76a00f5d0400eb,2,blue,Angel Pacheco,900.0,158,56,4,2,0,0,10.0,220.0,680.0
3b76a00f5d0400eb,3,red,Santiago Luna,900.0,152,67,5,3,28,18,70.0,70.0,830.0
3b76a00f5d0400eb,3,blue,Angel Pacheco,900.0,162,67,0,0,16,10,0.0,70.0,830.0
3b76a00f5d0400eb,4,red,Santiago Luna,900.0,104,46,2,1,15,10,90.0,90.0,810.0
3b76a00f5d0400eb,4,blue,Angel Pacheco,900.0,148,64,0,0,3,3,0.0,90.0,810.0
3b76a00f5d0400eb,5,red,Santiago Luna,900.0,175,68,6,2,0,0,0.0,0.0,900.0
3b76a00f5d0400eb,5,blue,Angel Pacheco,900.0,99,36,14,5,0,0,0.0,0.0,900.0
3b76a00f5d0400eb,6,red,Santiago Luna,900.0,51,23,6,2,7,6,330.0,480.0,420.0
3b76a00f5d0400eb,6,blue,Angel Pacheco,900.0,67,26,5,1,0,0,150.0,480.0,420.0
3b76a00f5d0400eb,7,red,Santiago Luna,900.0,142,69,2,0,46,36,140.0,140.0,760.0
3b76a00f5d0400eb,7,blue,Angel Pacheco,900.0,123,47,3,1,6,4,0.0,140.0,760.0
3b76a00f5d0400eb,8,red,Santiago Luna,900.0,139,60,0,0,0,0,160.0,160.0,740.0
3b76a00f5d0400eb,8,blue,Angel Pacheco,900.0,175,74,5,1,19,12,0.0,160.0,740.0
3b76a00f5d0400eb,9,red,Santiago Luna,900.0,123,51,9,5,56,35,260.0,260.0,640.0
3b76a00f5d0400eb,9,blue,Angel Pacheco,900.0,73,23,7,2,0,0,0.0,260.0,640.0
3b76a00f5d0400eb,10,red,Santiago Luna,900.0,115,57,5,2,0,0,70.0,90.0,810.0
3b76a00f5d0400eb,10,blue,Angel Pacheco,900.0,150,63,0,0,20,17,20.0,90.0,810.0
3b76a00f5d0400eb,11,red,Santiago Luna,900.0,117,55,3,3,1,0,200.0,200.0,700.0
3b76a00f5d0400eb,11,blue,Angel Pacheco,900.0,117,48,0,0,4,4,0.0,200.0,700.0
3b76a00f5d0400eb,12,red,Santiago Luna,900.0,190,85,3,0,0,0,90.0,200.0,700.0
3b76a00f5d0400eb,12,blue,Angel Pacheco,900.0,106,50,6,2,0,0,110.0,200.0,700.0
3b76a00f5d0400eb,13,red,Santiago Luna,900.0,130,55,6,2,7,4,120.0,180.0,720.0
3b76a00f5d0400eb,13,blue,Angel Pacheco,900.0,155,69,0,0,7,6,60.0,180.0,720.0
3b76a00f5d0400eb,14,red,Santiago Luna,900.0,112,48,7,3,0,0,80.0,480.0,420.0
3b76a00f5d0400eb,14,blue,Angel Pacheco,900.0,81,44,5,1,0,0,400.0,480.0,420.0
3b76a00f5d0400eb,15,red,Santiago Luna,900.0,135,68,8,0,21,16,210.0,210.0,690.0
3b76a00f5d0400eb,15,blue,Angel Pacheco,900.0,83,34,13,1,0,0,0.0,210.0,690.0
3b76a00f5d0400eb,16,red,Santiago Luna,900.0,238,92,0,0,23,15,0.0,190.0,710.0
3b76a00f5d0400eb,16,blue,Angel Pacheco,900.0,132,49,2,1,0,0,190.0,190.0,710.0
3b76a00f5d0400eb,17,red,Santiago Luna,900.0,195,86,13,6,18,14,30.0,230.0,670.0
3b76a00f5d0400eb,17,blue,Angel Pacheco,900.0,108,47,5,0,3,1,200.0,230.0,670.0
3b76a00f5d0400eb,18,red,Santiago Luna,900.0,187,67,1,0,6,3,10.0,100.0,800.0
3b76a00f5d0400eb,18,blue,Angel Pacheco,900.0,192,73,1,0,0,0,90.0,100.0,800.0
3b76a00f5d0400eb,19,red,Santiago Luna,900.0,178,87,4,3,10,5,160.0,180.0,720.0
3b76a00f5d0400eb,19,blue,Angel Pacheco,900.0,135,48,0,0,0,0,20.0,180.0,720.0
44d58943ac8e47e1,0,red,Regina Tarin,900.0,117,53,2,1,6,3,220.0,220.0,680.0
44d58943ac8e47e1,0,blue,Ernesta Kareckaite,900.0,190,85,1,1,5,4,0.0,220.0,680.0
44d58943ac8e47e1,1,red,Regina Tarin,900.0,160,69,1,1,17,13,200.0,250.0,650.0
44d58943ac8e47e1,1,blue,Ernesta Kareckaite,900.0,232,96,0,0,7,6,50.0,250.0,650.0
44d58943ac8e47e1,2,red,Regina Tarin,900.0,103,32,10,4,0,0,340.0,340.0,560.0
44d58943ac8e47e1,2,blue,Ernesta Kareckaite,900.0,140,61,8,2,0,0,0.0,340.0,560.0
44d58943ac8e47e1,3,red,Regina Tarin,900.0,84,38,5,4,0,0,0.0,0.0,900.0
44d58943ac8e47e1,3,blue,Ernesta Kareckaite,900.0,244,109,0,0,2,1,0.0,0.0,900.0
44d58943ac8e47e1,4,red,Regina Tarin,900.0,267,117,8,3,0,0,80.0,130.0,770.0
44d58943ac8e47e1,4,blue,Ernesta Kareckaite,900.0,154,69,0,0,28,21,50.0,130.0,770.0
44d58943ac8e47e1,5,red,Regina Tarin,900.0,215,99,3,1,26,16,40.0,50.0,850.0
44d58943ac8e47e1,5,blue,Ernesta Kareckaite,900.0,137,61,0,0,0,0,10.0,50.0,850.0
44d58943ac8e47e1,6,red,Regina Tarin,900.0,196,89,0,0,3,2,120.0,170.0,730.0
44d58943ac8e47e1,6,blue,Ernesta Kareckaite,900.0,156,64,5,2,1,0,50.0,170.0,730.0
44d58943ac8e47e1,7,red,Regina Tarin,900.0,107,47,2,1,4,2,120.0,120.0,780.0
44d58943ac8e47e1,7,blue,Ernesta Kareckaite,900.0,221,95,2,1,8,5,0.0,120.0,780.0
44d58943ac8e47e1,8,red,Regina Tarin,900.0,180,74,4,2,0,0,100.0,150.0,750.0
44d58943ac8e47e1,8,blue,Ernesta Kareckaite,900.0,267,111,0,0,0,0,50.0,150.0,750.0
44d58943ac8e47e1,9,red,Regina Tarin,900.0,121,54,0,0,19,15,300.0,320.0,580.0
44d58943ac8e47e1,9,blue,Ernesta Kareckaite,900.0,134,63,0,0,2,1,20.0,320.0,580.0
44d58943ac8e47e1,10,red,Regina Tarin,900.0,116,52,13,4,0,0,190.0,190.0,710.0
44d58943ac8e47e1,10,blue,Ernesta Kareckaite,900.0,147,69,11,4,0,0,0.0,190.0,710.0
44d58943ac8e47e1,11,red,Regina Tarin,900.0,118,45,0,0,0,0,380.0,400.0,500.0
44d58943ac8e47e1,11,blue,Ernesta Kareckaite,900.0,156,63,0,0,6,4,20.0,400.0,500.0
44d58943ac8e47e1,12,red,Regina Tarin,900.0,112,46,4,2,0,0,330.0,330.0,570.0
44d58943ac8e47e1,12,blue,Ernesta Kareckaite,900.0,111,45,1,1,9,7,0.0,330.0,570.0
44d58943ac8e47e1,13,red,Regina Tarin,900.0,130,59,7,2,10,8,450.0,450.0,450.0
44d58943ac8e47e1,13,blue,Ernesta Kareckaite,900.0,83,31,3,1,6,5,0.0,450.0,450.0
44d58943ac8e47e1,14,red,Regina Tarin,900.0,100,45,6,3,0,0,180.0,210.0,690.0
44d58943ac8e47e1,14,blue,Ernesta Kareckaite,900.0,155,57,4,1,0,0,30.0,210.0,690.0
44d58943ac8e47e1,15,red,Regina Tarin,900.0,145,63,6,1,0,0,230.0,230.0,670.0
44d58943ac8e47e1,15,blue,Ernesta Kareckaite,900.0,288,122,0,0,17,9,0.0,230.0,670.0
44d58943ac8e47e1,16,red,Regina Tarin,900.0,114,50,3,0,0,0,440.0,440.0,460.0
44d58943ac8e47e1,16,blue,Ernesta Kareckaite,900.0,83,35,0,0,0,0,0.0,440.0,460.0
44d58943ac8e47e1,17,red,Regina Tarin,900.0,140,63,7,3,0,0,30.0,200.0,700.0
44d58943ac8e47e1,17,blue,Ernesta Kareckaite,900.0,196,81,7,2,1,1,170.0,200.0,700.0
44d58943ac8e47e1,18,red,Regina Tarin,900.0,132,54,2,0,0,0,150.0,150.0,750.0
44d58943ac8e47e1,18,blue,Ernesta Kareckaite,900.0,312,153,0,0,5,5,0.0,150.0,750.0
44d58943ac8e47e1,19,red,Regina Tarin,900.0,129,58,5,2,25,16,10.0,200.0,700.0
44d58943ac8e47e1,19,blue,Ernesta Kareckaite,900.0,126,52,11,5,0,0,190.0,200.0,700.0
45ec0c5f19c9adbe,0,red,Ryan Gandra,41.0,3,2,0,0,0,0,0.0,10.0,31.0
45ec0c5f19c9adbe,0,blue,Jose Daniel Medina,41.0,4,2,1,0,0,0,10.0,10.0,31.0
45ec0c5f19c9adbe,1,red,Ryan Gandra,41.0,3,2,0,0,1,1,10.0,10.0,31.0
45ec0c5f19c9adbe,1,blue,Jose Daniel Medina,41.0,4,0,1,1,0,0,0.0,10.0,31.0
45ec0c5f19c9adbe,2,red,Ryan Gandra,41.0,2,1,1,0,0,0,10.0,10.0,31.0
45ec0c5f19c9adbe,2,blue,Jose Daniel Medina,41.0,4,2,0,0,0,0,0.0,10.0,31.0
45ec0c5f19c9adbe,3,red,Ryan Gandra,41.0,6,3,0,0,0,0,10.0,10.0,31.0
45ec0c5f19c9adbe,3,blue,Jose Daniel Medina,41.0,8,2,0,0,0,0,0.0,10.0,31.0
45ec0c5f19c9adbe,4,red,Ryan Gandra,41.0,0,0,0,0,1,1,20.0,30.0,11.0
45ec0c5f19c9adbe,4,blue,Jose Daniel Medina,41.0,1,1,0,0,0,0,10.0,30.0,11.0
45ec0c5f19c9adbe,5,red,Ryan Gandra,41.0,2,0,0,0,0,0,20.0,30.0,11.0
45ec0c5f19c9adbe,5,blue,Jose Daniel Medina,41.0,2,2,0,0,1,1,10.0,30.0,11.0
45ec0c5f19c9adbe,6,red,Ryan Gandra,41.0,4,1,0,0,1,1,10.0,10.0,31.0
45ec0c5f19c9adbe,6,blue,Jose Daniel Medina,41.0,9,3,0,0,0,0,0.0,10.0,31.0
45ec0c5f19c9adbe,7,red,Ryan Gandra,41.0,3,2,0,0,0,0,10.0,10.0,31.0
45ec0c5f19c9adbe,7,blue,Jose Daniel Medina,41.0,5,3,0,0,0,0,0.0,10.0,31.0
45ec0c5f19c9adbe,8,red,Ryan Gandra,41.0,4,1,0,0,1,1,10.0,10.0,31.0
45ec0c5f19c9adbe,8,blue,Jose Daniel Medina,41.0,6,2,0,0,0,0,0.0,10.0,31.0
45ec0c5f19c9adbe,9,red,Ryan Gandra,41.0,12,4,0,0,1,0,10.0,10.0,31.0
45ec0c5f19c9adbe,9,blue,Jose Daniel Medina,41.0,8,4,0,0,0,0,0.0,10.0,31.0
45ec0c5f19c9adbe,10,red,Ryan Gandra,41.0,4,3,0,0,1,0,0.0,10.0,31.0
45ec0c5f19c9adbe,10,blue,Jose Daniel Medina,41.0,2,2,0,0,0,0,10.0,10.0,31.0
45ec0c5f19c9adbe,11,red,Ryan Gandra,41.0,4,1,0,0,1,1,10.0,20.0,21.0
45ec0c5f19c9adbe,11,blue,Jose Daniel Medina,41.0,2,1,0,0,0,0,10.0,20.0,21.0
45ec0c5f19c9adbe,12,red,Ryan Gandra,41.0,4,4,0,0,1,0,10.0,10.0,31.0
45ec0c5f19c9adbe,12,blue,Jose Daniel Medina,41.0,3,2,0,0,0,0,0.0,10.0,31.0
45ec0c5f19c9adbe,13,red,Ryan Gandra,41.0,2,1,0,0,1,1,20.0,20.0,21.0
45ec0c5f19c9adbe,13,blue,Jose Daniel Medina,41.0,4,2,1,1,1,1,0.0,20.0,21.0
45ec0c5f19c9adbe,14,red,Ryan Gandra,41.0,3,2,0,0,1,0,10.0,10.0,31.0
45ec0c5f19c9adbe,14,blue,Jose Daniel Medina,41.0,3,2,0,0,0,0,0.0,10.0,31.0
45ec0c5f19c9adbe,15,red,Ryan Gandra,41.0,4,0,0,0,0,0,0.0,0.0,41.0
45ec0c5f19c9adbe,15,blue,Jose Daniel Medina,41.0,6,3,0,0,1,0,0.0,0.0,41.0
45ec0c5f19c9adbe,16,red,Ryan Gandra,41.0,4,1,0,0,0,0,10.0,30.0,11.0
45ec0c5f19c9adbe,16,blue,Jose Daniel Medina,41.0,0,0,0,0,0,0,20.0,30.0,11.0
45ec0c5f19c9adbe,17,red,Ryan Gandra,41.0,5,0,0,0,0,0,0.0,0.0,41.0
45ec0c5f19c9adbe,17,blue,Jose Daniel Medina,41.0,5,4,0,0,0,0,0.0,0.0,41.0
45ec0c5f19c9adbe,18,red,Ryan Gandra,41.0,5,2,0,0,0,0,20.0,20.0,21.0
45ec0c5f19c9adbe,18,blue,Jose Daniel Medina,41.0,8,4,0,0,0,0,0.0,20.0,21.0
45ec0c5f19c9adbe,19,red,Ryan Gandra,41.0,6,3,0,0,0,0,0.0,0.0,41.0
45ec0c5f19c9adbe,19,blue,Jose Daniel Medina,41.0,16,9,0,0,0,0,0.0,0.0,41.0
581292ffe5b09344,0,red,Erik Silva,149.0,11,4,1,1,1,1,70.0,70.0,79.0
581292ffe5b09344,0,blue,Francis Marshall,149.0,18,7,0,0,0,0,0.0,70.0,79.0
581292ffe5b09344,1,red,Erik Silva,149.0,5,1,2,2,0,0,120.0,120.0,29.0
581292ffe5b09344,1,blue,Francis Marshall,149.0,4,1,1,1,1,1,0.0,120.0,29.0
581292ffe5b09344,2,red,Erik Silva,149.0,0,0,1,1,0,0,140.0,149.0,0.0
581292ffe5b09344,2,blue,Francis Marshall,149.0,0,0,0,0,1,0,9.0,149.0,0.0
581292ffe5b09344,3,red,Erik Silva,149.0,0,0,1,0,0,0,149.0,149.0,0.0
581292ffe5b09344,3,blue,Francis Marshall,149.0,0,0,1,0,5,3,0.0,149.0,0.0
581292ffe5b09344,4,red,Erik Silva,149.0,20,8,0,0,0,0,20.0,40.0,109.0
581292ffe5b09344,4,blue,Francis Marshall,149.0,35,10,0,0,2,0,20.0,40.0,109.0
581292ffe5b09344,5,red,Erik Silva,149.0,23,9,1,0,5,4,20.0,20.0,129.0
581292ffe5b09344,5,blue,Francis Marshall,149.0,21,9,0,0,0,0,0.0,20.0,129.0
581292ffe5b09344,6,red,Erik Silva,149.0,0,0,1,0,0,0,120.0,149.0,0.0
581292ffe5b09344,6,blue,Francis Marshall,149.0,0,0,0,0,0,0,29.0,149.0,0.0
581292ffe5b09344,7,red,Erik Silva,149.0,9,2,0,0,3,2,90.0,90.0,59.0
581292ffe5b09344,7,blue,Francis Marshall,149.0,13,2,0,0,0,0,0.0,90.0,59.0
581292ffe5b09344,8,red,Erik Silva,149.0,3,0,1,0,1,1,110.0,130.0,19.0
581292ffe5b09344,8,blue,Francis Marshall,149.0,2,1,0,0,5,4,20.0,130.0,19.0
581292ffe5b09344,9,red,Erik Silva,149.0,17,7,2,0,0,0,60.0,60.0,89.0
581292ffe5b09344,9,blue,Francis Marshall,149.0,17,8,1,1,3,3,0.0,60.0,89.0
581292ffe5b09344,10,red,Erik Silva,149.0,0,0,1,1,3,2,149.0,149.0,0.0
581292ffe5b09344,10,blue,Francis Marshall,149.0,0,0,0,0,0,0,0.0,149.0,0.0
581292ffe5b09344,11,red,Erik Silva,149.0,0,0,1,0,0,0,0.0,149.0,0.0
581292ffe5b09344,11,blue,Francis Marshall,149.0,0,0,0,0,0,0,149.0,149.0,0.0
581292ffe5b09344,12,red,Erik Silva,149.0,14,7,0,0,2,2,70.0,80.0,69.0
581292ffe5b09344,12,blue,Francis Marshall,149.0,29,9,0,0,0,0,10.0,80.0,69.0
581292ffe5b09344,13,red,Erik Silva,149.0,7,3,0,0,0,0,20.0,100.0,49.0
581292ffe5b09344,13,blue,Francis Marshall,149.0,10,4,0,0,0,0,80.0,100.0,49.0
581292ffe5b09344,14,red,Erik Silva,149.0,9,6,0,0,0,0,110.0,110.0,39.0
581292ffe5b09344,14,blue,Francis Marshall,149.0,6,4,1,0,0,0,0.0,110.0,39.0
581292ffe5b09344,15,red,Erik Silva,149.0,0,0,0,0,0,0,80.0,149.0,0.0
581292ffe5b09344,15,blue,Francis Marshall,149.0,0,0,1,1,0,0,69.0,149.0,0.0
581292ffe5b09344,16,red,Erik Silva,149.0,11,7,1,1,3,2,70.0,130.0,19.0
581292ffe5b09344,16,blue,Francis Marshall,149.0,5,1,0,0,0,0,60.0,130.0,19.0
581292ffe5b09344,17,red,Erik Silva,149.0,0,0,0,0,7,4,60.0,149.0,0.0
581292ffe5b09344,17,blue,Francis Marshall,149.0,0,0,1,1,0,0,89.0,149.0,0.0
581292ffe5b09344,18,red,Erik Silva,149.0,9,6,1,1,1,1,60.0,70.0,79.0
581292ffe5b09344,18,blue,Francis Marshall,149.0,10,6,0,0,2,0,10.0,70.0,79.0
581292ffe5b09344,19,red,Erik Silva,149.0,0,0,1,1,0,0,140.0,140.0,9.0
581292ffe5b09344,19,blue,Francis Marshall,149.0,0,0,1,0,0,0,0.0,140.0,9.0
6154ee95d3f4fc32,0,red,Douglas Silva de Andrade,299.0,34,15,0,0,1,1,20.0,40.0,259.0
6154ee95d3f4fc32,0,blue,Javier Reyes,299.0,37,19,1,0,0,0,20.0,40.0,259.0
6154ee95d3f4fc32,1,red,Douglas Silva de Andrade,299.0,62,30,0,0,1,1,0.0,0.0,299.0
6154ee95d3f4fc32,1,blue,Javier Reyes,299.0,64,25,1,0,1,0,0.0,0.0,299.0
6154ee95d3f4fc32,2,red,Douglas Silva de Andrade,299.0,40,18,1,1,0,0,0.0,50.0,249.0
6154ee95d3f4fc32,2,blue,Javier Reyes,299.0,76,35,0,0,0,0,50.0,50.0,249.0
6154ee95d3f4fc32,3,red,Douglas Silva de Andrade,299.0,24,13,0,0,0,0,0.0,20.0,279.0
6154ee95d3f4fc32,3,blue,Javier Reyes,299.0,49,20,3,0,9,8,20.0,20.0,279.0
6154ee95d3f4fc32,4,red,Douglas Silva de Andrade,299.0,34,14,3,1,0,0,0.0,0.0,299.0
6154ee95d3f4fc32,4,blue,Javier Reyes,299.0,35,19,1,0,0,0,0.0,0.0,299.0
6154ee95d3f4fc32,5,red,Douglas Silva de Andrade,299.0,43,16,0,0,0,0,0.0,0.0,299.0
6154ee95d3f4fc32,5,blue,Javier Reyes,299.0,49,28,0,0,0,0,0.0,0.0,299.0
6154ee95d3f4fc32,6,red,Douglas Silva de Andrade,299.0,27,13,0,0,0,0,0.0,60.0,239.0
6154ee95d3f4fc32,6,blue,Javier Reyes,299.0,50,19,1,0,0,0,60.0,60.0,239.0
6154ee95d3f4fc32,7,red,Douglas Silva de Andrade,299.0,27,14,1,0,0,0,0.0,50.0,249.0
