fight_id,red_name,blue_name,winner_name,method,actual_red_win,predicted_red_win,red_rounds,blue_rounds,rounds_scored,round_details
ac56a1052c4c8f63,Allen Frye Jr.,Guilherme Pat,Guilherme Pat,Decision - Unanimous,0,1.0,2,1,3,"[{'round': 1, 'red_score_value': 25.748752, 'blue_score_value': 24.146712, 'round_winner': 'red', 'red_sig': 19.0, 'blue_sig': 24.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 138.0, 'blue_ctrl': 3.0}, {'round': 2, 'red_score_value': 16.602040000000002, 'blue_score_value': 14.124792, 'round_winner': 'red', 'red_sig': 10.0, 'blue_sig': 13.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 135.0, 'blue_ctrl': 23.0}, {'round': 3, 'red_score_value': 13.878608, 'blue_score_value': 27.880272, 'round_winner': 'blue', 'red_sig': 4.0, 'blue_sig': 27.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 202.0, 'blue_ctrl': 18.0}]"
ceb5b0f1f6daddf6,Melissa Croden,Luana Santos,Luana Santos,Decision - Unanimous,0,0.0,0,3,3,"[{'round': 1, 'red_score_value': 9.151776, 'blue_score_value': 17.450075, 'round_winner': 'blue', 'red_sig': 7.0, 'blue_sig': 10.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 1.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 44.0, 'blue_ctrl': 111.0}, {'round': 2, 'red_score_value': 10.0, 'blue_score_value': 17.683932, 'round_winner': 'blue', 'red_sig': 10.0, 'blue_sig': 2.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 1.0, 'red_sub': 0.0, 'blue_sub': 1.0, 'red_ctrl': 0.0, 'blue_ctrl': 221.0}, {'round': 3, 'red_score_value': 5.0, 'blue_score_value': 13.220747, 'round_winner': 'blue', 'red_sig': 5.0, 'blue_sig': 0.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 1.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 229.0}]"
d000cb692343cdcd,Cesar Almeida,Cezary Oleksiejczuk,Cezary Oleksiejczuk,Decision - Unanimous,0,0.0,0,3,3,"[{'round': 1, 'red_score_value': 4.0, 'blue_score_value': 17.731707, 'round_winner': 'blue', 'red_sig': 4.0, 'blue_sig': 5.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 1.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 219.0}, {'round': 2, 'red_score_value': 7.418216, 'blue_score_value': 19.579742000000003, 'round_winner': 'blue', 'red_sig': 6.0, 'blue_sig': 6.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 2.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 29.0, 'blue_ctrl': 195.0}, {'round': 3, 'red_score_value': 2.0, 'blue_score_value': 21.829137000000003, 'round_winner': 'blue', 'red_sig': 2.0, 'blue_sig': 3.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 3.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 261.0}]"
fc4ab243d21b795d,King Green,Lance Gibson Jr.,King Green,Decision - Split,1,1.0,2,1,3,"[{'round': 1, 'red_score_value': 22.0, 'blue_score_value': 12.0, 'round_winner': 'red', 'red_sig': 22.0, 'blue_sig': 12.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 0.0}, {'round': 2, 'red_score_value': 15.0, 'blue_score_value': 18.151587, 'round_winner': 'blue', 'red_sig': 15.0, 'blue_sig': 13.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 1.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 64.0}, {'round': 3, 'red_score_value': 32.173507, 'blue_score_value': 7.315155, 'round_winner': 'red', 'red_sig': 28.0, 'blue_sig': 5.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 1.0, 'blue_td': 1.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 44.0, 'blue_ctrl': 6.0}]"
007e8e0d4a39d82c,Sean O'Malley,Song Yadong,Sean O'Malley,Decision - Unanimous,1,1.0,2,1,3,"[{'round': 1, 'red_score_value': 16.0, 'blue_score_value': 13.880082999999999, 'round_winner': 'red', 'red_sig': 16.0, 'blue_sig': 10.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 1.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 38.0}, {'round': 2, 'red_score_value': 7.0, 'blue_score_value': 22.347013999999998, 'round_winner': 'blue', 'red_sig': 7.0, 'blue_sig': 14.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 2.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 88.0}, {'round': 3, 'red_score_value': 25.0, 'blue_score_value': 12.0, 'round_winner': 'red', 'red_sig': 25.0, 'blue_sig': 12.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 0.0}]"
33be2456161c14c3,Ateba Gautier,Andrey Pulyaev,Ateba Gautier,Decision - Unanimous,1,0.0,1,2,3,"[{'round': 1, 'red_score_value': 18.080282, 'blue_score_value': 19.0, 'round_winner': 'blue', 'red_sig': 8.0, 'blue_sig': 19.0, 'red_kd': 1.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 0.0}, {'round': 2, 'red_score_value': 25.080282, 'blue_score_value': 24.0, 'round_winner': 'red', 'red_sig': 15.0, 'blue_sig': 24.0, 'red_kd': 1.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 0.0}, {'round': 3, 'red_score_value': 11.0, 'blue_score_value': 16.0, 'round_winner': 'blue', 'red_sig': 11.0, 'blue_sig': 16.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 0.0}]"
6c9f4799990c3c33,Umar Nurmagomedov,Deiveson Figueiredo,Umar Nurmagomedov,Decision - Unanimous,1,1.0,3,0,3,"[{'round': 1, 'red_score_value': 15.618707, 'blue_score_value': 0.0, 'round_winner': 'red', 'red_sig': 9.0, 'blue_sig': 0.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 1.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 94.0, 'blue_ctrl': 0.0}, {'round': 2, 'red_score_value': 19.537944, 'blue_score_value': 8.440136, 'round_winner': 'red', 'red_sig': 19.0, 'blue_sig': 8.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 11.0, 'blue_ctrl': 9.0}, {'round': 3, 'red_score_value': 17.068970999999998, 'blue_score_value': 0.0, 'round_winner': 'red', 'red_sig': 6.0, 'blue_sig': 0.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 1.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 185.0, 'blue_ctrl': 0.0}]"
836a188a90e479a5,Arnold Allen,Jean Silva,Jean Silva,Decision - Unanimous,0,0.0,1,2,3,"[{'round': 1, 'red_score_value': 22.0, 'blue_score_value': 16.0, 'round_winner': 'red', 'red_sig': 22.0, 'blue_sig': 16.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 0.0}, {'round': 2, 'red_score_value': 18.586848, 'blue_score_value': 34.119539, 'round_winner': 'blue', 'red_sig': 18.0, 'blue_sig': 32.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 1.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 12.0, 'blue_ctrl': 2.0}, {'round': 3, 'red_score_value': 18.053968, 'blue_score_value': 33.532313, 'round_winner': 'blue', 'red_sig': 16.0, 'blue_sig': 26.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 3.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 42.0, 'blue_ctrl': 30.0}]"
d63c9aa4f4873001,Natalia Silva,Rose Namajunas,Natalia Silva,Decision - Unanimous,1,1.0,2,1,3,"[{'round': 1, 'red_score_value': 15.0, 'blue_score_value': 13.0, 'round_winner': 'red', 'red_sig': 15.0, 'blue_sig': 13.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 0.0}, {'round': 2, 'red_score_value': 9.809448, 'blue_score_value': 13.330347, 'round_winner': 'blue', 'red_sig': 8.0, 'blue_sig': 5.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 1.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 37.0, 'blue_ctrl': 129.0}, {'round': 3, 'red_score_value': 32.320219, 'blue_score_value': 8.0, 'round_winner': 'red', 'red_sig': 28.0, 'blue_sig': 8.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 1.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 47.0, 'blue_ctrl': 0.0}]"
fa4b3f5ce8055921,Justin Gaethje,Paddy Pimblett,Justin Gaethje,Decision - Unanimous,1,1.0,4,1,5,"[{'round': 1, 'red_score_value': 40.063426, 'blue_score_value': 37.0, 'round_winner': 'red', 'red_sig': 27.0, 'blue_sig': 37.0, 'red_kd': 1.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 61.0, 'blue_ctrl': 0.0}, {'round': 2, 'red_score_value': 53.11701599999999, 'blue_score_value': 22.0, 'round_winner': 'red', 'red_sig': 32.0, 'blue_sig': 22.0, 'red_kd': 1.0, 'blue_kd': 0.0, 'red_td': 2.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 143.0, 'blue_ctrl': 0.0}, {'round': 3, 'red_score_value': 24.0, 'blue_score_value': 41.0, 'round_winner': 'blue', 'red_sig': 24.0, 'blue_sig': 41.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 0.0}, {'round': 4, 'red_score_value': 38.227475000000005, 'blue_score_value': 35.0, 'round_winner': 'red', 'red_sig': 32.0, 'blue_sig': 35.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 1.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 86.0, 'blue_ctrl': 0.0}, {'round': 5, 'red_score_value': 32.17876, 'blue_score_value': 23.347392, 'round_winner': 'red', 'red_sig': 29.0, 'blue_sig': 21.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 65.0, 'blue_ctrl': 48.0}]"
0047f8aadca1936f,Jacob Malkoun,Torrez Finney,Jacob Malkoun,Decision - Unanimous,1,1.0,3,0,3,"[{'round': 1, 'red_score_value': 64.832497, 'blue_score_value': 7.97808, 'round_winner': 'red', 'red_sig': 61.0, 'blue_sig': 7.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 1.0, 'blue_sub': 0.0, 'red_ctrl': 20.0, 'blue_ctrl': 20.0}, {'round': 2, 'red_score_value': 60.075812, 'blue_score_value': 8.0, 'round_winner': 'red', 'red_sig': 37.0, 'blue_sig': 8.0, 'red_kd': 1.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 2.0, 'blue_sub': 0.0, 'red_ctrl': 149.0, 'blue_ctrl': 0.0}, {'round': 3, 'red_score_value': 30.232349999999997, 'blue_score_value': 12.0, 'round_winner': 'red', 'red_sig': 19.0, 'blue_sig': 12.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 2.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 147.0, 'blue_ctrl': 0.0}]"
4c1e7e1765a5438a,Kaan Ofli,Yizha,Kaan Ofli,Decision - Majority,1,0.0,1,2,3,"[{'round': 1, 'red_score_value': 29.84656, 'blue_score_value': 19.293424, 'round_winner': 'red', 'red_sig': 23.0, 'blue_sig': 19.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 140.0, 'blue_ctrl': 6.0}, {'round': 2, 'red_score_value': 10.0, 'blue_score_value': 44.813653, 'round_winner': 'blue', 'red_sig': 10.0, 'blue_sig': 31.0, 'red_kd': 0.0, 'blue_kd': 1.0, 'red_td': 0.0, 'blue_td': 1.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 35.0}, {'round': 3, 'red_score_value': 16.809448, 'blue_score_value': 23.706197999999997, 'round_winner': 'blue', 'red_sig': 15.0, 'blue_sig': 18.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 2.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 37.0, 'blue_ctrl': 34.0}]"
5c73e0013b859664,Sulangrangbo,Lawrence Lui,Lawrence Lui,Decision - Split,0,0.0,1,2,3,"[{'round': 1, 'red_score_value': 25.440136, 'blue_score_value': 25.026228, 'round_winner': 'red', 'red_sig': 25.0, 'blue_sig': 12.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 4.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 9.0, 'blue_ctrl': 101.0}, {'round': 2, 'red_score_value': 12.24452, 'blue_score_value': 24.955970999999998, 'round_winner': 'blue', 'red_sig': 12.0, 'blue_sig': 20.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 1.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 5.0, 'blue_ctrl': 60.0}, {'round': 3, 'red_score_value': 19.0, 'blue_score_value': 30.792213999999998, 'round_winner': 'blue', 'red_sig': 19.0, 'blue_sig': 20.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 2.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 138.0}]"
67765535bd0b6bdf,Tai Tuivasa,Tallison Teixeira,Tallison Teixeira,Decision - Unanimous,0,0.0,1,2,3,"[{'round': 1, 'red_score_value': 4.053968, 'blue_score_value': 34.63371, 'round_winner': 'blue', 'red_sig': 2.0, 'blue_sig': 19.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 2.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 42.0, 'blue_ctrl': 237.0}, {'round': 2, 'red_score_value': 13.293424, 'blue_score_value': 31.873355, 'round_winner': 'blue', 'red_sig': 13.0, 'blue_sig': 21.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 1.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 6.0, 'blue_ctrl': 181.0}, {'round': 3, 'red_score_value': 36.29176, 'blue_score_value': 11.097808, 'round_winner': 'red', 'red_sig': 27.0, 'blue_sig': 11.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 190.0, 'blue_ctrl': 2.0}]"
ad14c502c9c5a7e9,Sangwook Kim,Dom Mar Fan,Dom Mar Fan,Decision - Unanimous,0,1.0,2,1,3,"[{'round': 1, 'red_score_value': 21.509107, 'blue_score_value': 20.15684, 'round_winner': 'red', 'red_sig': 10.0, 'blue_sig': 16.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 1.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 194.0, 'blue_ctrl': 85.0}, {'round': 2, 'red_score_value': 22.032048, 'blue_score_value': 51.009939, 'round_winner': 'blue', 'red_sig': 19.0, 'blue_sig': 44.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 1.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 62.0, 'blue_ctrl': 102.0}, {'round': 3, 'red_score_value': 42.618896, 'blue_score_value': 39.0, 'round_winner': 'red', 'red_sig': 39.0, 'blue_sig': 39.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 74.0, 'blue_ctrl': 0.0}]"
b06b43670238c2d8,Alexander Volkanovski,Diego Lopes,Alexander Volkanovski,Decision - Unanimous,1,1.0,5,0,5,"[{'round': 1, 'red_score_value': 13.320408, 'blue_score_value': 12.0, 'round_winner': 'red', 'red_sig': 12.0, 'blue_sig': 12.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 27.0, 'blue_ctrl': 0.0}, {'round': 2, 'red_score_value': 21.854417, 'blue_score_value': 19.928987, 'round_winner': 'red', 'red_sig': 19.0, 'blue_sig': 16.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 1.0, 'red_sub': 1.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 39.0}, {'round': 3, 'red_score_value': 21.0, 'blue_score_value': 17.0, 'round_winner': 'red', 'red_sig': 21.0, 'blue_sig': 17.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 0.0}, {'round': 4, 'red_score_value': 25.0, 'blue_score_value': 22.0, 'round_winner': 'red', 'red_sig': 25.0, 'blue_sig': 22.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 0.0}, {'round': 5, 'red_score_value': 31.98783, 'blue_score_value': 8.493915000000001, 'round_winner': 'red', 'red_sig': 21.0, 'blue_sig': 3.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 2.0, 'blue_td': 1.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 142.0, 'blue_ctrl': 71.0}]"
2a26c0cfa06265b7,Jean Matsumoto,Farid Basharat,Farid Basharat,Decision - Split,0,1.0,3,0,3,"[{'round': 1, 'red_score_value': 24.885147, 'blue_score_value': 23.42328, 'round_winner': 'red', 'red_sig': 19.0, 'blue_sig': 20.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 1.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 79.0, 'blue_ctrl': 70.0}, {'round': 2, 'red_score_value': 33.9065, 'blue_score_value': 32.613832, 'round_winner': 'red', 'red_sig': 20.0, 'blue_sig': 31.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 4.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 119.0, 'blue_ctrl': 33.0}, {'round': 3, 'red_score_value': 45.05359, 'blue_score_value': 34.999621999999995, 'round_winner': 'red', 'red_sig': 37.0, 'blue_sig': 29.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 2.0, 'blue_td': 2.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 82.0, 'blue_ctrl': 40.0}]"
2bbfbb234c255249,Klaudia Sygula,Priscila Cachoeira,Klaudia Sygula,Decision - Unanimous,1,1.0,3,0,3,"[{'round': 1, 'red_score_value': 61.0, 'blue_score_value': 34.0, 'round_winner': 'red', 'red_sig': 61.0, 'blue_sig': 34.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 0.0}, {'round': 2, 'red_score_value': 40.0, 'blue_score_value': 33.0, 'round_winner': 'red', 'red_sig': 40.0, 'blue_sig': 33.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 0.0}, {'round': 3, 'red_score_value': 50.0, 'blue_score_value': 34.804195, 'round_winner': 'red', 'red_sig': 50.0, 'blue_sig': 32.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 1.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 16.0}]"
84e8ccc3c97c2b4c,Wang Cong,Eduarda Moura,Wang Cong,Decision - Unanimous,1,1.0,2,1,3,"[{'round': 1, 'red_score_value': 38.86781, 'blue_score_value': 17.76523, 'round_winner': 'red', 'red_sig': 26.0, 'blue_sig': 8.0, 'red_kd': 1.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 2.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 57.0, 'blue_ctrl': 117.0}, {'round': 2, 'red_score_value': 3.146712, 'blue_score_value': 18.129132000000002, 'round_winner': 'blue', 'red_sig': 3.0, 'blue_sig': 0.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 1.0, 'red_sub': 0.0, 'blue_sub': 1.0, 'red_ctrl': 3.0, 'blue_ctrl': 271.0}, {'round': 3, 'red_score_value': 19.260841, 'blue_score_value': 8.792591999999999, 'round_winner': 'red', 'red_sig': 10.0, 'blue_sig': 4.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 1.0, 'blue_sub': 0.0, 'red_ctrl': 131.0, 'blue_ctrl': 98.0}]"
86df0e75f41784d8,Javid Basharat,Gianni Vazquez,Javid Basharat,Decision - Unanimous,1,1.0,3,0,3,"[{'round': 1, 'red_score_value': 43.916714, 'blue_score_value': 7.0, 'round_winner': 'red', 'red_sig': 31.0, 'blue_sig': 7.0, 'red_kd': 1.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 58.0, 'blue_ctrl': 0.0}, {'round': 2, 'red_score_value': 23.401170999999998, 'blue_score_value': 20.246778, 'round_winner': 'red', 'red_sig': 16.0, 'blue_sig': 14.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 1.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 2.0, 'red_ctrl': 110.0, 'blue_ctrl': 11.0}, {'round': 3, 'red_score_value': 24.357141999999996, 'blue_score_value': 3.684656, 'round_winner': 'red', 'red_sig': 12.0, 'blue_sig': 3.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 2.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 170.0, 'blue_ctrl': 14.0}]"
8fea32ab0445859c,Michal Oleksiejczuk,Marc-Andre Barriault,Michal Oleksiejczuk,Decision - Unanimous,1,1.0,3,0,3,"[{'round': 1, 'red_score_value': 49.412963000000005, 'blue_score_value': 19.0, 'round_winner': 'red', 'red_sig': 47.0, 'blue_sig': 19.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 1.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 8.0, 'blue_ctrl': 0.0}, {'round': 2, 'red_score_value': 41.0, 'blue_score_value': 33.0, 'round_winner': 'red', 'red_sig': 41.0, 'blue_sig': 33.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 0.0}, {'round': 3, 'red_score_value': 53.075888, 'blue_score_value': 25.097808, 'round_winner': 'red', 'red_sig': 52.0, 'blue_sig': 25.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 22.0, 'blue_ctrl': 2.0}]"
a5c5f76cf0a7c784,Jailton Almeida,Rizvan Kuniev,Rizvan Kuniev,Decision - Unanimous,0,0.0,0,3,3,"[{'round': 1, 'red_score_value': 8.472184, 'blue_score_value': 18.406424, 'round_winner': 'blue', 'red_sig': 5.0, 'blue_sig': 12.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 71.0, 'blue_ctrl': 131.0}, {'round': 2, 'red_score_value': 8.0, 'blue_score_value': 21.84656, 'round_winner': 'blue', 'red_sig': 8.0, 'blue_sig': 15.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 0.0, 'blue_ctrl': 140.0}, {'round': 3, 'red_score_value': 18.635752, 'blue_score_value': 22.064096, 'round_winner': 'blue', 'red_sig': 18.0, 'blue_sig': 16.0, 'red_kd': 0.0, 'blue_kd': 0.0, 'red_td': 0.0, 'blue_td': 0.0, 'red_sub': 0.0, 'blue_sub': 0.0, 'red_ctrl': 13.0, 'blue_ctrl': 124.0}]"
