fight_id,event_date,side,fighter_name,opponent_name,duration,scheduled_rounds,fighter_age,opponent_age,self_standing_striking_tendency,opp_standing_striking_tendency,self_standing_striking_suppression,opp_standing_striking_suppression,self_standing_striking_offense,opp_standing_striking_offense,self_standing_striking_defense,opp_standing_striking_defense,self_standing_accuracy_baseline,opp_standing_accuracy_baseline,self_takedown_tendency,opp_takedown_tendency,self_takedown_suppression,opp_takedown_suppression,self_takedown_offense,opp_takedown_offense,self_takedown_defense,opp_takedown_defense,self_takedown_completion_baseline,opp_takedown_completion_baseline,self_escape_offense,opp_escape_offense,self_escape_defense,opp_escape_defense,self_escape_population_mean_seconds,opp_escape_population_mean_seconds,self_ground_striking_tendency,opp_ground_striking_tendency,self_ground_striking_suppression,opp_ground_striking_suppression,self_ground_striking_offense,opp_ground_striking_offense,self_ground_striking_defense,opp_ground_striking_defense,self_ground_accuracy_baseline,opp_ground_accuracy_baseline,self_submission_tendency,opp_submission_tendency,self_submission_suppression,opp_submission_suppression,self_submission_offense,opp_submission_offense,self_submission_defense,opp_submission_defense,effective_standing_rate,effective_td_rate,effective_ground_rate,td_completion_matchup,standing_accuracy_matchup,ground_accuracy_matchup,retention_mean_base,successful_td_pressure,control_pressure,age_edge,distance_attempted,distance_landed,clinch_attempted,clinch_landed,ground_attempted,ground_landed,td_attempted,td_landed,qualified_control_inflicted_seconds,ground_entries,pred_distance_attempted,pred_distance_landed,pred_clinch_attempted,pred_clinch_landed,pred_ground_attempted,pred_ground_landed,pred_td_attempted,pred_td_landed,pred_qualified_control_inflicted_seconds,standing_attempted,standing_landed,pred_standing_attempted,pred_standing_landed,historical_total_control,historical_free_seconds,pred_td_positive_probability,pred_td_conditional_attempts,pred_ground_positive_probability,pred_ground_conditional_attempts,pred_standing_rate_free_15m,pred_stage8_free_seconds,pred_stage8_standing_attempted,sim_standing_attempted,sim_standing_landed,sim_td_attempted,sim_td_landed,sim_ground_attempted,sim_ground_landed,sim_control
a5a81a39ccf9b680,2025-12-13,blue,Manel Kape,Brandon Royval,198.0,5.0,32.080056400884345,33.325804089064114,0.15789815805770388,0.347391145807706,-0.00254934491491434,0.005485935704341315,0.3778034484501543,-0.08081386386548223,-0.05677633224342349,-0.2312588935366625,0.40020001090206175,0.40020001090206175,0.0016658337497917708,0.0010718113612004287,0.0007920699774665264,-0.0019190885718720753,-0.14187879943872472,0.4545542041323925,0.6719622378914316,-0.7565149854074005,0.36437312586109083,0.36437312586109083,0.22474967959009434,0.2702763430999434,-0.536878231675783,-0.25196368472312297,74.24750635634656,74.24750635634656,0.050348725165194556,0.029162275610430388,0.003963392153987836,0.008257374660758092,-0.033065446364954496,-0.07380510493518824,0.05418721899646238,0.14549696243789587,0.706215941842962,0.706215941842962,0.0003934731417053968,0.0012300601443196617,0.4224613042322,1.169860176717287,-0.026175850665273157,0.07488637619479044,0.013971092438975062,0.008191271796973522,0.15241222235336258,0.003584922321663846,0.042091350504436464,0.5049885362747116,0.550930386323251,0.6678581462671028,33.1237192006072,0.0018103446758755666,0.05996534870001652,-1.2457476881797689,21,15,0,0,2,2,0,0,4.0,0,26.068531692738333,15.371380160177925,0.6924486118652092,0.5240388848056728,1.8293378583515396,1.2300768846596395,0.3690166504929004,0.20023422083561812,17.36624947803011,21,15,26.760980304603542,15.895419044983598,4.0,194.0,0.3690166504929004,1.0,0.6169592219891105,2.965087145392938,132.67035868271356,175.62730452917225,25.889486095959384,24.45,14.9,0.2,0.15,2.15,1.25,15.0
ac56a1052c4c8f63,2025-12-13,red,Allen Frye Jr.,Guilherme Pat,900.0,3.0,27.66381239861188,31.650205000787146,0.1886219564761758,0.1886219564761758,0.0,0.0,0.0,0.0,0.0,0.0,0.40020001090206175,0.40020001090206175,0.005515855495523257,0.005515855495523257,0.0,0.0,0.0,0.0,0.0,0.0,0.36437312586109083,0.36437312586109083,0.0,0.0,0.0,0.0,74.24750635634656,74.24750635634656,0.028214405646897697,0.028214405646897697,0.0,0.0,0.0,0.0,0.0,0.0,0.706215941842962,0.706215941842962,0.0005969222102643841,0.0005969222102643841,1.0,1.0,0.0,0.0,0.0,0.0,0.1886219564761758,0.005515855495523257,0.028214405646897697,0.3743791450124989,0.40020001090206175,0.706215941842962,74.24750635634656,0.0020650212644264905,0.15332267945649666,-3.9863926021752647,69,19,17,14,0,0,0,0,0.0,0,101.53613369626866,42.9026368102353,7.5535630014113595,5.224466212250814,7.664580330344831,5.491243307180464,3.491503129030825,1.3462042194944448,132.01096592057362,86,33,109.08969669768003,48.12710302248611,0.0,900.0,0.685110685561279,5.096261381721701,0.48744351425022087,15.724037978296597,167.14148480289475,647.0834892156349,120.17166130993239,113.35,47.15,3.15,1.6,7.7,5.3,140.0
ac56a1052c4c8f63,2025-12-13,blue,Guilherme Pat,Allen Frye Jr.,900.0,3.0,31.650205000787146,27.66381239861188,0.1886219564761758,0.1886219564761758,0.0,0.0,0.0,0.0,0.0,0.0,0.40020001090206175,0.40020001090206175,0.005515855495523257,0.005515855495523257,0.0,0.0,0.0,0.0,0.0,0.0,0.36437312586109083,0.36437312586109083,0.0,0.0,0.0,0.0,74.24750635634656,74.24750635634656,0.028214405646897697,0.028214405646897697,0.0,0.0,0.0,0.0,0.0,0.0,0.706215941842962,0.706215941842962,0.0005969222102643841,0.0005969222102643841,1.0,1.0,0.0,0.0,0.0,0.0,0.1886219564761758,0.005515855495523257,0.028214405646897697,0.35737463910145173,0.40020001090206175,0.706215941842962,74.24750635634656,0.001971226867048383,0.14635867934097596,3.9863926021752647,90,54,10,10,0,0,0,0,0.0,0,99.33405726405988,41.07339628496482,7.302323560412706,4.98929545272889,6.357720508764441,4.608607631858852,3.712928044680298,1.2910722097459766,120.9055448637914,100,64,106.63638082447258,46.06269173769371,0.0,900.0,0.698428562599133,5.3161171285192035,0.4333490602886097,14.671130253588666,163.06484922776906,647.0834892156349,117.2406351185847,130.8,57.45,3.6,1.05,5.6,4.2,115.5
ceb5b0f1f6daddf6,2025-12-13,red,Melissa Croden,Luana Santos,900.0,3.0,34.67285433650246,25.659664469496292,0.1886219564761758,0.20837489322703492,0.0,-0.022706420874783403,0.0,0.18341065263318052,0.0,0.18047701265602586,0.40020001090206175,0.40020001090206175,0.005515855495523257,0.004631416441528367,0.0,0.001938806391167871,0.0,0.30857787070563014,0.0,0.3378184081917591,0.36437312586109083,0.36437312586109083,0.0,0.14464403113542698,0.0,0.5145164480893921,74.24750635634656,74.24750635634656,0.028214405646897697,0.01303185779362889,0.0,0.012367766399749765,0.0,0.015914116932592783,0.0,-0.05289239349170789,0.706215941842962,0.706215941842962,0.0005969222102643841,0.0011962529342706418,1.0,0.6698566063166261,0.0,0.04566024931031491,0.0,0.014665327321178532,0.21132837735095922,0.003577049104355386,0.01584663924714793,0.27285683198132443,0.3577579053655547,0.7170688845266596,64.24861464241475,0.0009760222864560446,0.06270807976492296,9.013189867006169,69,18,5,4,0,0,1,0,44.0,1,97.25655321233506,34.45429999280317,6.8499794542837895,4.890446253728194,4.135992449399064,3.133483032366541,2.7164548491748395,0.7801655948589472,84.48747725506672,74,22,104.10653266661885,39.344746246531365,605.0,295.0,0.6329037538383979,4.292050462175713,0.3700044311782758,11.178224099176415,165.4048269347934,585.4115718800073,107.58877748048663,100.35,37.9,2.9,0.6,5.35,3.95,101.5
ceb5b0f1f6daddf6,2025-12-13,blue,Luana Santos,Melissa Croden,900.0,3.0,25.659664469496292,34.67285433650246,0.20837489322703492,0.1886219564761758,-0.022706420874783403,0.0,0.18341065263318052,0.0,0.18047701265602586,0.0,0.40020001090206175,0.40020001090206175,0.004631416441528367,0.005515855495523257,0.001938806391167871,0.0,0.30857787070563014,0.0,0.3378184081917591,0.0,0.36437312586109083,0.36437312586109083,0.14464403113542698,0.0,0.5145164480893921,0.0,74.24750635634656,74.24750635634656,0.01303185779362889,0.028214405646897697,0.012367766399749765,0.0,0.015914116932592783,0.0,-0.05289239349170789,0.0,0.706215941842962,0.706215941842962,0.0011962529342706418,0.0005969222102643841,0.6698566063166261,1.0,0.04566024931031491,0.0,0.014665327321178532,0.0,0.20837489322703492,0.004631416441528367,0.01303185779362889,0.4580872503149165,0.44491916294888906,0.7095068536338925,124.20341198015753,0.0021215928227630246,0.26350906741978125,-9.013189867006169,20,10,3,2,1,0,7,3,561.0,3,93.46724883116464,45.31550619241795,5.222018594732189,3.9311252434323793,7.347907325578796,5.488833508451818,3.7625583434108965,1.644586576510094,230.10095086492598,23,12,98.68926742589683,49.246631435850325,605.0,295.0,0.8097126718450879,4.646782092266353,0.5934346007353357,12.382000167286959,163.17952972390276,585.4115718800073,106.14131666034476,104.55,51.5,4.4,1.5,7.85,6.1,215.0
d000cb692343cdcd,2025-12-13,red,Cesar Almeida,Cezary Oleksiejczuk,900.0,3.0,37.711931114259706,25.936193077202134,0.17573366656479988,0.1886219564761758,0.02126767745794576,0.0,0.13355608786479817,0.0,-0.004414617727582988,0.0,0.40020001090206175,0.40020001090206175,0.0021436227224008574,0.005515855495523257,-0.003794509107121393,0.0,-0.27357047535641643,0.0,-0.028130162275079584,0.0,0.36437312586109083,0.36437312586109083,-0.062274920063640986,0.0,0.002891511235884841,0.0,74.24750635634656,74.24750635634656,0.0312971659332989,0.028214405646897697,0.007978554984546766,0.0,-0.034913098919547594,0.0,0.011953204196970778,0.0,0.706215941842962,0.706215941842962,0.0006089274813974907,0.0005969222102643841,0.8149303334841945,1.0,-0.01519748103827734,0.0,0.0,0.0,0.17573366656479988,0.0021436227224008574,0.0312971659332989,0.27451972523750523,0.4326430286649097,0.6989205641089624,74.46250454024755,0.0005884667207663564,0.0438187058668494,11.775738037057572,17,12,0,0,3,0,0,0,29.0,1,97.6861521598009,44.483579878330715,8.317955277957315,5.829075388604322,5.535288322956255,3.9646812520644787,2.354911982326909,0.7554812999233266,68.90997292986172,17,12,106.00410743775821,50.31265526693504,704.0,196.0,0.5335939939218738,4.413303015310371,0.4118291243342494,13.440740335945002,153.32585286535385,641.3238809741606,109.25725668142428,87.05,40.6,2.6,0.65,3.9,2.6,83.0
d000cb692343cdcd,2025-12-13,blue,Cezary Oleksiejczuk,Cesar Almeida,900.0,3.0,25.936193077202134,37.711931114259706,0.1886219564761758,0.17573366656479988,0.0,0.02126767745794576,0.0,0.13355608786479817,0.0,-0.004414617727582988,0.40020001090206175,0.40020001090206175,0.005515855495523257,0.0021436227224008574,0.0,-0.003794509107121393,0.0,-0.27357047535641643,0.0,-0.028130162275079584,0.36437312586109083,0.36437312586109083,0.0,-0.062274920063640986,0.0,0.002891511235884841,74.24750635634656,74.24750635634656,0.028214405646897697,0.0312971659332989,0.0,0.007978554984546766,0.0,-0.034913098919547594,0.0,0.011953204196970778,0.706215941842962,0.706215941842962,0.0005969222102643841,0.0006089274813974907,1.0,0.8149303334841945,0.0,-0.01519748103827734,0.0,0.0,0.16735427901823005,0.009310364602644651,0.02023585066235093,0.38851043584453043,0.40126016093228367,0.7037298525141628,79.01827167551791,0.0036171738096449618,0.2858228227880937,-11.775738037057572,15,10,1,1,3,3,7,6,675.0,6,96.75872231320267,41.59655744473006,8.370199998191644,5.896322310942198,7.8913304361233605,5.361722922599779,4.494717419634162,1.7468136296707117,189.7661460959777,16,11,105.12892231139432,47.492879755672256,704.0,196.0,0.7507373477452169,5.987070488944911,0.49666241097628694,15.888720913288786,155.28171410980295,641.3238809741606,110.65096837468766,89.6,39.35,5.7,2.1,24.4,16.15,276.0
fc4ab243d21b795d,2025-12-13,red,King Green,Lance Gibson Jr.,900.0,3.0,39.2615864802152,30.861687782774457,0.20319832317335848,0.1886219564761758,0.03510182983174876,0.0,0.12423242751538258,0.0,-0.010043416495628114,0.0,0.40020001090206175,0.40020001090206175,0.0007158196134574087,0.005515855495523257,0.00025862393502250894,0.0,0.24250996597598945,0.0,0.3866050429632949,0.0,0.36437312586109083,0.36437312586109083,0.15050867755701164,0.0,-0.07937484163204861,0.0,74.24750635634656,74.24750635634656,0.05647060887928145,0.028214405646897697,-0.012776718843211333,0.0,0.008447114803806024,0.0,-0.025133573001066126,0.0,0.706215941842962,0.706215941842962,0.001117985446718506,0.0005969222102643841,1.0544275480795342,1.0,0.018226403953683766,0.0,-0.030024676001278627,0.0,0.20319832317335848,0.0007158196134574087,0.05647060887928145,0.3812548590714745,0.4303558676031656,0.707965448941712,68.58194797574808,0.0002729097058493017,0.01871667924863352,8.399898697440744,129,56,1,1,11,8,2,1,44.0,1,118.28940064337075,53.42827357955216,6.512294502425103,4.513321177207063,5.955261986981211,4.3623101752992355,2.099871514215852,0.7246431753956973,60.83818095383974,130,57,124.80169514579586,57.94159475675922,114.0,786.0,0.5037104694100928,4.168806569923117,0.406545370058157,14.64845605332881,164.64444322198582,742.2467809436403,135.78534220197437,127.7,60.15,2.15,0.6,4.4,3.05,82.0
fc4ab243d21b795d,2025-12-13,blue,Lance Gibson Jr.,King Green,900.0,3.0,30.861687782774457,39.2615864802152,0.1886219564761758,0.20319832317335848,0.0,0.03510182983174876,0.0,0.12423242751538258,0.0,-0.010043416495628114,0.40020001090206175,0.40020001090206175,0.005515855495523257,0.0007158196134574087,0.0,0.00025862393502250894,0.0,0.24250996597598945,0.0,0.3866050429632949,0.36437312586109083,0.36437312586109083,0.0,0.15050867755701164,0.0,-0.07937484163204861,74.24750635634656,74.24750635634656,0.028214405646897697,0.05647060887928145,0.0,-0.012776718843211333,0.0,0.008447114803806024,0.0,-0.025133573001066126,0.706215941842962,0.706215941842962,0.0005969222102643841,0.001117985446718506,1.0,1.0544275480795342,0.0,0.018226403953683766,0.0,-0.030024676001278627,0.15352012664442705,0.0052572315605007485,0.04099112449010903,0.2771018806839249,0.402613230782234,0.7114033703138523,63.87292196362214,0.0014567887526056426,0.09304935431266265,-8.399898697440744,66,27,6,3,0,0,3,2,70.0,2,100.5897794486023,43.28157162163957,6.472237734687722,4.485393382305454,9.481600235913856,6.727888454937949,2.8692467710523166,0.9363193678718934,96.91503810251994,72,30,107.06201718329002,47.766965003945025,114.0,786.0,0.6275403051063672,4.572211135611415,0.45615452368759324,20.785939289308732,144.15473363991575,742.2467809436403,118.88709666890595,116.75,52.45,1.85,0.4,11.55,7.5,92.0
007e8e0d4a39d82c,2026-01-24,red,Sean O'Malley,Song Yadong,900.0,3.0,31.253208484773815,28.145684031841856,0.20954793787361362,0.20430580367180565,0.03304667512063616,0.0034091323999928883,0.5469950840949045,0.08151701846621912,0.09230741119304625,0.04966713696077915,0.40030593911371887,0.40030593911371887,0.0009216589861751152,0.0020695772149403767,0.0015515531725953638,7.311971814227777e-05,0.1120864080514632,0.04750205754378367,-0.1272245492047906,0.5525996902959958,0.3646052560574173,0.3646052560574173,0.1344134339043643,0.4305543338144484,-0.5124827983670316,0.09348760634355752,74.25719029249476,74.25719029249476,0.025230449337792164,0.043853465492577064,-0.004015475795349403,0.016731782531799126,0.09063940332536707,0.04995204253031667,-0.030717787530742384,-0.04398176041055813,0.7061979518999744,0.7061979518999744,0.0003799165263156301,0.0002660771527904559,0.7074063517521312,0.29795775041807837,-0.03311235274028756,0.03642839507179061,-0.01754300498647172,0.0,0.20613880547362073,0.0008485392680328374,0.008498666805993038,0.2652244847417982,0.5232675385121862,0.7333352107784733,28.918961283927594,0.0002250533901471919,0.006508310276483294,3.1075244529319583,92,48,0,0,0,0,0,0,0.0,0,134.00172377117653,70.80681170256945,4.187312272959439,3.1080505934655154,2.123338343049657,1.5939089542165144,1.0144842329883428,0.2709443939703029,16.76126465579802,92,48,138.18903604413597,73.91486229603497,126.0,774.0,0.38731149520837493,2.6192980212026673,0.37303781547716003,5.692019025828931,156.30376080480426,780.5961192996002,135.56678790684796,129.9,68.05,0.5,0.1,1.15,0.8,22.5
007e8e0d4a39d82c,2026-01-24,blue,Song Yadong,Sean O'Malley,900.0,3.0,28.145684031841856,31.253208484773815,0.20430580367180565,0.20954793787361362,0.0034091323999928883,0.03304667512063616,0.08151701846621912,0.5469950840949045,0.04966713696077915,0.09230741119304625,0.40030593911371887,0.40030593911371887,0.0020695772149403767,0.0009216589861751152,7.311971814227777e-05,0.0015515531725953638,0.04750205754378367,0.1120864080514632,0.5525996902959958,-0.1272245492047906,0.3646052560574173,0.3646052560574173,0.4305543338144484,0.1344134339043643,0.09348760634355752,-0.5124827983670316,74.25719029249476,74.25719029249476,0.043853465492577064,0.025230449337792164,0.016731782531799126,-0.004015475795349403,0.04995204253031667,0.09063940332536707,-0.04398176041055813,-0.030717787530742384,0.7061979518999744,0.7061979518999744,0.0002660771527904559,0.0003799165263156301,0.29795775041807837,0.7074063517521312,0.03642839507179061,-0.03311235274028756,0.0,-0.01754300498647172,0.17125912855116948,0.0005180240423450129,0.047868941287926466,0.4142053580822476,0.3977183942552814,0.7226528889859191,71.27950112920756,0.00021456833395472945,0.015294323802418323,-3.1075244529319583,94,36,0,0,0,0,7,3,126.0,3,127.07594453343211,50.550155592969936,5.490667203561441,3.577484248320141,4.787469135144855,3.6158809004138655,4.275743579783374,1.4960916064143766,102.64261604460177,94,36,132.56661173699354,54.127639841290076,126.0,774.0,0.7708986626848054,5.546440520330208,0.4000560479484772,11.966996023920698,137.58011158557477,780.5961192996002,119.32722355167293,118.7,48.4,4.15,1.0,12.65,9.95,93.5
210fc45074fba464,2026-01-24,red,Adam Fugitt,Ty Miller,299.0,3.0,37.032930176526555,25.640499120447373,0.18780262620565735,0.18861603528182252,-0.0014098507422692017,0.0,0.10210956567358256,0.0,-0.07554025998171934,0.0,0.40030593911371887,0.40030593911371887,0.008488964346349746,0.005515065315622983,0.0024130562481958764,0.0,-0.348702577295647,0.0,-0.16365363640541902,0.0,0.3646052560574173,0.3646052560574173,0.35568007255952216,0.0,-0.3026015754536928,0.0,74.25719029249476,74.25719029249476,0.027160360868635058,0.028186359114558163,0.00328082971864533,0.0,-0.04388974021830333,0.0,-0.06713688580028454,0.0,0.7061979518999744,0.7061979518999744,0.0003123263454268928,0.0005965433197653652,1.1489934987101744,1.0,0.0,0.0,-0.03026070894594636,0.0,0.18780262620565735,0.008488964346349746,0.027160360868635058,0.2624147767746227,0.4250488545794745,0.6970099265326662,54.868150112497986,0.0022276296839950993,0.12222591989649956,11.392431056079182,67,30,6,6,0,0,2,0,0.0,0,32.939901633610404,13.669700350824998,2.099723892788248,1.4180341965508259,1.8298835539507505,1.2794203410074534,1.5410897403554724,0.45509450664743445,41.226184832739136,73,36,35.03962552639865,15.087734547375824,3.0,296.0,0.7615453954518411,2.023634768930762,0.35951592186388803,5.089854002748564,155.02884670190673,227.49155741976486,39.18639309022971,40.7,16.85,1.35,0.1,0.45,0.2,55.0
210fc45074fba464,2026-01-24,blue,Ty Miller,Adam Fugitt,299.0,3.0,25.640499120447373,37.032930176526555,0.18861603528182252,0.18780262620565735,0.0,-0.0014098507422692017,0.0,0.10210956567358256,0.0,-0.07554025998171934,0.40030593911371887,0.40030593911371887,0.005515065315622983,0.008488964346349746,0.0,0.0024130562481958764,0.0,-0.348702577295647,0.0,-0.16365363640541902,0.3646052560574173,0.3646052560574173,0.0,0.35568007255952216,0.0,-0.3026015754536928,74.25719029249476,74.25719029249476,0.028186359114558163,0.027160360868635058,0.0,0.00328082971864533,0.0,-0.04388974021830333,0.0,-0.06713688580028454,0.7061979518999744,0.7061979518999744,0.0005965433197653652,0.0003123263454268928,1.0,1.1489934987101744,0.0,0.0,0.0,-0.03026070894594636,0.19002588602409173,0.0031020090674271066,0.024905529395912833,0.42272057664243246,0.4185690708840833,0.7199323835115666,52.03177238471931,0.0013112830617328407,0.06822838180002101,-11.392431056079182,115,55,4,3,2,1,0,0,3.0,0,35.69314115046514,15.60506420647321,2.344288277148514,1.6196109363592206,2.5850946362623977,1.886022697092902,0.8526610385438924,0.342300932064071,30.282257747496004,119,58,38.03742942761365,17.22467514283243,3.0,296.0,0.6280289990911485,1.3576778138872885,0.5109932205996618,5.058960729907008,169.6457761025954,227.49155741976486,42.88109090584906,35.7,15.6,1.15,0.5,3.25,2.5,36.0
33be2456161c14c3,2026-01-24,red,Ateba Gautier,Andrey Pulyaev,900.0,3.0,23.79241189073013,28.372930313421904,0.18861603528182252,0.16158631374478427,0.0,-0.006899386682436124,0.0,0.03902623641373744,0.0,0.03427998985519852,0.40030593911371887,0.40030593911371887,0.005515065315622983,0.005970149253731343,0.0,-0.0009186092052524741,0.0,-0.48829157834428316,0.0,-0.1600552056864789,0.3646052560574173,0.3646052560574173,0.0,0.018162593700395416,0.0,0.005372227456553069,74.25719029249476,74.25719029249476,0.028186359114558163,0.02305621162856137,0.0,0.005511076468777793,0.0,0.015694830803700655,0.0,0.0,0.7061979518999744,0.7061979518999744,0.0005965433197653652,0.0004035747841058597,1.0,1.1563575058517706,0.0,0.0,0.0,0.014725138256761226,0.19551542196425864,0.006433674520875457,0.02267528264578037,0.4301520461275275,0.3921054754439109,0.7061979518999744,72.9206612736082,0.0027674582592731177,0.2018048863133044,-4.580518422691775,103,30,9,4,0,0,0,0,0.0,0,101.30611021121383,42.02130210510757,8.43633775117081,5.737339789338581,7.284206501608815,5.120547176361898,4.414717257932501,1.757707963583151,160.45524017157246,112,34,109.74244796238465,47.75864189444616,0.0,900.0,0.7129371207370124,6.1922954065972915,0.5083406110674686,14.329381408879865,174.03074066972445,611.0908121961681,118.16509629218069,124.6,54.55,5.6,2.35,12.35,8.1,150.0
33be2456161c14c3,2026-01-24,blue,Andrey Pulyaev,Ateba Gautier,900.0,3.0,28.372930313421904,23.79241189073013,0.16158631374478427,0.18861603528182252,-0.006899386682436124,0.0,0.03902623641373744,0.0,0.03427998985519852,0.0,0.40030593911371887,0.40030593911371887,0.005970149253731343,0.005515065315622983,-0.0009186092052524741,0.0,-0.48829157834428316,0.0,-0.1600552056864789,0.0,0.3646052560574173,0.3646052560574173,0.018162593700395416,0.0,0.005372227456553069,0.0,74.25719029249476,74.25719029249476,0.02305621162856137,0.028186359114558163,0.005511076468777793,0.0,0.015694830803700655,0.0,0.0,0.0,0.7061979518999744,0.7061979518999744,0.0004035747841058597,0.0005965433197653652,1.1563575058517706,1.0,0.0,0.0,0.014725138256761226,0.0,0.16158631374478427,0.005970149253731343,0.02305621162856137,0.266236024407486,0.4097100148770652,0.7094437822152482,74.65719029249476,0.0015894688024327523,0.11866527484720575,4.580518422691775,121,57,2,2,0,0,0,0,0.0,0,89.93251404659398,38.559440879483695,7.874896632491818,5.493031830107648,6.946482081555284,4.990302674763488,4.0884692496133175,1.345499183857891,128.45394763225946,123,59,97.80741067908579,44.05247270959134,0.0,900.0,0.706123812734959,5.790017523666078,0.46161188783351415,15.048317135326064,152.55755668565317,611.0908121961681,103.58502357966529,112.7,52.15,2.85,1.0,3.05,2.25,74.0
6c9f4799990c3c33,2026-01-24,red,Umar Nurmagomedov,Deiveson Figueiredo,900.0,3.0,30.059481029726825,38.10345181625906,0.16099808872488072,0.11112198658657252,0.07254129789566557,0.03441600358647643,0.2837539466498133,0.33583704691942806,0.15590970063981607,-0.225146100759933,0.40030593911371887,0.40030593911371887,0.009477825464949928,0.006986802705999778,0.0010835286631634916,-0.00020035067637068054,0.11319046535063138,-0.11849994178003653,0.556115692842013,-0.11000667509534212,0.3646052560574173,0.3646052560574173,0.8500164948920043,0.14520767783371918,0.20850416877222377,-0.08410389484542663,74.25719029249476,74.25719029249476,0.0577301973617967,0.035139477168928374,0.024060718461409173,0.001135567881407418,0.06421752354284867,0.10771009915474088,0.028951398666575177,0.05324164005451748,0.7061979518999744,0.7061979518999744,0.000542814570681244,0.001150974486718756,0.48873888042311603,0.6803293736687885,0.08035753663071159,0.021978560016547313,0.0,0.009155626535083162,0.1265820851384043,0.009678176141320608,0.056594629480389284,0.41743114683360827,0.5261534894363145,0.7084700894763395,79.10935239676546,0.004039972165929127,0.31959958174761116,-8.043970786532235,58,28,3,2,11,4,6,2,279.0,2,68.37762834572702,38.974319207207884,5.81388120500678,4.126711306012579,16.987902424029848,12.874019306882191,5.534912720185497,2.5352828146578776,286.328498228724,61,30,74.1915095507338,43.101030513220465,279.0,621.0,0.8351001673141801,6.627842906542205,0.6609958217872013,25.700468692975907,120.15169972374197,574.3527907139418,76.67718227261639,75.5,43.55,6.95,3.4,9.8,7.55,262.0
6c9f4799990c3c33,2026-01-24,blue,Deiveson Figueiredo,Umar Nurmagomedov,900.0,3.0,38.10345181625906,30.059481029726825,0.11112198658657252,0.16099808872488072,0.03441600358647643,0.07254129789566557,0.33583704691942806,0.2837539466498133,-0.225146100759933,0.15590970063981607,0.40030593911371887,0.40030593911371887,0.006986802705999778,0.009477825464949928,-0.00020035067637068054,0.0010835286631634916,-0.11849994178003653,0.11319046535063138,-0.11000667509534212,0.556115692842013,0.3646052560574173,0.3646052560574173,0.14520767783371918,0.8500164948920043,-0.08410389484542663,0.20850416877222377,74.25719029249476,74.25719029249476,0.035139477168928374,0.0577301973617967,0.001135567881407418,0.024060718461409173,0.10771009915474088,0.06421752354284867,0.05324164005451748,0.028951398666575177,0.7061979518999744,0.7061979518999744,0.001150974486718756,0.000542814570681244,0.6803293736687885,0.48873888042311603,0.021978560016547313,0.08035753663071159,0.009155626535083162,0.0,0.038580688690906945,0.005903274042836287,0.0110787587075192,0.2011611225858776,0.4441680106773585,0.7222696865775439,29.177977286781164,0.0011875092333890195,0.034649117439667726,8.043970786532235,26,7,1,1,0,0,0,0,0.0,0,44.98760197978742,19.50371695608052,3.5576548462317352,2.623295483708715,3.491293097178004,2.6744306625353147,2.154035724748016,0.42878511760265237,39.31871105733423,27,8,48.545256826019155,22.127012439789237,279.0,621.0,0.5795125909764337,3.7169782991576303,0.3190712454296061,10.94204867153489,80.75780729454762,574.3527907139418,51.537191101735715,54.15,24.3,2.85,0.3,4.9,3.55,24.5
780cab0cd07589e4,2026-01-24,red,Nikita Krylov,Modestas Bukauskas,897.0,3.0,33.88433711848977,31.954112678562872,0.24142622190564425,0.16060853383185175,0.01118478889476256,0.014988207589944676,0.1290835228676723,0.05028120046839882,-0.19308136420026303,-0.13748385217634101,0.40030593911371887,0.40030593911371887,0.008715356458079136,0.0002328830926874709,-0.003724117621163213,0.0011433712398137522,0.05497813471725432,-0.14616097187657673,-0.3544806608740302,0.6117823641968221,0.3646052560574173,0.3646052560574173,0.14055699351324888,0.10092450157982798,0.21961148903804611,0.08131442930572905,74.25719029249476,74.25719029249476,0.029259797113369807,0.035341252441388984,0.010214259689404424,0.004656972777619631,0.154669990346278,-0.03319313486680929,0.012462979074014401,-0.040618806778243546,0.7061979518999744,0.7061979518999744,0.0013807094087475416,0.00021184624008503038,1.693375876723813,0.49446814022371305,0.12663202642100055,0.0,-0.0889464723194765,0.0,0.22643801431569957,0.007571985218265384,0.024602824335750176,0.234394650504814,0.46564841425548714,0.7450299146724426,83.61488875663028,0.0017748328288629326,0.14840244954698953,1.9302244399268957,128,64,6,5,3,3,4,1,121.0,1,110.32591020263867,50.309818138051,10.457441239212743,7.663374801934242,8.767372026214233,6.848205685864823,5.452518378099155,1.5778900724602714,190.74400079263498,134,69,120.78335144185141,57.97319293998524,121.0,776.0,0.8368037353744922,6.515886757674434,0.4788354523585085,18.309780495638865,194.2015265730184,568.7293643861855,122.72012307855519,106.35,50.7,4.0,1.3,12.25,9.2,223.0
